model	coef	intercept	slope	nSim	protocol	nSeq	matrix
dta	0.9888695487491366	0.43685432767974675	0.9869613423530522	2	maxPerRegion_20	500	3demes
mascot	0.9905084975724117	0.5834684637911565	0.9885480505384391	2	maxPerRegion_20	500	3demes
dta	0.9725229061858587	0.11630164358287587	1.0304583257199031	2	maxPerRegion_10	150	3demes
mascot	0.9884214248530517	0.33121981162027936	0.9649028132978167	2	maxPerRegion_10	150	3demes
basta	0.9708777947591436	0.3153213522416749	1.0005793883564038	2	maxPerRegion_10	150	3demes
dta	0.9793197226879214	0.6837249608817189	0.974066820110931	2	maxPerRegionYear_10	150	3demes
mascot	0.9818584580228105	0.3646042831713565	0.9953188676453638	2	maxPerRegionYear_10	150	3demes
basta	0.9888400501916949	0.011878496596747112	0.9960274612469224	2	maxPerRegionYear_10	150	3demes
dta	0.9814376432034992	0.5547209176539347	0.9693728896829608	2	maxPerRegionYear_20	500	3demes
mascot	0.9807918326918375	0.2796930950382013	0.9709211611641935	2	maxPerRegionYear_20	500	3demes
dta	0.9836855298016471	0.7096584447804304	0.9892184697976831	2	biased_2.5	150	3demes
mascot	0.9790248634080435	0.5841505175569068	0.9992721624791354	2	biased_2.5	150	3demes
basta	0.9798057315883303	0.7014351584759968	0.9820175876701052	2	biased_2.5	150	3demes
glm	0.9913937952570997	0.5589292585851222	0.9846503808612819	2	biased_2.5	150	3demes
dta	0.98147334859698	0.5480692270761747	0.9604438614745788	2	biased_2.5	500	3demes
mascot	0.9810551532076919	0.5599523916534253	0.9627572910760767	2	biased_2.5	500	3demes
glm	0.9920732245525667	0.2631310771423152	0.9847217340011414	2	biased_2.5	500	3demes
dta	0.9774038835456392	0.863880692934325	0.9746395016922544	2	biased_10	500	3demes
mascot	0.992658956201113	0.3763534988445514	0.9942736399800937	2	biased_10	500	3demes
glm	0.9900653301408912	0.5302689336330602	0.9850228600158475	2	biased_10	500	3demes
dta	0.9884903939534266	0.335731746803301	0.9671488636818101	2	maxPerRegionYear_20	150	3demes
mascot	0.970556407743274	0.5947433505886899	0.9555220935932002	2	maxPerRegionYear_20	150	3demes
basta	0.9844094656020381	0.4633002759037268	0.9551684028664919	2	maxPerRegionYear_20	150	3demes
dta	0.9818713646682555	0.7058270132682978	0.9969245735877262	2	biased_20	500	3demes
mascot	0.990786466110212	0.41907338268451966	1.0262769253559438	2	biased_20	500	3demes
glm	0.9883668807470172	0.4667464818403797	0.9799993358871297	2	biased_20	500	3demes
dta	0.9935665984686064	0.3375988248644646	0.9812596283143392	2	maxPerRegion_10	500	3demes
mascot	0.9738775875668331	0.9597730869154439	0.9589266237733964	2	maxPerRegion_10	500	3demes
dta	0.9853019346918065	0.3676573420383171	0.9877147921300777	2	maxPerRegionYear_10	500	3demes
mascot	0.98440615484662	0.6068806981551766	0.9796299156704612	2	maxPerRegionYear_10	500	3demes
dta	0.9882599108667939	0.7527916173050251	0.9793166834504675	43	maxPerRegion_10	500	3demes
mascot	0.987157464503112	0.5348442523469572	0.9782711334555559	43	maxPerRegion_10	500	3demes
dta	0.991066398442519	-1.0258130194778587	1.0645683556601155	43	biased_10	150	3demes
mascot	0.9793357789850599	-0.4207371314666446	1.033146174929674	43	biased_10	150	3demes
basta	0.9830840880764078	-1.1912295125842363	1.0495674340331056	43	biased_10	150	3demes
glm	0.994788053605035	-0.12101357545039804	1.0308944627371794	43	biased_10	150	3demes
dta	0.9947933408244598	-0.19005870877343867	1.0188916473469223	43	biased_5	500	3demes
mascot	0.985391156750447	-0.05257294063375895	1.0109804960293693	43	biased_5	500	3demes
glm	0.9886882668104587	-0.08871373109470682	1.0188768109937962	43	biased_5	500	3demes
dta	0.993512181315129	0.27955579659442975	0.9957968321627536	43	uniformS_20	500	3demes
mascot	0.9924143842141188	-0.17438779517614478	1.0406462571423938	43	uniformS_20	500	3demes
glm	0.9967440581794326	0.10001057277995784	0.9708797467857248	43	uniformS_20	500	3demes
dta	0.9962632952170327	0.3783724527278345	1.0148048268436682	43	maxPerRegionYear_20	500	3demes
mascot	0.9943303990401303	0.3121083892703389	1.0297686795351748	43	maxPerRegionYear_20	500	3demes
dta	0.9951629426354043	0.4301764363653753	1.004961610963852	43	maxPerRegion_20	500	3demes
mascot	0.9958716995369156	0.11457916005851487	0.9980600965305612	43	maxPerRegion_20	500	3demes
dta	0.9947993978840259	0.2882434958212521	0.9976649959889815	43	maxPerRegionYear_10	500	3demes
mascot	0.9886851613051524	0.5001928583309763	1.0096359597296447	43	maxPerRegionYear_10	500	3demes
dta	0.9893774039964555	-0.38532959817805335	1.0603594716242142	43	uniform	500	3demes
mascot	0.9931371443946531	0.08335836848771905	1.003320249176123	43	uniform	500	3demes
glm	0.9945219830597679	-0.3631146849252467	1.0232177002932465	43	uniform	500	3demes
dta	0.9888852853515773	-0.3894598950036823	1.0181717978000522	43	biased_20	500	3demes
mascot	0.9819847996090624	0.7364275524984336	0.9739392675306869	43	biased_20	500	3demes
glm	0.9932302755863456	0.5661766802212256	0.9866693780250504	43	biased_20	500	3demes
dta	0.9867613851116696	0.03732777252431063	0.97554998741934	43	biased_50	500	3demes
mascot	0.9876061176443598	0.08161585537371963	1.0128210377674196	43	biased_50	500	3demes
glm	0.9922961007551261	0.047934478037678474	1.0039760132691637	43	biased_50	500	3demes
dta	0.989874347197926	0.5361688796925961	1.0088260106663411	43	maxPerRegionYear_20	150	3demes
mascot	0.9904165332820031	0.778832300761982	0.9982605445885757	43	maxPerRegionYear_20	150	3demes
basta	0.9928179333192167	0.47939619536486155	1.0150428408936716	43	maxPerRegionYear_20	150	3demes
dta	0.9857090608979847	0.40172442713233636	1.0356142642941164	43	biased_5	150	3demes
mascot	0.9590428644051672	-0.5238041426869486	1.133541857790502	43	biased_5	150	3demes
basta	0.971214325087481	-0.14971505636506421	1.0732076662015757	43	biased_5	150	3demes
glm	0.9890112118280882	-0.07699277633350476	1.0287967029296554	43	biased_5	150	3demes
dta	0.9917788932728328	0.04926420549395161	1.0466880942698547	43	biased_20	150	3demes
mascot	0.984166774514122	0.6185328589943282	0.9988053929313108	43	biased_20	150	3demes
basta	0.9893272249708447	0.4521863281569729	1.029486381106643	43	biased_20	150	3demes
glm	0.9861114524791694	0.20197617246835975	1.0055686549495484	43	biased_20	150	3demes
dta	0.9787535739546496	-0.7006983646021325	1.013500442526849	43	uniformS_20	150	3demes
mascot	0.9765155441503377	-0.18243219689335533	1.0169038897219205	43	uniformS_20	150	3demes
basta	0.985118669247146	-0.7289498965637442	1.0313847493279729	43	uniformS_20	150	3demes
glm	0.9912159827479161	-0.08944160588558248	1.0087015624624047	43	uniformS_20	150	3demes
dta	0.9966175079371559	0.13063123934741583	1.0283133413005408	43	uniformS_10	500	3demes
mascot	0.9955003710355596	0.4031142798969931	1.0069374765981969	43	uniformS_10	500	3demes
glm	0.9866776530399166	-0.5063464047428994	1.0217345060550083	43	uniformS_10	500	3demes
dta	0.989650126898625	-0.020150110836279822	1.0500658943588184	43	uniformS_10	150	3demes
mascot	0.9681343044802739	1.4007367918300808	0.9360025876562499	43	uniformS_10	150	3demes
basta	0.982629393200396	0.299593281737895	0.9896686778232584	43	uniformS_10	150	3demes
glm	0.9833822549589566	1.315983399971337	0.9447063565631103	43	uniformS_10	150	3demes
dta	0.992742710746534	0.21942727143539642	1.0125968174051698	43	biased_2.5	500	3demes
mascot	0.9930002343368091	0.018507135072841407	1.004247222562531	43	biased_2.5	500	3demes
glm	0.9976417405420998	0.18756796864477465	1.0079084385101202	43	biased_2.5	500	3demes
dta	0.9776932317251514	-0.34708268447944235	1.0692938213686176	43	biased_50	150	3demes
mascot	0.9885886208691033	0.19775737681587913	0.9976351070371443	43	biased_50	150	3demes
basta	0.9905209366046518	-0.1659494323429982	0.9913028800548183	43	biased_50	150	3demes
glm	0.9791003564178429	-0.4624014810993984	1.0446018988249757	43	biased_50	150	3demes
dta	0.9840562676059538	0.4621445271332334	1.0215602580108523	43	biased_2.5	150	3demes
mascot	0.9781359339823253	0.155628600680501	0.9954139303958764	43	biased_2.5	150	3demes
basta	0.9924707657965836	-0.0990823482705494	1.06257802111096	43	biased_2.5	150	3demes
glm	0.9890799000917073	-0.4805425305370328	0.9976553491723036	43	biased_2.5	150	3demes
dta	0.992715218019034	0.42425361304938036	0.9908454427333118	43	biased_10	500	3demes
mascot	0.9964534755517243	0.0802864503909646	1.0074327158824703	43	biased_10	500	3demes
glm	0.9958026700870479	0.08215759946558165	0.9763085455750699	43	biased_10	500	3demes
dta	0.9859170844155849	0.6291444750840753	1.0088118033542446	43	maxPerRegion_10	150	3demes
mascot	0.9892236089928057	-0.42123416626761667	1.0729856965360658	43	maxPerRegion_10	150	3demes
basta	0.9963329507296864	-0.08177107049847265	1.0169469022006195	43	maxPerRegion_10	150	3demes
dta	0.9855263505044793	0.6292014925252118	0.9879483039461233	43	uniform	150	3demes
mascot	0.9902651582596815	0.23811325531914207	0.99505902940284	43	uniform	150	3demes
basta	0.9885367465943199	0.4788558278209969	0.9687100030561779	43	uniform	150	3demes
glm	0.9959628886042939	-0.024893606273884927	1.0042341255847866	43	uniform	150	3demes
dta	0.9952069589290443	0.3174185907906164	1.0220654346265912	43	maxPerRegionYear_10	150	3demes
mascot	0.9913236701278362	0.5028361583230101	1.0292903232418436	43	maxPerRegionYear_10	150	3demes
basta	0.9915706178946095	0.4887246385631805	0.9982993506109793	43	maxPerRegionYear_10	150	3demes
dta	0.9933752535102773	0.4334392217508949	1.0185399823343817	43	maxPerRegion_20	150	3demes
mascot	0.9922534384720578	0.35900041149016104	1.0184852105429802	43	maxPerRegion_20	150	3demes
basta	0.9818692445770089	0.5535764950871176	0.9904542797616003	43	maxPerRegion_20	150	3demes
dta	0.9889488116763038	-0.4390080750348453	1.052778805313099	6	uniformS_20	150	3demes
mascot	0.9901500209932907	-0.07288334502750615	1.0186181367193032	6	uniformS_20	150	3demes
basta	0.9943213520983579	0.030747792333599477	1.0235858780255067	6	uniformS_20	150	3demes
glm	0.9905636990544191	0.4995579086347739	0.9457754855664067	6	uniformS_20	150	3demes
dta	0.9822397656744363	1.049601286038433	0.9189217633985004	6	biased_50	500	3demes
mascot	0.9747558838685907	0.9997889830980657	0.9196499055943087	6	biased_50	500	3demes
glm	0.9907433780196901	0.48780329599454575	0.9653535746796263	6	biased_50	500	3demes
dta	0.98662425179277	0.7227926091662873	0.9487587830777685	6	biased_50	150	3demes
mascot	0.9737059710621223	0.933563612541974	0.9216372503535798	6	biased_50	150	3demes
basta	0.9978752625340813	-0.041539683399829386	0.9934004162266687	6	biased_50	150	3demes
glm	0.9896958813747266	0.6040805376996499	0.956190213204654	6	biased_50	150	3demes
dta	0.9656768932231663	0.5865173902130572	1.021846046504202	6	biased_5	150	3demes
mascot	0.9520218493688779	2.019453441913395	0.9188993835342215	6	biased_5	150	3demes
basta	0.9824157573052503	0.7735805501149713	0.9213499130993423	6	biased_5	150	3demes
glm	0.9878415316753807	0.6128714902393178	1.004624286810736	6	biased_5	150	3demes
dta	0.9922013845027017	0.6610699544656597	1.0089802915876551	6	maxPerRegionYear_20	500	3demes
mascot	0.9791793172340802	0.875445073494383	0.9889154041483967	6	maxPerRegionYear_20	500	3demes
dta	0.988324793320065	0.4115443825109999	1.0144690839402588	6	maxPerRegionYear_10	150	3demes
mascot	0.9917625935706763	0.05852889935191641	1.0097790445027206	6	maxPerRegionYear_10	150	3demes
basta	0.9877172444578131	-0.0040385046794497725	0.9976755345725787	6	maxPerRegionYear_10	150	3demes
dta	0.9825204209492642	0.8271916630267313	0.9320463868723947	6	biased_5	500	3demes
mascot	0.9874875685729125	0.5347724516682106	0.9852298109340446	6	biased_5	500	3demes
glm	0.995363927715171	0.13200991603494927	0.9687161997540631	6	biased_5	500	3demes
dta	0.9811259204129228	0.8216758519474254	0.9766991052315197	6	uniformS_20	500	3demes
mascot	0.9939052961212763	0.1542638934101177	1.0089771728932486	6	uniformS_20	500	3demes
glm	0.9768720250871802	0.9154371364435434	0.9846303555901349	6	uniformS_20	500	3demes
dta	0.988075406504842	0.46441463461994914	0.9882529699372242	6	maxPerRegionYear_10	500	3demes
mascot	0.9926449049068473	-0.19302931190810924	1.0181025368721761	6	maxPerRegionYear_10	500	3demes
dta	0.9957458106122021	0.3005614693752108	1.0354922652928709	6	uniformS_10	500	3demes
mascot	0.9967144229581539	0.29110035166390347	0.9858408475776684	6	uniformS_10	500	3demes
glm	0.984034550110114	0.7218534759279258	0.9247491003206791	6	uniformS_10	500	3demes
dta	0.9966486651891455	-0.16602520697368206	1.0265215757308945	6	maxPerRegion_10	150	3demes
mascot	0.9843636903138588	0.9374865927023812	0.9612129469543953	6	maxPerRegion_10	150	3demes
basta	0.9931423159541203	-0.4912446640590744	1.0479298861148827	6	maxPerRegion_10	150	3demes
dta	0.9836934266586844	0.7354120461422191	1.0196541195439786	6	biased_20	150	3demes
mascot	0.9702539231816021	0.7010874857334599	1.0253992488990145	6	biased_20	150	3demes
basta	0.9535927073023123	1.6856921909229712	0.929759991223767	6	biased_20	150	3demes
glm	0.9447852868573255	1.7659106435531733	0.9413264492297986	6	biased_20	150	3demes
dta	0.9933339950970506	0.703208406463034	1.0072884076945574	6	uniform	500	3demes
mascot	0.9887187284683441	0.6766948814281726	0.9691699761739369	6	uniform	500	3demes
glm	0.9796993551883938	1.116578529075369	0.9360287048928748	6	uniform	500	3demes
dta	0.9913602186987408	0.5962169858610729	0.9627455527355236	6	uniformS_10	150	3demes
mascot	0.9948770335134004	0.14600536328431346	0.9952169939994574	6	uniformS_10	150	3demes
basta	0.9900733251375358	0.7452081183039319	0.9862480304414668	6	uniformS_10	150	3demes
glm	0.9832854478775928	0.8422558778585092	0.968304085014946	6	uniformS_10	150	3demes
dta	0.9718333405600388	0.5247316065619501	0.9701646483058444	6	uniform	150	3demes
mascot	0.976949543413377	0.4759197424050363	0.9914479002370645	6	uniform	150	3demes
basta	0.9813138473251226	0.34769315976782167	1.0148986270344609	6	uniform	150	3demes
glm	0.9815330175906692	0.20934567014871064	0.9938074725394571	6	uniform	150	3demes
dta	0.9938118221972178	0.2564764393020944	0.9969702612638688	6	biased_10	500	3demes
mascot	0.9890233660634025	0.7237057154277551	0.9517556143136228	6	biased_10	500	3demes
glm	0.9964774345018867	0.4105917740529641	1.0165919478049668	6	biased_10	500	3demes
dta	0.941321315759782	1.6170409239241792	0.9257666696621959	6	biased_2.5	150	3demes
mascot	0.9754464595089369	0.9868565546289929	0.9368936484394488	6	biased_2.5	150	3demes
basta	0.9595884487909129	0.8519530985733788	1.0050823131566704	6	biased_2.5	150	3demes
glm	0.9693106883202453	0.9517896680976499	0.9742655161935128	6	biased_2.5	150	3demes
dta	0.9956779587920523	0.6123061037771116	0.9750210596224074	6	biased_10	150	3demes
mascot	0.9911791878753756	-0.1198875300935569	1.043772508166661	6	biased_10	150	3demes
basta	0.9920481777532011	0.7495715575044493	0.9589705639782685	6	biased_10	150	3demes
glm	0.9881921853954954	0.9257170484947057	0.9219303226181799	6	biased_10	150	3demes
dta	0.991468474884973	0.361739866362516	0.9891025139963059	6	biased_20	500	3demes
mascot	0.9887915814245392	0.38652668003522095	0.9643231345299516	6	biased_20	500	3demes
glm	0.9959882087104621	-0.2308445511599828	1.0551661426476635	6	biased_20	500	3demes
dta	0.9945660351248558	0.22882552685040025	1.0078551375127334	6	maxPerRegion_10	500	3demes
mascot	0.9909651050592628	0.5366895262209574	0.9746000779830982	6	maxPerRegion_10	500	3demes
dta	0.9903351134699019	0.577056279971714	0.9927505039179871	6	maxPerRegionYear_20	150	3demes
mascot	0.9749637844702916	0.8049389859852205	0.9865601400531024	6	maxPerRegionYear_20	150	3demes
basta	0.9655998211738405	0.8158106609332165	0.9705992716408666	6	maxPerRegionYear_20	150	3demes
dta	0.980045032493432	1.0985975581664853	0.9801501636589317	6	biased_2.5	500	3demes
mascot	0.9889450461536207	0.8026239484815818	0.9580034745726586	6	biased_2.5	500	3demes
glm	0.991594401089115	0.5566714973380336	0.9647762636339975	6	biased_2.5	500	3demes
dta	0.9921630941721225	0.9605189053557694	0.9849452634811126	6	maxPerRegion_20	500	3demes
mascot	0.9868195849393174	0.37547620096436063	1.0002828860976205	6	maxPerRegion_20	500	3demes
dta	0.9903602537199757	1.1437294305760304	1.0012931426503047	6	maxPerRegion_20	150	3demes
mascot	0.9957096702862266	0.3786676282464896	0.9974761455192857	6	maxPerRegion_20	150	3demes
basta	0.9870250369203777	1.3256862345083142	0.9510559692801007	6	maxPerRegion_20	150	3demes
dta	0.9860086241443664	0.018019261362686834	1.0105138360346093	21	maxPerRegion_20	500	3demes
mascot	0.9946656802347285	0.0025114355379898257	1.0002307734195308	21	maxPerRegion_20	500	3demes
dta	0.9879308662822935	0.04432876173056144	1.0013366131963104	21	maxPerRegion_20	150	3demes
mascot	0.9892562749846537	0.2915882864696666	0.9926455088984796	21	maxPerRegion_20	150	3demes
basta	0.991940133406724	-0.04751915747204016	1.0069425456815475	21	maxPerRegion_20	150	3demes
dta	0.9943180828557452	0.19273348971950988	1.0047013850191993	21	maxPerRegionYear_20	500	3demes
mascot	0.988543007147861	0.09977958272767751	1.01681064362318	21	maxPerRegionYear_20	500	3demes
dta	0.9815880808884617	0.3722758369385115	1.0225951258030865	21	biased_20	500	3demes
mascot	0.9925612790835088	0.09508667562003481	1.0136184792630605	21	biased_20	500	3demes
glm	0.9931827329692603	-0.03445501135584905	1.0225991321076047	21	biased_20	500	3demes
dta	0.9905031944347542	0.29880205346854893	0.9881026426255444	21	biased_50	150	3demes
mascot	0.9868761334053336	-0.1136831833120091	0.9779104964902011	21	biased_50	150	3demes
basta	0.9913414846803706	-0.06568654739416147	0.9773082666933308	21	biased_50	150	3demes
glm	0.9870302408052561	0.07904848500707473	0.9744195806688165	21	biased_50	150	3demes
dta	0.9836559390797305	0.17850039906413961	0.9802732047587046	21	biased_10	500	3demes
mascot	0.9872090078013818	0.29528846699586886	1.0070502067011784	21	biased_10	500	3demes
glm	0.9846988657175152	0.15123215048062733	0.9724213172661533	21	biased_10	500	3demes
dta	0.9933471420083584	0.15479430324647936	1.0198290319465761	21	maxPerRegion_10	500	3demes
mascot	0.9874081369126495	0.07920691648708811	1.006410525372491	21	maxPerRegion_10	500	3demes
dta	0.9942019400774811	0.38254389511567943	0.9901251494329524	21	biased_20	150	3demes
mascot	0.9937840694499422	0.020606122522337955	0.998439892657939	21	biased_20	150	3demes
basta	0.9845393179604115	0.24129736296765714	1.0017165339363334	21	biased_20	150	3demes
glm	0.9911134385901137	0.09236576329113788	0.9876539951880801	21	biased_20	150	3demes
dta	0.9819578708289882	0.25357118733736783	1.0125466502448341	21	maxPerRegionYear_10	500	3demes
mascot	0.9898669433974496	0.06736024424571596	1.0058286614552103	21	maxPerRegionYear_10	500	3demes
dta	0.9915529050442203	0.14420312695356152	1.015356630683788	21	biased_2.5	500	3demes
mascot	0.9950294691068474	0.22971750776796718	0.9947474502118882	21	biased_2.5	500	3demes
glm	0.9961396715449387	0.05529937764572246	1.0004850248167154	21	biased_2.5	500	3demes
dta	0.9885146942639658	0.31412838719802316	0.9808940869525136	21	biased_50	500	3demes
mascot	0.9923012171122468	0.05662129081527567	0.977789703991383	21	biased_50	500	3demes
glm	0.9941648073321204	0.03587439051197272	0.999449712817484	21	biased_50	500	3demes
dta	0.9829407725440217	0.3507476514486587	0.9811595472354587	21	uniform	500	3demes
mascot	0.9837447589728081	0.34309358973643356	0.9878275628364585	21	uniform	500	3demes
glm	0.9900420592397104	0.10313656497816837	0.9917814255229802	21	uniform	500	3demes
dta	0.9805852060179883	0.3011179564613151	0.9985339313313739	21	uniformS_10	150	3demes
mascot	0.987281026628674	0.17696564288985073	1.004035296221796	21	uniformS_10	150	3demes
basta	0.9743279490879039	0.23796842118674988	0.9718479382084164	21	uniformS_10	150	3demes
glm	0.9840062727877041	0.3193040154860718	0.9875939225635455	21	uniformS_10	150	3demes
dta	0.9884106521076711	0.07202430589835451	1.0069159270274475	21	uniform	150	3demes
mascot	0.9764334538424166	0.033197112778708515	0.9938898012457724	21	uniform	150	3demes
basta	0.9884671091322075	0.009759740767163905	1.0144161681817108	21	uniform	150	3demes
glm	0.982162926963404	-0.09123286186925128	1.0083101542010213	21	uniform	150	3demes
dta	0.9866658318414525	0.15360387558415844	1.006838204458151	21	uniformS_20	500	3demes
mascot	0.9941504305856744	-0.0176206854087404	1.0023543217758253	21	uniformS_20	500	3demes
glm	0.997119395213163	0.098240186344281	0.9929058307094092	21	uniformS_20	500	3demes
dta	0.9890363820995479	0.2402794395215544	0.9951683480877027	21	uniformS_10	500	3demes
mascot	0.9921178415289522	0.09075551944025761	0.9971054608326576	21	uniformS_10	500	3demes
glm	0.9900826796276215	0.003475722665738701	0.9970103615161628	21	uniformS_10	500	3demes
dta	0.9832735591193602	0.006639470978772266	0.9627777162564658	21	uniformS_20	150	3demes
mascot	0.9884872341532611	-0.016316101226173885	0.9619585756592842	21	uniformS_20	150	3demes
basta	0.9710338560174093	-0.1446963642569976	0.9598005556458336	21	uniformS_20	150	3demes
glm	0.9734483896789123	0.49515789136004607	0.9497413708731051	21	uniformS_20	150	3demes
dta	0.992917897719393	0.44890624106787413	0.9954496726126233	21	maxPerRegionYear_20	150	3demes
mascot	0.9895989038241068	0.18416966932973367	1.0203466211043202	21	maxPerRegionYear_20	150	3demes
basta	0.9855943966976308	0.5484664623897189	0.9871540190477914	21	maxPerRegionYear_20	150	3demes
dta	0.9914035742355722	0.4338366059972092	1.0204563248345029	21	maxPerRegionYear_10	150	3demes
mascot	0.986247067126994	0.2853991747634641	1.0147869869864847	21	maxPerRegionYear_10	150	3demes
basta	0.9906931257252805	0.13325847812806657	0.9972766231618564	21	maxPerRegionYear_10	150	3demes
dta	0.9903221571416554	-0.1752162942587585	1.0277874417756854	21	maxPerRegion_10	150	3demes
mascot	0.9937694350478382	-0.25195755545552423	1.0159995068444432	21	maxPerRegion_10	150	3demes
basta	0.9935075760114969	-0.08834459739801304	0.999055975091736	21	maxPerRegion_10	150	3demes
dta	0.9874271590241567	0.10239512242850601	1.0004613856609514	21	biased_5	150	3demes
mascot	0.9899130212490402	-0.1749171092605799	0.9943922463656865	21	biased_5	150	3demes
basta	0.9847690799903782	-0.326382890599044	0.9885163300561677	21	biased_5	150	3demes
glm	0.9912628247327784	0.09817038882607676	0.9888464682218375	21	biased_5	150	3demes
dta	0.9806712601197833	0.08969037650748923	1.00742026488776	21	biased_10	150	3demes
mascot	0.9733703821006862	0.1782743137809124	0.9935827505952787	21	biased_10	150	3demes
basta	0.9729385998375988	0.6839361170230198	0.9580243418735368	21	biased_10	150	3demes
glm	0.9897722495674387	-0.12703600360861422	1.0089356000398368	21	biased_10	150	3demes
dta	0.9596238026300818	-0.2079003271329043	0.9560554459783425	21	biased_2.5	150	3demes
mascot	0.9802538323973972	-0.26612149442908084	0.9906948683588942	21	biased_2.5	150	3demes
basta	0.9623827635310713	0.13085425406675988	0.9591487884533629	21	biased_2.5	150	3demes
glm	0.9829208127348127	-0.19592597210082197	0.9628413448968091	21	biased_2.5	150	3demes
dta	0.9871753453907736	0.36234609338609225	0.9988961214491537	21	biased_5	500	3demes
mascot	0.9926555918230641	-0.005711682623063652	1.0156847408470615	21	biased_5	500	3demes
glm	0.9953110521303589	0.2953169107840541	0.9870638524134733	21	biased_5	500	3demes
dta	0.9878171340982607	0.5364772524628414	0.9987818572466791	8	uniform	500	3demes
mascot	0.9867813205589541	0.23555050025291813	1.016512497575237	8	uniform	500	3demes
glm	0.9888953630417637	-0.0333207216354392	0.9993314938342268	8	uniform	500	3demes
dta	0.980655295517785	0.9791198249231687	1.0499939823144842	8	uniform	150	3demes
mascot	0.9864248187625022	-0.10390545000152862	1.0091157741050556	8	uniform	150	3demes
basta	0.9870450699337213	0.057938477901975816	1.00404400525179	8	uniform	150	3demes
glm	0.9904173001327725	-0.16911216364759163	1.0033061663445635	8	uniform	150	3demes
dta	0.9686832951185685	0.27798901795195974	1.034511070681971	8	biased_10	150	3demes
mascot	0.980573636892214	0.3975318487415329	0.987653314315541	8	biased_10	150	3demes
basta	0.9443092149269461	0.4647414142419901	1.0407751823230018	8	biased_10	150	3demes
glm	0.9932525979146387	-0.03474743515504031	1.015877146575358	8	biased_10	150	3demes
dta	0.9831304253523585	0.5430525449845582	1.0057332517784912	8	maxPerRegion_20	500	3demes
mascot	0.9741059183931715	0.36723775100587375	0.9943628550769834	8	maxPerRegion_20	500	3demes
dta	0.9949989200243159	0.375890038192626	1.0135914924286207	8	biased_5	500	3demes
mascot	0.9725267675293182	0.6001321477294752	1.053235028804508	8	biased_5	500	3demes
glm	0.9883537474602132	0.148619931209506	1.003025907859882	8	biased_5	500	3demes
dta	0.985901150666472	0.5873340061066017	0.9960378435141698	8	maxPerRegion_10	150	3demes
mascot	0.9284679952633331	1.5456298002104596	1.022843709146688	8	maxPerRegion_10	150	3demes
basta	0.9866842209013031	0.6337854693887284	0.9851582690794187	8	maxPerRegion_10	150	3demes
dta	0.9601226480635559	-0.24756170465368754	1.0782769945364687	8	biased_20	150	3demes
mascot	0.9668575423387351	0.27927991854701517	1.0544736530324714	8	biased_20	150	3demes
basta	0.9797024786008652	-0.24872406849944007	1.0535459953100526	8	biased_20	150	3demes
glm	0.9908687774550571	-0.14205762446106718	0.9723730242829433	8	biased_20	150	3demes
dta	0.9652390356305334	0.9303981759994464	1.0541717587306696	8	uniformS_10	150	3demes
mascot	0.9728640931552511	0.35209300461787585	1.0279067186315451	8	uniformS_10	150	3demes
basta	0.9715587055508084	0.16008309039037805	1.0348454128404903	8	uniformS_10	150	3demes
glm	0.9872823489718432	0.19658802245666607	0.9792608938910669	8	uniformS_10	150	3demes
dta	0.9669975304505865	0.9894732353829099	0.9583368477876791	8	maxPerRegionYear_20	150	3demes
mascot	0.9880125646962661	0.6049352230195453	1.0068599995574352	8	maxPerRegionYear_20	150	3demes
basta	0.9789648251405565	0.5670761183581128	1.0022003956038723	8	maxPerRegionYear_20	150	3demes
dta	0.9917703973635676	0.5986989146007229	1.0083290758719075	8	maxPerRegionYear_10	150	3demes
mascot	0.9853772970075896	0.9235793514152792	1.0004799249747245	8	maxPerRegionYear_10	150	3demes
basta	0.9894941649294243	1.084441707366265	1.0084045025803487	8	maxPerRegionYear_10	150	3demes
dta	0.9806955058287193	0.6474193995680704	1.0636732819749077	8	uniformS_10	500	3demes
mascot	0.9719596155905404	0.4299520991616692	0.9720861482221512	8	uniformS_10	500	3demes
glm	0.9966878888593194	0.15652570829773182	1.0146729973288529	8	uniformS_10	500	3demes
dta	0.9832039487875057	0.1247984490383871	1.0156166571396505	8	biased_5	150	3demes
mascot	0.9803274938426958	0.9167891787623574	1.0213680887620056	8	biased_5	150	3demes
basta	0.9617395752612704	0.8531489127801919	0.9955536924366645	8	biased_5	150	3demes
glm	0.9735528922150277	0.7685226485555052	0.9896790366232561	8	biased_5	150	3demes
dta	0.977814681843529	0.8643756201552577	0.9902098533371819	8	maxPerRegion_20	150	3demes
mascot	0.9916020742532099	0.3939028877794488	1.0058933120612816	8	maxPerRegion_20	150	3demes
basta	0.9782660608509581	0.5563231391323349	1.019980215759161	8	maxPerRegion_20	150	3demes
dta	0.9949826272802453	0.33653998424628817	1.0064608712118253	8	maxPerRegionYear_10	500	3demes
mascot	0.9810939460370292	0.5542851608343664	0.9937974320416972	8	maxPerRegionYear_10	500	3demes
dta	0.9742827715032625	0.7695236056158699	1.00450653931256	8	maxPerRegionYear_20	500	3demes
mascot	0.9792158016043039	0.3334779072190024	1.0201773194809243	8	maxPerRegionYear_20	500	3demes
dta	0.9847327854442791	0.16247634504432718	1.0067559532849208	8	biased_2.5	150	3demes
