source	destination	value	model	nSim	nSeq	protocol
Region2	Region3	4.0	simulation	2	150	uniformS_2.5
Region3	Region3	23.0	simulation	2	150	uniformS_2.5
Region1	Region1	10.0	simulation	2	150	biased_20
Region2	Region1	5.0	simulation	2	150	biased_20
Region3	Region1	0.0	simulation	2	150	biased_20
Region1	Region2	16.0	simulation	2	150	biased_20
Region2	Region2	257.0	simulation	2	150	biased_20
Region3	Region2	1.0	simulation	2	150	biased_20
Region1	Region3	0.0	simulation	2	150	biased_20
Region2	Region3	2.0	simulation	2	150	biased_20
Region3	Region3	4.0	simulation	2	150	biased_20
Region1	Region1	10.0	simulation	2	150	biased_50
Region2	Region1	4.0	simulation	2	150	biased_50
Region3	Region1	0.0	simulation	2	150	biased_50
Region1	Region2	19.0	simulation	2	150	biased_50
Region2	Region2	258.0	simulation	2	150	biased_50
Region3	Region2	0.0	simulation	2	150	biased_50
Region1	Region3	0.0	simulation	2	150	biased_50
Region2	Region3	0.0	simulation	2	150	biased_50
Region3	Region3	0.0	simulation	2	150	biased_50
Region1	Region1	12.0	simulation	2	150	uniformS_50
Region2	Region1	5.0	simulation	2	150	uniformS_50
Region3	Region1	0.0	simulation	2	150	uniformS_50
Region1	Region2	15.0	simulation	2	150	uniformS_50
Region2	Region2	259.0	simulation	2	150	uniformS_50
Region3	Region2	0.0	simulation	2	150	uniformS_50
Region1	Region3	1.0	simulation	2	150	uniformS_50
Region2	Region3	1.0	simulation	2	150	uniformS_50
Region3	Region3	2.0	simulation	2	150	uniformS_50
Region1	Region1	69.0	simulation	2	150	maxPerRegionYear_10
Region2	Region1	20.0	simulation	2	150	maxPerRegionYear_10
Region3	Region1	0.0	simulation	2	150	maxPerRegionYear_10
Region1	Region2	16.0	simulation	2	150	maxPerRegionYear_10
Region2	Region2	117.0	simulation	2	150	maxPerRegionYear_10
Region3	Region2	2.0	simulation	2	150	maxPerRegionYear_10
Region1	Region3	5.0	simulation	2	150	maxPerRegionYear_10
Region2	Region3	11.0	simulation	2	150	maxPerRegionYear_10
Region3	Region3	56.0	simulation	2	150	maxPerRegionYear_10
Region1	Region1	85.0	simulation	2	150	maxPerRegionYear_2.5
Region2	Region1	18.0	simulation	2	150	maxPerRegionYear_2.5
Region3	Region1	2.0	simulation	2	150	maxPerRegionYear_2.5
Region1	Region2	13.0	simulation	2	150	maxPerRegionYear_2.5
Region2	Region2	101.0	simulation	2	150	maxPerRegionYear_2.5
Region3	Region2	4.0	simulation	2	150	maxPerRegionYear_2.5
Region1	Region3	7.0	simulation	2	150	maxPerRegionYear_2.5
Region2	Region3	13.0	simulation	2	150	maxPerRegionYear_2.5
Region3	Region3	54.0	simulation	2	150	maxPerRegionYear_2.5
Region1	Region1	82.0	simulation	2	150	maxPerRegion_20
Region2	Region1	14.0	simulation	2	150	maxPerRegion_20
Region3	Region1	0.0	simulation	2	150	maxPerRegion_20
Region1	Region2	9.0	simulation	2	150	maxPerRegion_20
Region2	Region2	99.0	simulation	2	150	maxPerRegion_20
Region3	Region2	1.0	simulation	2	150	maxPerRegion_20
Region1	Region3	4.0	simulation	2	150	maxPerRegion_20
Region2	Region3	8.0	simulation	2	150	maxPerRegion_20
Region3	Region3	76.0	simulation	2	150	maxPerRegion_20
Region1	Region1	93.0	simulation	2	150	maxPerRegion_50
Region2	Region1	12.0	simulation	2	150	maxPerRegion_50
Region3	Region1	0.0	simulation	2	150	maxPerRegion_50
Region1	Region2	10.0	simulation	2	150	maxPerRegion_50
Region2	Region2	123.0	simulation	2	150	maxPerRegion_50
Region3	Region2	0.0	simulation	2	150	maxPerRegion_50
Region1	Region3	2.0	simulation	2	150	maxPerRegion_50
Region2	Region3	7.0	simulation	2	150	maxPerRegion_50
Region3	Region3	50.0	simulation	2	150	maxPerRegion_50
Region1	Region1	66.0	simulation	2	150	maxPerRegionYear_50
Region2	Region1	10.0	simulation	2	150	maxPerRegionYear_50
Region3	Region1	0.0	simulation	2	150	maxPerRegionYear_50
Region1	Region2	25.0	simulation	2	150	maxPerRegionYear_50
Region2	Region2	135.0	simulation	2	150	maxPerRegionYear_50
Region3	Region2	2.0	simulation	2	150	maxPerRegionYear_50
Region1	Region3	1.0	simulation	2	150	maxPerRegionYear_50
Region2	Region3	8.0	simulation	2	150	maxPerRegionYear_50
Region3	Region3	48.0	simulation	2	150	maxPerRegionYear_50
Region1	Region1	46.0	simulation	43	150	uniformS_10
Region2	Region1	7.0	simulation	43	150	uniformS_10
Region3	Region1	1.0	simulation	43	150	uniformS_10
Region1	Region2	31.0	simulation	43	150	uniformS_10
Region2	Region2	205.0	simulation	43	150	uniformS_10
Region3	Region2	2.0	simulation	43	150	uniformS_10
Region1	Region3	1.0	simulation	43	150	uniformS_10
Region2	Region3	2.0	simulation	43	150	uniformS_10
Region3	Region3	3.0	simulation	43	150	uniformS_10
Region1	Region1	52.0	simulation	43	150	biased_10
Region2	Region1	4.0	simulation	43	150	biased_10
Region3	Region1	0.0	simulation	43	150	biased_10
Region1	Region2	33.0	simulation	43	150	biased_10
Region2	Region2	201.0	simulation	43	150	biased_10
Region3	Region2	3.0	simulation	43	150	biased_10
Region1	Region3	1.0	simulation	43	150	biased_10
Region2	Region3	0.0	simulation	43	150	biased_10
Region3	Region3	3.0	simulation	43	150	biased_10
Region1	Region1	103.0	simulation	43	150	maxPerRegion_2.5
Region2	Region1	7.0	simulation	43	150	maxPerRegion_2.5
Region3	Region1	0.0	simulation	43	150	maxPerRegion_2.5
Region1	Region2	17.0	simulation	43	150	maxPerRegion_2.5
Region2	Region2	73.0	simulation	43	150	maxPerRegion_2.5
Region3	Region2	1.0	simulation	43	150	maxPerRegion_2.5
Region1	Region3	3.0	simulation	43	150	maxPerRegion_2.5
Region2	Region3	4.0	simulation	43	150	maxPerRegion_2.5
Region3	Region3	85.0	simulation	43	150	maxPerRegion_2.5
Region1	Region1	114.0	simulation	43	150	maxPerRegion_5
Region2	Region1	4.0	simulation	43	150	maxPerRegion_5
Region3	Region1	0.0	simulation	43	150	maxPerRegion_5
Region1	Region2	21.0	simulation	43	150	maxPerRegion_5
Region2	Region2	65.0	simulation	43	150	maxPerRegion_5
Region3	Region2	1.0	simulation	43	150	maxPerRegion_5
Region1	Region3	4.0	simulation	43	150	maxPerRegion_5
Region2	Region3	5.0	simulation	43	150	maxPerRegion_5
Region3	Region3	82.0	simulation	43	150	maxPerRegion_5
Region1	Region1	103.0	simulation	43	150	maxPerRegion_10
Region2	Region1	10.0	simulation	43	150	maxPerRegion_10
Region3	Region1	0.0	simulation	43	150	maxPerRegion_10
Region1	Region2	20.0	simulation	43	150	maxPerRegion_10
Region2	Region2	69.0	simulation	43	150	maxPerRegion_10
Region3	Region2	3.0	simulation	43	150	maxPerRegion_10
Region1	Region3	6.0	simulation	43	150	maxPerRegion_10
Region2	Region3	6.0	simulation	43	150	maxPerRegion_10
Region3	Region3	79.0	simulation	43	150	maxPerRegion_10
Region1	Region1	101.0	simulation	43	150	maxPerRegionYear_50
Region2	Region1	3.0	simulation	43	150	maxPerRegionYear_50
Region3	Region1	2.0	simulation	43	150	maxPerRegionYear_50
Region1	Region2	26.0	simulation	43	150	maxPerRegionYear_50
Region2	Region2	125.0	simulation	43	150	maxPerRegionYear_50
Region3	Region2	2.0	simulation	43	150	maxPerRegionYear_50
Region1	Region3	2.0	simulation	43	150	maxPerRegionYear_50
Region2	Region3	4.0	simulation	43	150	maxPerRegionYear_50
Region3	Region3	32.0	simulation	43	150	maxPerRegionYear_50
Region1	Region1	118.0	simulation	43	150	maxPerRegionYear_20
Region2	Region1	6.0	simulation	43	150	maxPerRegionYear_20
Region3	Region1	0.0	simulation	43	150	maxPerRegionYear_20
Region1	Region2	20.0	simulation	43	150	maxPerRegionYear_20
Region2	Region2	96.0	simulation	43	150	maxPerRegionYear_20
Region3	Region2	0.0	simulation	43	150	maxPerRegionYear_20
Region1	Region3	5.0	simulation	43	150	maxPerRegionYear_20
Region2	Region3	4.0	simulation	43	150	maxPerRegionYear_20
Region3	Region3	44.0	simulation	43	150	maxPerRegionYear_20
Region1	Region1	56.0	simulation	43	150	biased_5
Region2	Region1	6.0	simulation	43	150	biased_5
Region3	Region1	0.0	simulation	43	150	biased_5
Region1	Region2	31.0	simulation	43	150	biased_5
Region2	Region2	190.0	simulation	43	150	biased_5
Region3	Region2	2.0	simulation	43	150	biased_5
Region1	Region3	1.0	simulation	43	150	biased_5
Region2	Region3	1.0	simulation	43	150	biased_5
Region3	Region3	10.0	simulation	43	150	biased_5
Region1	Region1	28.0	simulation	43	150	uniformS_50
Region2	Region1	3.0	simulation	43	150	uniformS_50
Region3	Region1	0.0	simulation	43	150	uniformS_50
Region1	Region2	29.0	simulation	43	150	uniformS_50
Region2	Region2	229.0	simulation	43	150	uniformS_50
Region3	Region2	2.0	simulation	43	150	uniformS_50
Region1	Region3	1.0	simulation	43	150	uniformS_50
Region2	Region3	0.0	simulation	43	150	uniformS_50
Region3	Region3	2.0	simulation	43	150	uniformS_50
Region1	Region1	126.0	simulation	43	150	maxPerRegionYear_5
Region2	Region1	6.0	simulation	43	150	maxPerRegionYear_5
Region3	Region1	0.0	simulation	43	150	maxPerRegionYear_5
Region1	Region2	23.0	simulation	43	150	maxPerRegionYear_5
Region2	Region2	89.0	simulation	43	150	maxPerRegionYear_5
Region3	Region2	2.0	simulation	43	150	maxPerRegionYear_5
Region1	Region3	10.0	simulation	43	150	maxPerRegionYear_5
Region2	Region3	4.0	simulation	43	150	maxPerRegionYear_5
Region3	Region3	36.0	simulation	43	150	maxPerRegionYear_5
Region1	Region1	37.0	simulation	43	150	uniformS_20
Region2	Region1	4.0	simulation	43	150	uniformS_20
Region3	Region1	0.0	simulation	43	150	uniformS_20
Region1	Region2	30.0	simulation	43	150	uniformS_20
Region2	Region2	211.0	simulation	43	150	uniformS_20
Region3	Region2	2.0	simulation	43	150	uniformS_20
Region1	Region3	1.0	simulation	43	150	uniformS_20
Region2	Region3	0.0	simulation	43	150	uniformS_20
Region3	Region3	8.0	simulation	43	150	uniformS_20
Region1	Region1	31.0	simulation	43	150	biased_50
Region2	Region1	2.0	simulation	43	150	biased_50
Region3	Region1	0.0	simulation	43	150	biased_50
Region1	Region2	34.0	simulation	43	150	biased_50
Region2	Region2	216.0	simulation	43	150	biased_50
Region3	Region2	5.0	simulation	43	150	biased_50
Region1	Region3	1.0	simulation	43	150	biased_50
Region2	Region3	1.0	simulation	43	150	biased_50
Region3	Region3	3.0	simulation	43	150	biased_50
Region1	Region1	123.0	simulation	43	150	maxPerRegion_50
Region2	Region1	9.0	simulation	43	150	maxPerRegion_50
Region3	Region1	1.0	simulation	43	150	maxPerRegion_50
Region1	Region2	23.0	simulation	43	150	maxPerRegion_50
Region2	Region2	85.0	simulation	43	150	maxPerRegion_50
Region3	Region2	1.0	simulation	43	150	maxPerRegion_50
Region1	Region3	2.0	simulation	43	150	maxPerRegion_50
Region2	Region3	5.0	simulation	43	150	maxPerRegion_50
Region3	Region3	45.0	simulation	43	150	maxPerRegion_50
Region1	Region1	122.0	simulation	43	150	uniform
Region2	Region1	6.0	simulation	43	150	uniform
Region3	Region1	1.0	simulation	43	150	uniform
Region1	Region2	24.0	simulation	43	150	uniform
Region2	Region2	101.0	simulation	43	150	uniform
Region3	Region2	0.0	simulation	43	150	uniform
Region1	Region3	2.0	simulation	43	150	uniform
Region2	Region3	5.0	simulation	43	150	uniform
Region3	Region3	37.0	simulation	43	150	uniform
Region1	Region1	75.0	simulation	43	150	biased_2.5
Region2	Region1	8.0	simulation	43	150	biased_2.5
Region3	Region1	0.0	simulation	43	150	biased_2.5
Region1	Region2	25.0	simulation	43	150	biased_2.5
Region2	Region2	156.0	simulation	43	150	biased_2.5
Region3	Region2	3.0	simulation	43	150	biased_2.5
Region1	Region3	4.0	simulation	43	150	biased_2.5
Region2	Region3	3.0	simulation	43	150	biased_2.5
Region3	Region3	19.0	simulation	43	150	biased_2.5
Region1	Region1	148.0	simulation	43	150	maxPerRegionYear_10
Region2	Region1	5.0	simulation	43	150	maxPerRegionYear_10
Region3	Region1	0.0	simulation	43	150	maxPerRegionYear_10
Region1	Region2	28.0	simulation	43	150	maxPerRegionYear_10
Region2	Region2	62.0	simulation	43	150	maxPerRegionYear_10
Region3	Region2	1.0	simulation	43	150	maxPerRegionYear_10
Region1	Region3	4.0	simulation	43	150	maxPerRegionYear_10
Region2	Region3	6.0	simulation	43	150	maxPerRegionYear_10
Region3	Region3	38.0	simulation	43	150	maxPerRegionYear_10
Region1	Region1	107.0	simulation	43	150	maxPerRegion_20
Region2	Region1	6.0	simulation	43	150	maxPerRegion_20
Region3	Region1	0.0	simulation	43	150	maxPerRegion_20
Region1	Region2	16.0	simulation	43	150	maxPerRegion_20
Region2	Region2	70.0	simulation	43	150	maxPerRegion_20
Region3	Region2	3.0	simulation	43	150	maxPerRegion_20
Region1	Region3	5.0	simulation	43	150	maxPerRegion_20
Region2	Region3	4.0	simulation	43	150	maxPerRegion_20
Region3	Region3	81.0	simulation	43	150	maxPerRegion_20
Region1	Region1	88.0	simulation	43	150	uniformS_2.5
Region2	Region1	12.0	simulation	43	150	uniformS_2.5
Region3	Region1	1.0	simulation	43	150	uniformS_2.5
Region1	Region2	28.0	simulation	43	150	uniformS_2.5
Region2	Region2	142.0	simulation	43	150	uniformS_2.5
Region3	Region2	2.0	simulation	43	150	uniformS_2.5
Region1	Region3	3.0	simulation	43	150	uniformS_2.5
Region2	Region3	2.0	simulation	43	150	uniformS_2.5
Region3	Region3	17.0	simulation	43	150	uniformS_2.5
Region1	Region1	142.0	simulation	43	150	maxPerRegionYear_2.5
Region2	Region1	7.0	simulation	43	150	maxPerRegionYear_2.5
Region3	Region1	0.0	simulation	43	150	maxPerRegionYear_2.5
Region1	Region2	24.0	simulation	43	150	maxPerRegionYear_2.5
Region2	Region2	64.0	simulation	43	150	maxPerRegionYear_2.5
Region3	Region2	2.0	simulation	43	150	maxPerRegionYear_2.5
Region1	Region3	3.0	simulation	43	150	maxPerRegionYear_2.5
Region2	Region3	4.0	simulation	43	150	maxPerRegionYear_2.5
Region3	Region3	45.0	simulation	43	150	maxPerRegionYear_2.5
Region1	Region1	66.0	simulation	43	150	uniformS_5
Region2	Region1	5.0	simulation	43	150	uniformS_5
Region3	Region1	0.0	simulation	43	150	uniformS_5
Region1	Region2	28.0	simulation	43	150	uniformS_5
Region2	Region2	175.0	simulation	43	150	uniformS_5
Region3	Region2	5.0	simulation	43	150	uniformS_5
Region1	Region3	2.0	simulation	43	150	uniformS_5
Region2	Region3	3.0	simulation	43	150	uniformS_5
Region3	Region3	13.0	simulation	43	150	uniformS_5
Region1	Region1	30.0	simulation	43	150	biased_20
Region2	Region1	2.0	simulation	43	150	biased_20
Region3	Region1	0.0	simulation	43	150	biased_20
Region1	Region2	28.0	simulation	43	150	biased_20
Region2	Region2	221.0	simulation	43	150	biased_20
Region3	Region2	4.0	simulation	43	150	biased_20
Region1	Region3	2.0	simulation	43	150	biased_20
Region2	Region3	1.0	simulation	43	150	biased_20
Region3	Region3	7.0	simulation	43	150	biased_20
Region1	Region1	16.0	simulation	6	150	biased_50
Region2	Region1	2.0	simulation	6	150	biased_50
Region3	Region1	0.0	simulation	6	150	biased_50
Region1	Region2	16.0	simulation	6	150	biased_50
Region2	Region2	261.0	simulation	6	150	biased_50
Region3	Region2	0.0	simulation	6	150	biased_50
Region1	Region3	0.0	simulation	6	150	biased_50
Region2	Region3	0.0	simulation	6	150	biased_50
Region3	Region3	0.0	simulation	6	150	biased_50
Region1	Region1	96.0	simulation	6	150	maxPerRegion_50
Region2	Region1	12.0	simulation	6	150	maxPerRegion_50
Region3	Region1	0.0	simulation	6	150	maxPerRegion_50
Region1	Region2	13.0	simulation	6	150	maxPerRegion_50
Region2	Region2	139.0	simulation	6	150	maxPerRegion_50
Region3	Region2	0.0	simulation	6	150	maxPerRegion_50
Region1	Region3	4.0	simulation	6	150	maxPerRegion_50
Region2	Region3	5.0	simulation	6	150	maxPerRegion_50
Region3	Region3	28.0	simulation	6	150	maxPerRegion_50
Region1	Region1	89.0	simulation	6	150	maxPerRegion_20
Region2	Region1	10.0	simulation	6	150	maxPerRegion_20
Region3	Region1	0.0	simulation	6	150	maxPerRegion_20
Region1	Region2	7.0	simulation	6	150	maxPerRegion_20
Region2	Region2	101.0	simulation	6	150	maxPerRegion_20
Region3	Region2	1.0	simulation	6	150	maxPerRegion_20
Region1	Region3	6.0	simulation	6	150	maxPerRegion_20
Region2	Region3	7.0	simulation	6	150	maxPerRegion_20
Region3	Region3	73.0	simulation	6	150	maxPerRegion_20
Region1	Region1	16.0	simulation	6	150	uniformS_10
Region2	Region1	5.0	simulation	6	150	uniformS_10
Region3	Region1	0.0	simulation	6	150	uniformS_10
Region1	Region2	11.0	simulation	6	150	uniformS_10
Region2	Region2	258.0	simulation	6	150	uniformS_10
Region3	Region2	0.0	simulation	6	150	uniformS_10
Region1	Region3	1.0	simulation	6	150	uniformS_10
Region2	Region3	2.0	simulation	6	150	uniformS_10
Region3	Region3	0.0	simulation	6	150	uniformS_10
Region1	Region1	139.0	simulation	6	150	maxPerRegionYear_5
Region2	Region1	11.0	simulation	6	150	maxPerRegionYear_5
Region3	Region1	0.0	simulation	6	150	maxPerRegionYear_5
Region1	Region2	23.0	simulation	6	150	maxPerRegionYear_5
Region2	Region2	72.0	simulation	6	150	maxPerRegionYear_5
Region3	Region2	1.0	simulation	6	150	maxPerRegionYear_5
Region1	Region3	7.0	simulation	6	150	maxPerRegionYear_5
Region2	Region3	7.0	simulation	6	150	maxPerRegionYear_5
Region3	Region3	37.0	simulation	6	150	maxPerRegionYear_5
Region1	Region1	14.0	simulation	6	150	biased_20
Region2	Region1	2.0	simulation	6	150	biased_20
Region3	Region1	0.0	simulation	6	150	biased_20
Region1	Region2	11.0	simulation	6	150	biased_20
Region2	Region2	262.0	simulation	6	150	biased_20
Region3	Region2	2.0	simulation	6	150	biased_20
Region1	Region3	1.0	simulation	6	150	biased_20
Region2	Region3	1.0	simulation	6	150	biased_20
Region3	Region3	2.0	simulation	6	150	biased_20
Region1	Region1	55.0	simulation	6	150	uniformS_2.5
Region2	Region1	7.0	simulation	6	150	uniformS_2.5
Region3	Region1	0.0	simulation	6	150	uniformS_2.5
Region1	Region2	13.0	simulation	6	150	uniformS_2.5
Region2	Region2	197.0	simulation	6	150	uniformS_2.5
Region3	Region2	0.0	simulation	6	150	uniformS_2.5
Region1	Region3	1.0	simulation	6	150	uniformS_2.5
Region2	Region3	5.0	simulation	6	150	uniformS_2.5
Region3	Region3	16.0	simulation	6	150	uniformS_2.5
Region1	Region1	21.0	simulation	6	150	biased_10
Region2	Region1	4.0	simulation	6	150	biased_10
Region3	Region1	0.0	simulation	6	150	biased_10
Region1	Region2	17.0	simulation	6	150	biased_10
Region2	Region2	249.0	simulation	6	150	biased_10
Region3	Region2	0.0	simulation	6	150	biased_10
Region1	Region3	0.0	simulation	6	150	biased_10
Region2	Region3	2.0	simulation	6	150	biased_10
Region3	Region3	0.0	simulation	6	150	biased_10
Region1	Region1	18.0	simulation	6	150	uniformS_20
Region2	Region1	3.0	simulation	6	150	uniformS_20
Region3	Region1	0.0	simulation	6	150	uniformS_20
Region1	Region2	18.0	simulation	6	150	uniformS_20
Region2	Region2	254.0	simulation	6	150	uniformS_20
Region3	Region2	0.0	simulation	6	150	uniformS_20
Region1	Region3	0.0	simulation	6	150	uniformS_20
Region2	Region3	1.0	simulation	6	150	uniformS_20
Region3	Region3	0.0	simulation	6	150	uniformS_20
Region1	Region1	10.0	simulation	6	150	uniformS_50
Region2	Region1	2.0	simulation	6	150	uniformS_50
Region3	Region1	0.0	simulation	6	150	uniformS_50
Region1	Region2	13.0	simulation	6	150	uniformS_50
Region2	Region2	263.0	simulation	6	150	uniformS_50
Region3	Region2	0.0	simulation	6	150	uniformS_50
Region1	Region3	1.0	simulation	6	150	uniformS_50
Region2	Region3	1.0	simulation	6	150	uniformS_50
Region3	Region3	0.0	simulation	6	150	uniformS_50
Region1	Region1	127.0	simulation	6	150	maxPerRegionYear_2.5
Region2	Region1	13.0	simulation	6	150	maxPerRegionYear_2.5
Region3	Region1	0.0	simulation	6	150	maxPerRegionYear_2.5
Region1	Region2	20.0	simulation	6	150	maxPerRegionYear_2.5
Region2	Region2	90.0	simulation	6	150	maxPerRegionYear_2.5
Region3	Region2	0.0	simulation	6	150	maxPerRegionYear_2.5
Region1	Region3	9.0	simulation	6	150	maxPerRegionYear_2.5
Region2	Region3	7.0	simulation	6	150	maxPerRegionYear_2.5
Region3	Region3	28.0	simulation	6	150	maxPerRegionYear_2.5
Region1	Region1	121.0	simulation	6	150	maxPerRegionYear_20
Region2	Region1	11.0	simulation	6	150	maxPerRegionYear_20
Region3	Region1	0.0	simulation	6	150	maxPerRegionYear_20
Region1	Region2	30.0	simulation	6	150	maxPerRegionYear_20
Region2	Region2	89.0	simulation	6	150	maxPerRegionYear_20
Region3	Region2	0.0	simulation	6	150	maxPerRegionYear_20
Region1	Region3	4.0	simulation	6	150	maxPerRegionYear_20
Region2	Region3	9.0	simulation	6	150	maxPerRegionYear_20
Region3	Region3	29.0	simulation	6	150	maxPerRegionYear_20
Region1	Region1	106.0	simulation	6	150	maxPerRegionYear_50
Region2	Region1	8.0	simulation	6	150	maxPerRegionYear_50
Region3	Region1	0.0	simulation	6	150	maxPerRegionYear_50
Region1	Region2	31.0	simulation	6	150	maxPerRegionYear_50
Region2	Region2	123.0	simulation	6	150	maxPerRegionYear_50
Region3	Region2	0.0	simulation	6	150	maxPerRegionYear_50
Region1	Region3	4.0	simulation	6	150	maxPerRegionYear_50
Region2	Region3	5.0	simulation	6	150	maxPerRegionYear_50
Region3	Region3	20.0	simulation	6	150	maxPerRegionYear_50
Region1	Region1	86.0	simulation	6	150	maxPerRegion_5
Region2	Region1	14.0	simulation	6	150	maxPerRegion_5
Region3	Region1	0.0	simulation	6	150	maxPerRegion_5
Region1	Region2	12.0	simulation	6	150	maxPerRegion_5
Region2	Region2	93.0	simulation	6	150	maxPerRegion_5
Region3	Region2	1.0	simulation	6	150	maxPerRegion_5
Region1	Region3	6.0	simulation	6	150	maxPerRegion_5
Region2	Region3	6.0	simulation	6	150	maxPerRegion_5
Region3	Region3	73.0	simulation	6	150	maxPerRegion_5
Region1	Region1	33.0	simulation	6	150	uniformS_5
Region2	Region1	4.0	simulation	6	150	uniformS_5
Region3	Region1	0.0	simulation	6	150	uniformS_5
Region1	Region2	16.0	simulation	6	150	uniformS_5
Region2	Region2	231.0	simulation	6	150	uniformS_5
Region3	Region2	2.0	simulation	6	150	uniformS_5
Region1	Region3	1.0	simulation	6	150	uniformS_5
Region2	Region3	2.0	simulation	6	150	uniformS_5
Region3	Region3	6.0	simulation	6	150	uniformS_5
Region1	Region1	31.0	simulation	6	150	biased_5
Region2	Region1	7.0	simulation	6	150	biased_5
Region3	Region1	0.0	simulation	6	150	biased_5
Region1	Region2	14.0	simulation	6	150	biased_5
Region2	Region2	232.0	simulation	6	150	biased_5
Region3	Region2	0.0	simulation	6	150	biased_5
Region1	Region3	1.0	simulation	6	150	biased_5
Region2	Region3	3.0	simulation	6	150	biased_5
Region3	Region3	6.0	simulation	6	150	biased_5
Region1	Region1	87.0	simulation	6	150	maxPerRegion_2.5
Region2	Region1	13.0	simulation	6	150	maxPerRegion_2.5
Region3	Region1	0.0	simulation	6	150	maxPerRegion_2.5
Region1	Region2	11.0	simulation	6	150	maxPerRegion_2.5
Region2	Region2	96.0	simulation	6	150	maxPerRegion_2.5
Region3	Region2	0.0	simulation	6	150	maxPerRegion_2.5
Region1	Region3	6.0	simulation	6	150	maxPerRegion_2.5
Region2	Region3	5.0	simulation	6	150	maxPerRegion_2.5
Region3	Region3	77.0	simulation	6	150	maxPerRegion_2.5
Region1	Region1	83.0	simulation	6	150	maxPerRegion_10
Region2	Region1	15.0	simulation	6	150	maxPerRegion_10
Region3	Region1	0.0	simulation	6	150	maxPerRegion_10
Region1	Region2	12.0	simulation	6	150	maxPerRegion_10
Region2	Region2	96.0	simulation	6	150	maxPerRegion_10
Region3	Region2	1.0	simulation	6	150	maxPerRegion_10
Region1	Region3	6.0	simulation	6	150	maxPerRegion_10
Region2	Region3	7.0	simulation	6	150	maxPerRegion_10
Region3	Region3	75.0	simulation	6	150	maxPerRegion_10
Region1	Region1	84.0	simulation	6	150	uniform
Region2	Region1	16.0	simulation	6	150	uniform
Region3	Region1	1.0	simulation	6	150	uniform
Region1	Region2	16.0	simulation	6	150	uniform
Region2	Region2	155.0	simulation	6	150	uniform
Region3	Region2	0.0	simulation	6	150	uniform
Region1	Region3	2.0	simulation	6	150	uniform
Region2	Region3	6.0	simulation	6	150	uniform
Region3	Region3	17.0	simulation	6	150	uniform
Region1	Region1	121.0	simulation	6	150	maxPerRegionYear_10
Region2	Region1	12.0	simulation	6	150	maxPerRegionYear_10
Region3	Region1	0.0	simulation	6	150	maxPerRegionYear_10
Region1	Region2	19.0	simulation	6	150	maxPerRegionYear_10
Region2	Region2	98.0	simulation	6	150	maxPerRegionYear_10
Region3	Region2	1.0	simulation	6	150	maxPerRegionYear_10
Region1	Region3	4.0	simulation	6	150	maxPerRegionYear_10
Region2	Region3	9.0	simulation	6	150	maxPerRegionYear_10
Region3	Region3	32.0	simulation	6	150	maxPerRegionYear_10
Region1	Region1	36.0	simulation	6	150	biased_2.5
Region2	Region1	8.0	simulation	6	150	biased_2.5
Region3	Region1	0.0	simulation	6	150	biased_2.5
Region1	Region2	15.0	simulation	6	150	biased_2.5
Region2	Region2	215.0	simulation	6	150	biased_2.5
Region3	Region2	1.0	simulation	6	150	biased_2.5
Region1	Region3	1.0	simulation	6	150	biased_2.5
Region2	Region3	5.0	simulation	6	150	biased_2.5
Region3	Region3	15.0	simulation	6	150	biased_2.5
Region1	Region1	24.0	simulation	21	150	uniformS_5
Region2	Region1	6.0	simulation	21	150	uniformS_5
Region3	Region1	0.0	simulation	21	150	uniformS_5
Region1	Region2	16.0	simulation	21	150	uniformS_5
Region2	Region2	231.0	simulation	21	150	uniformS_5
Region3	Region2	3.0	simulation	21	150	uniformS_5
Region1	Region3	1.0	simulation	21	150	uniformS_5
Region2	Region3	2.0	simulation	21	150	uniformS_5
Region3	Region3	13.0	simulation	21	150	uniformS_5
Region1	Region1	13.0	simulation	21	150	uniformS_10
Region2	Region1	5.0	simulation	21	150	uniformS_10
Region3	Region1	0.0	simulation	21	150	uniformS_10
Region1	Region2	13.0	simulation	21	150	uniformS_10
Region2	Region2	256.0	simulation	21	150	uniformS_10
Region3	Region2	1.0	simulation	21	150	uniformS_10
Region1	Region3	0.0	simulation	21	150	uniformS_10
Region2	Region3	2.0	simulation	21	150	uniformS_10
Region3	Region3	1.0	simulation	21	150	uniformS_10
Region1	Region1	79.0	simulation	21	150	maxPerRegion_5
Region2	Region1	13.0	simulation	21	150	maxPerRegion_5
Region3	Region1	3.0	simulation	21	150	maxPerRegion_5
Region1	Region2	11.0	simulation	21	150	maxPerRegion_5
Region2	Region2	95.0	simulation	21	150	maxPerRegion_5
Region3	Region2	0.0	simulation	21	150	maxPerRegion_5
Region1	Region3	5.0	simulation	21	150	maxPerRegion_5
Region2	Region3	7.0	simulation	21	150	maxPerRegion_5
Region3	Region3	78.0	simulation	21	150	maxPerRegion_5
Region1	Region1	44.0	simulation	21	150	uniformS_2.5
Region2	Region1	9.0	simulation	21	150	uniformS_2.5
Region3	Region1	0.0	simulation	21	150	uniformS_2.5
Region1	Region2	17.0	simulation	21	150	uniformS_2.5
Region2	Region2	202.0	simulation	21	150	uniformS_2.5
Region3	Region2	3.0	simulation	21	150	uniformS_2.5
Region1	Region3	1.0	simulation	21	150	uniformS_2.5
