source	destination	value	model	nSim	nSeq	protocol
Region3	Region3	30.0	simulation	46	500	biased_5
Region1	Region1	41.0	simulation	46	500	biased_20
Region2	Region1	8.0	simulation	46	500	biased_20
Region3	Region1	0.0	simulation	46	500	biased_20
Region1	Region2	40.0	simulation	46	500	biased_20
Region2	Region2	865.0	simulation	46	500	biased_20
Region3	Region2	5.0	simulation	46	500	biased_20
Region1	Region3	1.0	simulation	46	500	biased_20
Region2	Region3	1.0	simulation	46	500	biased_20
Region3	Region3	11.0	simulation	46	500	biased_20
Region1	Region1	79.0	simulation	46	500	uniformS_10
Region2	Region1	16.0	simulation	46	500	uniformS_10
Region3	Region1	0.0	simulation	46	500	uniformS_10
Region1	Region2	46.0	simulation	46	500	uniformS_10
Region2	Region2	818.0	simulation	46	500	uniformS_10
Region3	Region2	4.0	simulation	46	500	uniformS_10
Region1	Region3	2.0	simulation	46	500	uniformS_10
Region2	Region3	3.0	simulation	46	500	uniformS_10
Region3	Region3	8.0	simulation	46	500	uniformS_10
Region1	Region1	113.0	simulation	46	500	maxPerRegion_50
Region2	Region1	19.0	simulation	46	500	maxPerRegion_50
Region3	Region1	0.0	simulation	46	500	maxPerRegion_50
Region1	Region2	44.0	simulation	46	500	maxPerRegion_50
Region2	Region2	755.0	simulation	46	500	maxPerRegion_50
Region3	Region2	4.0	simulation	46	500	maxPerRegion_50
Region1	Region3	2.0	simulation	46	500	maxPerRegion_50
Region2	Region3	3.0	simulation	46	500	maxPerRegion_50
Region3	Region3	36.0	simulation	46	500	maxPerRegion_50
Region1	Region1	334.0	simulation	46	500	maxPerRegionYear_10
Region2	Region1	39.0	simulation	46	500	maxPerRegionYear_10
Region3	Region1	0.0	simulation	46	500	maxPerRegionYear_10
Region1	Region2	39.0	simulation	46	500	maxPerRegionYear_10
Region2	Region2	418.0	simulation	46	500	maxPerRegionYear_10
Region3	Region2	6.0	simulation	46	500	maxPerRegionYear_10
Region1	Region3	2.0	simulation	46	500	maxPerRegionYear_10
Region2	Region3	8.0	simulation	46	500	maxPerRegionYear_10
Region3	Region3	131.0	simulation	46	500	maxPerRegionYear_10
Region1	Region1	70.0	simulation	46	500	biased_10
Region2	Region1	13.0	simulation	46	500	biased_10
Region3	Region1	0.0	simulation	46	500	biased_10
Region1	Region2	46.0	simulation	46	500	biased_10
Region2	Region2	817.0	simulation	46	500	biased_10
Region3	Region2	8.0	simulation	46	500	biased_10
Region1	Region3	3.0	simulation	46	500	biased_10
Region2	Region3	3.0	simulation	46	500	biased_10
Region3	Region3	21.0	simulation	46	500	biased_10
Region1	Region1	292.0	simulation	46	500	maxPerRegion_5
Region2	Region1	36.0	simulation	46	500	maxPerRegion_5
Region3	Region1	0.0	simulation	46	500	maxPerRegion_5
Region1	Region2	35.0	simulation	46	500	maxPerRegion_5
Region2	Region2	299.0	simulation	46	500	maxPerRegion_5
Region3	Region2	6.0	simulation	46	500	maxPerRegion_5
Region1	Region3	7.0	simulation	46	500	maxPerRegion_5
Region2	Region3	14.0	simulation	46	500	maxPerRegion_5
Region3	Region3	285.0	simulation	46	500	maxPerRegion_5
Region1	Region1	257.0	simulation	46	500	uniform
Region2	Region1	38.0	simulation	46	500	uniform
Region3	Region1	0.0	simulation	46	500	uniform
Region1	Region2	31.0	simulation	46	500	uniform
Region2	Region2	548.0	simulation	46	500	uniform
Region3	Region2	3.0	simulation	46	500	uniform
Region1	Region3	3.0	simulation	46	500	uniform
Region2	Region3	9.0	simulation	46	500	uniform
Region3	Region3	95.0	simulation	46	500	uniform
Region1	Region1	311.0	simulation	46	500	maxPerRegion_2.5
Region2	Region1	24.0	simulation	46	500	maxPerRegion_2.5
Region3	Region1	0.0	simulation	46	500	maxPerRegion_2.5
Region1	Region2	27.0	simulation	46	500	maxPerRegion_2.5
Region2	Region2	305.0	simulation	46	500	maxPerRegion_2.5
Region3	Region2	6.0	simulation	46	500	maxPerRegion_2.5
Region1	Region3	6.0	simulation	46	500	maxPerRegion_2.5
Region2	Region3	18.0	simulation	46	500	maxPerRegion_2.5
Region3	Region3	281.0	simulation	46	500	maxPerRegion_2.5
Region1	Region1	157.0	simulation	46	500	uniformS_2.5
Region2	Region1	20.0	simulation	46	500	uniformS_2.5
Region3	Region1	0.0	simulation	46	500	uniformS_2.5
Region1	Region2	49.0	simulation	46	500	uniformS_2.5
Region2	Region2	690.0	simulation	46	500	uniformS_2.5
Region3	Region2	3.0	simulation	46	500	uniformS_2.5
Region1	Region3	1.0	simulation	46	500	uniformS_2.5
Region2	Region3	7.0	simulation	46	500	uniformS_2.5
Region3	Region3	58.0	simulation	46	500	uniformS_2.5
Region1	Region1	155.0	simulation	39	500	uniformS_2.5
Region2	Region1	24.0	simulation	39	500	uniformS_2.5
Region3	Region1	1.0	simulation	39	500	uniformS_2.5
Region1	Region2	34.0	simulation	39	500	uniformS_2.5
Region2	Region2	624.0	simulation	39	500	uniformS_2.5
Region3	Region2	10.0	simulation	39	500	uniformS_2.5
Region1	Region3	2.0	simulation	39	500	uniformS_2.5
Region2	Region3	11.0	simulation	39	500	uniformS_2.5
Region3	Region3	107.0	simulation	39	500	uniformS_2.5
Region1	Region1	263.0	simulation	39	500	maxPerRegion_20
Region2	Region1	32.0	simulation	39	500	maxPerRegion_20
Region3	Region1	1.0	simulation	39	500	maxPerRegion_20
Region1	Region2	27.0	simulation	39	500	maxPerRegion_20
Region2	Region2	424.0	simulation	39	500	maxPerRegion_20
Region3	Region2	4.0	simulation	39	500	maxPerRegion_20
Region1	Region3	4.0	simulation	39	500	maxPerRegion_20
Region2	Region3	12.0	simulation	39	500	maxPerRegion_20
Region3	Region3	200.0	simulation	39	500	maxPerRegion_20
Region1	Region1	110.0	simulation	39	500	maxPerRegionYear_50
Region2	Region1	13.0	simulation	39	500	maxPerRegionYear_50
Region3	Region1	0.0	simulation	39	500	maxPerRegionYear_50
Region1	Region2	42.0	simulation	39	500	maxPerRegionYear_50
Region2	Region2	703.0	simulation	39	500	maxPerRegionYear_50
Region3	Region2	12.0	simulation	39	500	maxPerRegionYear_50
Region1	Region3	1.0	simulation	39	500	maxPerRegionYear_50
Region2	Region3	9.0	simulation	39	500	maxPerRegionYear_50
Region3	Region3	79.0	simulation	39	500	maxPerRegionYear_50
Region1	Region1	57.0	simulation	39	500	biased_10
Region2	Region1	12.0	simulation	39	500	biased_10
Region3	Region1	2.0	simulation	39	500	biased_10
Region1	Region2	35.0	simulation	39	500	biased_10
Region2	Region2	807.0	simulation	39	500	biased_10
Region3	Region2	9.0	simulation	39	500	biased_10
Region1	Region3	1.0	simulation	39	500	biased_10
Region2	Region3	5.0	simulation	39	500	biased_10
Region3	Region3	39.0	simulation	39	500	biased_10
Region1	Region1	293.0	simulation	39	500	maxPerRegion_10
Region2	Region1	26.0	simulation	39	500	maxPerRegion_10
Region3	Region1	2.0	simulation	39	500	maxPerRegion_10
Region1	Region2	20.0	simulation	39	500	maxPerRegion_10
Region2	Region2	315.0	simulation	39	500	maxPerRegion_10
Region3	Region2	3.0	simulation	39	500	maxPerRegion_10
Region1	Region3	5.0	simulation	39	500	maxPerRegion_10
Region2	Region3	9.0	simulation	39	500	maxPerRegion_10
Region3	Region3	301.0	simulation	39	500	maxPerRegion_10
Region1	Region1	41.0	simulation	39	500	biased_20
Region2	Region1	4.0	simulation	39	500	biased_20
Region3	Region1	0.0	simulation	39	500	biased_20
Region1	Region2	33.0	simulation	39	500	biased_20
Region2	Region2	850.0	simulation	39	500	biased_20
Region3	Region2	12.0	simulation	39	500	biased_20
Region1	Region3	2.0	simulation	39	500	biased_20
Region2	Region3	5.0	simulation	39	500	biased_20
Region3	Region3	17.0	simulation	39	500	biased_20
Region1	Region1	277.0	simulation	39	500	maxPerRegionYear_5
Region2	Region1	39.0	simulation	39	500	maxPerRegionYear_5
Region3	Region1	0.0	simulation	39	500	maxPerRegionYear_5
Region1	Region2	40.0	simulation	39	500	maxPerRegionYear_5
Region2	Region2	384.0	simulation	39	500	maxPerRegionYear_5
Region3	Region2	10.0	simulation	39	500	maxPerRegionYear_5
Region1	Region3	7.0	simulation	39	500	maxPerRegionYear_5
Region2	Region3	16.0	simulation	39	500	maxPerRegionYear_5
Region3	Region3	198.0	simulation	39	500	maxPerRegionYear_5
Region1	Region1	23.0	simulation	39	500	uniformS_50
Region2	Region1	3.0	simulation	39	500	uniformS_50
Region3	Region1	0.0	simulation	39	500	uniformS_50
Region1	Region2	29.0	simulation	39	500	uniformS_50
Region2	Region2	889.0	simulation	39	500	uniformS_50
Region3	Region2	8.0	simulation	39	500	uniformS_50
Region1	Region3	1.0	simulation	39	500	uniformS_50
Region2	Region3	3.0	simulation	39	500	uniformS_50
Region3	Region3	6.0	simulation	39	500	uniformS_50
Region1	Region1	304.0	simulation	39	500	maxPerRegionYear_10
Region2	Region1	27.0	simulation	39	500	maxPerRegionYear_10
Region3	Region1	1.0	simulation	39	500	maxPerRegionYear_10
Region1	Region2	38.0	simulation	39	500	maxPerRegionYear_10
Region2	Region2	374.0	simulation	39	500	maxPerRegionYear_10
Region3	Region2	11.0	simulation	39	500	maxPerRegionYear_10
Region1	Region3	5.0	simulation	39	500	maxPerRegionYear_10
Region2	Region3	11.0	simulation	39	500	maxPerRegionYear_10
Region3	Region3	189.0	simulation	39	500	maxPerRegionYear_10
Region1	Region1	62.0	simulation	39	500	uniformS_10
Region2	Region1	10.0	simulation	39	500	uniformS_10
Region3	Region1	1.0	simulation	39	500	uniformS_10
Region1	Region2	30.0	simulation	39	500	uniformS_10
Region2	Region2	812.0	simulation	39	500	uniformS_10
Region3	Region2	10.0	simulation	39	500	uniformS_10
Region1	Region3	1.0	simulation	39	500	uniformS_10
Region2	Region3	5.0	simulation	39	500	uniformS_10
Region3	Region3	38.0	simulation	39	500	uniformS_10
Region1	Region1	47.0	simulation	39	500	uniformS_20
Region2	Region1	11.0	simulation	39	500	uniformS_20
Region3	Region1	1.0	simulation	39	500	uniformS_20
Region1	Region2	35.0	simulation	39	500	uniformS_20
Region2	Region2	817.0	simulation	39	500	uniformS_20
Region3	Region2	12.0	simulation	39	500	uniformS_20
Region1	Region3	2.0	simulation	39	500	uniformS_20
Region2	Region3	5.0	simulation	39	500	uniformS_20
Region3	Region3	29.0	simulation	39	500	uniformS_20
Region1	Region1	141.0	simulation	39	500	biased_2.5
Region2	Region1	19.0	simulation	39	500	biased_2.5
Region3	Region1	2.0	simulation	39	500	biased_2.5
Region1	Region2	30.0	simulation	39	500	biased_2.5
Region2	Region2	661.0	simulation	39	500	biased_2.5
Region3	Region2	3.0	simulation	39	500	biased_2.5
Region1	Region3	2.0	simulation	39	500	biased_2.5
Region2	Region3	8.0	simulation	39	500	biased_2.5
Region3	Region3	108.0	simulation	39	500	biased_2.5
Region1	Region1	317.0	simulation	39	500	maxPerRegionYear_2.5
Region2	Region1	31.0	simulation	39	500	maxPerRegionYear_2.5
Region3	Region1	2.0	simulation	39	500	maxPerRegionYear_2.5
Region1	Region2	33.0	simulation	39	500	maxPerRegionYear_2.5
Region2	Region2	331.0	simulation	39	500	maxPerRegionYear_2.5
Region3	Region2	8.0	simulation	39	500	maxPerRegionYear_2.5
Region1	Region3	8.0	simulation	39	500	maxPerRegionYear_2.5
Region2	Region3	16.0	simulation	39	500	maxPerRegionYear_2.5
Region3	Region3	228.0	simulation	39	500	maxPerRegionYear_2.5
Region1	Region1	99.0	simulation	39	500	maxPerRegion_50
Region2	Region1	13.0	simulation	39	500	maxPerRegion_50
Region3	Region1	0.0	simulation	39	500	maxPerRegion_50
Region1	Region2	31.0	simulation	39	500	maxPerRegion_50
Region2	Region2	727.0	simulation	39	500	maxPerRegion_50
Region3	Region2	8.0	simulation	39	500	maxPerRegion_50
Region1	Region3	1.0	simulation	39	500	maxPerRegion_50
Region2	Region3	9.0	simulation	39	500	maxPerRegion_50
Region3	Region3	75.0	simulation	39	500	maxPerRegion_50
Region1	Region1	266.0	simulation	39	500	maxPerRegionYear_20
Region2	Region1	30.0	simulation	39	500	maxPerRegionYear_20
Region3	Region1	0.0	simulation	39	500	maxPerRegionYear_20
Region1	Region2	34.0	simulation	39	500	maxPerRegionYear_20
Region2	Region2	443.0	simulation	39	500	maxPerRegionYear_20
Region3	Region2	10.0	simulation	39	500	maxPerRegionYear_20
Region1	Region3	5.0	simulation	39	500	maxPerRegionYear_20
Region2	Region3	11.0	simulation	39	500	maxPerRegionYear_20
Region3	Region3	169.0	simulation	39	500	maxPerRegionYear_20
Region1	Region1	231.0	simulation	39	500	uniform
Region2	Region1	32.0	simulation	39	500	uniform
Region3	Region1	2.0	simulation	39	500	uniform
Region1	Region2	23.0	simulation	39	500	uniform
Region2	Region2	467.0	simulation	39	500	uniform
Region3	Region2	7.0	simulation	39	500	uniform
Region1	Region3	3.0	simulation	39	500	uniform
Region2	Region3	11.0	simulation	39	500	uniform
Region3	Region3	197.0	simulation	39	500	uniform
Region1	Region1	282.0	simulation	39	500	maxPerRegion_2.5
Region2	Region1	32.0	simulation	39	500	maxPerRegion_2.5
Region3	Region1	1.0	simulation	39	500	maxPerRegion_2.5
Region1	Region2	22.0	simulation	39	500	maxPerRegion_2.5
Region2	Region2	325.0	simulation	39	500	maxPerRegion_2.5
Region3	Region2	4.0	simulation	39	500	maxPerRegion_2.5
Region1	Region3	6.0	simulation	39	500	maxPerRegion_2.5
Region2	Region3	15.0	simulation	39	500	maxPerRegion_2.5
Region3	Region3	288.0	simulation	39	500	maxPerRegion_2.5
Region1	Region1	71.0	simulation	39	500	uniformS_5
Region2	Region1	14.0	simulation	39	500	uniformS_5
Region3	Region1	1.0	simulation	39	500	uniformS_5
Region1	Region2	33.0	simulation	39	500	uniformS_5
Region2	Region2	783.0	simulation	39	500	uniformS_5
Region3	Region2	8.0	simulation	39	500	uniformS_5
Region1	Region3	1.0	simulation	39	500	uniformS_5
Region2	Region3	7.0	simulation	39	500	uniformS_5
Region3	Region3	52.0	simulation	39	500	uniformS_5
Region1	Region1	283.0	simulation	39	500	maxPerRegion_5
Region2	Region1	35.0	simulation	39	500	maxPerRegion_5
Region3	Region1	2.0	simulation	39	500	maxPerRegion_5
Region1	Region2	29.0	simulation	39	500	maxPerRegion_5
Region2	Region2	306.0	simulation	39	500	maxPerRegion_5
Region3	Region2	5.0	simulation	39	500	maxPerRegion_5
Region1	Region3	7.0	simulation	39	500	maxPerRegion_5
Region2	Region3	16.0	simulation	39	500	maxPerRegion_5
Region3	Region3	287.0	simulation	39	500	maxPerRegion_5
Region1	Region1	22.0	simulation	39	500	biased_50
Region2	Region1	5.0	simulation	39	500	biased_50
Region3	Region1	2.0	simulation	39	500	biased_50
Region1	Region2	29.0	simulation	39	500	biased_50
Region2	Region2	886.0	simulation	39	500	biased_50
Region3	Region2	5.0	simulation	39	500	biased_50
Region1	Region3	2.0	simulation	39	500	biased_50
Region2	Region3	2.0	simulation	39	500	biased_50
Region3	Region3	8.0	simulation	39	500	biased_50
Region1	Region1	109.0	simulation	39	500	biased_5
Region2	Region1	16.0	simulation	39	500	biased_5
Region3	Region1	1.0	simulation	39	500	biased_5
Region1	Region2	38.0	simulation	39	500	biased_5
Region2	Region2	718.0	simulation	39	500	biased_5
Region3	Region2	8.0	simulation	39	500	biased_5
Region1	Region3	1.0	simulation	39	500	biased_5
Region2	Region3	12.0	simulation	39	500	biased_5
Region3	Region3	71.0	simulation	39	500	biased_5
Region1	Region1	216.0	simulation	35	500	biased_5
Region2	Region1	19.0	simulation	35	500	biased_5
Region3	Region1	0.0	simulation	35	500	biased_5
Region1	Region2	65.0	simulation	35	500	biased_5
Region2	Region2	616.0	simulation	35	500	biased_5
Region3	Region2	3.0	simulation	35	500	biased_5
Region1	Region3	3.0	simulation	35	500	biased_5
Region2	Region3	2.0	simulation	35	500	biased_5
Region3	Region3	48.0	simulation	35	500	biased_5
Region1	Region1	360.0	simulation	35	500	maxPerRegionYear_20
Region2	Region1	21.0	simulation	35	500	maxPerRegionYear_20
Region3	Region1	0.0	simulation	35	500	maxPerRegionYear_20
Region1	Region2	57.0	simulation	35	500	maxPerRegionYear_20
Region2	Region2	395.0	simulation	35	500	maxPerRegionYear_20
Region3	Region2	5.0	simulation	35	500	maxPerRegionYear_20
Region1	Region3	9.0	simulation	35	500	maxPerRegionYear_20
Region2	Region3	4.0	simulation	35	500	maxPerRegionYear_20
Region3	Region3	116.0	simulation	35	500	maxPerRegionYear_20
Region1	Region1	306.0	simulation	35	500	uniformS_2.5
Region2	Region1	21.0	simulation	35	500	uniformS_2.5
Region3	Region1	1.0	simulation	35	500	uniformS_2.5
Region1	Region2	48.0	simulation	35	500	uniformS_2.5
Region2	Region2	471.0	simulation	35	500	uniformS_2.5
Region3	Region2	6.0	simulation	35	500	uniformS_2.5
Region1	Region3	5.0	simulation	35	500	uniformS_2.5
Region2	Region3	3.0	simulation	35	500	uniformS_2.5
Region3	Region3	111.0	simulation	35	500	uniformS_2.5
Region1	Region1	57.0	simulation	35	500	biased_50
Region2	Region1	11.0	simulation	35	500	biased_50
Region3	Region1	0.0	simulation	35	500	biased_50
Region1	Region2	64.0	simulation	35	500	biased_50
Region2	Region2	821.0	simulation	35	500	biased_50
Region3	Region2	5.0	simulation	35	500	biased_50
Region1	Region3	1.0	simulation	35	500	biased_50
Region2	Region3	1.0	simulation	35	500	biased_50
Region3	Region3	3.0	simulation	35	500	biased_50
Region1	Region1	314.0	simulation	35	500	biased_2.5
Region2	Region1	21.0	simulation	35	500	biased_2.5
Region3	Region1	0.0	simulation	35	500	biased_2.5
Region1	Region2	56.0	simulation	35	500	biased_2.5
Region2	Region2	522.0	simulation	35	500	biased_2.5
Region3	Region2	3.0	simulation	35	500	biased_2.5
Region1	Region3	8.0	simulation	35	500	biased_2.5
Region2	Region3	3.0	simulation	35	500	biased_2.5
Region3	Region3	53.0	simulation	35	500	biased_2.5
Region1	Region1	141.0	simulation	35	500	biased_10
Region2	Region1	17.0	simulation	35	500	biased_10
Region3	Region1	0.0	simulation	35	500	biased_10
Region1	Region2	72.0	simulation	35	500	biased_10
Region2	Region2	719.0	simulation	35	500	biased_10
Region3	Region2	4.0	simulation	35	500	biased_10
Region1	Region3	3.0	simulation	35	500	biased_10
Region2	Region3	1.0	simulation	35	500	biased_10
Region3	Region3	16.0	simulation	35	500	biased_10
Region1	Region1	383.0	simulation	35	500	maxPerRegionYear_2.5
Region2	Region1	23.0	simulation	35	500	maxPerRegionYear_2.5
Region3	Region1	2.0	simulation	35	500	maxPerRegionYear_2.5
Region1	Region2	47.0	simulation	35	500	maxPerRegionYear_2.5
Region2	Region2	280.0	simulation	35	500	maxPerRegionYear_2.5
Region3	Region2	7.0	simulation	35	500	maxPerRegionYear_2.5
Region1	Region3	8.0	simulation	35	500	maxPerRegionYear_2.5
Region2	Region3	7.0	simulation	35	500	maxPerRegionYear_2.5
Region3	Region3	211.0	simulation	35	500	maxPerRegionYear_2.5
Region1	Region1	322.0	simulation	35	500	maxPerRegion_2.5
Region2	Region1	23.0	simulation	35	500	maxPerRegion_2.5
Region3	Region1	0.0	simulation	35	500	maxPerRegion_2.5
Region1	Region2	38.0	simulation	35	500	maxPerRegion_2.5
Region2	Region2	274.0	simulation	35	500	maxPerRegion_2.5
Region3	Region2	5.0	simulation	35	500	maxPerRegion_2.5
Region1	Region3	8.0	simulation	35	500	maxPerRegion_2.5
Region2	Region3	9.0	simulation	35	500	maxPerRegion_2.5
Region3	Region3	291.0	simulation	35	500	maxPerRegion_2.5
Region1	Region1	412.0	simulation	35	500	maxPerRegion_20
Region2	Region1	21.0	simulation	35	500	maxPerRegion_20
Region3	Region1	0.0	simulation	35	500	maxPerRegion_20
Region1	Region2	52.0	simulation	35	500	maxPerRegion_20
Region2	Region2	330.0	simulation	35	500	maxPerRegion_20
Region3	Region2	3.0	simulation	35	500	maxPerRegion_20
Region1	Region3	8.0	simulation	35	500	maxPerRegion_20
Region2	Region3	6.0	simulation	35	500	maxPerRegion_20
Region3	Region3	141.0	simulation	35	500	maxPerRegion_20
Region1	Region1	288.0	simulation	35	500	maxPerRegionYear_50
Region2	Region1	18.0	simulation	35	500	maxPerRegionYear_50
Region3	Region1	0.0	simulation	35	500	maxPerRegionYear_50
Region1	Region2	67.0	simulation	35	500	maxPerRegionYear_50
Region2	Region2	500.0	simulation	35	500	maxPerRegionYear_50
Region3	Region2	5.0	simulation	35	500	maxPerRegionYear_50
Region1	Region3	6.0	simulation	35	500	maxPerRegionYear_50
Region2	Region3	3.0	simulation	35	500	maxPerRegionYear_50
Region3	Region3	80.0	simulation	35	500	maxPerRegionYear_50
Region1	Region1	106.0	simulation	35	500	biased_20
Region2	Region1	13.0	simulation	35	500	biased_20
Region3	Region1	0.0	simulation	35	500	biased_20
Region1	Region2	77.0	simulation	35	500	biased_20
Region2	Region2	743.0	simulation	35	500	biased_20
