value	parameterChar	parameter	nSeq	protocol	matrix	nSim
9.46521533364884e-05	Region3_Region1	migrationRate	500	biased_20	3demes	14
0.0001893043066729768	Region3_Region2	migrationRate	500	biased_20	3demes	14
0.010506389020350212	Region3_Region3	migrationRate	500	biased_20	3demes	14
0.1921644570236854	Region1	locationFrequency	500	biased_20	3demes	14
0.7907046030090868	Region2	locationFrequency	500	biased_20	3demes	14
0.017130939967227768	Region3	locationFrequency	500	biased_20	3demes	14
1989.969863	NA	mrcaDate	500	biased_20	3demes	14
Region1	NA	mrcaLocation	500	biased_20	3demes	14
28.917807999999923	NA	treeHeight	500	biased_20	3demes	14
679.0	Region1_Region1	migrationCount	150	biased_50	3demes	14
25.0	Region1_Region2	migrationCount	150	biased_50	3demes	14
1.0	Region1_Region3	migrationCount	150	biased_50	3demes	14
8.0	Region2_Region1	migrationCount	150	biased_50	3demes	14
2809.0	Region2_Region2	migrationCount	150	biased_50	3demes	14
2.0	Region2_Region3	migrationCount	150	biased_50	3demes	14
1.0	Region3_Region1	migrationCount	150	biased_50	3demes	14
1.0	Region3_Region2	migrationCount	150	biased_50	3demes	14
13.0	Region3_Region3	migrationCount	150	biased_50	3demes	14
0.06434189330048327	Region1_Region1	migrationRate	150	biased_50	3demes	14
0.002368994598692315	Region1_Region2	migrationRate	150	biased_50	3demes	14
9.47597839476926e-05	Region1_Region3	migrationRate	150	biased_50	3demes	14
0.0007580782715815408	Region2_Region1	migrationRate	150	biased_50	3demes	14
0.2661802331090685	Region2_Region2	migrationRate	150	biased_50	3demes	14
0.0001895195678953852	Region2_Region3	migrationRate	150	biased_50	3demes	14
9.47597839476926e-05	Region3_Region1	migrationRate	150	biased_50	3demes	14
9.47597839476926e-05	Region3_Region2	migrationRate	150	biased_50	3demes	14
0.0012318771913200038	Region3_Region3	migrationRate	150	biased_50	3demes	14
0.19440519920881605	Region1	locationFrequency	150	biased_50	3demes	14
0.8010737496467929	Region2	locationFrequency	150	biased_50	3demes	14
0.004521051144391071	Region3	locationFrequency	150	biased_50	3demes	14
1990.156164	NA	mrcaDate	150	biased_50	3demes	14
Region1	NA	mrcaLocation	150	biased_50	3demes	14
28.884931999999935	NA	treeHeight	150	biased_50	3demes	14
1061.0	Region1_Region1	migrationCount	500	biased_50	3demes	14
52.0	Region1_Region2	migrationCount	500	biased_50	3demes	14
1.0	Region1_Region3	migrationCount	500	biased_50	3demes	14
10.0	Region2_Region1	migrationCount	500	biased_50	3demes	14
5434.0	Region2_Region2	migrationCount	500	biased_50	3demes	14
1.0	Region2_Region3	migrationCount	500	biased_50	3demes	14
1.0	Region3_Region1	migrationCount	500	biased_50	3demes	14
1.0	Region3_Region2	migrationCount	500	biased_50	3demes	14
31.0	Region3_Region3	migrationCount	500	biased_50	3demes	14
0.10068324160182197	Region1_Region1	migrationRate	500	biased_50	3demes	14
0.004934522679825394	Region1_Region2	migrationRate	500	biased_50	3demes	14
9.48946669197191e-05	Region1_Region3	migrationRate	500	biased_50	3demes	14
0.0009489466691971911	Region2_Region1	migrationRate	500	biased_50	3demes	14
0.5156576200417536	Region2_Region2	migrationRate	500	biased_50	3demes	14
9.48946669197191e-05	Region2_Region3	migrationRate	500	biased_50	3demes	14
9.48946669197191e-05	Region3_Region1	migrationRate	500	biased_50	3demes	14
9.48946669197191e-05	Region3_Region2	migrationRate	500	biased_50	3demes	14
0.0029417346745112924	Region3_Region3	migrationRate	500	biased_50	3demes	14
0.16262135922330098	Region1	locationFrequency	500	biased_50	3demes	14
0.832372572815534	Region2	locationFrequency	500	biased_50	3demes	14
0.005006067961165049	Region3	locationFrequency	500	biased_50	3demes	14
1989.969863	NA	mrcaDate	500	biased_50	3demes	14
Region1	NA	mrcaLocation	500	biased_50	3demes	14
28.84383600000001	NA	treeHeight	500	biased_50	3demes	14
1245.0	Region1_Region1	migrationCount	150	uniformS_2.5	3demes	48
22.0	Region1_Region2	migrationCount	150	uniformS_2.5	3demes	48
2.0	Region1_Region3	migrationCount	150	uniformS_2.5	3demes	48
15.0	Region2_Region1	migrationCount	150	uniformS_2.5	3demes	48
2397.0	Region2_Region2	migrationCount	150	uniformS_2.5	3demes	48
4.0	Region2_Region3	migrationCount	150	uniformS_2.5	3demes	48
4.0	Region3_Region2	migrationCount	150	uniformS_2.5	3demes	48
293.0	Region3_Region3	migrationCount	150	uniformS_2.5	3demes	48
NA	Region3_Region1	migrationCount	150	uniformS_2.5	3demes	48
0.12326732673267327	Region1_Region1	migrationRate	150	uniformS_2.5	3demes	48
0.0021782178217821784	Region1_Region2	migrationRate	150	uniformS_2.5	3demes	48
0.00019801980198019803	Region1_Region3	migrationRate	150	uniformS_2.5	3demes	48
0.0014851485148514852	Region2_Region1	migrationRate	150	uniformS_2.5	3demes	48
0.23732673267326732	Region2_Region2	migrationRate	150	uniformS_2.5	3demes	48
0.00039603960396039607	Region2_Region3	migrationRate	150	uniformS_2.5	3demes	48
0.00039603960396039607	Region3_Region2	migrationRate	150	uniformS_2.5	3demes	48
0.02900990099009901	Region3_Region3	migrationRate	150	uniformS_2.5	3demes	48
NA	Region3_Region1	migrationRate	150	uniformS_2.5	3demes	48
0.3164239075841286	Region1	locationFrequency	150	uniformS_2.5	3demes	48
0.608488196885987	Region2	locationFrequency	150	uniformS_2.5	3demes	48
0.07508789552988449	Region3	locationFrequency	150	uniformS_2.5	3demes	48
1990.221918	NA	mrcaDate	150	uniformS_2.5	3demes	48
Region1	NA	mrcaLocation	150	uniformS_2.5	3demes	48
27.64383500000008	NA	treeHeight	150	uniformS_2.5	3demes	48
1434.0	Region1_Region1	migrationCount	150	maxPerRegion_2.5	3demes	48
14.0	Region1_Region2	migrationCount	150	maxPerRegion_2.5	3demes	48
2.0	Region1_Region3	migrationCount	150	maxPerRegion_2.5	3demes	48
17.0	Region2_Region1	migrationCount	150	maxPerRegion_2.5	3demes	48
1598.0	Region2_Region2	migrationCount	150	maxPerRegion_2.5	3demes	48
6.0	Region2_Region3	migrationCount	150	maxPerRegion_2.5	3demes	48
1.0	Region3_Region1	migrationCount	150	maxPerRegion_2.5	3demes	48
3.0	Region3_Region2	migrationCount	150	maxPerRegion_2.5	3demes	48
797.0	Region3_Region3	migrationCount	150	maxPerRegion_2.5	3demes	48
0.14282868525896414	Region1_Region1	migrationRate	150	maxPerRegion_2.5	3demes	48
0.0013944223107569722	Region1_Region2	migrationRate	150	maxPerRegion_2.5	3demes	48
0.00019920318725099602	Region1_Region3	migrationRate	150	maxPerRegion_2.5	3demes	48
0.001693227091633466	Region2_Region1	migrationRate	150	maxPerRegion_2.5	3demes	48
0.1591633466135458	Region2_Region2	migrationRate	150	maxPerRegion_2.5	3demes	48
0.000597609561752988	Region2_Region3	migrationRate	150	maxPerRegion_2.5	3demes	48
9.960159362549801e-05	Region3_Region1	migrationRate	150	maxPerRegion_2.5	3demes	48
0.000298804780876494	Region3_Region2	migrationRate	150	maxPerRegion_2.5	3demes	48
0.07938247011952192	Region3_Region3	migrationRate	150	maxPerRegion_2.5	3demes	48
0.375	Region1	locationFrequency	150	maxPerRegion_2.5	3demes	48
0.41709710743801653	Region2	locationFrequency	150	maxPerRegion_2.5	3demes	48
0.20790289256198347	Region3	locationFrequency	150	maxPerRegion_2.5	3demes	48
1990.221918	NA	mrcaDate	150	maxPerRegion_2.5	3demes	48
Region1	NA	mrcaLocation	150	maxPerRegion_2.5	3demes	48
27.479452000000038	NA	treeHeight	150	maxPerRegion_2.5	3demes	48
1643.0	Region1_Region1	migrationCount	150	maxPerRegionYear_2.5	3demes	48
15.0	Region1_Region2	migrationCount	150	maxPerRegionYear_2.5	3demes	48
4.0	Region1_Region3	migrationCount	150	maxPerRegionYear_2.5	3demes	48
20.0	Region2_Region1	migrationCount	150	maxPerRegionYear_2.5	3demes	48
1816.0	Region2_Region2	migrationCount	150	maxPerRegionYear_2.5	3demes	48
9.0	Region2_Region3	migrationCount	150	maxPerRegionYear_2.5	3demes	48
2.0	Region3_Region1	migrationCount	150	maxPerRegionYear_2.5	3demes	48
4.0	Region3_Region2	migrationCount	150	maxPerRegionYear_2.5	3demes	48
600.0	Region3_Region3	migrationCount	150	maxPerRegionYear_2.5	3demes	48
0.1525109068968718	Region1_Region1	migrationRate	150	maxPerRegionYear_2.5	3demes	48
0.001392369813422445	Region1_Region2	migrationRate	150	maxPerRegionYear_2.5	3demes	48
0.000371298616912652	Region1_Region3	migrationRate	150	maxPerRegionYear_2.5	3demes	48
0.00185649308456326	Region2_Region1	migrationRate	150	maxPerRegionYear_2.5	3demes	48
0.168569572078344	Region2_Region2	migrationRate	150	maxPerRegionYear_2.5	3demes	48
0.000835421888053467	Region2_Region3	migrationRate	150	maxPerRegionYear_2.5	3demes	48
0.000185649308456326	Region3_Region1	migrationRate	150	maxPerRegionYear_2.5	3demes	48
0.000371298616912652	Region3_Region2	migrationRate	150	maxPerRegionYear_2.5	3demes	48
0.0556947925368978	Region3_Region3	migrationRate	150	maxPerRegionYear_2.5	3demes	48
0.4048140043763676	Region1	locationFrequency	150	maxPerRegionYear_2.5	3demes	48
0.4461463651835643	Region2	locationFrequency	150	maxPerRegionYear_2.5	3demes	48
0.14903963044006807	Region3	locationFrequency	150	maxPerRegionYear_2.5	3demes	48
1989.550685	NA	mrcaDate	150	maxPerRegionYear_2.5	3demes	48
Region1	NA	mrcaLocation	150	maxPerRegionYear_2.5	3demes	48
29.48767100000009	NA	treeHeight	150	maxPerRegionYear_2.5	3demes	48
1063.0	Region1_Region1	migrationCount	150	uniformS_5	3demes	48
20.0	Region1_Region2	migrationCount	150	uniformS_5	3demes	48
1.0	Region1_Region3	migrationCount	150	uniformS_5	3demes	48
9.0	Region2_Region1	migrationCount	150	uniformS_5	3demes	48
2517.0	Region2_Region2	migrationCount	150	uniformS_5	3demes	48
3.0	Region2_Region3	migrationCount	150	uniformS_5	3demes	48
4.0	Region3_Region2	migrationCount	150	uniformS_5	3demes	48
254.0	Region3_Region3	migrationCount	150	uniformS_5	3demes	48
NA	Region3_Region1	migrationCount	150	uniformS_5	3demes	48
0.10201535508637236	Region1_Region1	migrationRate	150	uniformS_5	3demes	48
0.0019193857965451055	Region1_Region2	migrationRate	150	uniformS_5	3demes	48
9.596928982725528e-05	Region1_Region3	migrationRate	150	uniformS_5	3demes	48
0.0008637236084452975	Region2_Region1	migrationRate	150	uniformS_5	3demes	48
0.24155470249520153	Region2_Region2	migrationRate	150	uniformS_5	3demes	48
0.00028790786948176584	Region2_Region3	migrationRate	150	uniformS_5	3demes	48
0.00038387715930902113	Region3_Region2	migrationRate	150	uniformS_5	3demes	48
0.02437619961612284	Region3_Region3	migrationRate	150	uniformS_5	3demes	48
NA	Region3_Region1	migrationRate	150	uniformS_5	3demes	48
0.2769310255747869	Region1	locationFrequency	150	uniformS_5	3demes	48
0.6564195298372514	Region2	locationFrequency	150	uniformS_5	3demes	48
0.06664944458796176	Region3	locationFrequency	150	uniformS_5	3demes	48
1990.221918	NA	mrcaDate	150	uniformS_5	3demes	48
Region1	NA	mrcaLocation	150	uniformS_5	3demes	48
28.520547999999962	NA	treeHeight	150	uniformS_5	3demes	48
1599.0	Region1_Region1	migrationCount	150	maxPerRegion_5	3demes	48
12.0	Region1_Region2	migrationCount	150	maxPerRegion_5	3demes	48
2.0	Region1_Region3	migrationCount	150	maxPerRegion_5	3demes	48
17.0	Region2_Region1	migrationCount	150	maxPerRegion_5	3demes	48
1689.0	Region2_Region2	migrationCount	150	maxPerRegion_5	3demes	48
8.0	Region2_Region3	migrationCount	150	maxPerRegion_5	3demes	48
3.0	Region3_Region2	migrationCount	150	maxPerRegion_5	3demes	48
746.0	Region3_Region3	migrationCount	150	maxPerRegion_5	3demes	48
NA	Region3_Region1	migrationCount	150	maxPerRegion_5	3demes	48
0.1581445949955494	Region1_Region1	migrationRate	150	maxPerRegion_5	3demes	48
0.0011868262288596578	Region1_Region2	migrationRate	150	maxPerRegion_5	3demes	48
0.00019780437147660964	Region1_Region3	migrationRate	150	maxPerRegion_5	3demes	48
0.001681337157551182	Region2_Region1	migrationRate	150	maxPerRegion_5	3demes	48
0.16704579171199682	Region2_Region2	migrationRate	150	maxPerRegion_5	3demes	48
0.0007912174859064385	Region2_Region3	migrationRate	150	maxPerRegion_5	3demes	48
0.00029670655721491444	Region3_Region2	migrationRate	150	maxPerRegion_5	3demes	48
0.0737810305607754	Region3_Region3	migrationRate	150	maxPerRegion_5	3demes	48
NA	Region3_Region1	migrationRate	150	maxPerRegion_5	3demes	48
0.39646712463199213	Region1	locationFrequency	150	maxPerRegion_5	3demes	48
0.4180569185475957	Region2	locationFrequency	150	maxPerRegion_5	3demes	48
0.18547595682041218	Region3	locationFrequency	150	maxPerRegion_5	3demes	48
1989.813699	NA	mrcaDate	150	maxPerRegion_5	3demes	48
Region1	NA	mrcaLocation	150	maxPerRegion_5	3demes	48
27.67397200000005	NA	treeHeight	150	maxPerRegion_5	3demes	48
1744.0	Region1_Region1	migrationCount	150	maxPerRegionYear_5	3demes	48
20.0	Region1_Region2	migrationCount	150	maxPerRegionYear_5	3demes	48
3.0	Region1_Region3	migrationCount	150	maxPerRegionYear_5	3demes	48
12.0	Region2_Region1	migrationCount	150	maxPerRegionYear_5	3demes	48
1831.0	Region2_Region2	migrationCount	150	maxPerRegionYear_5	3demes	48
12.0	Region2_Region3	migrationCount	150	maxPerRegionYear_5	3demes	48
1.0	Region3_Region1	migrationCount	150	maxPerRegionYear_5	3demes	48
5.0	Region3_Region2	migrationCount	150	maxPerRegionYear_5	3demes	48
513.0	Region3_Region3	migrationCount	150	maxPerRegionYear_5	3demes	48
0.16196136701337296	Region1_Region1	migrationRate	150	maxPerRegionYear_5	3demes	48
0.0018573551263001485	Region1_Region2	migrationRate	150	maxPerRegionYear_5	3demes	48
0.0002786032689450223	Region1_Region3	migrationRate	150	maxPerRegionYear_5	3demes	48
0.001114413075780089	Region2_Region1	migrationRate	150	maxPerRegionYear_5	3demes	48
0.1700408618127786	Region2_Region2	migrationRate	150	maxPerRegionYear_5	3demes	48
0.001114413075780089	Region2_Region3	migrationRate	150	maxPerRegionYear_5	3demes	48
9.286775631500742e-05	Region3_Region1	migrationRate	150	maxPerRegionYear_5	3demes	48
0.0004643387815750371	Region3_Region2	migrationRate	150	maxPerRegionYear_5	3demes	48
0.04764115898959881	Region3_Region3	migrationRate	150	maxPerRegionYear_5	3demes	48
0.4242936488770828	Region1	locationFrequency	150	maxPerRegionYear_5	3demes	48
0.4482009176527409	Region2	locationFrequency	150	maxPerRegionYear_5	3demes	48
0.1275054334701763	Region3	locationFrequency	150	maxPerRegionYear_5	3demes	48
1989.550685	NA	mrcaDate	150	maxPerRegionYear_5	3demes	48
Region1	NA	mrcaLocation	150	maxPerRegionYear_5	3demes	48
29.473973000000115	NA	treeHeight	150	maxPerRegionYear_5	3demes	48
958.0	Region1_Region1	migrationCount	150	uniformS_10	3demes	48
22.0	Region1_Region2	migrationCount	150	uniformS_10	3demes	48
2.0	Region1_Region3	migrationCount	150	uniformS_10	3demes	48
10.0	Region2_Region1	migrationCount	150	uniformS_10	3demes	48
2887.0	Region2_Region2	migrationCount	150	uniformS_10	3demes	48
3.0	Region2_Region3	migrationCount	150	uniformS_10	3demes	48
4.0	Region3_Region2	migrationCount	150	uniformS_10	3demes	48
145.0	Region3_Region3	migrationCount	150	uniformS_10	3demes	48
NA	Region3_Region1	migrationCount	150	uniformS_10	3demes	48
0.09178882820733927	Region1_Region1	migrationRate	150	uniformS_10	3demes	48
0.0021078854076842005	Region1_Region2	migrationRate	150	uniformS_10	3demes	48
0.00019162594615310913	Region1_Region3	migrationRate	150	uniformS_10	3demes	48
0.0009581297307655457	Region2_Region1	migrationRate	150	uniformS_10	3demes	48
0.27661205327201305	Region2_Region2	migrationRate	150	uniformS_10	3demes	48
0.0002874389192296637	Region2_Region3	migrationRate	150	uniformS_10	3demes	48
0.00038325189230621826	Region3_Region2	migrationRate	150	uniformS_10	3demes	48
0.013892881096100412	Region3_Region3	migrationRate	150	uniformS_10	3demes	48
NA	Region3_Region1	migrationRate	150	uniformS_10	3demes	48
0.24013892334408335	Region1	locationFrequency	150	uniformS_10	3demes	48
0.7226494666335896	Region2	locationFrequency	150	uniformS_10	3demes	48
0.037211610022326966	Region3	locationFrequency	150	uniformS_10	3demes	48
1990.221918	NA	mrcaDate	150	uniformS_10	3demes	48
Region1	NA	mrcaLocation	150	uniformS_10	3demes	48
28.567123000000038	NA	treeHeight	150	uniformS_10	3demes	48
1367.0	Region1_Region1	migrationCount	150	maxPerRegion_10	3demes	48
12.0	Region1_Region2	migrationCount	150	maxPerRegion_10	3demes	48
1.0	Region1_Region3	migrationCount	150	maxPerRegion_10	3demes	48
14.0	Region2_Region1	migrationCount	150	maxPerRegion_10	3demes	48
1695.0	Region2_Region2	migrationCount	150	maxPerRegion_10	3demes	48
7.0	Region2_Region3	migrationCount	150	maxPerRegion_10	3demes	48
4.0	Region3_Region2	migrationCount	150	maxPerRegion_10	3demes	48
762.0	Region3_Region3	migrationCount	150	maxPerRegion_10	3demes	48
NA	Region3_Region1	migrationCount	150	maxPerRegion_10	3demes	48
0.13417746368276404	Region1_Region1	migrationRate	150	maxPerRegion_10	3demes	48
0.001177856301531213	Region1_Region2	migrationRate	150	maxPerRegion_10	3demes	48
9.815469179426777e-05	Region1_Region3	migrationRate	150	maxPerRegion_10	3demes	48
0.0013741656851197488	Region2_Region1	migrationRate	150	maxPerRegion_10	3demes	48
0.16637220259128385	Region2_Region2	migrationRate	150	maxPerRegion_10	3demes	48
0.0006870828425598744	Region2_Region3	migrationRate	150	maxPerRegion_10	3demes	48
0.00039261876717707107	Region3_Region2	migrationRate	150	maxPerRegion_10	3demes	48
0.07479387514723204	Region3_Region3	migrationRate	150	maxPerRegion_10	3demes	48
NA	Region3_Region1	migrationRate	150	maxPerRegion_10	3demes	48
0.35758674262040396	Region1	locationFrequency	150	maxPerRegion_10	3demes	48
0.44303469704816156	Region2	locationFrequency	150	maxPerRegion_10	3demes	48
0.1993785603314345	Region3	locationFrequency	150	maxPerRegion_10	3demes	48
1990.221918	NA	mrcaDate	150	maxPerRegion_10	3demes	48
Region1	NA	mrcaLocation	150	maxPerRegion_10	3demes	48
27.88493100000005	NA	treeHeight	150	maxPerRegion_10	3demes	48
1510.0	Region1_Region1	migrationCount	150	maxPerRegionYear_10	3demes	48
17.0	Region1_Region2	migrationCount	150	maxPerRegionYear_10	3demes	48
3.0	Region1_Region3	migrationCount	150	maxPerRegionYear_10	3demes	48
19.0	Region2_Region1	migrationCount	150	maxPerRegionYear_10	3demes	48
1845.0	Region2_Region2	migrationCount	150	maxPerRegionYear_10	3demes	48
6.0	Region2_Region3	migrationCount	150	maxPerRegionYear_10	3demes	48
2.0	Region3_Region2	migrationCount	150	maxPerRegionYear_10	3demes	48
509.0	Region3_Region3	migrationCount	150	maxPerRegionYear_10	3demes	48
NA	Region3_Region1	migrationCount	150	maxPerRegionYear_10	3demes	48
0.14007421150278293	Region1_Region1	migrationRate	150	maxPerRegionYear_10	3demes	48
0.0015769944341372912	Region1_Region2	migrationRate	150	maxPerRegionYear_10	3demes	48
