regions	value	model	nSim	nSeq	protocol
Region3	1994.5424659999999	simulation	34	500	uniformS_2.5
Region1	1989.0	simulation	34	500	maxPerRegion_10
Region2	2006.09863	simulation	34	500	maxPerRegion_10
Region3	1997.4	simulation	34	500	maxPerRegion_10
Region1	1989.0	simulation	34	500	uniformS_20
Region2	2009.2438359999999	simulation	34	500	uniformS_20
Region3	2000.5917809999999	simulation	34	500	uniformS_20
Region1	1989.0	simulation	34	500	biased_10
Region2	2008.747945	simulation	34	500	biased_10
Region3	2000.8602740000001	simulation	34	500	biased_10
Region1	1989.0	simulation	34	500	maxPerRegion_2.5
Region2	2007.975342	simulation	34	500	maxPerRegion_2.5
Region3	2000.986301	simulation	34	500	maxPerRegion_2.5
Region1	1989.0	simulation	34	500	maxPerRegion_20
Region2	2009.309589	simulation	34	500	maxPerRegion_20
Region3	1998.4767120000001	simulation	34	500	maxPerRegion_20
Region1	1989.0	simulation	34	500	uniform
Region2	2010.2931509999999	simulation	34	500	uniform
Region3	2006.9780819999999	simulation	34	500	uniform
Region1	1989.0	simulation	34	500	maxPerRegion_5
Region2	2008.2	simulation	34	500	maxPerRegion_5
Region3	2000.923288	simulation	34	500	maxPerRegion_5
Region1	1989.0	simulation	34	500	uniformS_10
Region2	2010.70137	simulation	34	500	uniformS_10
Region3	1994.7342469999999	simulation	34	500	uniformS_10
Region1	1989.0	simulation	34	500	biased_50
Region2	2007.931506	simulation	34	500	biased_50
Region3	2005.186301	simulation	34	500	biased_50
Region1	1989.0	simulation	34	500	maxPerRegionYear_5
Region2	2010.0301380000003	simulation	34	500	maxPerRegionYear_5
Region3	2006.942465	simulation	34	500	maxPerRegionYear_5
Region1	1989.0	simulation	34	500	maxPerRegion_50
Region2	2009.912329	simulation	34	500	maxPerRegion_50
Region3	1995.10137	simulation	34	500	maxPerRegion_50
Region1	1989.0	simulation	34	500	uniformS_5
Region2	2009.3123289999999	simulation	34	500	uniformS_5
Region3	1998.950685	simulation	34	500	uniformS_5
Region1	1989.0	simulation	34	500	maxPerRegionYear_50
Region2	2010.5315070000001	simulation	34	500	maxPerRegionYear_50
Region3	1995.10137	simulation	34	500	maxPerRegionYear_50
Region1	2016.240453	simulation	26	500	uniform
Region2	1990.473973	simulation	26	500	uniform
Region3	2007.1972609999998	simulation	26	500	uniform
Region1	2016.47059	simulation	26	500	uniformS_2.5
Region2	1990.473973	simulation	26	500	uniformS_2.5
Region3	2008.0136989999999	simulation	26	500	uniformS_2.5
Region1	2016.174699	simulation	26	500	maxPerRegionYear_10
Region2	1989.967123	simulation	26	500	maxPerRegionYear_10
Region3	2003.780822	simulation	26	500	maxPerRegionYear_10
Region1	2016.2212749999999	simulation	26	500	maxPerRegion_50
Region2	1990.473973	simulation	26	500	maxPerRegion_50
Region3	2014.2931509999999	simulation	26	500	maxPerRegion_50
Region1	2015.919905	simulation	26	500	uniformS_10
Region2	1990.473973	simulation	26	500	uniformS_10
Region3	1993.739727	simulation	26	500	uniformS_10
Region1	2016.613056	simulation	26	500	uniformS_5
Region2	1990.473973	simulation	26	500	uniformS_5
Region3	1994.4328779999998	simulation	26	500	uniformS_5
Region1	2016.503467	simulation	26	500	maxPerRegion_10
Region2	1990.473973	simulation	26	500	maxPerRegion_10
Region3	2004.10959	simulation	26	500	maxPerRegion_10
Region1	2016.344562	simulation	26	500	uniformS_20
Region2	1990.158904	simulation	26	500	uniformS_20
Region3	1994.164384	simulation	26	500	uniformS_20
Region1	2016.6431929999999	simulation	26	500	uniformS_50
Region2	1990.473973	simulation	26	500	uniformS_50
Region3	1997.2278919999999	simulation	26	500	uniformS_50
Region1	2016.3500410000001	simulation	26	500	maxPerRegionYear_2.5
Region2	1990.09589	simulation	26	500	maxPerRegionYear_2.5
Region3	2007.9123280000001	simulation	26	500	maxPerRegionYear_2.5
Region1	2016.733604	simulation	26	500	biased_10
Region2	1990.473973	simulation	26	500	biased_10
Region3	1994.553426	simulation	26	500	biased_10
Region1	2016.16374	simulation	26	500	biased_2.5
Region2	1990.158904	simulation	26	500	biased_2.5
Region3	2000.223849	simulation	26	500	biased_2.5
Region1	2017.45963	simulation	26	500	maxPerRegion_2.5
Region2	1991.205479	simulation	26	500	maxPerRegion_2.5
Region3	2015.726027	simulation	26	500	maxPerRegion_2.5
Region1	2016.0377130000002	simulation	26	500	maxPerRegionYear_20
Region2	1989.967123	simulation	26	500	maxPerRegionYear_20
Region3	2010.39726	simulation	26	500	maxPerRegionYear_20
Region1	2016.284288	simulation	26	500	maxPerRegionYear_50
Region2	1990.158904	simulation	26	500	maxPerRegionYear_50
Region3	1997.249315	simulation	26	500	maxPerRegionYear_50
Region1	2015.810316	simulation	26	500	maxPerRegion_20
Region2	1989.967123	simulation	26	500	maxPerRegion_20
Region3	2010.1698629999999	simulation	26	500	maxPerRegion_20
Region1	2016.478809	simulation	26	500	biased_5
Region2	1990.473973	simulation	26	500	biased_5
Region3	1999.827398	simulation	26	500	biased_5
Region1	1989.353425	simulation	26	500	maxPerRegion_5
Region2	2017.8000020000002	simulation	26	500	maxPerRegion_5
Region3	2003.0821930000002	simulation	26	500	maxPerRegion_5
Region1	2016.139082	simulation	26	500	biased_50
Region2	1990.158904	simulation	26	500	biased_50
Region3	1998.0109579999998	simulation	26	500	biased_50
Region1	1989.353425	simulation	26	500	maxPerRegionYear_5
Region2	2018.0082200000002	simulation	26	500	maxPerRegionYear_5
Region3	2003.0821930000002	simulation	26	500	maxPerRegionYear_5
Region1	2016.073329	simulation	26	500	biased_20
Region2	1990.09589	simulation	26	500	biased_20
Region3	1993.704109	simulation	26	500	biased_20
Region1	1989.073973	simulation	4	500	maxPerRegion_10
Region2	2015.87684	simulation	4	500	maxPerRegion_10
Region3	2009.598563	simulation	4	500	maxPerRegion_10
Region1	1989.073973	simulation	4	500	maxPerRegionYear_10
Region2	2016.331507	simulation	4	500	maxPerRegionYear_10
Region3	2009.7272030000001	simulation	4	500	maxPerRegionYear_10
Region1	1989.073973	simulation	4	500	biased_20
Region2	2014.929486	simulation	4	500	biased_20
Region3	2008.3541440000001	simulation	4	500	biased_20
Region1	1989.073973	simulation	4	500	biased_50
Region2	2016.05484	simulation	4	500	biased_50
Region3	2009.628618	simulation	4	500	biased_50
Region1	1989.073973	simulation	4	500	maxPerRegionYear_2.5
Region2	2016.361644	simulation	4	500	maxPerRegionYear_2.5
Region3	2016.030138	simulation	4	500	maxPerRegionYear_2.5
Region1	1989.073973	simulation	4	500	maxPerRegion_20
Region2	2016.00548	simulation	4	500	maxPerRegion_20
Region3	2009.7272030000001	simulation	4	500	maxPerRegion_20
Region1	1989.073973	simulation	4	500	uniformS_5
Region2	2016.1232880000002	simulation	4	500	uniformS_5
Region3	2009.6970660000002	simulation	4	500	uniformS_5
Region1	1989.073973	simulation	4	500	maxPerRegionYear_20
Region2	2016.00548	simulation	4	500	maxPerRegionYear_20
Region3	2009.7272030000001	simulation	4	500	maxPerRegionYear_20
Region1	1989.073973	simulation	4	500	uniformS_50
Region2	2014.997792	simulation	4	500	uniformS_50
Region3	2006.7292989999999	simulation	4	500	uniformS_50
Region1	1989.073973	simulation	4	500	biased_10
Region2	2014.913108	simulation	4	500	biased_10
Region3	2009.360858	simulation	4	500	biased_10
Region1	1989.073973	simulation	4	500	maxPerRegionYear_50
Region2	2015.9150690000001	simulation	4	500	maxPerRegionYear_50
Region3	2009.75734	simulation	4	500	maxPerRegionYear_50
Region1	1989.073973	simulation	4	500	maxPerRegion_2.5
Region2	2014.873973	simulation	4	500	maxPerRegion_2.5
Region3	2012.811543	simulation	4	500	maxPerRegion_2.5
Region1	1989.073973	simulation	4	500	uniformS_10
Region2	2014.4931510000001	simulation	4	500	uniformS_10
Region3	2007.8888470000002	simulation	4	500	uniformS_10
Region1	1989.073973	simulation	4	500	biased_5
Region2	2014.268493	simulation	4	500	biased_5
Region3	2007.9902160000001	simulation	4	500	biased_5
Region1	1989.073973	simulation	4	500	biased_2.5
Region2	2016.065769	simulation	4	500	biased_2.5
Region3	2009.817143	simulation	4	500	biased_2.5
Region1	1989.073973	simulation	4	500	uniform
Region2	2015.034614	simulation	4	500	uniform
Region3	2014.557901	simulation	4	500	uniform
Region1	1989.073973	simulation	4	500	uniformS_20
Region2	2014.0876719999999	simulation	4	500	uniformS_20
Region3	2007.809395	simulation	4	500	uniformS_20
Region1	1989.073973	simulation	4	500	uniformS_2.5
Region2	2015.74296	simulation	4	500	uniformS_2.5
Region3	2009.4646830000002	simulation	4	500	uniformS_2.5
Region1	1989.073973	simulation	4	500	maxPerRegion_5
Region2	2015.732031	simulation	4	500	maxPerRegion_5
Region3	2009.5657760000001	simulation	4	500	maxPerRegion_5
Region1	1989.073973	simulation	4	500	maxPerRegion_50
Region2	2016.068987	simulation	4	500	maxPerRegion_50
Region3	2009.4646830000002	simulation	4	500	maxPerRegion_50
Region1	1989.073973	simulation	4	500	maxPerRegionYear_5
Region2	2015.449315	simulation	4	500	maxPerRegionYear_5
Region3	2013.213587	simulation	4	500	maxPerRegionYear_5
Region1	1991.139726	simulation	16	500	maxPerRegion_5
Region2	2017.1123280000002	simulation	16	500	maxPerRegion_5
Region3	2014.750684	simulation	16	500	maxPerRegion_5
Region1	1990.153425	simulation	16	500	maxPerRegion_10
Region2	2018.4849319999998	simulation	16	500	maxPerRegion_10
Region3	2015.594521	simulation	16	500	maxPerRegion_10
Region1	1990.153425	simulation	16	500	uniformS_5
Region2	2018.8904109999999	simulation	16	500	uniformS_5
Region3	2009.074205	simulation	16	500	uniformS_5
Region1	1990.153425	simulation	16	500	maxPerRegionYear_10
Region2	2018.969863	simulation	16	500	maxPerRegionYear_10
Region3	2015.720548	simulation	16	500	maxPerRegionYear_10
Region1	1989.276712	simulation	16	500	biased_20
Region2	2017.69863	simulation	16	500	biased_20
Region3	2008.096123	simulation	16	500	biased_20
Region1	1990.189041	simulation	16	500	uniform
Region2	2016.655895	simulation	16	500	uniform
Region3	2015.405479	simulation	16	500	uniform
Region1	1990.189041	simulation	16	500	maxPerRegion_2.5
Region2	2016.762744	simulation	16	500	maxPerRegion_2.5
Region3	2015.682191	simulation	16	500	maxPerRegion_2.5
Region1	1990.153425	simulation	16	500	maxPerRegion_50
Region2	2018.326028	simulation	16	500	maxPerRegion_50
Region3	2013.972603	simulation	16	500	maxPerRegion_50
Region1	1991.139726	simulation	16	500	biased_2.5
Region2	2017.2641140000003	simulation	16	500	biased_2.5
Region3	2010.1232870000001	simulation	16	500	biased_2.5
Region1	1989.276712	simulation	16	500	maxPerRegionYear_2.5
Region2	2018.0493150000002	simulation	16	500	maxPerRegionYear_2.5
Region3	2014.8328760000002	simulation	16	500	maxPerRegionYear_2.5
Region1	1991.139726	simulation	16	500	uniformS_20
Region2	2017.4367170000003	simulation	16	500	uniformS_20
Region3	2007.4986300000003	simulation	16	500	uniformS_20
Region1	1991.139726	simulation	16	500	maxPerRegion_20
Region2	2017.2778130000002	simulation	16	500	maxPerRegion_20
Region3	2016.1972600000001	simulation	16	500	maxPerRegion_20
Region1	1991.139726	simulation	16	500	biased_10
Region2	2017.6394570000002	simulation	16	500	biased_10
Region3	1997.6367240000002	simulation	16	500	biased_10
Region1	1990.153425	simulation	16	500	maxPerRegionYear_5
Region2	2019.065753	simulation	16	500	maxPerRegionYear_5
Region3	2013.934246	simulation	16	500	maxPerRegionYear_5
Region1	1991.139726	simulation	16	500	uniformS_10
Region2	2017.6613750000001	simulation	16	500	uniformS_10
Region3	2015.452055	simulation	16	500	uniformS_10
Region1	1990.153425	simulation	16	500	maxPerRegionYear_50
Region2	2018.950685	simulation	16	500	maxPerRegionYear_50
Region3	2014.512329	simulation	16	500	maxPerRegionYear_50
Region1	1990.153425	simulation	16	500	biased_50
Region2	2018.731507	simulation	16	500	biased_50
Region3	1996.828505	simulation	16	500	biased_50
Region1	1991.139726	simulation	16	500	uniformS_2.5
Region2	2017.691512	simulation	16	500	uniformS_2.5
Region3	2015.652055	simulation	16	500	uniformS_2.5
Region1	1990.153425	simulation	16	500	maxPerRegionYear_20
Region2	2018.969863	simulation	16	500	maxPerRegionYear_20
Region3	2015.720548	simulation	16	500	maxPerRegionYear_20
Region1	1990.153425	simulation	16	500	biased_5
Region2	2018.553425	simulation	16	500	biased_5
Region3	2015.495891	simulation	16	500	biased_5
Region1	1991.139726	simulation	16	500	uniformS_50
Region2	2017.1611420000002	simulation	16	500	uniformS_50
Region3	1997.5737100000001	simulation	16	500	uniformS_50
Region1	1989.693151	simulation	17	500	uniformS_20
Region2	2009.473973	simulation	17	500	uniformS_20
Region3	2002.471233	simulation	17	500	uniformS_20
Region1	1989.693151	simulation	17	500	uniformS_50
Region2	2009.6082199999998	simulation	17	500	uniformS_50
Region3	2007.8911679999999	simulation	17	500	uniformS_50
Region1	1989.657534	simulation	17	500	maxPerRegion_50
Region2	2011.347264	simulation	17	500	maxPerRegion_50
Region3	1997.624747	simulation	17	500	maxPerRegion_50
Region1	1989.693151	simulation	17	500	uniformS_5
Region2	2009.991781	simulation	17	500	uniformS_5
Region3	2003.147945	simulation	17	500	uniformS_5
Region1	1989.693151	simulation	17	500	biased_50
Region2	2009.561644	simulation	17	500	biased_50
Region3	2002.7643839999998	simulation	17	500	biased_50
Region1	1989.128767	simulation	17	500	maxPerRegionYear_2.5
Region2	2011.223811	simulation	17	500	maxPerRegionYear_2.5
Region3	2009.317291	simulation	17	500	maxPerRegionYear_2.5
Region1	1989.128767	simulation	17	500	uniformS_10
Region2	2010.408219	simulation	17	500	uniformS_10
Region3	1995.1123289999998	simulation	17	500	uniformS_10
Region1	1989.657534	simulation	17	500	biased_2.5
Region2	2010.328767	simulation	17	500	biased_2.5
Region3	1996.4141180000001	simulation	17	500	biased_2.5
Region1	1989.657534	simulation	17	500	maxPerRegion_2.5
Region2	2009.326027	simulation	17	500	maxPerRegion_2.5
Region3	2007.7647120000001	simulation	17	500	maxPerRegion_2.5
Region1	1989.693151	simulation	17	500	uniform
Region2	2009.9643839999999	simulation	17	500	uniform
Region3	1999.046576	simulation	17	500	uniform
Region1	1989.128767	simulation	17	500	maxPerRegionYear_50
Region2	2011.040416	simulation	17	500	maxPerRegionYear_50
Region3	1997.09598	simulation	17	500	maxPerRegionYear_50
Region1	1989.693151	simulation	17	500	maxPerRegion_10
Region2	2009.473973	simulation	17	500	maxPerRegion_10
Region3	2006.953425	simulation	17	500	maxPerRegion_10
Region1	1989.693151	simulation	17	500	maxPerRegionYear_20
Region2	2011.637855	simulation	17	500	maxPerRegionYear_20
Region3	2004.3145670000001	simulation	17	500	maxPerRegionYear_20
Region1	1989.128767	simulation	17	500	uniformS_2.5
Region2	2011.223811	simulation	17	500	uniformS_2.5
Region3	1995.804633	simulation	17	500	uniformS_2.5
Region1	1989.693151	simulation	17	500	biased_5
Region2	2010.353425	simulation	17	500	biased_5
Region3	2003.00274	simulation	17	500	biased_5
Region1	1989.693151	simulation	17	500	maxPerRegion_20
Region2	2009.232877	simulation	17	500	maxPerRegion_20
Region3	2002.230137	simulation	17	500	maxPerRegion_20
Region1	1989.693151	simulation	17	500	biased_10
Region2	2009.6082199999998	simulation	17	500	biased_10
Region3	NA	simulation	17	500	biased_10
Region1	1989.128767	simulation	17	500	maxPerRegionYear_10
Region2	2010.408219	simulation	17	500	maxPerRegionYear_10
Region3	2007.712329	simulation	17	500	maxPerRegionYear_10
Region1	1989.693151	simulation	17	500	biased_20
Region2	2009.517809	simulation	17	500	biased_20
Region3	2003.2051279999998	simulation	17	500	biased_20
Region1	1989.693151	simulation	17	500	maxPerRegionYear_5
Region2	2011.363756	simulation	17	500	maxPerRegionYear_5
Region3	2001.5483419999998	simulation	17	500	maxPerRegionYear_5
Region1	1989.693151	simulation	17	500	maxPerRegion_5
Region2	2008.90411	simulation	17	500	maxPerRegion_5
Region3	1999.088697	simulation	17	500	maxPerRegion_5
Region1	1989.169863	simulation	45	500	maxPerRegion_2.5
Region2	2010.7232870000003	simulation	45	500	maxPerRegion_2.5
Region3	2017.641096	simulation	45	500	maxPerRegion_2.5
Region1	1989.808219	simulation	45	500	biased_50
Region2	2011.542465	simulation	45	500	biased_50
Region3	2006.167123	simulation	45	500	biased_50
Region1	1989.169863	simulation	45	500	uniform
Region2	2014.169863	simulation	45	500	uniform
Region3	2008.4082190000001	simulation	45	500	uniform
Region1	1989.169863	simulation	45	500	maxPerRegionYear_5
Region2	2010.7397270000001	simulation	45	500	maxPerRegionYear_5
Region3	2015.413324	simulation	45	500	maxPerRegionYear_5
Region1	1989.169863	simulation	45	500	maxPerRegionYear_50
Region2	2015.0356160000001	simulation	45	500	maxPerRegionYear_50
Region3	2015.413324	simulation	45	500	maxPerRegionYear_50
Region1	1989.808219	simulation	45	500	uniformS_10
Region2	2011.834553	simulation	45	500	uniformS_10
Region3	1996.676712	simulation	45	500	uniformS_10
Region1	1989.808219	simulation	45	500	uniformS_2.5
Region2	2012.1127410000001	simulation	45	500	uniformS_2.5
Region3	2014.739726	simulation	45	500	uniformS_2.5
Region1	1989.169863	simulation	45	500	maxPerRegion_20
Region2	2016.4246570000003	simulation	45	500	maxPerRegion_20
Region3	2008.074227	simulation	45	500	maxPerRegion_20
Region1	1989.169863	simulation	45	500	maxPerRegion_10
Region2	2011.760124	simulation	45	500	maxPerRegion_10
Region3	2014.920547	simulation	45	500	maxPerRegion_10
Region1	1989.169863	simulation	45	500	biased_2.5
Region2	2011.6888920000001	simulation	45	500	biased_2.5
Region3	1998.6246590000003	simulation	45	500	biased_2.5
Region1	1989.808219	simulation	45	500	maxPerRegion_5
Region2	2015.353424	simulation	45	500	maxPerRegion_5
Region3	2014.887672	simulation	45	500	maxPerRegion_5
Region1	1989.808219	simulation	45	500	uniformS_5
Region2	2013.389041	simulation	45	500	uniformS_5
Region3	2008.056862	simulation	45	500	uniformS_5
Region1	1989.169863	simulation	45	500	maxPerRegion_50
Region2	2014.90137	simulation	45	500	maxPerRegion_50
Region3	2015.279078	simulation	45	500	maxPerRegion_50
Region1	1989.808219	simulation	45	500	biased_5
Region2	2012.575918	simulation	45	500	biased_5
Region3	2013.2657530000001	simulation	45	500	biased_5
Region1	1989.808219	simulation	45	500	uniformS_50
Region2	2013.2136990000001	simulation	45	500	uniformS_50
Region3	2015.95853	simulation	45	500	uniformS_50
Region1	1989.169863	simulation	45	500	maxPerRegionYear_20
Region2	2015.424178	simulation	45	500	maxPerRegionYear_20
Region3	2008.156419	simulation	45	500	maxPerRegionYear_20
Region1	1989.169863	simulation	45	500	maxPerRegionYear_2.5
Region2	2011.853028	simulation	45	500	maxPerRegionYear_2.5
Region3	2015.3666890000002	simulation	45	500	maxPerRegionYear_2.5
Region1	1989.169863	simulation	45	500	maxPerRegionYear_10
Region2	2017.139726	simulation	45	500	maxPerRegionYear_10
Region3	2014.9479450000001	simulation	45	500	maxPerRegionYear_10
Region1	1989.808219	simulation	45	500	biased_10
Region2	2012.655011	simulation	45	500	biased_10
Region3	1999.624657	simulation	45	500	biased_10
Region1	1989.808219	simulation	45	500	biased_20
Region2	2013.50685	simulation	45	500	biased_20
Region3	2000.980822	simulation	45	500	biased_20
Region1	1989.808219	simulation	45	500	uniformS_20
Region2	2017.958904	simulation	45	500	uniformS_20
Region3	2008.5345009999999	simulation	45	500	uniformS_20
Region1	1989.512329	simulation	44	500	biased_5
Region2	2012.4684929999999	simulation	44	500	biased_5
Region3	1998.5358259999998	simulation	44	500	biased_5
Region1	1989.0	simulation	44	500	uniformS_5
Region2	2011.413698	simulation	44	500	uniformS_5
Region3	1998.324141	simulation	44	500	uniformS_5
Region1	1989.0	simulation	44	500	uniformS_2.5
Region2	2011.739726	simulation	44	500	uniformS_2.5
Region3	2000.767124	simulation	44	500	uniformS_2.5
Region1	1989.512329	simulation	44	500	biased_20
Region2	2012.1808219999998	simulation	44	500	biased_20
Region3	2007.684932	simulation	44	500	biased_20
Region1	1989.512329	simulation	44	500	uniformS_10
Region2	2012.704109	simulation	44	500	uniformS_10
Region3	2006.511879	simulation	44	500	uniformS_10
Region1	1990.049315	simulation	44	500	biased_50
Region2	2011.235931	simulation	44	500	biased_50
Region3	2005.915069	simulation	44	500	biased_50
Region1	1989.512329	simulation	44	500	maxPerRegionYear_50
Region2	2013.643837	simulation	44	500	maxPerRegionYear_50
Region3	2000.60548	simulation	44	500	maxPerRegionYear_50
Region1	1990.049315	simulation	44	500	biased_10
Region2	2011.8633280000001	simulation	44	500	biased_10
Region3	2001.5616440000001	simulation	44	500	biased_10
Region1	1990.049315	simulation	44	500	uniformS_50
Region2	2012.6712340000001	simulation	44	500	uniformS_50
Region3	2001.142466	simulation	44	500	uniformS_50
Region1	1989.0	simulation	44	500	maxPerRegion_20
Region2	2013.186301	simulation	44	500	maxPerRegion_20
Region3	2002.446575	simulation	44	500	maxPerRegion_20
Region1	1989.0	simulation	44	500	biased_2.5
Region2	2011.759219	simulation	44	500	biased_2.5
Region3	2002.898563	simulation	44	500	biased_2.5
Region1	1989.0	simulation	44	500	maxPerRegionYear_2.5
Region2	2013.109589	simulation	44	500	maxPerRegionYear_2.5
Region3	2008.6136979999999	simulation	44	500	maxPerRegionYear_2.5
Region1	1989.0	simulation	44	500	maxPerRegionYear_5
Region2	2013.693151	simulation	44	500	maxPerRegionYear_5
Region3	2009.8712329999998	simulation	44	500	maxPerRegionYear_5
Region1	1989.512329	simulation	44	500	maxPerRegion_50
Region2	2013.345206	simulation	44	500	maxPerRegion_50
Region3	2000.60548	simulation	44	500	maxPerRegion_50
Region1	1989.0	simulation	44	500	maxPerRegionYear_20
Region2	2013.186301	simulation	44	500	maxPerRegionYear_20
Region3	2002.446575	simulation	44	500	maxPerRegionYear_20
Region1	1989.0	simulation	44	500	maxPerRegion_5
Region2	2012.769863	simulation	44	500	maxPerRegion_5
Region3	2009.8712329999998	simulation	44	500	maxPerRegion_5
Region1	1989.0	simulation	44	500	maxPerRegion_10
Region2	2011.484932	simulation	44	500	maxPerRegion_10
Region3	2002.388974	simulation	44	500	maxPerRegion_10
Region1	1989.512329	simulation	44	500	uniformS_20
Region2	2012.945205	simulation	44	500	uniformS_20
Region3	2001.690411	simulation	44	500	uniformS_20
Region1	1989.0	simulation	44	500	maxPerRegionYear_10
Region2	2013.432877	simulation	44	500	maxPerRegionYear_10
Region3	2002.756097	simulation	44	500	maxPerRegionYear_10
Region1	1989.512329	simulation	44	500	maxPerRegion_2.5
Region2	2011.3657759999999	simulation	44	500	maxPerRegion_2.5
Region3	2007.2096109999998	simulation	44	500	maxPerRegion_2.5
Region1	1989.0	simulation	44	500	uniform
Region2	2010.8441500000001	simulation	44	500	uniform
Region3	2001.4931510000001	simulation	44	500	uniform
Region1	2013.9433640000002	simulation	49	500	biased_50
Region2	1991.219178	simulation	49	500	biased_50
Region3	1999.5643840000002	simulation	49	500	biased_50
Region1	1989.375342	simulation	49	500	maxPerRegion_50
Region2	2017.156164	simulation	49	500	maxPerRegion_50
Region3	2013.2109580000001	simulation	49	500	maxPerRegion_50
Region1	1989.375342	simulation	49	500	biased_10
Region2	2017.189041	simulation	49	500	biased_10
Region3	1997.7013700000002	simulation	49	500	biased_10
Region1	1989.049315	simulation	49	500	maxPerRegionYear_10
Region2	2018.052055	simulation	49	500	maxPerRegionYear_10
Region3	2013.3397260000002	simulation	49	500	maxPerRegionYear_10
Region1	1990.021918	simulation	49	500	biased_20
Region2	2018.701371	simulation	49	500	biased_20
Region3	2011.967123	simulation	49	500	biased_20
Region1	1990.021918	simulation	49	500	uniformS_10
Region2	2018.5698629999997	simulation	49	500	uniformS_10
Region3	2012.5817499999998	simulation	49	500	uniformS_10
Region1	1990.10411	simulation	49	500	maxPerRegion_10
Region2	2018.035617	simulation	49	500	maxPerRegion_10
Region3	2012.585396	simulation	49	500	maxPerRegion_10
Region1	1990.10411	simulation	49	500	maxPerRegion_20
Region2	2017.8904109999999	simulation	49	500	maxPerRegion_20
Region3	2013.109589	simulation	49	500	maxPerRegion_20
Region1	1989.375342	simulation	49	500	biased_5
Region2	2017.605479	simulation	49	500	biased_5
Region3	2012.1840770000001	simulation	49	500	biased_5
Region1	1989.375342	simulation	49	500	uniform
Region2	2017.284931	simulation	49	500	uniform
Region3	2013.136987	simulation	49	500	uniform
Region1	2017.150684	simulation	49	500	uniformS_50
Region2	1991.219178	simulation	49	500	uniformS_50
Region3	2016.4383559999999	simulation	49	500	uniformS_50
Region1	1989.375342	simulation	49	500	maxPerRegionYear_50
Region2	2017.857535	simulation	49	500	maxPerRegionYear_50
Region3	2013.29041	simulation	49	500	maxPerRegionYear_50
Region1	1989.375342	simulation	49	500	biased_2.5
Region2	2017.279452	simulation	49	500	biased_2.5
Region3	2012.5506850000002	simulation	49	500	biased_2.5
Region1	1989.375342	simulation	49	500	maxPerRegionYear_2.5
Region2	2017.660274	simulation	49	500	maxPerRegionYear_2.5
Region3	2012.873972	simulation	49	500	maxPerRegionYear_2.5
Region1	1989.375342	simulation	49	500	maxPerRegion_2.5
Region2	2017.630137	simulation	49	500	maxPerRegion_2.5
Region3	2013.884931	simulation	49	500	maxPerRegion_2.5
Region1	1989.375342	simulation	49	500	maxPerRegionYear_20
Region2	2017.8438360000002	simulation	49	500	maxPerRegionYear_20
Region3	2013.654794	simulation	49	500	maxPerRegionYear_20
Region1	1989.049315	simulation	49	500	maxPerRegion_5
Region2	2016.99726	simulation	49	500	maxPerRegion_5
Region3	2013.641095	simulation	49	500	maxPerRegion_5
Region1	1989.375342	simulation	49	500	uniformS_5
Region2	2017.799999	simulation	49	500	uniformS_5
Region3	2013.0383550000001	simulation	49	500	uniformS_5
Region1	1989.375342	simulation	49	500	maxPerRegionYear_5
Region2	2017.857535	simulation	49	500	maxPerRegionYear_5
Region3	2013.0109590000002	simulation	49	500	maxPerRegionYear_5
Region1	1989.375342	simulation	49	500	uniformS_2.5
Region2	2017.528767	simulation	49	500	uniformS_2.5
Region3	2013.4465750000002	simulation	49	500	uniformS_2.5
Region1	2011.545206	simulation	49	500	uniformS_20
Region2	1991.219178	simulation	49	500	uniformS_20
Region3	2012.567123	simulation	49	500	uniformS_20
Region1	1989.405479	simulation	19	500	biased_2.5
Region2	2018.372603	simulation	19	500	biased_2.5
Region3	2008.789041	simulation	19	500	biased_2.5
Region1	1989.252055	simulation	19	500	biased_50
Region2	2016.676712	simulation	19	500	biased_50
Region3	1995.4047229999999	simulation	19	500	biased_50
Region1	1989.0	simulation	19	500	maxPerRegionYear_2.5
Region2	2017.213699	simulation	19	500	maxPerRegionYear_2.5
Region3	2008.473973	simulation	19	500	maxPerRegionYear_2.5
Region1	1989.252055	simulation	19	500	maxPerRegionYear_10
Region2	2017.673973	simulation	19	500	maxPerRegionYear_10
Region3	2008.7534249999999	simulation	19	500	maxPerRegionYear_10
Region1	1989.405479	simulation	19	500	uniformS_2.5
Region2	2018.416438	simulation	19	500	uniformS_2.5
Region3	2008.8054789999999	simulation	19	500	uniformS_2.5
Region1	1989.405479	simulation	19	500	uniform
Region2	2018.109589	simulation	19	500	uniform
Region3	2006.89589	simulation	19	500	uniform
Region1	1989.405479	simulation	19	500	biased_5
Region2	2018.441095	simulation	19	500	biased_5
Region3	2008.8301359999998	simulation	19	500	biased_5
Region1	1989.405479	simulation	19	500	uniformS_50
Region2	2018.402739	simulation	19	500	uniformS_50
Region3	2014.4164380000002	simulation	19	500	uniformS_50
Region1	1989.405479	simulation	19	500	biased_20
Region2	2018.454794	simulation	19	500	biased_20
Region3	2006.589041	simulation	19	500	biased_20
Region1	1989.0	simulation	19	500	maxPerRegionYear_50
Region2	2017.830137	simulation	19	500	maxPerRegionYear_50
Region3	2008.531507	simulation	19	500	maxPerRegionYear_50
Region1	1989.405479	simulation	19	500	biased_10
Region2	2018.454794	simulation	19	500	biased_10
