regions	value	model	nSim	nSeq	protocol
Region3	2005.3969610000001	simulation	34	150	uniformS_10
Region1	1989.0	simulation	34	150	maxPerRegion_20
Region2	2007.663013	simulation	34	150	maxPerRegion_20
Region3	1998.1178080000002	simulation	34	150	maxPerRegion_20
Region1	1989.0	simulation	34	150	uniformS_50
Region2	2003.189041	simulation	34	150	uniformS_50
Region3	2005.29235	simulation	34	150	uniformS_50
Region1	1989.0	simulation	34	150	maxPerRegion_50
Region2	2002.413287	simulation	34	150	maxPerRegion_50
Region3	1993.5616440000001	simulation	34	150	maxPerRegion_50
Region1	1989.0	simulation	34	150	biased_5
Region2	2007.99178	simulation	34	150	biased_5
Region3	1999.701369	simulation	34	150	biased_5
Region1	1989.0	simulation	34	150	maxPerRegionYear_5
Region2	2008.731506	simulation	34	150	maxPerRegionYear_5
Region3	1994.09041	simulation	34	150	maxPerRegionYear_5
Region1	1989.0	simulation	34	150	biased_50
Region2	2009.3397260000002	simulation	34	150	biased_50
Region3	2006.7202490000002	simulation	34	150	biased_50
Region1	1989.0	simulation	34	150	uniformS_20
Region2	2008.126027	simulation	34	150	uniformS_20
Region3	1993.706849	simulation	34	150	uniformS_20
Region1	1989.0	simulation	34	150	biased_10
Region2	2008.756164	simulation	34	150	biased_10
Region3	2007.6622129999998	simulation	34	150	biased_10
Region1	1989.0	simulation	34	150	maxPerRegion_10
Region2	2009.4547949999999	simulation	34	150	maxPerRegion_10
Region3	1997.550685	simulation	34	150	maxPerRegion_10
Region1	1989.0	simulation	34	150	maxPerRegionYear_50
Region2	2006.0958910000002	simulation	34	150	maxPerRegionYear_50
Region3	1994.756165	simulation	34	150	maxPerRegionYear_50
Region1	1989.0	simulation	34	150	uniformS_2.5
Region2	2006.89589	simulation	34	150	uniformS_2.5
Region3	2004.515068	simulation	34	150	uniformS_2.5
Region1	1989.0	simulation	34	150	maxPerRegionYear_20
Region2	2009.369863	simulation	34	150	maxPerRegionYear_20
Region3	1994.3643829999999	simulation	34	150	maxPerRegionYear_20
Region1	1989.0	simulation	34	150	biased_2.5
Region2	2005.7150680000002	simulation	34	150	biased_2.5
Region3	1994.5780820000002	simulation	34	150	biased_2.5
Region1	2017.0130550000001	simulation	26	150	maxPerRegion_20
Region2	1991.205479	simulation	26	150	maxPerRegion_20
Region3	2011.372603	simulation	26	150	maxPerRegion_20
Region1	2016.656891	simulation	26	150	biased_2.5
Region2	1990.849315	simulation	26	150	biased_2.5
Region3	1997.197874	simulation	26	150	biased_2.5
Region1	2016.388398	simulation	26	150	maxPerRegionYear_50
Region2	1990.473973	simulation	26	150	maxPerRegionYear_50
Region3	1997.353425	simulation	26	150	maxPerRegionYear_50
Region1	2016.7719600000003	simulation	26	150	biased_20
Region2	1991.263014	simulation	26	150	biased_20
Region3	1992.802014	simulation	26	150	biased_20
Region1	2016.728124	simulation	26	150	maxPerRegionYear_2.5
Region2	1990.473973	simulation	26	150	maxPerRegionYear_2.5
Region3	2014.9945209999998	simulation	26	150	maxPerRegionYear_2.5
Region1	1989.353425	simulation	26	150	maxPerRegionYear_5
Region2	2017.690411	simulation	26	150	maxPerRegionYear_5
Region3	2013.830137	simulation	26	150	maxPerRegionYear_5
Region1	2015.577439	simulation	26	150	uniformS_10
Region2	1990.30137	simulation	26	150	uniformS_10
Region3	1993.3972609999998	simulation	26	150	uniformS_10
Region1	2016.632234	simulation	26	150	biased_50
Region2	1990.473973	simulation	26	150	biased_50
Region3	NA	simulation	26	150	biased_50
Region1	2018.269369	simulation	26	150	maxPerRegion_2.5
Region2	1992.445355	simulation	26	150	maxPerRegion_2.5
Region3	2009.680971	simulation	26	150	maxPerRegion_2.5
Region1	2015.577439	simulation	26	150	biased_5
Region2	1990.473973	simulation	26	150	biased_5
Region3	1999.6566739999998	simulation	26	150	biased_5
Region1	2015.802097	simulation	26	150	maxPerRegion_50
Region2	1990.473973	simulation	26	150	maxPerRegion_50
Region3	2013.873973	simulation	26	150	maxPerRegion_50
Region1	2017.048671	simulation	26	150	uniformS_5
Region2	1991.205479	simulation	26	150	uniformS_5
Region3	1992.7013689999999	simulation	26	150	uniformS_5
Region1	2017.8611500000002	simulation	26	150	uniformS_2.5
Region2	1992.445355	simulation	26	150	uniformS_2.5
Region3	2008.839876	simulation	26	150	uniformS_2.5
Region1	2016.2212749999999	simulation	26	150	biased_10
Region2	1990.473973	simulation	26	150	biased_10
Region3	2002.6630139999997	simulation	26	150	biased_10
Region1	2016.374699	simulation	26	150	uniform
Region2	1990.473973	simulation	26	150	uniform
Region3	1999.9589039999998	simulation	26	150	uniform
Region1	2016.722644	simulation	26	150	maxPerRegion_10
Region2	1990.849315	simulation	26	150	maxPerRegion_10
Region3	2004.328767	simulation	26	150	maxPerRegion_10
Region1	2016.05963	simulation	26	150	uniformS_50
Region2	1990.849315	simulation	26	150	uniformS_50
Region3	1993.0904099999998	simulation	26	150	uniformS_50
Region1	2016.2815480000002	simulation	26	150	maxPerRegionYear_20
Region2	1990.09589	simulation	26	150	maxPerRegionYear_20
Region3	2010.641096	simulation	26	150	maxPerRegionYear_20
Region1	2018.4421140000002	simulation	26	150	maxPerRegion_5
Region2	1992.445355	simulation	26	150	maxPerRegion_5
Region3	2013.963164	simulation	26	150	maxPerRegion_5
Region1	2016.330864	simulation	26	150	maxPerRegionYear_10
Region2	1990.30137	simulation	26	150	maxPerRegionYear_10
Region3	2003.936987	simulation	26	150	maxPerRegionYear_10
Region1	2012.1819819999998	simulation	26	150	uniformS_20
Region2	1989.967123	simulation	26	150	uniformS_20
Region3	1991.583561	simulation	26	150	uniformS_20
Region1	1989.073973	simulation	4	150	maxPerRegionYear_50
Region2	2015.30411	simulation	4	150	maxPerRegionYear_50
Region3	2009.75734	simulation	4	150	maxPerRegionYear_50
Region1	1989.073973	simulation	4	150	maxPerRegionYear_5
Region2	2015.7397270000001	simulation	4	150	maxPerRegionYear_5
Region3	2013.197149	simulation	4	150	maxPerRegionYear_5
Region1	1989.073973	simulation	4	150	maxPerRegion_5
Region2	2014.060274	simulation	4	150	maxPerRegion_5
Region3	2007.781997	simulation	4	150	maxPerRegion_5
Region1	1989.073973	simulation	4	150	uniformS_10
Region2	2013.865754	simulation	4	150	uniformS_10
Region3	2007.620264	simulation	4	150	uniformS_10
Region1	1989.073973	simulation	4	150	uniformS_50
Region2	2012.8602740000001	simulation	4	150	uniformS_50
Region3	1997.476713	simulation	4	150	uniformS_50
Region1	1989.073973	simulation	4	150	biased_2.5
Region2	2016.016439	simulation	4	150	biased_2.5
Region3	2009.738162	simulation	4	150	biased_2.5
Region1	1989.073973	simulation	4	150	maxPerRegion_50
Region2	2012.800001	simulation	4	150	maxPerRegion_50
Region3	2007.549121	simulation	4	150	maxPerRegion_50
Region1	1989.073973	simulation	4	150	biased_10
Region2	2013.739726	simulation	4	150	biased_10
Region3	2007.494236	simulation	4	150	biased_10
Region1	1989.073973	simulation	4	150	maxPerRegion_2.5
Region2	2014.80822	simulation	4	150	maxPerRegion_2.5
Region3	2008.529943	simulation	4	150	maxPerRegion_2.5
Region1	1989.073973	simulation	4	150	maxPerRegionYear_20
Region2	2015.671233	simulation	4	150	maxPerRegionYear_20
Region3	2009.7272030000001	simulation	4	150	maxPerRegionYear_20
Region1	1989.073973	simulation	4	150	uniformS_20
Region2	2015.150813	simulation	4	150	uniformS_20
Region3	2001.702388	simulation	4	150	uniformS_20
Region1	1989.073973	simulation	4	150	maxPerRegion_10
Region2	2013.473973	simulation	4	150	maxPerRegion_10
Region3	2007.195696	simulation	4	150	maxPerRegion_10
Region1	1989.073973	simulation	4	150	uniformS_5
Region2	2015.003272	simulation	4	150	uniformS_5
Region3	2009.4838089999998	simulation	4	150	uniformS_5
Region1	1989.073973	simulation	4	150	maxPerRegionYear_10
Region2	2016.331507	simulation	4	150	maxPerRegionYear_10
Region3	2009.7272030000001	simulation	4	150	maxPerRegionYear_10
Region1	1989.073973	simulation	4	150	biased_50
Region2	2015.6209000000001	simulation	4	150	biased_50
Region3	2009.049383	simulation	4	150	biased_50
Region1	1989.073973	simulation	4	150	biased_5
Region2	2013.764384	simulation	4	150	biased_5
Region3	2007.527203	simulation	4	150	biased_5
Region1	1989.073973	simulation	4	150	uniformS_2.5
Region2	2013.980822	simulation	4	150	uniformS_2.5
Region3	2007.8145670000001	simulation	4	150	uniformS_2.5
Region1	1989.073973	simulation	4	150	uniform
Region2	2015.0856580000002	simulation	4	150	uniform
Region3	2009.3799840000001	simulation	4	150	uniform
Region1	1989.073973	simulation	4	150	maxPerRegionYear_2.5
Region2	2016.035617	simulation	4	150	maxPerRegionYear_2.5
Region3	2016.030138	simulation	4	150	maxPerRegionYear_2.5
Region1	1989.073973	simulation	4	150	biased_20
Region2	2010.2136990000001	simulation	4	150	biased_20
Region3	1995.112329	simulation	4	150	biased_20
Region1	1989.073973	simulation	4	150	maxPerRegion_20
Region2	2012.339727	simulation	4	150	maxPerRegion_20
Region3	2007.877888	simulation	4	150	maxPerRegion_20
Region1	1991.139726	simulation	16	150	uniformS_2.5
Region2	2016.0301370000002	simulation	16	150	uniformS_2.5
Region3	2008.948178	simulation	16	150	uniformS_2.5
Region1	1990.153425	simulation	16	150	uniformS_50
Region2	2018.0219180000001	simulation	16	150	uniformS_50
Region3	2012.376354	simulation	16	150	uniformS_50
Region1	1991.139726	simulation	16	150	uniformS_5
Region2	2015.60274	simulation	16	150	uniformS_5
Region3	2009.389543	simulation	16	150	uniformS_5
Region1	1990.153425	simulation	16	150	biased_20
Region2	2018.534247	simulation	16	150	biased_20
Region3	2005.693151	simulation	16	150	biased_20
Region1	1990.189041	simulation	16	150	maxPerRegion_2.5
Region2	2014.1780820000001	simulation	16	150	maxPerRegion_2.5
Region3	2015.6493150000001	simulation	16	150	maxPerRegion_2.5
Region1	1991.139726	simulation	16	150	uniformS_20
Region2	2017.1517860000001	simulation	16	150	uniformS_20
Region3	2002.030137	simulation	16	150	uniformS_20
Region1	1990.153425	simulation	16	150	maxPerRegionYear_20
Region2	2018.6301369999999	simulation	16	150	maxPerRegionYear_20
Region3	2015.70137	simulation	16	150	maxPerRegionYear_20
Region1	1991.139726	simulation	16	150	biased_50
Region2	2017.5735620000003	simulation	16	150	biased_50
Region3	1997.5189160000002	simulation	16	150	biased_50
Region1	1990.153425	simulation	16	150	maxPerRegionYear_50
Region2	2018.917809	simulation	16	150	maxPerRegionYear_50
Region3	2014.512329	simulation	16	150	maxPerRegionYear_50
Region1	1991.139726	simulation	16	150	biased_2.5
Region2	2017.6065800000001	simulation	16	150	biased_2.5
Region3	2009.057399	simulation	16	150	biased_2.5
Region1	1991.139726	simulation	16	150	biased_5
Region2	2016.153424	simulation	16	150	biased_5
Region3	2009.5216030000001	simulation	16	150	biased_5
Region1	1991.139726	simulation	16	150	maxPerRegion_50
Region2	2014.238356	simulation	16	150	maxPerRegion_50
Region3	2013.684931	simulation	16	150	maxPerRegion_50
Region1	1991.139726	simulation	16	150	uniformS_10
Region2	2017.1517860000001	simulation	16	150	uniformS_10
Region3	2013.978083	simulation	16	150	uniformS_10
Region1	1991.139726	simulation	16	150	biased_10
Region2	2017.7682240000001	simulation	16	150	biased_10
Region3	2006.583562	simulation	16	150	biased_10
Region1	1991.139726	simulation	16	150	uniform
Region2	2015.027397	simulation	16	150	uniform
Region3	2012.9205480000003	simulation	16	150	uniform
Region1	1990.153425	simulation	16	150	maxPerRegionYear_2.5
Region2	2018.728767	simulation	16	150	maxPerRegionYear_2.5
Region3	2013.953425	simulation	16	150	maxPerRegionYear_2.5
Region1	1990.153425	simulation	16	150	maxPerRegionYear_10
Region2	2018.969863	simulation	16	150	maxPerRegionYear_10
Region3	2015.720548	simulation	16	150	maxPerRegionYear_10
Region1	1991.139726	simulation	16	150	maxPerRegion_20
Region2	2015.3287670000002	simulation	16	150	maxPerRegion_20
Region3	2015.5890410000002	simulation	16	150	maxPerRegion_20
Region1	1990.808219	simulation	16	150	maxPerRegion_10
Region2	2017.329868	simulation	16	150	maxPerRegion_10
Region3	2015.60548	simulation	16	150	maxPerRegion_10
Region1	1990.153425	simulation	16	150	maxPerRegionYear_5
Region2	2018.715068	simulation	16	150	maxPerRegionYear_5
Region3	2013.934246	simulation	16	150	maxPerRegionYear_5
Region1	1991.139726	simulation	16	150	maxPerRegion_5
Region2	2016.169863	simulation	16	150	maxPerRegion_5
Region3	2014.750684	simulation	16	150	maxPerRegion_5
Region1	1989.693151	simulation	17	150	uniformS_20
Region2	2009.7068499999998	simulation	17	150	uniformS_20
Region3	2002.473973	simulation	17	150	uniformS_20
Region1	1989.693151	simulation	17	150	maxPerRegion_20
Region2	2008.487672	simulation	17	150	maxPerRegion_20
Region3	2006.366248	simulation	17	150	maxPerRegion_20
Region1	1989.693151	simulation	17	150	maxPerRegionYear_5
Region2	2011.363756	simulation	17	150	maxPerRegionYear_5
Region3	2010.5801929999998	simulation	17	150	maxPerRegionYear_5
Region1	1989.693151	simulation	17	150	biased_10
Region2	2009.736987	simulation	17	150	biased_10
Region3	2008.830138	simulation	17	150	biased_10
Region1	1989.693151	simulation	17	150	uniformS_5
Region2	2011.3637549999999	simulation	17	150	uniformS_5
Region3	2004.361016	simulation	17	150	uniformS_5
Region1	1989.128767	simulation	17	150	maxPerRegionYear_10
Region2	2010.408219	simulation	17	150	maxPerRegionYear_10
Region3	2006.452055	simulation	17	150	maxPerRegionYear_10
Region1	1989.693151	simulation	17	150	uniformS_10
Region2	2009.575343	simulation	17	150	uniformS_10
Region3	1996.50685	simulation	17	150	uniformS_10
Region1	1989.693151	simulation	17	150	biased_20
Region2	2006.616439	simulation	17	150	biased_20
Region3	NA	simulation	17	150	biased_20
Region1	1989.657534	simulation	17	150	uniformS_50
Region2	2006.7534249999999	simulation	17	150	uniformS_50
Region3	2007.784318	simulation	17	150	uniformS_50
Region1	1989.693151	simulation	17	150	biased_2.5
Region2	2010.917809	simulation	17	150	biased_2.5
Region3	2003.884932	simulation	17	150	biased_2.5
Region1	1989.693151	simulation	17	150	maxPerRegion_2.5
Region2	2007.9184	simulation	17	150	maxPerRegion_2.5
Region3	2006.357085	simulation	17	150	maxPerRegion_2.5
Region1	1989.693151	simulation	17	150	biased_50
Region2	2009.345206	simulation	17	150	biased_50
Region3	NA	simulation	17	150	biased_50
Region1	1989.693151	simulation	17	150	maxPerRegion_10
Region2	2009.463014	simulation	17	150	maxPerRegion_10
Region3	2006.942466	simulation	17	150	maxPerRegion_10
Region1	1989.693151	simulation	17	150	maxPerRegion_5
Region2	2009.473973	simulation	17	150	maxPerRegion_5
Region3	1999.6585599999999	simulation	17	150	maxPerRegion_5
Region1	1989.657534	simulation	17	150	maxPerRegion_50
Region2	2010.2082189999999	simulation	17	150	maxPerRegion_50
Region3	2008.491167	simulation	17	150	maxPerRegion_50
Region1	1989.693151	simulation	17	150	maxPerRegionYear_20
Region2	2011.3173080000001	simulation	17	150	maxPerRegionYear_20
Region3	2004.3145670000001	simulation	17	150	maxPerRegionYear_20
Region1	1989.693151	simulation	17	150	biased_5
Region2	2008.479452	simulation	17	150	biased_5
Region3	1999.487671	simulation	17	150	biased_5
Region1	1989.657534	simulation	17	150	maxPerRegionYear_2.5
Region2	2011.407373	simulation	17	150	maxPerRegionYear_2.5
Region3	2006.303263	simulation	17	150	maxPerRegionYear_2.5
Region1	1989.693151	simulation	17	150	uniform
Region2	2009.517809	simulation	17	150	uniform
Region3	2002.1671239999998	simulation	17	150	uniform
Region1	1989.693151	simulation	17	150	uniformS_2.5
Region2	2009.353425	simulation	17	150	uniformS_2.5
Region3	1992.890411	simulation	17	150	uniformS_2.5
Region1	1989.128767	simulation	17	150	maxPerRegionYear_50
Region2	2010.993839	simulation	17	150	maxPerRegionYear_50
Region3	1997.09598	simulation	17	150	maxPerRegionYear_50
Region1	1989.808219	simulation	45	150	biased_5
Region2	2010.9123280000001	simulation	45	150	biased_5
Region3	2005.9945200000002	simulation	45	150	biased_5
Region1	1989.808219	simulation	45	150	maxPerRegion_2.5
Region2	2015.873239	simulation	45	150	maxPerRegion_2.5
Region3	2015.7229650000002	simulation	45	150	maxPerRegion_2.5
Region1	1989.169863	simulation	45	150	maxPerRegionYear_10
Region2	2017.136986	simulation	45	150	maxPerRegionYear_10
Region3	2014.945205	simulation	45	150	maxPerRegionYear_10
Region1	1989.808219	simulation	45	150	biased_2.5
Region2	2011.465753	simulation	45	150	biased_2.5
Region3	1994.465753	simulation	45	150	biased_2.5
Region1	1989.808219	simulation	45	150	biased_10
Region2	2015.328453	simulation	45	150	biased_10
Region3	2015.981458	simulation	45	150	biased_10
Region1	1989.808219	simulation	45	150	maxPerRegion_10
Region2	2010.780822	simulation	45	150	maxPerRegion_10
Region3	2007.7564189999998	simulation	45	150	maxPerRegion_10
Region1	1989.808219	simulation	45	150	uniformS_2.5
Region2	2010.6465750000002	simulation	45	150	uniformS_2.5
Region3	2015.019178	simulation	45	150	uniformS_2.5
Region1	1990.50137	simulation	45	150	biased_50
Region2	2016.995733	simulation	45	150	biased_50
Region3	2006.9205479999998	simulation	45	150	biased_50
Region1	1989.808219	simulation	45	150	maxPerRegion_5
Region2	2010.224657	simulation	45	150	maxPerRegion_5
Region3	2014.2109580000001	simulation	45	150	maxPerRegion_5
Region1	1989.808219	simulation	45	150	maxPerRegion_20
Region2	2012.3624140000002	simulation	45	150	maxPerRegion_20
Region3	2008.550939	simulation	45	150	maxPerRegion_20
Region1	1989.169863	simulation	45	150	maxPerRegionYear_50
Region2	2015.8941980000002	simulation	45	150	maxPerRegionYear_50
Region3	2015.413324	simulation	45	150	maxPerRegionYear_50
Region1	1989.808219	simulation	45	150	uniformS_10
Region2	2015.643154	simulation	45	150	uniformS_10
Region3	2006.164383	simulation	45	150	uniformS_10
Region1	1989.808219	simulation	45	150	uniformS_20
Region2	2016.884931	simulation	45	150	uniformS_20
Region3	2006.063013	simulation	45	150	uniformS_20
Region1	1989.169863	simulation	45	150	maxPerRegion_50
Region2	2010.271233	simulation	45	150	maxPerRegion_50
Region3	2015.279078	simulation	45	150	maxPerRegion_50
Region1	1989.169863	simulation	45	150	maxPerRegionYear_20
Region2	2016.4575340000001	simulation	45	150	maxPerRegionYear_20
Region3	2008.107104	simulation	45	150	maxPerRegionYear_20
Region1	1989.808219	simulation	45	150	uniformS_5
Region2	2015.142338	simulation	45	150	uniformS_5
Region3	1998.468493	simulation	45	150	uniformS_5
Region1	1989.169863	simulation	45	150	maxPerRegionYear_5
Region2	2015.7765550000001	simulation	45	150	maxPerRegionYear_5
Region3	2015.35579	simulation	45	150	maxPerRegionYear_5
Region1	1989.808219	simulation	45	150	uniform
Region2	2010.553424	simulation	45	150	uniform
Region3	1995.010958	simulation	45	150	uniform
Region1	1989.808219	simulation	45	150	biased_20
Region2	2015.456007	simulation	45	150	biased_20
Region3	2004.7479449999998	simulation	45	150	biased_20
Region1	1989.169863	simulation	45	150	maxPerRegionYear_2.5
Region2	2016.79726	simulation	45	150	maxPerRegionYear_2.5
Region3	2017.70137	simulation	45	150	maxPerRegionYear_2.5
Region1	1989.808219	simulation	45	150	uniformS_50
Region2	2013.2383559999998	simulation	45	150	uniformS_50
Region3	2000.1924769999998	simulation	45	150	uniformS_50
Region1	1989.0	simulation	44	150	maxPerRegionYear_20
Region2	2013.09863	simulation	44	150	maxPerRegionYear_20
Region3	2002.115069	simulation	44	150	maxPerRegionYear_20
Region1	1989.512329	simulation	44	150	uniformS_50
Region2	2011.447653	simulation	44	150	uniformS_50
Region3	2002.68327	simulation	44	150	uniformS_50
Region1	1989.0	simulation	44	150	maxPerRegion_10
Region2	2009.9361179999999	simulation	44	150	maxPerRegion_10
Region3	2001.153425	simulation	44	150	maxPerRegion_10
Region1	1990.049315	simulation	44	150	biased_2.5
Region2	2012.156935	simulation	44	150	biased_2.5
Region3	2001.2931509999999	simulation	44	150	biased_2.5
Region1	1990.049315	simulation	44	150	biased_20
Region2	2009.192095	simulation	44	150	biased_20
Region3	1997.786301	simulation	44	150	biased_20
Region1	1989.512329	simulation	44	150	biased_50
Region2	2011.981174	simulation	44	150	biased_50
Region3	1999.331859	simulation	44	150	biased_50
Region1	1989.512329	simulation	44	150	maxPerRegionYear_5
Region2	2013.668493	simulation	44	150	maxPerRegionYear_5
Region3	2002.9287669999999	simulation	44	150	maxPerRegionYear_5
Region1	1990.049315	simulation	44	150	uniformS_10
Region2	2010.902141	simulation	44	150	uniformS_10
Region3	1997.9068499999998	simulation	44	150	uniformS_10
Region1	1989.512329	simulation	44	150	biased_10
Region2	2010.3534249999998	simulation	44	150	biased_10
Region3	1995.4027399999998	simulation	44	150	biased_10
Region1	1989.512329	simulation	44	150	maxPerRegionYear_50
Region2	2013.643836	simulation	44	150	maxPerRegionYear_50
Region3	2000.60548	simulation	44	150	maxPerRegionYear_50
Region1	1989.512329	simulation	44	150	maxPerRegionYear_10
Region2	2013.849315	simulation	44	150	maxPerRegionYear_10
Region3	2002.3424659999998	simulation	44	150	maxPerRegionYear_10
Region1	1990.049315	simulation	44	150	biased_5
Region2	2011.1876929999999	simulation	44	150	biased_5
Region3	1998.4191779999999	simulation	44	150	biased_5
Region1	1990.049315	simulation	44	150	maxPerRegion_2.5
Region2	2011.709903	simulation	44	150	maxPerRegion_2.5
Region3	2002.6356159999998	simulation	44	150	maxPerRegion_2.5
Region1	1989.512329	simulation	44	150	maxPerRegionYear_2.5
Region2	2013.487672	simulation	44	150	maxPerRegionYear_2.5
Region3	2002.652055	simulation	44	150	maxPerRegionYear_2.5
Region1	1990.049315	simulation	44	150	uniform
Region2	2011.589356	simulation	44	150	uniform
Region3	1999.392635	simulation	44	150	uniform
Region1	1990.049315	simulation	44	150	uniformS_5
Region2	2011.471547	simulation	44	150	uniformS_5
Region3	1998.309589	simulation	44	150	uniformS_5
Region1	1990.049315	simulation	44	150	uniformS_20
Region2	2010.516528	simulation	44	150	uniformS_20
Region3	1999.318953	simulation	44	150	uniformS_20
Region1	1990.049315	simulation	44	150	maxPerRegion_50
Region2	2012.364698	simulation	44	150	maxPerRegion_50
Region3	2001.142466	simulation	44	150	maxPerRegion_50
Region1	1990.049315	simulation	44	150	maxPerRegion_5
Region2	2010.767894	simulation	44	150	maxPerRegion_5
Region3	2008.7621	simulation	44	150	maxPerRegion_5
Region1	1989.512329	simulation	44	150	uniformS_2.5
Region2	2011.6096109999999	simulation	44	150	uniformS_2.5
Region3	1999.1575569999998	simulation	44	150	uniformS_2.5
Region1	1990.049315	simulation	44	150	maxPerRegion_20
Region2	2011.076712	simulation	44	150	maxPerRegion_20
Region3	2003.39452	simulation	44	150	maxPerRegion_20
Region1	2012.424657	simulation	49	150	uniformS_20
Region2	1991.219178	simulation	49	150	uniformS_20
Region3	2012.59178	simulation	49	150	uniformS_20
Region1	1989.049315	simulation	49	150	maxPerRegionYear_10
Region2	2017.920548	simulation	49	150	maxPerRegionYear_10
Region3	2013.208219	simulation	49	150	maxPerRegionYear_10
Region1	1990.10411	simulation	49	150	biased_2.5
Region2	2017.827398	simulation	49	150	biased_2.5
Region3	2012.981002	simulation	49	150	biased_2.5
Region1	2012.208219	simulation	49	150	maxPerRegion_10
Region2	1991.219178	simulation	49	150	maxPerRegion_10
Region3	2015.5095890000002	simulation	49	150	maxPerRegion_10
Region1	1990.021918	simulation	49	150	biased_10
Region2	2018.2219179999997	simulation	49	150	biased_10
Region3	1998.019179	simulation	49	150	biased_10
Region1	1990.10411	simulation	49	150	biased_20
Region2	2017.457535	simulation	49	150	biased_20
Region3	2011.5178090000002	simulation	49	150	biased_20
Region1	1989.375342	simulation	49	150	maxPerRegion_50
Region2	2017.164383	simulation	49	150	maxPerRegion_50
Region3	2014.59726	simulation	49	150	maxPerRegion_50
Region1	1990.021918	simulation	49	150	maxPerRegionYear_2.5
Region2	2018.6219179999998	simulation	49	150	maxPerRegionYear_2.5
Region3	2014.2438359999999	simulation	49	150	maxPerRegionYear_2.5
Region1	1990.021918	simulation	49	150	maxPerRegion_2.5
Region2	2017.868493	simulation	49	150	maxPerRegion_2.5
Region3	2015.1506849999998	simulation	49	150	maxPerRegion_2.5
Region1	1989.375342	simulation	49	150	uniformS_5
Region2	2016.9287669999999	simulation	49	150	uniformS_5
Region3	2013.6246569999998	simulation	49	150	uniformS_5
Region1	2012.087671	simulation	49	150	uniformS_50
Region2	1991.219178	simulation	49	150	uniformS_50
Region3	1999.161644	simulation	49	150	uniformS_50
Region1	1990.10411	simulation	49	150	uniform
Region2	2017.794521	simulation	49	150	uniform
Region3	2012.6229890000002	simulation	49	150	uniform
Region1	1990.10411	simulation	49	150	maxPerRegion_20
Region2	2017.3123289999999	simulation	49	150	maxPerRegion_20
Region3	2013.723288	simulation	49	150	maxPerRegion_20
Region1	2012.6684930000001	simulation	49	150	uniformS_10
Region2	1991.219178	simulation	49	150	uniformS_10
Region3	1999.6630140000002	simulation	49	150	uniformS_10
Region1	2012.569863	simulation	49	150	uniformS_2.5
Region2	1991.219178	simulation	49	150	uniformS_2.5
Region3	2014.315069	simulation	49	150	uniformS_2.5
Region1	1989.375342	simulation	49	150	maxPerRegionYear_50
Region2	2017.857534	simulation	49	150	maxPerRegionYear_50
Region3	2012.767123	simulation	49	150	maxPerRegionYear_50
Region1	2015.950685	simulation	49	150	maxPerRegion_5
Region2	1991.219178	simulation	49	150	maxPerRegion_5
Region3	2015.745205	simulation	49	150	maxPerRegion_5
Region1	1989.375342	simulation	49	150	maxPerRegionYear_20
Region2	2017.8438350000001	simulation	49	150	maxPerRegionYear_20
Region3	2013.654794	simulation	49	150	maxPerRegionYear_20
Region1	2011.90137	simulation	49	150	biased_50
Region2	1991.219178	simulation	49	150	biased_50
Region3	1998.975343	simulation	49	150	biased_50
Region1	1990.021918	simulation	49	150	maxPerRegionYear_5
Region2	2018.7835619999998	simulation	49	150	maxPerRegionYear_5
Region3	2014.6109589999999	simulation	49	150	maxPerRegionYear_5
Region1	2013.2657540000002	simulation	49	150	biased_5
Region2	1991.219178	simulation	49	150	biased_5
Region3	2014.317853	simulation	49	150	biased_5
Region1	1989.252055	simulation	19	150	biased_2.5
Region2	2016.8027399999999	simulation	19	150	biased_2.5
Region3	2007.8001419999998	simulation	19	150	biased_2.5
Region1	1989.405479	simulation	19	150	maxPerRegionYear_2.5
Region2	2017.9890409999998	simulation	19	150	maxPerRegionYear_2.5
Region3	2007.021917	simulation	19	150	maxPerRegionYear_2.5
Region1	1989.252055	simulation	19	150	maxPerRegionYear_20
Region2	2018.057535	simulation	19	150	maxPerRegionYear_20
Region3	2007.276714	simulation	19	150	maxPerRegionYear_20
Region1	1989.252055	simulation	19	150	biased_5
Region2	2017.0767119999998	simulation	19	150	biased_5
Region3	2004.5178079999998	simulation	19	150	biased_5
Region1	1989.405479	simulation	19	150	maxPerRegionYear_50
Region2	2018.490411	simulation	19	150	maxPerRegionYear_50
Region3	2008.411176	simulation	19	150	maxPerRegionYear_50
Region1	1989.405479	simulation	19	150	uniformS_10
Region2	2016.345205	simulation	19	150	uniformS_10
Region3	1994.843835	simulation	19	150	uniformS_10
Region1	1989.252055	simulation	19	150	uniformS_20
Region2	2017.0821919999998	simulation	19	150	uniformS_20
Region3	2005.827397	simulation	19	150	uniformS_20
Region1	1989.252055	simulation	19	150	maxPerRegion_10
Region2	2017.295891	simulation	19	150	maxPerRegion_10
Region3	2007.660275	simulation	19	150	maxPerRegion_10
Region1	1989.0	simulation	19	150	uniform
Region2	2017.4	simulation	19	150	uniform
Region3	2004.238356	simulation	19	150	uniform
Region1	1989.405479	simulation	19	150	maxPerRegionYear_5
Region2	2017.8	simulation	19	150	maxPerRegionYear_5
Region3	2012.15981	simulation	19	150	maxPerRegionYear_5
Region1	1989.0	simulation	19	150	uniformS_50
Region2	2017.589041	simulation	19	150	uniformS_50
