source	destination	value	model	nSim	nSeq	protocol
Region5	Region6	0.0	simulation	15	150	maxPerRegionYear_5
Region6	Region6	47.0	simulation	15	150	maxPerRegionYear_5
Region7	Region6	0.0	simulation	15	150	maxPerRegionYear_5
Region1	Region7	0.0	simulation	15	150	maxPerRegionYear_5
Region2	Region7	1.0	simulation	15	150	maxPerRegionYear_5
Region3	Region7	0.0	simulation	15	150	maxPerRegionYear_5
Region4	Region7	0.0	simulation	15	150	maxPerRegionYear_5
Region5	Region7	0.0	simulation	15	150	maxPerRegionYear_5
Region6	Region7	2.0	simulation	15	150	maxPerRegionYear_5
Region7	Region7	12.0	simulation	15	150	maxPerRegionYear_5
Region1	Region1	28.0	simulation	15	150	maxPerRegionYear_50
Region2	Region1	6.0	simulation	15	150	maxPerRegionYear_50
Region3	Region1	1.0	simulation	15	150	maxPerRegionYear_50
Region4	Region1	0.0	simulation	15	150	maxPerRegionYear_50
Region5	Region1	0.0	simulation	15	150	maxPerRegionYear_50
Region6	Region1	0.0	simulation	15	150	maxPerRegionYear_50
Region7	Region1	0.0	simulation	15	150	maxPerRegionYear_50
Region1	Region2	3.0	simulation	15	150	maxPerRegionYear_50
Region2	Region2	56.0	simulation	15	150	maxPerRegionYear_50
Region3	Region2	4.0	simulation	15	150	maxPerRegionYear_50
Region4	Region2	0.0	simulation	15	150	maxPerRegionYear_50
Region5	Region2	0.0	simulation	15	150	maxPerRegionYear_50
Region6	Region2	0.0	simulation	15	150	maxPerRegionYear_50
Region7	Region2	0.0	simulation	15	150	maxPerRegionYear_50
Region1	Region3	0.0	simulation	15	150	maxPerRegionYear_50
Region2	Region3	12.0	simulation	15	150	maxPerRegionYear_50
Region3	Region3	40.0	simulation	15	150	maxPerRegionYear_50
Region4	Region3	1.0	simulation	15	150	maxPerRegionYear_50
Region5	Region3	0.0	simulation	15	150	maxPerRegionYear_50
Region6	Region3	0.0	simulation	15	150	maxPerRegionYear_50
Region7	Region3	0.0	simulation	15	150	maxPerRegionYear_50
Region1	Region4	1.0	simulation	15	150	maxPerRegionYear_50
Region2	Region4	3.0	simulation	15	150	maxPerRegionYear_50
Region3	Region4	4.0	simulation	15	150	maxPerRegionYear_50
Region4	Region4	65.0	simulation	15	150	maxPerRegionYear_50
Region5	Region4	1.0	simulation	15	150	maxPerRegionYear_50
Region6	Region4	4.0	simulation	15	150	maxPerRegionYear_50
Region7	Region4	0.0	simulation	15	150	maxPerRegionYear_50
Region1	Region5	0.0	simulation	15	150	maxPerRegionYear_50
Region2	Region5	7.0	simulation	15	150	maxPerRegionYear_50
Region3	Region5	0.0	simulation	15	150	maxPerRegionYear_50
Region4	Region5	1.0	simulation	15	150	maxPerRegionYear_50
Region5	Region5	9.0	simulation	15	150	maxPerRegionYear_50
Region6	Region5	0.0	simulation	15	150	maxPerRegionYear_50
Region7	Region5	0.0	simulation	15	150	maxPerRegionYear_50
Region1	Region6	0.0	simulation	15	150	maxPerRegionYear_50
Region2	Region6	5.0	simulation	15	150	maxPerRegionYear_50
Region3	Region6	0.0	simulation	15	150	maxPerRegionYear_50
Region4	Region6	0.0	simulation	15	150	maxPerRegionYear_50
Region5	Region6	0.0	simulation	15	150	maxPerRegionYear_50
Region6	Region6	28.0	simulation	15	150	maxPerRegionYear_50
Region7	Region6	0.0	simulation	15	150	maxPerRegionYear_50
Region1	Region7	0.0	simulation	15	150	maxPerRegionYear_50
Region2	Region7	0.0	simulation	15	150	maxPerRegionYear_50
Region3	Region7	0.0	simulation	15	150	maxPerRegionYear_50
Region4	Region7	0.0	simulation	15	150	maxPerRegionYear_50
Region5	Region7	0.0	simulation	15	150	maxPerRegionYear_50
Region6	Region7	1.0	simulation	15	150	maxPerRegionYear_50
Region7	Region7	14.0	simulation	15	150	maxPerRegionYear_50
Region1	Region1	1.0	simulation	15	150	biased_20
Region2	Region1	1.0	simulation	15	150	biased_20
Region3	Region1	0.0	simulation	15	150	biased_20
Region4	Region1	0.0	simulation	15	150	biased_20
Region5	Region1	0.0	simulation	15	150	biased_20
Region6	Region1	0.0	simulation	15	150	biased_20
Region7	Region1	0.0	simulation	15	150	biased_20
Region1	Region2	0.0	simulation	15	150	biased_20
Region2	Region2	30.0	simulation	15	150	biased_20
Region3	Region2	3.0	simulation	15	150	biased_20
Region4	Region2	0.0	simulation	15	150	biased_20
Region5	Region2	0.0	simulation	15	150	biased_20
Region6	Region2	0.0	simulation	15	150	biased_20
Region7	Region2	0.0	simulation	15	150	biased_20
Region1	Region3	1.0	simulation	15	150	biased_20
Region2	Region3	17.0	simulation	15	150	biased_20
Region3	Region3	150.0	simulation	15	150	biased_20
Region4	Region3	2.0	simulation	15	150	biased_20
Region5	Region3	0.0	simulation	15	150	biased_20
Region6	Region3	0.0	simulation	15	150	biased_20
Region7	Region3	0.0	simulation	15	150	biased_20
Region1	Region4	0.0	simulation	15	150	biased_20
Region2	Region4	11.0	simulation	15	150	biased_20
Region3	Region4	2.0	simulation	15	150	biased_20
Region4	Region4	70.0	simulation	15	150	biased_20
Region5	Region4	0.0	simulation	15	150	biased_20
Region6	Region4	0.0	simulation	15	150	biased_20
Region7	Region4	0.0	simulation	15	150	biased_20
Region1	Region5	0.0	simulation	15	150	biased_20
Region2	Region5	1.0	simulation	15	150	biased_20
Region3	Region5	0.0	simulation	15	150	biased_20
Region4	Region5	0.0	simulation	15	150	biased_20
Region5	Region5	0.0	simulation	15	150	biased_20
Region6	Region5	0.0	simulation	15	150	biased_20
Region7	Region5	0.0	simulation	15	150	biased_20
Region1	Region6	0.0	simulation	15	150	biased_20
Region2	Region6	1.0	simulation	15	150	biased_20
Region3	Region6	0.0	simulation	15	150	biased_20
Region4	Region6	0.0	simulation	15	150	biased_20
Region5	Region6	0.0	simulation	15	150	biased_20
Region6	Region6	2.0	simulation	15	150	biased_20
Region7	Region6	0.0	simulation	15	150	biased_20
Region1	Region7	0.0	simulation	15	150	biased_20
Region2	Region7	0.0	simulation	15	150	biased_20
Region3	Region7	0.0	simulation	15	150	biased_20
Region4	Region7	0.0	simulation	15	150	biased_20
Region5	Region7	0.0	simulation	15	150	biased_20
Region6	Region7	0.0	simulation	15	150	biased_20
Region7	Region7	0.0	simulation	15	150	biased_20
Region1	Region1	14.0	simulation	15	150	biased_5
Region2	Region1	7.0	simulation	15	150	biased_5
Region3	Region1	0.0	simulation	15	150	biased_5
Region4	Region1	0.0	simulation	15	150	biased_5
Region5	Region1	0.0	simulation	15	150	biased_5
Region6	Region1	0.0	simulation	15	150	biased_5
Region7	Region1	0.0	simulation	15	150	biased_5
Region1	Region2	2.0	simulation	15	150	biased_5
Region2	Region2	37.0	simulation	15	150	biased_5
Region3	Region2	2.0	simulation	15	150	biased_5
Region4	Region2	0.0	simulation	15	150	biased_5
Region5	Region2	0.0	simulation	15	150	biased_5
Region6	Region2	0.0	simulation	15	150	biased_5
Region7	Region2	0.0	simulation	15	150	biased_5
Region1	Region3	0.0	simulation	15	150	biased_5
Region2	Region3	9.0	simulation	15	150	biased_5
Region3	Region3	116.0	simulation	15	150	biased_5
Region4	Region3	2.0	simulation	15	150	biased_5
Region5	Region3	0.0	simulation	15	150	biased_5
Region6	Region3	0.0	simulation	15	150	biased_5
Region7	Region3	0.0	simulation	15	150	biased_5
Region1	Region4	0.0	simulation	15	150	biased_5
Region2	Region4	9.0	simulation	15	150	biased_5
Region3	Region4	1.0	simulation	15	150	biased_5
Region4	Region4	56.0	simulation	15	150	biased_5
Region5	Region4	0.0	simulation	15	150	biased_5
Region6	Region4	0.0	simulation	15	150	biased_5
Region7	Region4	0.0	simulation	15	150	biased_5
Region1	Region5	0.0	simulation	15	150	biased_5
Region2	Region5	1.0	simulation	15	150	biased_5
Region3	Region5	1.0	simulation	15	150	biased_5
Region4	Region5	0.0	simulation	15	150	biased_5
Region5	Region5	0.0	simulation	15	150	biased_5
Region6	Region5	0.0	simulation	15	150	biased_5
Region7	Region5	0.0	simulation	15	150	biased_5
Region1	Region6	0.0	simulation	15	150	biased_5
Region2	Region6	2.0	simulation	15	150	biased_5
Region3	Region6	0.0	simulation	15	150	biased_5
Region4	Region6	0.0	simulation	15	150	biased_5
Region5	Region6	0.0	simulation	15	150	biased_5
Region6	Region6	29.0	simulation	15	150	biased_5
Region7	Region6	0.0	simulation	15	150	biased_5
Region1	Region7	0.0	simulation	15	150	biased_5
Region2	Region7	0.0	simulation	15	150	biased_5
Region3	Region7	0.0	simulation	15	150	biased_5
Region4	Region7	0.0	simulation	15	150	biased_5
Region5	Region7	0.0	simulation	15	150	biased_5
Region6	Region7	1.0	simulation	15	150	biased_5
Region7	Region7	6.0	simulation	15	150	biased_5
Region1	Region1	33.0	simulation	15	150	maxPerRegion_5
Region2	Region1	5.0	simulation	15	150	maxPerRegion_5
Region3	Region1	1.0	simulation	15	150	maxPerRegion_5
Region4	Region1	0.0	simulation	15	150	maxPerRegion_5
Region5	Region1	0.0	simulation	15	150	maxPerRegion_5
Region6	Region1	0.0	simulation	15	150	maxPerRegion_5
Region7	Region1	0.0	simulation	15	150	maxPerRegion_5
Region1	Region2	3.0	simulation	15	150	maxPerRegion_5
Region2	Region2	52.0	simulation	15	150	maxPerRegion_5
Region3	Region2	3.0	simulation	15	150	maxPerRegion_5
Region4	Region2	0.0	simulation	15	150	maxPerRegion_5
Region5	Region2	0.0	simulation	15	150	maxPerRegion_5
Region6	Region2	0.0	simulation	15	150	maxPerRegion_5
Region7	Region2	0.0	simulation	15	150	maxPerRegion_5
Region1	Region3	2.0	simulation	15	150	maxPerRegion_5
Region2	Region3	4.0	simulation	15	150	maxPerRegion_5
Region3	Region3	32.0	simulation	15	150	maxPerRegion_5
Region4	Region3	1.0	simulation	15	150	maxPerRegion_5
Region5	Region3	0.0	simulation	15	150	maxPerRegion_5
Region6	Region3	0.0	simulation	15	150	maxPerRegion_5
Region7	Region3	0.0	simulation	15	150	maxPerRegion_5
Region1	Region4	0.0	simulation	15	150	maxPerRegion_5
Region2	Region4	6.0	simulation	15	150	maxPerRegion_5
Region3	Region4	0.0	simulation	15	150	maxPerRegion_5
Region4	Region4	33.0	simulation	15	150	maxPerRegion_5
Region5	Region4	2.0	simulation	15	150	maxPerRegion_5
Region6	Region4	0.0	simulation	15	150	maxPerRegion_5
Region7	Region4	0.0	simulation	15	150	maxPerRegion_5
Region1	Region5	0.0	simulation	15	150	maxPerRegion_5
Region2	Region5	6.0	simulation	15	150	maxPerRegion_5
Region3	Region5	0.0	simulation	15	150	maxPerRegion_5
Region4	Region5	2.0	simulation	15	150	maxPerRegion_5
Region5	Region5	22.0	simulation	15	150	maxPerRegion_5
Region6	Region5	3.0	simulation	15	150	maxPerRegion_5
Region7	Region5	0.0	simulation	15	150	maxPerRegion_5
Region1	Region6	0.0	simulation	15	150	maxPerRegion_5
Region2	Region6	2.0	simulation	15	150	maxPerRegion_5
Region3	Region6	0.0	simulation	15	150	maxPerRegion_5
Region4	Region6	0.0	simulation	15	150	maxPerRegion_5
Region5	Region6	0.0	simulation	15	150	maxPerRegion_5
Region6	Region6	43.0	simulation	15	150	maxPerRegion_5
Region7	Region6	0.0	simulation	15	150	maxPerRegion_5
Region1	Region7	0.0	simulation	15	150	maxPerRegion_5
Region2	Region7	0.0	simulation	15	150	maxPerRegion_5
Region3	Region7	0.0	simulation	15	150	maxPerRegion_5
Region4	Region7	0.0	simulation	15	150	maxPerRegion_5
Region5	Region7	0.0	simulation	15	150	maxPerRegion_5
Region6	Region7	2.0	simulation	15	150	maxPerRegion_5
Region7	Region7	39.0	simulation	15	150	maxPerRegion_5
Region1	Region1	23.0	simulation	15	150	uniformS_5
Region2	Region1	5.0	simulation	15	150	uniformS_5
Region3	Region1	1.0	simulation	15	150	uniformS_5
Region4	Region1	0.0	simulation	15	150	uniformS_5
Region5	Region1	0.0	simulation	15	150	uniformS_5
Region6	Region1	0.0	simulation	15	150	uniformS_5
Region7	Region1	0.0	simulation	15	150	uniformS_5
Region1	Region2	3.0	simulation	15	150	uniformS_5
Region2	Region2	51.0	simulation	15	150	uniformS_5
Region3	Region2	2.0	simulation	15	150	uniformS_5
Region4	Region2	0.0	simulation	15	150	uniformS_5
Region5	Region2	0.0	simulation	15	150	uniformS_5
Region6	Region2	0.0	simulation	15	150	uniformS_5
Region7	Region2	0.0	simulation	15	150	uniformS_5
Region1	Region3	1.0	simulation	15	150	uniformS_5
Region2	Region3	6.0	simulation	15	150	uniformS_5
Region3	Region3	116.0	simulation	15	150	uniformS_5
Region4	Region3	1.0	simulation	15	150	uniformS_5
Region5	Region3	0.0	simulation	15	150	uniformS_5
Region6	Region3	0.0	simulation	15	150	uniformS_5
Region7	Region3	0.0	simulation	15	150	uniformS_5
Region1	Region4	1.0	simulation	15	150	uniformS_5
Region2	Region4	6.0	simulation	15	150	uniformS_5
Region3	Region4	0.0	simulation	15	150	uniformS_5
Region4	Region4	42.0	simulation	15	150	uniformS_5
Region5	Region4	1.0	simulation	15	150	uniformS_5
Region6	Region4	0.0	simulation	15	150	uniformS_5
Region7	Region4	0.0	simulation	15	150	uniformS_5
Region1	Region5	0.0	simulation	15	150	uniformS_5
Region2	Region5	4.0	simulation	15	150	uniformS_5
Region3	Region5	0.0	simulation	15	150	uniformS_5
Region4	Region5	2.0	simulation	15	150	uniformS_5
Region5	Region5	3.0	simulation	15	150	uniformS_5
Region6	Region5	1.0	simulation	15	150	uniformS_5
Region7	Region5	0.0	simulation	15	150	uniformS_5
Region1	Region6	0.0	simulation	15	150	uniformS_5
Region2	Region6	1.0	simulation	15	150	uniformS_5
Region3	Region6	0.0	simulation	15	150	uniformS_5
Region4	Region6	0.0	simulation	15	150	uniformS_5
Region5	Region6	0.0	simulation	15	150	uniformS_5
Region6	Region6	22.0	simulation	15	150	uniformS_5
Region7	Region6	0.0	simulation	15	150	uniformS_5
Region1	Region7	0.0	simulation	15	150	uniformS_5
Region2	Region7	0.0	simulation	15	150	uniformS_5
Region3	Region7	0.0	simulation	15	150	uniformS_5
Region4	Region7	0.0	simulation	15	150	uniformS_5
Region5	Region7	0.0	simulation	15	150	uniformS_5
Region6	Region7	1.0	simulation	15	150	uniformS_5
Region7	Region7	0.0	simulation	15	150	uniformS_5
Region1	Region1	24.0	simulation	15	150	maxPerRegionYear_20
Region2	Region1	10.0	simulation	15	150	maxPerRegionYear_20
Region3	Region1	0.0	simulation	15	150	maxPerRegionYear_20
Region4	Region1	0.0	simulation	15	150	maxPerRegionYear_20
Region5	Region1	1.0	simulation	15	150	maxPerRegionYear_20
Region6	Region1	0.0	simulation	15	150	maxPerRegionYear_20
Region7	Region1	0.0	simulation	15	150	maxPerRegionYear_20
Region1	Region2	3.0	simulation	15	150	maxPerRegionYear_20
Region2	Region2	58.0	simulation	15	150	maxPerRegionYear_20
Region3	Region2	4.0	simulation	15	150	maxPerRegionYear_20
Region4	Region2	1.0	simulation	15	150	maxPerRegionYear_20
Region5	Region2	0.0	simulation	15	150	maxPerRegionYear_20
Region6	Region2	1.0	simulation	15	150	maxPerRegionYear_20
Region7	Region2	0.0	simulation	15	150	maxPerRegionYear_20
Region1	Region3	0.0	simulation	15	150	maxPerRegionYear_20
Region2	Region3	9.0	simulation	15	150	maxPerRegionYear_20
Region3	Region3	35.0	simulation	15	150	maxPerRegionYear_20
Region4	Region3	2.0	simulation	15	150	maxPerRegionYear_20
Region5	Region3	0.0	simulation	15	150	maxPerRegionYear_20
Region6	Region3	1.0	simulation	15	150	maxPerRegionYear_20
Region7	Region3	0.0	simulation	15	150	maxPerRegionYear_20
Region1	Region4	1.0	simulation	15	150	maxPerRegionYear_20
Region2	Region4	3.0	simulation	15	150	maxPerRegionYear_20
Region3	Region4	3.0	simulation	15	150	maxPerRegionYear_20
Region4	Region4	48.0	simulation	15	150	maxPerRegionYear_20
Region5	Region4	1.0	simulation	15	150	maxPerRegionYear_20
Region6	Region4	3.0	simulation	15	150	maxPerRegionYear_20
Region7	Region4	0.0	simulation	15	150	maxPerRegionYear_20
Region1	Region5	0.0	simulation	15	150	maxPerRegionYear_20
Region2	Region5	5.0	simulation	15	150	maxPerRegionYear_20
Region3	Region5	0.0	simulation	15	150	maxPerRegionYear_20
Region4	Region5	2.0	simulation	15	150	maxPerRegionYear_20
Region5	Region5	16.0	simulation	15	150	maxPerRegionYear_20
Region6	Region5	1.0	simulation	15	150	maxPerRegionYear_20
Region7	Region5	0.0	simulation	15	150	maxPerRegionYear_20
Region1	Region6	0.0	simulation	15	150	maxPerRegionYear_20
Region2	Region6	6.0	simulation	15	150	maxPerRegionYear_20
Region3	Region6	0.0	simulation	15	150	maxPerRegionYear_20
Region4	Region6	0.0	simulation	15	150	maxPerRegionYear_20
Region5	Region6	0.0	simulation	15	150	maxPerRegionYear_20
Region6	Region6	39.0	simulation	15	150	maxPerRegionYear_20
Region7	Region6	0.0	simulation	15	150	maxPerRegionYear_20
Region1	Region7	0.0	simulation	15	150	maxPerRegionYear_20
Region2	Region7	0.0	simulation	15	150	maxPerRegionYear_20
Region3	Region7	0.0	simulation	15	150	maxPerRegionYear_20
Region4	Region7	0.0	simulation	15	150	maxPerRegionYear_20
Region5	Region7	0.0	simulation	15	150	maxPerRegionYear_20
Region6	Region7	1.0	simulation	15	150	maxPerRegionYear_20
Region7	Region7	15.0	simulation	15	150	maxPerRegionYear_20
Region1	Region1	31.0	simulation	15	150	maxPerRegionYear_2.5
Region2	Region1	7.0	simulation	15	150	maxPerRegionYear_2.5
Region3	Region1	1.0	simulation	15	150	maxPerRegionYear_2.5
Region4	Region1	0.0	simulation	15	150	maxPerRegionYear_2.5
Region5	Region1	0.0	simulation	15	150	maxPerRegionYear_2.5
Region6	Region1	0.0	simulation	15	150	maxPerRegionYear_2.5
Region7	Region1	0.0	simulation	15	150	maxPerRegionYear_2.5
Region1	Region2	3.0	simulation	15	150	maxPerRegionYear_2.5
Region2	Region2	46.0	simulation	15	150	maxPerRegionYear_2.5
Region3	Region2	4.0	simulation	15	150	maxPerRegionYear_2.5
Region4	Region2	1.0	simulation	15	150	maxPerRegionYear_2.5
Region5	Region2	0.0	simulation	15	150	maxPerRegionYear_2.5
Region6	Region2	0.0	simulation	15	150	maxPerRegionYear_2.5
Region7	Region2	0.0	simulation	15	150	maxPerRegionYear_2.5
Region1	Region3	0.0	simulation	15	150	maxPerRegionYear_2.5
Region2	Region3	9.0	simulation	15	150	maxPerRegionYear_2.5
Region3	Region3	33.0	simulation	15	150	maxPerRegionYear_2.5
Region4	Region3	1.0	simulation	15	150	maxPerRegionYear_2.5
Region5	Region3	0.0	simulation	15	150	maxPerRegionYear_2.5
Region6	Region3	0.0	simulation	15	150	maxPerRegionYear_2.5
Region7	Region3	0.0	simulation	15	150	maxPerRegionYear_2.5
Region1	Region4	1.0	simulation	15	150	maxPerRegionYear_2.5
Region2	Region4	7.0	simulation	15	150	maxPerRegionYear_2.5
Region3	Region4	3.0	simulation	15	150	maxPerRegionYear_2.5
Region4	Region4	33.0	simulation	15	150	maxPerRegionYear_2.5
Region5	Region4	1.0	simulation	15	150	maxPerRegionYear_2.5
Region6	Region4	3.0	simulation	15	150	maxPerRegionYear_2.5
Region7	Region4	0.0	simulation	15	150	maxPerRegionYear_2.5
Region1	Region5	0.0	simulation	15	150	maxPerRegionYear_2.5
Region2	Region5	3.0	simulation	15	150	maxPerRegionYear_2.5
Region3	Region5	1.0	simulation	15	150	maxPerRegionYear_2.5
Region4	Region5	3.0	simulation	15	150	maxPerRegionYear_2.5
Region5	Region5	15.0	simulation	15	150	maxPerRegionYear_2.5
Region6	Region5	2.0	simulation	15	150	maxPerRegionYear_2.5
Region7	Region5	0.0	simulation	15	150	maxPerRegionYear_2.5
Region1	Region6	0.0	simulation	15	150	maxPerRegionYear_2.5
Region2	Region6	2.0	simulation	15	150	maxPerRegionYear_2.5
Region3	Region6	0.0	simulation	15	150	maxPerRegionYear_2.5
Region4	Region6	0.0	simulation	15	150	maxPerRegionYear_2.5
Region5	Region6	0.0	simulation	15	150	maxPerRegionYear_2.5
Region6	Region6	62.0	simulation	15	150	maxPerRegionYear_2.5
Region7	Region6	0.0	simulation	15	150	maxPerRegionYear_2.5
Region1	Region7	0.0	simulation	15	150	maxPerRegionYear_2.5
Region2	Region7	4.0	simulation	15	150	maxPerRegionYear_2.5
Region3	Region7	0.0	simulation	15	150	maxPerRegionYear_2.5
Region4	Region7	0.0	simulation	15	150	maxPerRegionYear_2.5
Region5	Region7	0.0	simulation	15	150	maxPerRegionYear_2.5
Region6	Region7	3.0	simulation	15	150	maxPerRegionYear_2.5
Region7	Region7	16.0	simulation	15	150	maxPerRegionYear_2.5
Region1	Region1	31.0	simulation	15	150	maxPerRegion_20
Region2	Region1	6.0	simulation	15	150	maxPerRegion_20
Region3	Region1	0.0	simulation	15	150	maxPerRegion_20
Region4	Region1	0.0	simulation	15	150	maxPerRegion_20
Region5	Region1	1.0	simulation	15	150	maxPerRegion_20
Region6	Region1	0.0	simulation	15	150	maxPerRegion_20
Region7	Region1	0.0	simulation	15	150	maxPerRegion_20
Region1	Region2	1.0	simulation	15	150	maxPerRegion_20
Region2	Region2	55.0	simulation	15	150	maxPerRegion_20
Region3	Region2	3.0	simulation	15	150	maxPerRegion_20
Region4	Region2	0.0	simulation	15	150	maxPerRegion_20
Region5	Region2	0.0	simulation	15	150	maxPerRegion_20
Region6	Region2	1.0	simulation	15	150	maxPerRegion_20
Region7	Region2	0.0	simulation	15	150	maxPerRegion_20
Region1	Region3	0.0	simulation	15	150	maxPerRegion_20
Region2	Region3	5.0	simulation	15	150	maxPerRegion_20
Region3	Region3	38.0	simulation	15	150	maxPerRegion_20
Region4	Region3	0.0	simulation	15	150	maxPerRegion_20
Region5	Region3	0.0	simulation	15	150	maxPerRegion_20
Region6	Region3	0.0	simulation	15	150	maxPerRegion_20
Region7	Region3	0.0	simulation	15	150	maxPerRegion_20
Region1	Region4	0.0	simulation	15	150	maxPerRegion_20
Region2	Region4	7.0	simulation	15	150	maxPerRegion_20
Region3	Region4	0.0	simulation	15	150	maxPerRegion_20
Region4	Region4	28.0	simulation	15	150	maxPerRegion_20
Region5	Region4	1.0	simulation	15	150	maxPerRegion_20
Region6	Region4	0.0	simulation	15	150	maxPerRegion_20
Region7	Region4	0.0	simulation	15	150	maxPerRegion_20
Region1	Region5	0.0	simulation	15	150	maxPerRegion_20
Region2	Region5	6.0	simulation	15	150	maxPerRegion_20
Region3	Region5	0.0	simulation	15	150	maxPerRegion_20
Region4	Region5	3.0	simulation	15	150	maxPerRegion_20
Region5	Region5	23.0	simulation	15	150	maxPerRegion_20
Region6	Region5	1.0	simulation	15	150	maxPerRegion_20
Region7	Region5	0.0	simulation	15	150	maxPerRegion_20
Region1	Region6	0.0	simulation	15	150	maxPerRegion_20
Region2	Region6	2.0	simulation	15	150	maxPerRegion_20
Region3	Region6	0.0	simulation	15	150	maxPerRegion_20
Region4	Region6	0.0	simulation	15	150	maxPerRegion_20
Region5	Region6	0.0	simulation	15	150	maxPerRegion_20
Region6	Region6	41.0	simulation	15	150	maxPerRegion_20
Region7	Region6	0.0	simulation	15	150	maxPerRegion_20
Region1	Region7	0.0	simulation	15	150	maxPerRegion_20
Region2	Region7	0.0	simulation	15	150	maxPerRegion_20
Region3	Region7	0.0	simulation	15	150	maxPerRegion_20
Region4	Region7	0.0	simulation	15	150	maxPerRegion_20
Region5	Region7	0.0	simulation	15	150	maxPerRegion_20
Region6	Region7	1.0	simulation	15	150	maxPerRegion_20
Region7	Region7	39.0	simulation	15	150	maxPerRegion_20
Region1	Region1	6.0	simulation	15	150	biased_10
Region2	Region1	6.0	simulation	15	150	biased_10
Region3	Region1	0.0	simulation	15	150	biased_10
Region4	Region1	0.0	simulation	15	150	biased_10
Region5	Region1	0.0	simulation	15	150	biased_10
Region6	Region1	0.0	simulation	15	150	biased_10
Region7	Region1	0.0	simulation	15	150	biased_10
Region1	Region2	2.0	simulation	15	150	biased_10
Region2	Region2	34.0	simulation	15	150	biased_10
Region3	Region2	2.0	simulation	15	150	biased_10
Region4	Region2	1.0	simulation	15	150	biased_10
Region5	Region2	0.0	simulation	15	150	biased_10
Region6	Region2	0.0	simulation	15	150	biased_10
Region7	Region2	0.0	simulation	15	150	biased_10
Region1	Region3	0.0	simulation	15	150	biased_10
Region2	Region3	10.0	simulation	15	150	biased_10
Region3	Region3	123.0	simulation	15	150	biased_10
Region4	Region3	2.0	simulation	15	150	biased_10
Region5	Region3	0.0	simulation	15	150	biased_10
Region6	Region3	0.0	simulation	15	150	biased_10
Region7	Region3	0.0	simulation	15	150	biased_10
Region1	Region4	0.0	simulation	15	150	biased_10
Region2	Region4	11.0	simulation	15	150	biased_10
Region3	Region4	2.0	simulation	15	150	biased_10
Region4	Region4	71.0	simulation	15	150	biased_10
Region5	Region4	1.0	simulation	15	150	biased_10
Region6	Region4	0.0	simulation	15	150	biased_10
Region7	Region4	0.0	simulation	15	150	biased_10
Region1	Region5	0.0	simulation	15	150	biased_10
Region2	Region5	0.0	simulation	15	150	biased_10
Region3	Region5	1.0	simulation	15	150	biased_10
Region4	Region5	1.0	simulation	15	150	biased_10
Region5	Region5	1.0	simulation	15	150	biased_10
Region6	Region5	0.0	simulation	15	150	biased_10
Region7	Region5	0.0	simulation	15	150	biased_10
Region1	Region6	0.0	simulation	15	150	biased_10
Region2	Region6	1.0	simulation	15	150	biased_10
Region3	Region6	0.0	simulation	15	150	biased_10
Region4	Region6	0.0	simulation	15	150	biased_10
Region5	Region6	0.0	simulation	15	150	biased_10
Region6	Region6	13.0	simulation	15	150	biased_10
Region7	Region6	0.0	simulation	15	150	biased_10
Region1	Region7	0.0	simulation	15	150	biased_10
Region2	Region7	0.0	simulation	15	150	biased_10
Region3	Region7	0.0	simulation	15	150	biased_10
Region4	Region7	0.0	simulation	15	150	biased_10
Region5	Region7	0.0	simulation	15	150	biased_10
Region6	Region7	1.0	simulation	15	150	biased_10
Region7	Region7	2.0	simulation	15	150	biased_10
Region1	Region1	1.0	simulation	15	150	biased_50
Region2	Region1	2.0	simulation	15	150	biased_50
Region3	Region1	0.0	simulation	15	150	biased_50
Region4	Region1	0.0	simulation	15	150	biased_50
Region5	Region1	0.0	simulation	15	150	biased_50
Region6	Region1	0.0	simulation	15	150	biased_50
Region7	Region1	0.0	simulation	15	150	biased_50
Region1	Region2	0.0	simulation	15	150	biased_50
Region2	Region2	20.0	simulation	15	150	biased_50
Region3	Region2	2.0	simulation	15	150	biased_50
Region4	Region2	0.0	simulation	15	150	biased_50
Region5	Region2	0.0	simulation	15	150	biased_50
Region6	Region2	0.0	simulation	15	150	biased_50
Region7	Region2	0.0	simulation	15	150	biased_50
Region1	Region3	1.0	simulation	15	150	biased_50
Region2	Region3	9.0	simulation	15	150	biased_50
Region3	Region3	152.0	simulation	15	150	biased_50
Region4	Region3	2.0	simulation	15	150	biased_50
Region5	Region3	0.0	simulation	15	150	biased_50
Region6	Region3	0.0	simulation	15	150	biased_50
Region7	Region3	0.0	simulation	15	150	biased_50
Region1	Region4	0.0	simulation	15	150	biased_50
Region2	Region4	11.0	simulation	15	150	biased_50
Region3	Region4	2.0	simulation	15	150	biased_50
Region4	Region4	85.0	simulation	15	150	biased_50
Region5	Region4	0.0	simulation	15	150	biased_50
Region6	Region4	0.0	simulation	15	150	biased_50
Region7	Region4	0.0	simulation	15	150	biased_50
Region1	Region5	0.0	simulation	15	150	biased_50
Region2	Region5	0.0	simulation	15	150	biased_50
Region3	Region5	0.0	simulation	15	150	biased_50
Region4	Region5	0.0	simulation	15	150	biased_50
Region5	Region5	0.0	simulation	15	150	biased_50
Region6	Region5	0.0	simulation	15	150	biased_50
Region7	Region5	0.0	simulation	15	150	biased_50
Region1	Region6	0.0	simulation	15	150	biased_50
