regions	value	model	nSim	nSeq	protocol
Region5	2003.465753	simulation	21	500	biased_20
Region6	1996.271233	simulation	21	500	biased_20
Region7	NA	simulation	21	500	biased_20
Region1	1989.580822	simulation	21	500	maxPerRegion_10
Region2	2009.284931	simulation	21	500	maxPerRegion_10
Region3	1997.567123	simulation	21	500	maxPerRegion_10
Region4	2008.347946	simulation	21	500	maxPerRegion_10
Region5	2008.70411	simulation	21	500	maxPerRegion_10
Region6	1999.144943	simulation	21	500	maxPerRegion_10
Region7	1994.676712	simulation	21	500	maxPerRegion_10
Region1	1989.580822	simulation	21	500	uniformS_2.5
Region2	2008.106849	simulation	21	500	uniformS_2.5
Region3	2006.06481	simulation	21	500	uniformS_2.5
Region4	1993.682192	simulation	21	500	uniformS_2.5
Region5	2007.30411	simulation	21	500	uniformS_2.5
Region6	1997.20548	simulation	21	500	uniformS_2.5
Region7	1997.153425	simulation	21	500	uniformS_2.5
Region1	1989.580822	simulation	21	500	maxPerRegion_2.5
Region2	2008.0302279999999	simulation	21	500	maxPerRegion_2.5
Region3	1996.0137879999997	simulation	21	500	maxPerRegion_2.5
Region4	1995.3398159999997	simulation	21	500	maxPerRegion_2.5
Region5	1994.140931	simulation	21	500	maxPerRegion_2.5
Region6	1999.1343359999998	simulation	21	500	maxPerRegion_2.5
Region7	2004.476802	simulation	21	500	maxPerRegion_2.5
Region1	1989.580822	simulation	21	500	maxPerRegion_5
Region2	2010.126028	simulation	21	500	maxPerRegion_5
Region3	2009.569864	simulation	21	500	maxPerRegion_5
Region4	1996.6904120000002	simulation	21	500	maxPerRegion_5
Region5	2007.265754	simulation	21	500	maxPerRegion_5
Region6	1997.098631	simulation	21	500	maxPerRegion_5
Region7	2006.172603	simulation	21	500	maxPerRegion_5
Region1	1989.580822	simulation	21	500	maxPerRegionYear_50
Region2	2009.3972599999997	simulation	21	500	maxPerRegionYear_50
Region3	2006.4630139999997	simulation	21	500	maxPerRegionYear_50
Region4	2008.5397259999997	simulation	21	500	maxPerRegionYear_50
Region5	2008.3616439999998	simulation	21	500	maxPerRegionYear_50
Region6	1999.6479829999998	simulation	21	500	maxPerRegionYear_50
Region7	NA	simulation	21	500	maxPerRegionYear_50
Region1	1989.580822	simulation	21	500	maxPerRegion_50
Region2	2009.3972599999997	simulation	21	500	maxPerRegion_50
Region3	2006.2602739999998	simulation	21	500	maxPerRegion_50
Region4	2006.1287669999997	simulation	21	500	maxPerRegion_50
Region5	2008.3616439999998	simulation	21	500	maxPerRegion_50
Region6	1999.6479829999998	simulation	21	500	maxPerRegion_50
Region7	NA	simulation	21	500	maxPerRegion_50
Region1	1989.580822	simulation	21	500	uniformS_50
Region2	2008.8547939999999	simulation	21	500	uniformS_50
Region3	2008.873973	simulation	21	500	uniformS_50
Region4	2000.216438	simulation	21	500	uniformS_50
Region5	2005.5260269999999	simulation	21	500	uniformS_50
Region6	1998.684752	simulation	21	500	uniformS_50
Region7	NA	simulation	21	500	uniformS_50
Region1	1989.580822	simulation	21	500	maxPerRegionYear_20
Region2	2010.087671	simulation	21	500	maxPerRegionYear_20
Region3	2007.081166	simulation	21	500	maxPerRegionYear_20
Region4	2008.084932	simulation	21	500	maxPerRegionYear_20
Region5	1995.3598539999998	simulation	21	500	maxPerRegionYear_20
Region6	1998.1013699999999	simulation	21	500	maxPerRegionYear_20
Region7	2005.013698	simulation	21	500	maxPerRegionYear_20
Region1	1989.580822	simulation	21	500	maxPerRegionYear_2.5
Region2	2009.758905	simulation	21	500	maxPerRegionYear_2.5
Region3	2007.495291	simulation	21	500	maxPerRegionYear_2.5
Region4	2008.1182419999998	simulation	21	500	maxPerRegionYear_2.5
Region5	2009.30685	simulation	21	500	maxPerRegionYear_2.5
Region6	2006.4383559999999	simulation	21	500	maxPerRegionYear_2.5
Region7	2006.205479	simulation	21	500	maxPerRegionYear_2.5
Region1	1989.580822	simulation	21	500	biased_5
Region2	2007.2453999999998	simulation	21	500	biased_5
Region3	2004.3440309999999	simulation	21	500	biased_5
Region4	2004.1878669999999	simulation	21	500	biased_5
Region5	2006.744031	simulation	21	500	biased_5
Region6	1998.596085	simulation	21	500	biased_5
Region7	NA	simulation	21	500	biased_5
Region1	1989.580822	simulation	21	500	uniformS_10
Region2	2007.474908	simulation	21	500	uniformS_10
Region3	2007.494087	simulation	21	500	uniformS_10
Region4	2004.373539	simulation	21	500	uniformS_10
Region5	2006.894087	simulation	21	500	uniformS_10
Region6	2004.420114	simulation	21	500	uniformS_10
Region7	1992.866689	simulation	21	500	uniformS_10
Region1	1989.580822	simulation	21	500	uniform
Region2	2009.8191789999998	simulation	21	500	uniform
Region3	2007.4653489999998	simulation	21	500	uniform
Region4	1994.9835609999998	simulation	21	500	uniform
Region5	2008.9013699999998	simulation	21	500	uniform
Region6	2006.6575339999997	simulation	21	500	uniform
Region7	NA	simulation	21	500	uniform
Region1	1989.580822	simulation	21	500	maxPerRegion_20
Region2	2010.087671	simulation	21	500	maxPerRegion_20
Region3	1997.224657	simulation	21	500	maxPerRegion_20
Region4	1994.336986	simulation	21	500	maxPerRegion_20
Region5	2005.882191	simulation	21	500	maxPerRegion_20
Region6	1998.1013699999999	simulation	21	500	maxPerRegion_20
Region7	2005.013698	simulation	21	500	maxPerRegion_20
Region1	1989.580822	simulation	21	500	biased_2.5
Region2	2007.422995	simulation	21	500	biased_2.5
Region3	2005.589018	simulation	21	500	biased_2.5
Region4	1994.7682009999999	simulation	21	500	biased_2.5
Region5	1993.632734	simulation	21	500	biased_2.5
Region6	1994.162789	simulation	21	500	biased_2.5
Region7	1994.119073	simulation	21	500	biased_2.5
Region1	1989.580822	simulation	21	500	maxPerRegionYear_5
Region2	2010.126028	simulation	21	500	maxPerRegionYear_5
Region3	2009.569864	simulation	21	500	maxPerRegionYear_5
Region4	2008.389042	simulation	21	500	maxPerRegionYear_5
Region5	2008.91233	simulation	21	500	maxPerRegionYear_5
Region6	1997.098631	simulation	21	500	maxPerRegionYear_5
Region7	2006.172603	simulation	21	500	maxPerRegionYear_5
Region1	1989.580822	simulation	21	500	uniformS_5
Region2	2008.4739719999998	simulation	21	500	uniformS_5
Region3	2006.7656779999998	simulation	21	500	uniformS_5
Region4	2005.7698639999999	simulation	21	500	uniformS_5
Region5	2007.8219179999999	simulation	21	500	uniformS_5
Region6	2005.2630139999999	simulation	21	500	uniformS_5
Region7	2004.7479449999998	simulation	21	500	uniformS_5
Region1	1989.580822	simulation	21	500	biased_10
Region2	2009.7178079999999	simulation	21	500	biased_10
Region3	1997.79178	simulation	21	500	biased_10
Region4	2006.843835	simulation	21	500	biased_10
Region5	2008.8	simulation	21	500	biased_10
Region6	1999.8066019999999	simulation	21	500	biased_10
Region7	1996.367123	simulation	21	500	biased_10
Region1	1989.821918	simulation	8	500	uniformS_10
Region2	2018.156164	simulation	8	500	uniformS_10
Region3	2015.862564	simulation	8	500	uniformS_10
Region4	2017.454794	simulation	8	500	uniformS_10
Region5	1995.405479	simulation	8	500	uniformS_10
Region6	1989.821918	simulation	8	500	uniformS_10
Region7	1998.243835	simulation	8	500	uniformS_10
Region1	1989.158904	simulation	8	500	maxPerRegionYear_20
Region2	2017.5698629999997	simulation	8	500	maxPerRegionYear_20
Region3	2015.2762629999997	simulation	8	500	maxPerRegionYear_20
Region4	2004.0877389999998	simulation	8	500	maxPerRegionYear_20
Region5	2002.531507	simulation	8	500	maxPerRegionYear_20
Region6	2013.1424659999998	simulation	8	500	maxPerRegionYear_20
Region7	1997.021918	simulation	8	500	maxPerRegionYear_20
Region1	2016.5779770000001	simulation	8	500	uniformS_50
Region2	1990.542466	simulation	8	500	uniformS_50
Region3	2017.9068490000002	simulation	8	500	uniformS_50
Region4	2018.2465750000001	simulation	8	500	uniformS_50
Region5	2016.0657530000003	simulation	8	500	uniformS_50
Region6	2011.6767120000002	simulation	8	500	uniformS_50
Region7	NA	simulation	8	500	uniformS_50
Region1	1989.158904	simulation	8	500	uniformS_2.5
Region2	2017.3780819999997	simulation	8	500	uniformS_2.5
Region3	2015.0844819999998	simulation	8	500	uniformS_2.5
Region4	2016.6273969999997	simulation	8	500	uniformS_2.5
Region5	2014.4602739999998	simulation	8	500	uniformS_2.5
Region6	1990.2904109999997	simulation	8	500	uniformS_2.5
Region7	1998.0520549999999	simulation	8	500	uniformS_2.5
Region1	1989.158904	simulation	8	500	maxPerRegion_5
Region2	2017.6191779999997	simulation	8	500	maxPerRegion_5
Region3	2015.2736659999998	simulation	8	500	maxPerRegion_5
Region4	2003.9375999999997	simulation	8	500	maxPerRegion_5
Region5	2014.616439	simulation	8	500	maxPerRegion_5
Region6	1989.684933	simulation	8	500	maxPerRegion_5
Region7	1998.6328769999998	simulation	8	500	maxPerRegion_5
Region1	1989.158904	simulation	8	500	uniform
Region2	2017.7178079999999	simulation	8	500	uniform
Region3	2013.745206	simulation	8	500	uniform
Region4	2003.746613	simulation	8	500	uniform
Region5	2002.657534	simulation	8	500	uniform
Region6	1989.676712	simulation	8	500	uniform
Region7	1998.410959	simulation	8	500	uniform
Region1	1989.158904	simulation	8	500	maxPerRegionYear_50
Region2	2017.649315	simulation	8	500	maxPerRegionYear_50
Region3	2016.558904	simulation	8	500	maxPerRegionYear_50
Region4	2004.087956	simulation	8	500	maxPerRegionYear_50
Region5	2014.717808	simulation	8	500	maxPerRegionYear_50
Region6	1989.421918	simulation	8	500	maxPerRegionYear_50
Region7	NA	simulation	8	500	maxPerRegionYear_50
Region1	1989.50137	simulation	8	500	biased_5
Region2	2017.736986	simulation	8	500	biased_5
Region3	2015.443386	simulation	8	500	biased_5
Region4	2016.986301	simulation	8	500	biased_5
Region5	2001.367123	simulation	8	500	biased_5
Region6	1989.50137	simulation	8	500	biased_5
Region7	NA	simulation	8	500	biased_5
Region1	1989.158904	simulation	8	500	maxPerRegion_10
Region2	2017.8027389999997	simulation	8	500	maxPerRegion_10
Region3	2014.3671229999998	simulation	8	500	maxPerRegion_10
Region4	2004.2850959999998	simulation	8	500	maxPerRegion_10
Region5	2015.5610519999998	simulation	8	500	maxPerRegion_10
Region6	1989.6657529999998	simulation	8	500	maxPerRegion_10
Region7	1998.043835	simulation	8	500	maxPerRegion_10
Region1	1989.158904	simulation	8	500	biased_50
Region2	2017.2630129999998	simulation	8	500	biased_50
Region3	2014.9694129999998	simulation	8	500	biased_50
Region4	2016.5616429999998	simulation	8	500	biased_50
Region5	1994.5123279999998	simulation	8	500	biased_50
Region6	NA	simulation	8	500	biased_50
Region7	NA	simulation	8	500	biased_50
Region1	1989.158904	simulation	8	500	maxPerRegion_50
Region2	2017.6136979999999	simulation	8	500	maxPerRegion_50
Region3	2014.1506860000002	simulation	8	500	maxPerRegion_50
Region4	2012.202739	simulation	8	500	maxPerRegion_50
Region5	2014.682191	simulation	8	500	maxPerRegion_50
Region6	1989.386301	simulation	8	500	maxPerRegion_50
Region7	NA	simulation	8	500	maxPerRegion_50
Region1	1989.158904	simulation	8	500	maxPerRegionYear_2.5
Region2	2017.7095889999998	simulation	8	500	maxPerRegionYear_2.5
Region3	2015.4159889999999	simulation	8	500	maxPerRegionYear_2.5
Region4	2010.950685	simulation	8	500	maxPerRegionYear_2.5
Region5	2014.791781	simulation	8	500	maxPerRegionYear_2.5
Region6	1990.046576	simulation	8	500	maxPerRegionYear_2.5
Region7	1998.5452070000001	simulation	8	500	maxPerRegionYear_2.5
Region1	2015.882192	simulation	8	500	biased_20
Region2	1990.542466	simulation	8	500	biased_20
Region3	2015.479452	simulation	8	500	biased_20
Region4	2017.276712	simulation	8	500	biased_20
Region5	2015.8	simulation	8	500	biased_20
Region6	NA	simulation	8	500	biased_20
Region7	NA	simulation	8	500	biased_20
Region1	1989.638356	simulation	8	500	biased_10
Region2	2017.1890409999999	simulation	8	500	biased_10
Region3	2014.895441	simulation	8	500	biased_10
Region4	2016.4383559999999	simulation	8	500	biased_10
Region5	2002.862655	simulation	8	500	biased_10
Region6	NA	simulation	8	500	biased_10
Region7	NA	simulation	8	500	biased_10
Region1	1989.158904	simulation	8	500	uniformS_5
Region2	2017.6191779999997	simulation	8	500	uniformS_5
Region3	2014.7999999999997	simulation	8	500	uniformS_5
Region4	2017.1479449999997	simulation	8	500	uniformS_5
Region5	2004.7972599999998	simulation	8	500	uniformS_5
Region6	1989.158904	simulation	8	500	uniformS_5
Region7	1997.9506849999998	simulation	8	500	uniformS_5
Region1	1989.158904	simulation	8	500	maxPerRegionYear_5
Region2	2017.6465749999998	simulation	8	500	maxPerRegionYear_5
Region3	2013.936986	simulation	8	500	maxPerRegionYear_5
Region4	2008.378082	simulation	8	500	maxPerRegionYear_5
Region5	2015.0630139999998	simulation	8	500	maxPerRegionYear_5
Region6	1990.5589039999998	simulation	8	500	maxPerRegionYear_5
Region7	1998.6602739999998	simulation	8	500	maxPerRegionYear_5
Region1	1989.158904	simulation	8	500	maxPerRegion_20
Region2	2017.2410959999997	simulation	8	500	maxPerRegion_20
Region3	2014.8955839999999	simulation	8	500	maxPerRegion_20
Region4	2016.4904119999999	simulation	8	500	maxPerRegion_20
Region5	2002.20274	simulation	8	500	maxPerRegion_20
Region6	2012.8136989999998	simulation	8	500	maxPerRegion_20
Region7	1996.693151	simulation	8	500	maxPerRegion_20
Region1	1989.158904	simulation	8	500	maxPerRegion_2.5
Region2	2017.5890409999997	simulation	8	500	maxPerRegion_2.5
Region3	2013.1013699999999	simulation	8	500	maxPerRegion_2.5
Region4	2016.8383559999997	simulation	8	500	maxPerRegion_2.5
Region5	2014.9808219999998	simulation	8	500	maxPerRegion_2.5
Region6	1989.6958909999998	simulation	8	500	maxPerRegion_2.5
Region7	1998.424659	simulation	8	500	maxPerRegion_2.5
Region1	1989.158904	simulation	8	500	biased_2.5
Region2	2017.5424649999998	simulation	8	500	biased_2.5
Region3	2014.999999	simulation	8	500	biased_2.5
Region4	2016.7917799999998	simulation	8	500	biased_2.5
Region5	2014.9424649999999	simulation	8	500	biased_2.5
Region6	1989.6164379999998	simulation	8	500	biased_2.5
Region7	1997.073972	simulation	8	500	biased_2.5
Region1	2006.931507	simulation	8	500	uniformS_20
Region2	1990.542466	simulation	8	500	uniformS_20
Region3	2014.890411	simulation	8	500	uniformS_20
Region4	2007.624658	simulation	8	500	uniformS_20
Region5	1995.482192	simulation	8	500	uniformS_20
Region6	2010.852055	simulation	8	500	uniformS_20
Region7	1997.6849320000001	simulation	8	500	uniformS_20
Region1	1989.158904	simulation	8	500	maxPerRegionYear_10
Region2	2017.8027389999997	simulation	8	500	maxPerRegionYear_10
Region3	2015.4572269999999	simulation	8	500	maxPerRegionYear_10
Region4	1999.580178	simulation	8	500	maxPerRegionYear_10
Region5	2015.5610519999998	simulation	8	500	maxPerRegionYear_10
Region6	1989.6657529999998	simulation	8	500	maxPerRegionYear_10
Region7	1998.043835	simulation	8	500	maxPerRegionYear_10
Region1	1990.531507	simulation	11	500	biased_5
Region2	2009.9919759999998	simulation	11	500	biased_5
Region3	2013.92367	simulation	11	500	biased_5
Region4	2004.0356169999998	simulation	11	500	biased_5
Region5	2004.4876719999997	simulation	11	500	biased_5
Region6	1999.5068499999998	simulation	11	500	biased_5
Region7	NA	simulation	11	500	biased_5
Region1	1989.649315	simulation	11	500	maxPerRegion_2.5
Region2	2009.9150679999998	simulation	11	500	maxPerRegion_2.5
Region3	2006.457534	simulation	11	500	maxPerRegion_2.5
Region4	2007.3178079999998	simulation	11	500	maxPerRegion_2.5
Region5	1998.9397249999997	simulation	11	500	maxPerRegion_2.5
Region6	1998.7698619999999	simulation	11	500	maxPerRegion_2.5
Region7	1995.4520539999999	simulation	11	500	maxPerRegion_2.5
Region1	1989.649315	simulation	11	500	uniformS_50
Region2	2009.298631	simulation	11	500	uniformS_50
Region3	2006.536987	simulation	11	500	uniformS_50
Region4	2001.9808219999998	simulation	11	500	uniformS_50
Region5	2009.3342469999998	simulation	11	500	uniformS_50
Region6	1997.9506849999998	simulation	11	500	uniformS_50
Region7	1995.531507	simulation	11	500	uniformS_50
Region1	1990.430137	simulation	11	500	uniform
Region2	2007.1039380000002	simulation	11	500	uniform
Region3	2006.3890410000001	simulation	11	500	uniform
Region4	2005.430137	simulation	11	500	uniform
Region5	1998.380822	simulation	11	500	uniform
Region6	1997.4520560000003	simulation	11	500	uniform
Region7	NA	simulation	11	500	uniform
Region1	1989.649315	simulation	11	500	uniformS_5
Region2	2007.7205479999998	simulation	11	500	uniformS_5
Region3	2007.041096	simulation	11	500	uniformS_5
Region4	2007.6410959999998	simulation	11	500	uniformS_5
Region5	1999.0383559999998	simulation	11	500	uniformS_5
Region6	1998.1205479999999	simulation	11	500	uniformS_5
Region7	2005.1509919999999	simulation	11	500	uniformS_5
Region1	1989.649315	simulation	11	500	maxPerRegionYear_2.5
Region2	2013.5726019999997	simulation	11	500	maxPerRegionYear_2.5
Region3	2014.613699	simulation	11	500	maxPerRegionYear_2.5
Region4	2000.3556399999998	simulation	11	500	maxPerRegionYear_2.5
Region5	2000.4949839999997	simulation	11	500	maxPerRegionYear_2.5
Region6	1998.7698619999999	simulation	11	500	maxPerRegionYear_2.5
Region7	1995.4520539999999	simulation	11	500	maxPerRegionYear_2.5
Region1	1989.649315	simulation	11	500	uniformS_2.5
Region2	2009.975342	simulation	11	500	uniformS_2.5
Region3	2014.673972	simulation	11	500	uniformS_2.5
Region4	2002.241095	simulation	11	500	uniformS_2.5
Region5	1999.465753	simulation	11	500	uniformS_2.5
Region6	1997.931506	simulation	11	500	uniformS_2.5
Region7	1995.512328	simulation	11	500	uniformS_2.5
Region1	1989.315068	simulation	11	500	maxPerRegion_50
Region2	2014.8383560000002	simulation	11	500	maxPerRegion_50
Region3	2007.257534	simulation	11	500	maxPerRegion_50
Region4	2001.9260270000002	simulation	11	500	maxPerRegion_50
Region5	1998.684931	simulation	11	500	maxPerRegion_50
Region6	1998.353425	simulation	11	500	maxPerRegion_50
Region7	1995.1972600000001	simulation	11	500	maxPerRegion_50
Region1	1989.745205	simulation	11	500	maxPerRegion_5
Region2	2011.9131439999999	simulation	11	500	maxPerRegion_5
Region3	2005.504109	simulation	11	500	maxPerRegion_5
Region4	2001.224657	simulation	11	500	maxPerRegion_5
Region5	1998.4520539999999	simulation	11	500	maxPerRegion_5
Region6	1997.7315059999999	simulation	11	500	maxPerRegion_5
Region7	2004.336985	simulation	11	500	maxPerRegion_5
Region1	1989.649315	simulation	11	500	biased_20
Region2	2010.0164379999999	simulation	11	500	biased_20
Region3	2014.616438	simulation	11	500	biased_20
Region4	2007.6986299999999	simulation	11	500	biased_20
Region5	1999.0410949999998	simulation	11	500	biased_20
Region6	1997.9726019999998	simulation	11	500	biased_20
Region7	NA	simulation	11	500	biased_20
Region1	1990.964384	simulation	11	500	biased_10
Region2	2011.5205480000002	simulation	11	500	biased_10
Region3	2008.6164380000002	simulation	11	500	biased_10
Region4	2003.5506850000002	simulation	11	500	biased_10
Region5	1999.9945210000003	simulation	11	500	biased_10
Region6	1999.4767120000001	simulation	11	500	biased_10
Region7	NA	simulation	11	500	biased_10
Region1	1989.315068	simulation	11	500	maxPerRegionYear_50
Region2	2014.7397260000002	simulation	11	500	maxPerRegionYear_50
Region3	2014.021917	simulation	11	500	maxPerRegionYear_50
Region4	2007.098629	simulation	11	500	maxPerRegionYear_50
Region5	1998.5863	simulation	11	500	maxPerRegionYear_50
Region6	1998.254794	simulation	11	500	maxPerRegionYear_50
Region7	1995.098629	simulation	11	500	maxPerRegionYear_50
Region1	1989.315068	simulation	11	500	maxPerRegionYear_5
Region2	2012.630953	simulation	11	500	maxPerRegionYear_5
Region3	2014.2794520000002	simulation	11	500	maxPerRegionYear_5
Region4	2014.654794	simulation	11	500	maxPerRegionYear_5
Region5	1999.169863	simulation	11	500	maxPerRegionYear_5
Region6	1998.5342460000002	simulation	11	500	maxPerRegionYear_5
Region7	2005.0547940000001	simulation	11	500	maxPerRegionYear_5
Region1	1989.315068	simulation	11	500	uniformS_10
Region2	2014.5506850000002	simulation	11	500	uniformS_10
Region3	2013.769863	simulation	11	500	uniformS_10
Region4	2002.30411	simulation	11	500	uniformS_10
Region5	2007.914507	simulation	11	500	uniformS_10
Region6	1997.416438	simulation	11	500	uniformS_10
Region7	NA	simulation	11	500	uniformS_10
Region1	1989.315068	simulation	11	500	maxPerRegionYear_20
Region2	2009.6767120000002	simulation	11	500	maxPerRegionYear_20
Region3	2014.3753420000003	simulation	11	500	maxPerRegionYear_20
Region4	2014.7123290000004	simulation	11	500	maxPerRegionYear_20
Region5	1998.701369	simulation	11	500	maxPerRegionYear_20
Region6	1998.5315060000003	simulation	11	500	maxPerRegionYear_20
Region7	NA	simulation	11	500	maxPerRegionYear_20
Region1	1990.430137	simulation	11	500	maxPerRegion_20
Region2	2010.961644	simulation	11	500	maxPerRegion_20
Region3	2015.232877	simulation	11	500	maxPerRegion_20
Region4	2002.665754	simulation	11	500	maxPerRegion_20
Region5	1999.986301	simulation	11	500	maxPerRegion_20
Region6	1999.816438	simulation	11	500	maxPerRegion_20
Region7	NA	simulation	11	500	maxPerRegion_20
Region1	1990.964384	simulation	11	500	biased_50
Region2	2010.460469	simulation	11	500	biased_50
Region3	2008.2109590000002	simulation	11	500	biased_50
Region4	2002.1052770000001	simulation	11	500	biased_50
Region5	2010.2391570000002	simulation	11	500	biased_50
Region6	1999.238356	simulation	11	500	biased_50
Region7	NA	simulation	11	500	biased_50
Region1	1989.315068	simulation	11	500	maxPerRegionYear_10
Region2	2015.010958	simulation	11	500	maxPerRegionYear_10
Region3	2014.2931500000002	simulation	11	500	maxPerRegionYear_10
Region4	2007.279451	simulation	11	500	maxPerRegionYear_10
Region5	2001.2767110000002	simulation	11	500	maxPerRegionYear_10
Region6	1998.345205	simulation	11	500	maxPerRegionYear_10
Region7	NA	simulation	11	500	maxPerRegionYear_10
Region1	1989.986301	simulation	11	500	uniformS_20
Region2	2008.9002619999999	simulation	11	500	uniformS_20
Region3	2007.273972	simulation	11	500	uniformS_20
Region4	2000.7363269999998	simulation	11	500	uniformS_20
Region5	1999.2712319999998	simulation	11	500	uniformS_20
Region6	1998.2027389999998	simulation	11	500	uniformS_20
Region7	NA	simulation	11	500	uniformS_20
Region1	1989.315068	simulation	11	500	maxPerRegion_10
Region2	2012.9205470000002	simulation	11	500	maxPerRegion_10
Region3	2004.5342460000002	simulation	11	500	maxPerRegion_10
Region4	2005.619177	simulation	11	500	maxPerRegion_10
Region5	1999.6164370000001	simulation	11	500	maxPerRegion_10
Region6	1995.947944	simulation	11	500	maxPerRegion_10
Region7	NA	simulation	11	500	maxPerRegion_10
Region1	1989.649315	simulation	11	500	biased_2.5
Region2	2009.70411	simulation	11	500	biased_2.5
Region3	2006.295891	simulation	11	500	biased_2.5
Region4	2001.8	simulation	11	500	biased_2.5
Region5	1999.3424659999998	simulation	11	500	biased_2.5
Region6	1998.608219	simulation	11	500	biased_2.5
Region7	NA	simulation	11	500	biased_2.5
Region1	2007.035616	simulation	15	500	biased_20
Region2	1991.216438	simulation	15	500	biased_20
Region3	2016.663021	simulation	15	500	biased_20
Region4	2016.920548	simulation	15	500	biased_20
Region5	2002.816438	simulation	15	500	biased_20
Region6	2001.008219	simulation	15	500	biased_20
Region7	1995.807831	simulation	15	500	biased_20
Region1	1989.290411	simulation	15	500	uniformS_2.5
Region2	2016.117809	simulation	15	500	uniformS_2.5
Region3	2015.331515	simulation	15	500	uniformS_2.5
Region4	2012.430137	simulation	15	500	uniformS_2.5
Region5	2001.876713	simulation	15	500	uniformS_2.5
Region6	2008.4082210000001	simulation	15	500	uniformS_2.5
Region7	2005.498631	simulation	15	500	uniformS_2.5
Region1	1989.117808	simulation	15	500	maxPerRegion_20
Region2	2016.3917809999998	simulation	15	500	maxPerRegion_20
Region3	2016.17535	simulation	15	500	maxPerRegion_20
Region4	2017.9397259999998	simulation	15	500	maxPerRegion_20
Region5	2006.109589	simulation	15	500	maxPerRegion_20
Region6	2008.70137	simulation	15	500	maxPerRegion_20
Region7	1999.648028	simulation	15	500	maxPerRegion_20
Region1	2011.516999	simulation	15	500	uniformS_50
Region2	1991.216438	simulation	15	500	uniformS_50
Region3	2016.342465	simulation	15	500	uniformS_50
Region4	2014.3753419999998	simulation	15	500	uniformS_50
Region5	2008.05525	simulation	15	500	uniformS_50
Region6	2000.564383	simulation	15	500	uniformS_50
Region7	1995.1643829999998	simulation	15	500	uniformS_50
Region1	1989.117808	simulation	15	500	maxPerRegion_2.5
Region2	2016.4931510000001	simulation	15	500	maxPerRegion_2.5
Region3	2015.7068570000001	simulation	15	500	maxPerRegion_2.5
Region4	2005.7616440000002	simulation	15	500	maxPerRegion_2.5
Region5	2005.487671	simulation	15	500	maxPerRegion_2.5
Region6	2008.8520560000002	simulation	15	500	maxPerRegion_2.5
Region7	2005.873973	simulation	15	500	maxPerRegion_2.5
Region1	1989.117808	simulation	15	500	maxPerRegion_10
Region2	2016.616438	simulation	15	500	maxPerRegion_10
Region3	2015.953424	simulation	15	500	maxPerRegion_10
Region4	2013.786302	simulation	15	500	maxPerRegion_10
Region5	2013.1041089999999	simulation	15	500	maxPerRegion_10
Region6	2008.167123	simulation	15	500	maxPerRegion_10
Region7	2000.09041	simulation	15	500	maxPerRegion_10
Region1	1989.290411	simulation	15	500	uniform
Region2	2017.065754	simulation	15	500	uniform
Region3	2016.279461	simulation	15	500	uniform
Region4	2018.0	simulation	15	500	uniform
Region5	2002.879452	simulation	15	500	uniform
Region6	2008.7479449999998	simulation	15	500	uniform
Region7	2000.539726	simulation	15	500	uniform
Region1	1989.117808	simulation	15	500	biased_10
Region2	2016.4739730000001	simulation	15	500	biased_10
Region3	2015.6876790000001	simulation	15	500	biased_10
Region4	2015.9671230000001	simulation	15	500	biased_10
Region5	2001.841096	simulation	15	500	biased_10
Region6	2008.515069	simulation	15	500	biased_10
Region7	1999.160356	simulation	15	500	biased_10
Region1	1989.290411	simulation	15	500	maxPerRegion_5
Region2	2017.1260280000001	simulation	15	500	maxPerRegion_5
Region3	2016.3397340000001	simulation	15	500	maxPerRegion_5
Region4	2013.912329	simulation	15	500	maxPerRegion_5
Region5	2003.241096	simulation	15	500	maxPerRegion_5
Region6	2001.2712330000002	simulation	15	500	maxPerRegion_5
Region7	2006.528767	simulation	15	500	maxPerRegion_5
Region1	1989.117808	simulation	15	500	uniformS_20
Region2	2015.920548	simulation	15	500	uniformS_20
Region3	2015.134254	simulation	15	500	uniformS_20
Region4	2014.9429969999999	simulation	15	500	uniformS_20
Region5	2006.371959	simulation	15	500	uniformS_20
Region6	1999.479452	simulation	15	500	uniformS_20
Region7	1997.641096	simulation	15	500	uniformS_20
Region1	1989.117808	simulation	15	500	biased_5
Region2	2015.156165	simulation	15	500	biased_5
Region3	2014.369871	simulation	15	500	biased_5
Region4	2014.6493150000001	simulation	15	500	biased_5
Region5	2000.969863	simulation	15	500	biased_5
Region6	1998.991781	simulation	15	500	biased_5
Region7	1998.515069	simulation	15	500	biased_5
Region1	1989.290411	simulation	15	500	maxPerRegionYear_50
Region2	2016.3178090000001	simulation	15	500	maxPerRegionYear_50
Region3	2015.6547950000001	simulation	15	500	maxPerRegionYear_50
Region4	2017.31507	simulation	15	500	maxPerRegionYear_50
Region5	2005.142466	simulation	15	500	maxPerRegionYear_50
Region6	1999.876713	simulation	15	500	maxPerRegionYear_50
Region7	1999.7917810000001	simulation	15	500	maxPerRegionYear_50
Region1	1989.117808	simulation	15	500	maxPerRegionYear_10
Region2	2016.536986	simulation	15	500	maxPerRegionYear_10
Region3	2015.873972	simulation	15	500	maxPerRegionYear_10
Region4	2013.906849	simulation	15	500	maxPerRegionYear_10
Region5	2013.024657	simulation	15	500	maxPerRegionYear_10
Region6	2008.3835620000002	simulation	15	500	maxPerRegionYear_10
