regions	value	model	nSim	nSeq	protocol
Region2	2004.2344110000001	simulation	3	150	biased_50
Region3	2010.3780820000002	simulation	3	150	biased_50
Region4	2003.0027390000002	simulation	3	150	biased_50
Region5	NA	simulation	3	150	biased_50
Region6	NA	simulation	3	150	biased_50
Region7	NA	simulation	3	150	biased_50
Region1	1989.189041	simulation	3	150	uniformS_50
Region2	2004.701369	simulation	3	150	uniformS_50
Region3	2010.189041	simulation	3	150	uniformS_50
Region4	2000.5371730000002	simulation	3	150	uniformS_50
Region5	2003.632801	simulation	3	150	uniformS_50
Region6	1993.561643	simulation	3	150	uniformS_50
Region7	NA	simulation	3	150	uniformS_50
Region1	1989.126027	simulation	3	150	maxPerRegion_50
Region2	2013.328767	simulation	3	150	maxPerRegion_50
Region3	2013.128767	simulation	3	150	maxPerRegion_50
Region4	2002.531694	simulation	3	150	maxPerRegion_50
Region5	2005.3726029999998	simulation	3	150	maxPerRegion_50
Region6	2002.7479449999998	simulation	3	150	maxPerRegion_50
Region7	NA	simulation	3	150	maxPerRegion_50
Region1	1989.189041	simulation	3	150	uniformS_2.5
Region2	2012.7757310000002	simulation	3	150	uniformS_2.5
Region3	2011.6305260000001	simulation	3	150	uniformS_2.5
Region4	2001.7300240000002	simulation	3	150	uniformS_2.5
Region5	2002.931896	simulation	3	150	uniformS_2.5
Region6	2001.8830300000002	simulation	3	150	uniformS_2.5
Region7	NA	simulation	3	150	uniformS_2.5
Region1	1989.189041	simulation	3	150	maxPerRegionYear_2.5
Region2	2013.713631	simulation	3	150	maxPerRegionYear_2.5
Region3	2014.7425040000003	simulation	3	150	maxPerRegionYear_2.5
Region4	2003.967161	simulation	3	150	maxPerRegionYear_2.5
Region5	2004.947983	simulation	3	150	maxPerRegionYear_2.5
Region6	2002.4329140000002	simulation	3	150	maxPerRegionYear_2.5
Region7	NA	simulation	3	150	maxPerRegionYear_2.5
Region1	1989.126027	simulation	3	150	maxPerRegionYear_50
Region2	2013.367123	simulation	3	150	maxPerRegionYear_50
Region3	2015.345205	simulation	3	150	maxPerRegionYear_50
Region4	2013.153424	simulation	3	150	maxPerRegionYear_50
Region5	2005.682192	simulation	3	150	maxPerRegionYear_50
Region6	2002.289011	simulation	3	150	maxPerRegionYear_50
Region7	NA	simulation	3	150	maxPerRegionYear_50
Region1	1989.189041	simulation	3	150	biased_20
Region2	2013.287671	simulation	3	150	biased_20
Region3	2012.5068489999999	simulation	3	150	biased_20
Region4	2002.083494	simulation	3	150	biased_20
Region5	2002.531582	simulation	3	150	biased_20
Region6	2001.925024	simulation	3	150	biased_20
Region7	NA	simulation	3	150	biased_20
Region1	1989.189041	simulation	3	150	maxPerRegionYear_5
Region2	2015.312329	simulation	3	150	maxPerRegionYear_5
Region3	2012.528767	simulation	3	150	maxPerRegionYear_5
Region4	2012.693151	simulation	3	150	maxPerRegionYear_5
Region5	2015.9150690000001	simulation	3	150	maxPerRegionYear_5
Region6	2007.8794520000001	simulation	3	150	maxPerRegionYear_5
Region7	NA	simulation	3	150	maxPerRegionYear_5
Region1	1989.189041	simulation	3	150	maxPerRegion_5
Region2	2012.047601	simulation	3	150	maxPerRegion_5
Region3	2010.00548	simulation	3	150	maxPerRegion_5
Region4	2003.271233	simulation	3	150	maxPerRegion_5
Region5	2001.7643850000002	simulation	3	150	maxPerRegion_5
Region6	2001.457534	simulation	3	150	maxPerRegion_5
Region7	NA	simulation	3	150	maxPerRegion_5
Region1	1989.189041	simulation	3	150	biased_2.5
Region2	2007.1292230000001	simulation	3	150	biased_2.5
Region3	2011.6059360000002	simulation	3	150	biased_2.5
Region4	2001.2955980000002	simulation	3	150	biased_2.5
Region5	2004.797716	simulation	3	150	biased_2.5
Region6	2002.7703190000002	simulation	3	150	biased_2.5
Region7	NA	simulation	3	150	biased_2.5
Region1	1990.490411	simulation	3	150	uniformS_20
Region2	2014.202785	simulation	3	150	uniformS_20
Region3	2013.05758	simulation	3	150	uniformS_20
Region4	2005.791826	simulation	3	150	uniformS_20
Region5	2006.3781279999998	simulation	3	150	uniformS_20
Region6	1992.7452509999998	simulation	3	150	uniformS_20
Region7	NA	simulation	3	150	uniformS_20
Region1	1990.616438	simulation	3	150	biased_5
Region2	2012.19452	simulation	3	150	biased_5
Region3	2011.389042	simulation	3	150	biased_5
Region4	1996.158904	simulation	3	150	biased_5
Region5	2004.0657529999999	simulation	3	150	biased_5
Region6	NA	simulation	3	150	biased_5
Region7	NA	simulation	3	150	biased_5
Region1	1989.189041	simulation	3	150	biased_10
Region2	2004.625743	simulation	3	150	biased_10
Region3	2013.3260280000002	simulation	3	150	biased_10
Region4	1997.8438360000002	simulation	3	150	biased_10
Region5	2003.926028	simulation	3	150	biased_10
Region6	2001.4575340000001	simulation	3	150	biased_10
Region7	NA	simulation	3	150	biased_10
Region1	1989.189041	simulation	3	150	maxPerRegionYear_10
Region2	2013.5555570000001	simulation	3	150	maxPerRegionYear_10
Region3	2015.221917	simulation	3	150	maxPerRegionYear_10
Region4	1998.369862	simulation	3	150	maxPerRegionYear_10
Region5	2001.9435360000002	simulation	3	150	maxPerRegionYear_10
Region6	2003.3972600000002	simulation	3	150	maxPerRegionYear_10
Region7	NA	simulation	3	150	maxPerRegionYear_10
Region1	1989.315068	simulation	27	150	maxPerRegionYear_50
Region2	2015.6980230000001	simulation	27	150	maxPerRegionYear_50
Region3	2014.8630130000001	simulation	27	150	maxPerRegionYear_50
Region4	2016.978082	simulation	27	150	maxPerRegionYear_50
Region5	2007.793652	simulation	27	150	maxPerRegionYear_50
Region6	NA	simulation	27	150	maxPerRegionYear_50
Region7	NA	simulation	27	150	maxPerRegionYear_50
Region1	1989.315068	simulation	27	150	biased_2.5
Region2	2009.8493150000002	simulation	27	150	biased_2.5
Region3	2009.169863	simulation	27	150	biased_2.5
Region4	2009.8109590000001	simulation	27	150	biased_2.5
Region5	2007.234748	simulation	27	150	biased_2.5
Region6	NA	simulation	27	150	biased_2.5
Region7	NA	simulation	27	150	biased_2.5
Region1	1989.315068	simulation	27	150	maxPerRegion_20
Region2	2015.4065570000002	simulation	27	150	maxPerRegion_20
Region3	2007.2147760000003	simulation	27	150	maxPerRegion_20
Region4	2012.3380630000001	simulation	27	150	maxPerRegion_20
Region5	2006.395598	simulation	27	150	maxPerRegion_20
Region6	2005.7167070000003	simulation	27	150	maxPerRegion_20
Region7	NA	simulation	27	150	maxPerRegion_20
Region1	1989.315068	simulation	27	150	biased_50
Region2	2014.7621530000001	simulation	27	150	biased_50
Region3	2007.7648920000001	simulation	27	150	biased_50
Region4	2012.874481	simulation	27	150	biased_50
Region5	NA	simulation	27	150	biased_50
Region6	NA	simulation	27	150	biased_50
Region7	NA	simulation	27	150	biased_50
Region1	1989.315068	simulation	27	150	uniformS_10
Region2	2016.632877	simulation	27	150	uniformS_10
Region3	2005.484932	simulation	27	150	uniformS_10
Region4	2006.90137	simulation	27	150	uniformS_10
Region5	2006.4986310000002	simulation	27	150	uniformS_10
Region6	1997.013699	simulation	27	150	uniformS_10
Region7	2013.750685	simulation	27	150	uniformS_10
Region1	1989.315068	simulation	27	150	uniformS_5
Region2	2009.268492	simulation	27	150	uniformS_5
Region3	2011.536985	simulation	27	150	uniformS_5
Region4	2014.516011	simulation	27	150	uniformS_5
Region5	2007.334246	simulation	27	150	uniformS_5
Region6	2005.471232	simulation	27	150	uniformS_5
Region7	NA	simulation	27	150	uniformS_5
Region1	1989.315068	simulation	27	150	maxPerRegion_10
Region2	2011.1561720000002	simulation	27	150	maxPerRegion_10
Region3	2005.6000000000001	simulation	27	150	maxPerRegion_10
Region4	2014.6807620000002	simulation	27	150	maxPerRegion_10
Region5	2006.683494	simulation	27	150	maxPerRegion_10
Region6	2009.4630140000002	simulation	27	150	maxPerRegion_10
Region7	2012.909589	simulation	27	150	maxPerRegion_10
Region1	1989.315068	simulation	27	150	biased_10
Region2	2016.402739	simulation	27	150	biased_10
Region3	2014.8596900000002	simulation	27	150	biased_10
Region4	2015.537285	simulation	27	150	biased_10
Region5	NA	simulation	27	150	biased_10
Region6	NA	simulation	27	150	biased_10
Region7	NA	simulation	27	150	biased_10
Region1	1989.315068	simulation	27	150	uniformS_50
Region2	2016.372603	simulation	27	150	uniformS_50
Region3	2005.873973	simulation	27	150	uniformS_50
Region4	2014.7342480000002	simulation	27	150	uniformS_50
Region5	2006.084931	simulation	27	150	uniformS_50
Region6	NA	simulation	27	150	uniformS_50
Region7	NA	simulation	27	150	uniformS_50
Region1	1989.315068	simulation	27	150	maxPerRegion_5
Region2	2013.4928510000002	simulation	27	150	maxPerRegion_5
Region3	2004.613698	simulation	27	150	maxPerRegion_5
Region4	2013.252054	simulation	27	150	maxPerRegion_5
Region5	2006.928766	simulation	27	150	maxPerRegion_5
Region6	2008.8082200000001	simulation	27	150	maxPerRegion_5
Region7	NA	simulation	27	150	maxPerRegion_5
Region1	1989.315068	simulation	27	150	maxPerRegionYear_10
Region2	2015.464481	simulation	27	150	maxPerRegionYear_10
Region3	2014.476712	simulation	27	150	maxPerRegionYear_10
Region4	2009.471233	simulation	27	150	maxPerRegionYear_10
Region5	2006.271233	simulation	27	150	maxPerRegionYear_10
Region6	2010.30411	simulation	27	150	maxPerRegionYear_10
Region7	NA	simulation	27	150	maxPerRegionYear_10
Region1	1989.315068	simulation	27	150	uniformS_2.5
Region2	2009.641096	simulation	27	150	uniformS_2.5
Region3	2010.9800810000002	simulation	27	150	uniformS_2.5
Region4	2008.9342470000001	simulation	27	150	uniformS_2.5
Region5	2006.682192	simulation	27	150	uniformS_2.5
Region6	1997.424657	simulation	27	150	uniformS_2.5
Region7	NA	simulation	27	150	uniformS_2.5
Region1	1989.315068	simulation	27	150	maxPerRegion_2.5
Region2	2008.9926640000003	simulation	27	150	maxPerRegion_2.5
Region3	2003.270633	simulation	27	150	maxPerRegion_2.5
Region4	2007.1720030000001	simulation	27	150	maxPerRegion_2.5
Region5	2006.00762	simulation	27	150	maxPerRegion_2.5
Region6	2004.5937570000003	simulation	27	150	maxPerRegion_2.5
Region7	NA	simulation	27	150	maxPerRegion_2.5
Region1	1989.315068	simulation	27	150	maxPerRegion_50
Region2	2014.402739	simulation	27	150	maxPerRegion_50
Region3	2005.3917800000002	simulation	27	150	maxPerRegion_50
Region4	2009.326027	simulation	27	150	maxPerRegion_50
Region5	2006.949816	simulation	27	150	maxPerRegion_50
Region6	NA	simulation	27	150	maxPerRegion_50
Region7	NA	simulation	27	150	maxPerRegion_50
Region1	1989.287671	simulation	27	150	maxPerRegionYear_5
Region2	2010.975342	simulation	27	150	maxPerRegionYear_5
Region3	2015.421296	simulation	27	150	maxPerRegionYear_5
Region4	2015.063013	simulation	27	150	maxPerRegionYear_5
Region5	2009.241095	simulation	27	150	maxPerRegionYear_5
Region6	2010.161643	simulation	27	150	maxPerRegionYear_5
Region7	NA	simulation	27	150	maxPerRegionYear_5
Region1	1989.383562	simulation	27	150	biased_20
Region2	2016.391781	simulation	27	150	biased_20
Region3	2006.2	simulation	27	150	biased_20
Region4	2015.649614	simulation	27	150	biased_20
Region5	NA	simulation	27	150	biased_20
Region6	NA	simulation	27	150	biased_20
Region7	NA	simulation	27	150	biased_20
Region1	1989.315068	simulation	27	150	biased_5
Region2	2014.876105	simulation	27	150	biased_5
Region3	2004.920547	simulation	27	150	biased_5
Region4	2013.827397	simulation	27	150	biased_5
Region5	NA	simulation	27	150	biased_5
Region6	NA	simulation	27	150	biased_5
Region7	1995.428018	simulation	27	150	biased_5
Region1	1989.315068	simulation	27	150	uniform
Region2	2015.821918	simulation	27	150	uniform
Region3	2007.904109	simulation	27	150	uniform
Region4	2014.057534	simulation	27	150	uniform
Region5	2005.5506850000002	simulation	27	150	uniform
Region6	2012.438356	simulation	27	150	uniform
Region7	NA	simulation	27	150	uniform
Region1	1989.315068	simulation	27	150	maxPerRegionYear_2.5
Region2	2015.079451	simulation	27	150	maxPerRegionYear_2.5
Region3	2006.413698	simulation	27	150	maxPerRegionYear_2.5
Region4	2016.8438350000001	simulation	27	150	maxPerRegionYear_2.5
Region5	2009.1643830000003	simulation	27	150	maxPerRegionYear_2.5
Region6	2007.3013690000002	simulation	27	150	maxPerRegionYear_2.5
Region7	NA	simulation	27	150	maxPerRegionYear_2.5
Region1	1989.315068	simulation	27	150	uniformS_20
Region2	2015.5452050000001	simulation	27	150	uniformS_20
Region3	2006.6227110000002	simulation	27	150	uniformS_20
Region4	2008.805479	simulation	27	150	uniformS_20
Region5	2004.868492	simulation	27	150	uniformS_20
Region6	2006.7074100000002	simulation	27	150	uniformS_20
Region7	NA	simulation	27	150	uniformS_20
Region1	1989.315068	simulation	27	150	maxPerRegionYear_20
Region2	2017.9616440000002	simulation	27	150	maxPerRegionYear_20
Region3	2014.3698630000001	simulation	27	150	maxPerRegionYear_20
Region4	2010.0109590000002	simulation	27	150	maxPerRegionYear_20
Region5	2008.950685	simulation	27	150	maxPerRegionYear_20
Region6	2012.0368210000001	simulation	27	150	maxPerRegionYear_20
Region7	NA	simulation	27	150	maxPerRegionYear_20
Region1	1990.8	simulation	22	150	biased_10
Region2	2012.145205	simulation	22	150	biased_10
Region3	2011.39726	simulation	22	150	biased_10
Region4	2007.972603	simulation	22	150	biased_10
Region5	1990.8	simulation	22	150	biased_10
Region6	1998.4136979999998	simulation	22	150	biased_10
Region7	NA	simulation	22	150	biased_10
Region1	1990.093151	simulation	22	150	maxPerRegion_5
Region2	2011.853081	simulation	22	150	maxPerRegion_5
Region3	2009.756165	simulation	22	150	maxPerRegion_5
Region4	2000.761645	simulation	22	150	maxPerRegion_5
Region5	2006.945206	simulation	22	150	maxPerRegion_5
Region6	2003.00274	simulation	22	150	maxPerRegion_5
Region7	NA	simulation	22	150	maxPerRegion_5
Region1	1990.093151	simulation	22	150	maxPerRegionYear_5
Region2	2013.2768839999999	simulation	22	150	maxPerRegionYear_5
Region3	2010.868493	simulation	22	150	maxPerRegionYear_5
Region4	2009.153934	simulation	22	150	maxPerRegionYear_5
Region5	2008.78235	simulation	22	150	maxPerRegionYear_5
Region6	2004.1150679999998	simulation	22	150	maxPerRegionYear_5
Region7	NA	simulation	22	150	maxPerRegionYear_5
Region1	1990.093151	simulation	22	150	uniformS_2.5
Region2	2009.403781	simulation	22	150	uniformS_2.5
Region3	2008.242137	simulation	22	150	uniformS_2.5
Region4	2005.82266	simulation	22	150	uniformS_2.5
Region5	2005.899162	simulation	22	150	uniformS_2.5
Region6	1993.907359	simulation	22	150	uniformS_2.5
Region7	NA	simulation	22	150	uniformS_2.5
Region1	1989.663014	simulation	22	150	uniform
Region2	2011.2914369999999	simulation	22	150	uniform
Region3	2009.194521	simulation	22	150	uniform
Region4	2005.7150689999999	simulation	22	150	uniform
Region5	2004.6383569999998	simulation	22	150	uniform
Region6	1997.221918	simulation	22	150	uniform
Region7	NA	simulation	22	150	uniform
Region1	1989.663014	simulation	22	150	maxPerRegion_20
Region2	2010.747945	simulation	22	150	maxPerRegion_20
Region3	2010.0	simulation	22	150	maxPerRegion_20
Region4	2001.00548	simulation	22	150	maxPerRegion_20
Region5	2007.818228	simulation	22	150	maxPerRegion_20
Region6	1998.2273969999999	simulation	22	150	maxPerRegion_20
Region7	NA	simulation	22	150	maxPerRegion_20
Region1	1990.8	simulation	22	150	uniformS_10
Region2	2012.0904110000001	simulation	22	150	uniformS_10
Region3	2009.417524	simulation	22	150	uniformS_10
Region4	2007.989041	simulation	22	150	uniformS_10
Region5	1994.947946	simulation	22	150	uniformS_10
Region6	1999.923288	simulation	22	150	uniformS_10
Region7	NA	simulation	22	150	uniformS_10
Region1	1990.093151	simulation	22	150	maxPerRegionYear_50
Region2	2012.032877	simulation	22	150	maxPerRegionYear_50
Region3	2011.2493160000001	simulation	22	150	maxPerRegionYear_50
Region4	2011.9150690000001	simulation	22	150	maxPerRegionYear_50
Region5	2008.0602740000002	simulation	22	150	maxPerRegionYear_50
Region6	NA	simulation	22	150	maxPerRegionYear_50
Region7	NA	simulation	22	150	maxPerRegionYear_50
Region1	1990.093151	simulation	22	150	biased_20
Region2	2011.6136990000002	simulation	22	150	biased_20
Region3	2010.8657540000002	simulation	22	150	biased_20
Region4	2007.4410970000001	simulation	22	150	biased_20
Region5	1994.882192	simulation	22	150	biased_20
Region6	NA	simulation	22	150	biased_20
Region7	NA	simulation	22	150	biased_20
Region1	1990.8	simulation	22	150	uniformS_50
Region2	2011.8821910000001	simulation	22	150	uniformS_50
Region3	2011.134246	simulation	22	150	uniformS_50
Region4	2008.7994680000002	simulation	22	150	uniformS_50
Region5	1996.586301	simulation	22	150	uniformS_50
Region6	NA	simulation	22	150	uniformS_50
Region7	NA	simulation	22	150	uniformS_50
Region1	2006.073015	simulation	22	150	uniformS_20
Region2	1993.723288	simulation	22	150	uniformS_20
Region3	2011.367677	simulation	22	150	uniformS_20
Region4	2009.4005539999998	simulation	22	150	uniformS_20
Region5	2008.622472	simulation	22	150	uniformS_20
Region6	2000.2772659999998	simulation	22	150	uniformS_20
Region7	NA	simulation	22	150	uniformS_20
Region1	1989.663014	simulation	22	150	maxPerRegionYear_20
Region2	2011.257534	simulation	22	150	maxPerRegionYear_20
Region3	2010.509589	simulation	22	150	maxPerRegionYear_20
Region4	2008.338745	simulation	22	150	maxPerRegionYear_20
Region5	2006.041096	simulation	22	150	maxPerRegionYear_20
Region6	1998.736986	simulation	22	150	maxPerRegionYear_20
Region7	NA	simulation	22	150	maxPerRegionYear_20
Region1	1990.093151	simulation	22	150	uniformS_5
Region2	2013.1041100000002	simulation	22	150	uniformS_5
Region3	2010.3013700000001	simulation	22	150	uniformS_5
Region4	2008.1086690000002	simulation	22	150	uniformS_5
Region5	1993.871233	simulation	22	150	uniformS_5
Region6	2003.547945	simulation	22	150	uniformS_5
Region7	NA	simulation	22	150	uniformS_5
Region1	1990.219178	simulation	22	150	biased_2.5
Region2	2012.0602740000002	simulation	22	150	biased_2.5
Region3	2010.8986300000001	simulation	22	150	biased_2.5
Region4	2011.835616	simulation	22	150	biased_2.5
Region5	2008.596639	simulation	22	150	biased_2.5
Region6	NA	simulation	22	150	biased_2.5
Region7	NA	simulation	22	150	biased_2.5
Region1	1990.8	simulation	22	150	biased_5
Region2	2009.251575	simulation	22	150	biased_5
Region3	2008.50363	simulation	22	150	biased_5
Region4	2005.166644	simulation	22	150	biased_5
Region5	2004.435137	simulation	22	150	biased_5
Region6	NA	simulation	22	150	biased_5
Region7	NA	simulation	22	150	biased_5
Region1	1990.093151	simulation	22	150	maxPerRegion_10
Region2	2010.732533	simulation	22	150	maxPerRegion_10
Region3	2008.6356170000001	simulation	22	150	maxPerRegion_10
Region4	2006.6642270000002	simulation	22	150	maxPerRegion_10
Region5	1992.241097	simulation	22	150	maxPerRegion_10
Region6	1996.4246580000001	simulation	22	150	maxPerRegion_10
Region7	NA	simulation	22	150	maxPerRegion_10
Region1	2007.7483339999999	simulation	22	150	biased_50
Region2	1993.723288	simulation	22	150	biased_50
Region3	2012.109978	simulation	22	150	biased_50
Region4	2008.8634029999998	simulation	22	150	biased_50
Region5	2000.118197	simulation	22	150	biased_50
Region6	NA	simulation	22	150	biased_50
Region7	NA	simulation	22	150	biased_50
Region1	1990.093151	simulation	22	150	maxPerRegionYear_10
Region2	2014.3506860000002	simulation	22	150	maxPerRegionYear_10
Region3	2011.6520560000001	simulation	22	150	maxPerRegionYear_10
Region4	2010.920548	simulation	22	150	maxPerRegionYear_10
Region5	2009.1798720000002	simulation	22	150	maxPerRegionYear_10
Region6	2000.4931510000001	simulation	22	150	maxPerRegionYear_10
Region7	NA	simulation	22	150	maxPerRegionYear_10
Region1	1989.663014	simulation	22	150	maxPerRegion_50
Region2	2007.660274	simulation	22	150	maxPerRegion_50
Region3	2006.912329	simulation	22	150	maxPerRegion_50
Region4	2004.276713	simulation	22	150	maxPerRegion_50
Region5	2003.989041	simulation	22	150	maxPerRegion_50
Region6	NA	simulation	22	150	maxPerRegion_50
Region7	NA	simulation	22	150	maxPerRegion_50
Region1	1989.978082	simulation	22	150	maxPerRegion_2.5
Region2	2010.36606	simulation	22	150	maxPerRegion_2.5
Region3	2008.359308	simulation	22	150	maxPerRegion_2.5
Region4	2006.398847	simulation	22	150	maxPerRegion_2.5
Region5	2005.370267	simulation	22	150	maxPerRegion_2.5
Region6	2003.0195820000001	simulation	22	150	maxPerRegion_2.5
Region7	NA	simulation	22	150	maxPerRegion_2.5
Region1	1989.978082	simulation	22	150	maxPerRegionYear_2.5
Region2	2014.728767	simulation	22	150	maxPerRegionYear_2.5
Region3	2011.169863	simulation	22	150	maxPerRegionYear_2.5
Region4	2010.717808	simulation	22	150	maxPerRegionYear_2.5
Region5	2008.632877	simulation	22	150	maxPerRegionYear_2.5
Region6	1994.010959	simulation	22	150	maxPerRegionYear_2.5
Region7	NA	simulation	22	150	maxPerRegionYear_2.5
Region1	1989.208219	simulation	9	150	maxPerRegion_20
Region2	2013.928767	simulation	9	150	maxPerRegion_20
Region3	2012.052055	simulation	9	150	maxPerRegion_20
Region4	2002.0602740000002	simulation	9	150	maxPerRegion_20
Region5	2000.2712330000002	simulation	9	150	maxPerRegion_20
Region6	2004.356164	simulation	9	150	maxPerRegion_20
Region7	NA	simulation	9	150	maxPerRegion_20
Region1	1990.967123	simulation	9	150	uniformS_20
Region2	2010.1890409999999	simulation	9	150	uniformS_20
Region3	2006.726027	simulation	9	150	uniformS_20
Region4	2017.849315	simulation	9	150	uniformS_20
Region5	2001.7918029999998	simulation	9	150	uniformS_20
Region6	2000.912022	simulation	9	150	uniformS_20
Region7	NA	simulation	9	150	uniformS_20
Region1	1990.09863	simulation	9	150	maxPerRegionYear_2.5
Region2	2016.9589039999998	simulation	9	150	maxPerRegionYear_2.5
Region3	2014.3835619999998	simulation	9	150	maxPerRegionYear_2.5
Region4	2017.271233	simulation	9	150	maxPerRegionYear_2.5
Region5	2003.5260269999999	simulation	9	150	maxPerRegionYear_2.5
Region6	2006.1561639999998	simulation	9	150	maxPerRegionYear_2.5
Region7	2007.1616439999998	simulation	9	150	maxPerRegionYear_2.5
Region1	1989.630137	simulation	9	150	uniform
Region2	2016.3757690000002	simulation	9	150	uniform
Region3	2013.093151	simulation	9	150	uniform
Region4	2003.2958910000002	simulation	9	150	uniform
Region5	2001.1917810000002	simulation	9	150	uniform
Region6	2002.3863020000001	simulation	9	150	uniform
Region7	NA	simulation	9	150	uniform
Region1	2013.7327200000002	simulation	9	150	biased_50
Region2	1999.610959	simulation	9	150	biased_50
Region3	2015.5616440000001	simulation	9	150	biased_50
Region4	2011.583562	simulation	9	150	biased_50
Region5	NA	simulation	9	150	biased_50
Region6	NA	simulation	9	150	biased_50
Region7	NA	simulation	9	150	biased_50
Region1	1989.630137	simulation	9	150	maxPerRegionYear_10
Region2	2016.5841910000001	simulation	9	150	maxPerRegionYear_10
Region3	2014.375344	simulation	9	150	maxPerRegionYear_10
Region4	2017.013699	simulation	9	150	maxPerRegionYear_10
Region5	2000.9150690000001	simulation	9	150	maxPerRegionYear_10
Region6	2003.161644	simulation	9	150	maxPerRegionYear_10
Region7	NA	simulation	9	150	maxPerRegionYear_10
Region1	1990.09863	simulation	9	150	maxPerRegion_50
Region2	2007.657534	simulation	9	150	maxPerRegion_50
Region3	2007.05811	simulation	9	150	maxPerRegion_50
Region4	2000.876713	simulation	9	150	maxPerRegion_50
Region5	1999.928767	simulation	9	150	maxPerRegion_50
Region6	2003.939726	simulation	9	150	maxPerRegion_50
Region7	NA	simulation	9	150	maxPerRegion_50
Region1	1990.90411	simulation	9	150	biased_20
Region2	2009.810959	simulation	9	150	biased_20
Region3	2012.016439	simulation	9	150	biased_20
Region4	2005.301699	simulation	9	150	biased_20
Region5	2002.035617	simulation	9	150	biased_20
Region6	NA	simulation	9	150	biased_20
Region7	NA	simulation	9	150	biased_20
Region1	1990.90411	simulation	9	150	uniformS_10
Region2	2009.4191779999999	simulation	9	150	uniformS_10
Region3	2013.5917809999999	simulation	9	150	uniformS_10
Region4	2003.479452	simulation	9	150	uniformS_10
Region5	2001.690411	simulation	9	150	uniformS_10
Region6	2001.605479	simulation	9	150	uniformS_10
Region7	NA	simulation	9	150	uniformS_10
Region1	1990.90411	simulation	9	150	biased_2.5
Region2	2011.0712330000001	simulation	9	150	biased_2.5
Region3	2013.318639	simulation	9	150	biased_2.5
Region4	2005.5016990000001	simulation	9	150	biased_2.5
Region5	2004.30685	simulation	9	150	biased_2.5
Region6	2007.679452	simulation	9	150	biased_2.5
Region7	NA	simulation	9	150	biased_2.5
Region1	1989.819178	simulation	9	150	maxPerRegionYear_20
Region2	2016.647204	simulation	9	150	maxPerRegionYear_20
Region3	2014.4383559999999	simulation	9	150	maxPerRegionYear_20
Region4	2017.1205490000002	simulation	9	150	maxPerRegionYear_20
Region5	2001.536986	simulation	9	150	maxPerRegionYear_20
Region6	2005.621917	simulation	9	150	maxPerRegionYear_20
Region7	NA	simulation	9	150	maxPerRegionYear_20
Region1	1989.630137	simulation	9	150	maxPerRegionYear_5
Region2	2016.8136980000002	simulation	9	150	maxPerRegionYear_5
Region3	2013.1369860000002	simulation	9	150	maxPerRegionYear_5
Region4	1999.1068490000002	simulation	9	150	maxPerRegionYear_5
Region5	2001.3561640000003	simulation	9	150	maxPerRegionYear_5
Region6	2001.1095890000001	simulation	9	150	maxPerRegionYear_5
Region7	2007.8789500000003	simulation	9	150	maxPerRegionYear_5
Region1	1990.90411	simulation	9	150	biased_5
Region2	2010.0082189999998	simulation	9	150	biased_5
Region3	2014.336986	simulation	9	150	biased_5
Region4	2004.583562	simulation	9	150	biased_5
Region5	2000.9197239999999	simulation	9	150	biased_5
Region6	2002.19452	simulation	9	150	biased_5
Region7	NA	simulation	9	150	biased_5
Region1	1990.90411	simulation	9	150	maxPerRegion_5
Region2	2017.110218	simulation	9	150	maxPerRegion_5
Region3	2012.7304359999998	simulation	9	150	maxPerRegion_5
Region4	2004.210959	simulation	9	150	maxPerRegion_5
Region5	2002.0	simulation	9	150	maxPerRegion_5
Region6	2003.687671	simulation	9	150	maxPerRegion_5
Region7	2008.522786	simulation	9	150	maxPerRegion_5
Region1	1990.90411	simulation	9	150	uniformS_2.5
Region2	2009.7698629999998	simulation	9	150	uniformS_2.5
Region3	2013.8520549999998	simulation	9	150	uniformS_2.5
Region4	2004.714155	simulation	9	150	uniformS_2.5
Region5	1999.5342469999998	simulation	9	150	uniformS_2.5
Region6	2002.9506849999998	simulation	9	150	uniformS_2.5
Region7	2007.5835619999998	simulation	9	150	uniformS_2.5
Region1	1990.734247	simulation	9	150	maxPerRegionYear_50
Region2	2010.213699	simulation	9	150	maxPerRegionYear_50
Region3	2015.249316	simulation	9	150	maxPerRegionYear_50
Region4	2018.002741	simulation	9	150	maxPerRegionYear_50
Region5	2002.484932	simulation	9	150	maxPerRegionYear_50
Region6	2006.495891	simulation	9	150	maxPerRegionYear_50
Region7	NA	simulation	9	150	maxPerRegionYear_50
Region1	1990.580822	simulation	9	150	maxPerRegion_10
Region2	2015.438783	simulation	9	150	maxPerRegion_10
Region3	2005.40822	simulation	9	150	maxPerRegion_10
Region4	2000.794521	simulation	9	150	maxPerRegion_10
Region5	2000.254795	simulation	9	150	maxPerRegion_10
Region6	2004.230137	simulation	9	150	maxPerRegion_10
Region7	NA	simulation	9	150	maxPerRegion_10
Region1	1990.90411	simulation	9	150	biased_10
Region2	2017.5205489999998	simulation	9	150	biased_10
Region3	2013.90411	simulation	9	150	biased_10
Region4	2003.764385	simulation	9	150	biased_10
Region5	1998.3342469999998	simulation	9	150	biased_10
Region6	1998.2712339999998	simulation	9	150	biased_10
Region7	NA	simulation	9	150	biased_10
Region1	1989.208219	simulation	9	150	maxPerRegion_2.5
Region2	2006.57267	simulation	9	150	maxPerRegion_2.5
