source	destination	value	model	nSim	nSeq	protocol
Region2	Region6	2.0	simulation	32	500	maxPerRegionYear_5
Region3	Region6	0.0	simulation	32	500	maxPerRegionYear_5
Region4	Region6	0.0	simulation	32	500	maxPerRegionYear_5
Region5	Region6	5.0	simulation	32	500	maxPerRegionYear_5
Region6	Region6	103.0	simulation	32	500	maxPerRegionYear_5
Region7	Region6	0.0	simulation	32	500	maxPerRegionYear_5
Region1	Region7	0.0	simulation	32	500	maxPerRegionYear_5
Region2	Region7	0.0	simulation	32	500	maxPerRegionYear_5
Region3	Region7	0.0	simulation	32	500	maxPerRegionYear_5
Region4	Region7	0.0	simulation	32	500	maxPerRegionYear_5
Region5	Region7	0.0	simulation	32	500	maxPerRegionYear_5
Region6	Region7	1.0	simulation	32	500	maxPerRegionYear_5
Region7	Region7	0.0	simulation	32	500	maxPerRegionYear_5
Region1	Region1	164.0	simulation	32	500	maxPerRegion_10
Region2	Region1	2.0	simulation	32	500	maxPerRegion_10
Region3	Region1	0.0	simulation	32	500	maxPerRegion_10
Region4	Region1	0.0	simulation	32	500	maxPerRegion_10
Region5	Region1	0.0	simulation	32	500	maxPerRegion_10
Region6	Region1	0.0	simulation	32	500	maxPerRegion_10
Region7	Region1	0.0	simulation	32	500	maxPerRegion_10
Region1	Region2	10.0	simulation	32	500	maxPerRegion_10
Region2	Region2	171.0	simulation	32	500	maxPerRegion_10
Region3	Region2	0.0	simulation	32	500	maxPerRegion_10
Region4	Region2	0.0	simulation	32	500	maxPerRegion_10
Region5	Region2	0.0	simulation	32	500	maxPerRegion_10
Region6	Region2	0.0	simulation	32	500	maxPerRegion_10
Region7	Region2	0.0	simulation	32	500	maxPerRegion_10
Region1	Region3	1.0	simulation	32	500	maxPerRegion_10
Region2	Region3	12.0	simulation	32	500	maxPerRegion_10
Region3	Region3	126.0	simulation	32	500	maxPerRegion_10
Region4	Region3	8.0	simulation	32	500	maxPerRegion_10
Region5	Region3	1.0	simulation	32	500	maxPerRegion_10
Region6	Region3	0.0	simulation	32	500	maxPerRegion_10
Region7	Region3	0.0	simulation	32	500	maxPerRegion_10
Region1	Region4	0.0	simulation	32	500	maxPerRegion_10
Region2	Region4	8.0	simulation	32	500	maxPerRegion_10
Region3	Region4	1.0	simulation	32	500	maxPerRegion_10
Region4	Region4	153.0	simulation	32	500	maxPerRegion_10
Region5	Region4	6.0	simulation	32	500	maxPerRegion_10
Region6	Region4	0.0	simulation	32	500	maxPerRegion_10
Region7	Region4	0.0	simulation	32	500	maxPerRegion_10
Region1	Region5	1.0	simulation	32	500	maxPerRegion_10
Region2	Region5	4.0	simulation	32	500	maxPerRegion_10
Region3	Region5	0.0	simulation	32	500	maxPerRegion_10
Region4	Region5	7.0	simulation	32	500	maxPerRegion_10
Region5	Region5	143.0	simulation	32	500	maxPerRegion_10
Region6	Region5	0.0	simulation	32	500	maxPerRegion_10
Region7	Region5	0.0	simulation	32	500	maxPerRegion_10
Region1	Region6	0.0	simulation	32	500	maxPerRegion_10
Region2	Region6	2.0	simulation	32	500	maxPerRegion_10
Region3	Region6	0.0	simulation	32	500	maxPerRegion_10
Region4	Region6	0.0	simulation	32	500	maxPerRegion_10
Region5	Region6	5.0	simulation	32	500	maxPerRegion_10
Region6	Region6	147.0	simulation	32	500	maxPerRegion_10
Region7	Region6	0.0	simulation	32	500	maxPerRegion_10
Region1	Region7	0.0	simulation	32	500	maxPerRegion_10
Region2	Region7	0.0	simulation	32	500	maxPerRegion_10
Region3	Region7	0.0	simulation	32	500	maxPerRegion_10
Region4	Region7	0.0	simulation	32	500	maxPerRegion_10
Region5	Region7	0.0	simulation	32	500	maxPerRegion_10
Region6	Region7	1.0	simulation	32	500	maxPerRegion_10
Region7	Region7	0.0	simulation	32	500	maxPerRegion_10
Region1	Region1	29.0	simulation	32	500	uniformS_20
Region2	Region1	1.0	simulation	32	500	uniformS_20
Region3	Region1	0.0	simulation	32	500	uniformS_20
Region4	Region1	0.0	simulation	32	500	uniformS_20
Region5	Region1	1.0	simulation	32	500	uniformS_20
Region6	Region1	0.0	simulation	32	500	uniformS_20
Region7	Region1	0.0	simulation	32	500	uniformS_20
Region1	Region2	5.0	simulation	32	500	uniformS_20
Region2	Region2	30.0	simulation	32	500	uniformS_20
Region3	Region2	0.0	simulation	32	500	uniformS_20
Region4	Region2	0.0	simulation	32	500	uniformS_20
Region5	Region2	0.0	simulation	32	500	uniformS_20
Region6	Region2	0.0	simulation	32	500	uniformS_20
Region7	Region2	0.0	simulation	32	500	uniformS_20
Region1	Region3	2.0	simulation	32	500	uniformS_20
Region2	Region3	9.0	simulation	32	500	uniformS_20
Region3	Region3	267.0	simulation	32	500	uniformS_20
Region4	Region3	7.0	simulation	32	500	uniformS_20
Region5	Region3	1.0	simulation	32	500	uniformS_20
Region6	Region3	0.0	simulation	32	500	uniformS_20
Region7	Region3	0.0	simulation	32	500	uniformS_20
Region1	Region4	0.0	simulation	32	500	uniformS_20
Region2	Region4	8.0	simulation	32	500	uniformS_20
Region3	Region4	1.0	simulation	32	500	uniformS_20
Region4	Region4	551.0	simulation	32	500	uniformS_20
Region5	Region4	9.0	simulation	32	500	uniformS_20
Region6	Region4	0.0	simulation	32	500	uniformS_20
Region7	Region4	0.0	simulation	32	500	uniformS_20
Region1	Region5	0.0	simulation	32	500	uniformS_20
Region2	Region5	2.0	simulation	32	500	uniformS_20
Region3	Region5	0.0	simulation	32	500	uniformS_20
Region4	Region5	5.0	simulation	32	500	uniformS_20
Region5	Region5	29.0	simulation	32	500	uniformS_20
Region6	Region5	0.0	simulation	32	500	uniformS_20
Region7	Region5	0.0	simulation	32	500	uniformS_20
Region1	Region6	0.0	simulation	32	500	uniformS_20
Region2	Region6	2.0	simulation	32	500	uniformS_20
Region3	Region6	0.0	simulation	32	500	uniformS_20
Region4	Region6	0.0	simulation	32	500	uniformS_20
Region5	Region6	2.0	simulation	32	500	uniformS_20
Region6	Region6	2.0	simulation	32	500	uniformS_20
Region7	Region6	0.0	simulation	32	500	uniformS_20
Region1	Region7	0.0	simulation	32	500	uniformS_20
Region2	Region7	0.0	simulation	32	500	uniformS_20
Region3	Region7	0.0	simulation	32	500	uniformS_20
Region4	Region7	0.0	simulation	32	500	uniformS_20
Region5	Region7	0.0	simulation	32	500	uniformS_20
Region6	Region7	0.0	simulation	32	500	uniformS_20
Region7	Region7	0.0	simulation	32	500	uniformS_20
Region1	Region1	152.0	simulation	32	500	uniformS_2.5
Region2	Region1	3.0	simulation	32	500	uniformS_2.5
Region3	Region1	0.0	simulation	32	500	uniformS_2.5
Region4	Region1	0.0	simulation	32	500	uniformS_2.5
Region5	Region1	1.0	simulation	32	500	uniformS_2.5
Region6	Region1	0.0	simulation	32	500	uniformS_2.5
Region7	Region1	0.0	simulation	32	500	uniformS_2.5
Region1	Region2	8.0	simulation	32	500	uniformS_2.5
Region2	Region2	116.0	simulation	32	500	uniformS_2.5
Region3	Region2	1.0	simulation	32	500	uniformS_2.5
Region4	Region2	0.0	simulation	32	500	uniformS_2.5
Region5	Region2	0.0	simulation	32	500	uniformS_2.5
Region6	Region2	0.0	simulation	32	500	uniformS_2.5
Region7	Region2	0.0	simulation	32	500	uniformS_2.5
Region1	Region3	1.0	simulation	32	500	uniformS_2.5
Region2	Region3	8.0	simulation	32	500	uniformS_2.5
Region3	Region3	139.0	simulation	32	500	uniformS_2.5
Region4	Region3	8.0	simulation	32	500	uniformS_2.5
Region5	Region3	0.0	simulation	32	500	uniformS_2.5
Region6	Region3	1.0	simulation	32	500	uniformS_2.5
Region7	Region3	0.0	simulation	32	500	uniformS_2.5
Region1	Region4	0.0	simulation	32	500	uniformS_2.5
Region2	Region4	6.0	simulation	32	500	uniformS_2.5
Region3	Region4	2.0	simulation	32	500	uniformS_2.5
Region4	Region4	328.0	simulation	32	500	uniformS_2.5
Region5	Region4	10.0	simulation	32	500	uniformS_2.5
Region6	Region4	0.0	simulation	32	500	uniformS_2.5
Region7	Region4	0.0	simulation	32	500	uniformS_2.5
Region1	Region5	1.0	simulation	32	500	uniformS_2.5
Region2	Region5	4.0	simulation	32	500	uniformS_2.5
Region3	Region5	0.0	simulation	32	500	uniformS_2.5
Region4	Region5	7.0	simulation	32	500	uniformS_2.5
Region5	Region5	114.0	simulation	32	500	uniformS_2.5
Region6	Region5	1.0	simulation	32	500	uniformS_2.5
Region7	Region5	0.0	simulation	32	500	uniformS_2.5
Region1	Region6	0.0	simulation	32	500	uniformS_2.5
Region2	Region6	2.0	simulation	32	500	uniformS_2.5
Region3	Region6	0.0	simulation	32	500	uniformS_2.5
Region4	Region6	0.0	simulation	32	500	uniformS_2.5
Region5	Region6	2.0	simulation	32	500	uniformS_2.5
Region6	Region6	56.0	simulation	32	500	uniformS_2.5
Region7	Region6	0.0	simulation	32	500	uniformS_2.5
Region1	Region7	0.0	simulation	32	500	uniformS_2.5
Region2	Region7	0.0	simulation	32	500	uniformS_2.5
Region3	Region7	0.0	simulation	32	500	uniformS_2.5
Region4	Region7	0.0	simulation	32	500	uniformS_2.5
Region5	Region7	0.0	simulation	32	500	uniformS_2.5
Region6	Region7	0.0	simulation	32	500	uniformS_2.5
Region7	Region7	0.0	simulation	32	500	uniformS_2.5
Region1	Region1	12.0	simulation	32	500	biased_50
Region2	Region1	1.0	simulation	32	500	biased_50
Region3	Region1	0.0	simulation	32	500	biased_50
Region4	Region1	0.0	simulation	32	500	biased_50
Region5	Region1	0.0	simulation	32	500	biased_50
Region6	Region1	0.0	simulation	32	500	biased_50
Region7	Region1	0.0	simulation	32	500	biased_50
Region1	Region2	4.0	simulation	32	500	biased_50
Region2	Region2	18.0	simulation	32	500	biased_50
Region3	Region2	0.0	simulation	32	500	biased_50
Region4	Region2	0.0	simulation	32	500	biased_50
Region5	Region2	0.0	simulation	32	500	biased_50
Region6	Region2	0.0	simulation	32	500	biased_50
Region7	Region2	0.0	simulation	32	500	biased_50
Region1	Region3	2.0	simulation	32	500	biased_50
Region2	Region3	10.0	simulation	32	500	biased_50
Region3	Region3	286.0	simulation	32	500	biased_50
Region4	Region3	7.0	simulation	32	500	biased_50
Region5	Region3	0.0	simulation	32	500	biased_50
Region6	Region3	2.0	simulation	32	500	biased_50
Region7	Region3	0.0	simulation	32	500	biased_50
Region1	Region4	0.0	simulation	32	500	biased_50
Region2	Region4	7.0	simulation	32	500	biased_50
Region3	Region4	2.0	simulation	32	500	biased_50
Region4	Region4	576.0	simulation	32	500	biased_50
Region5	Region4	11.0	simulation	32	500	biased_50
Region6	Region4	0.0	simulation	32	500	biased_50
Region7	Region4	0.0	simulation	32	500	biased_50
Region1	Region5	0.0	simulation	32	500	biased_50
Region2	Region5	2.0	simulation	32	500	biased_50
Region3	Region5	0.0	simulation	32	500	biased_50
Region4	Region5	3.0	simulation	32	500	biased_50
Region5	Region5	14.0	simulation	32	500	biased_50
Region6	Region5	0.0	simulation	32	500	biased_50
Region7	Region5	0.0	simulation	32	500	biased_50
Region1	Region6	0.0	simulation	32	500	biased_50
Region2	Region6	0.0	simulation	32	500	biased_50
Region3	Region6	0.0	simulation	32	500	biased_50
Region4	Region6	0.0	simulation	32	500	biased_50
Region5	Region6	3.0	simulation	32	500	biased_50
Region6	Region6	6.0	simulation	32	500	biased_50
Region7	Region6	0.0	simulation	32	500	biased_50
Region1	Region7	0.0	simulation	32	500	biased_50
Region2	Region7	0.0	simulation	32	500	biased_50
Region3	Region7	0.0	simulation	32	500	biased_50
Region4	Region7	0.0	simulation	32	500	biased_50
Region5	Region7	0.0	simulation	32	500	biased_50
Region6	Region7	0.0	simulation	32	500	biased_50
Region7	Region7	0.0	simulation	32	500	biased_50
Region1	Region1	122.0	simulation	32	500	uniformS_5
Region2	Region1	1.0	simulation	32	500	uniformS_5
Region3	Region1	0.0	simulation	32	500	uniformS_5
Region4	Region1	0.0	simulation	32	500	uniformS_5
Region5	Region1	1.0	simulation	32	500	uniformS_5
Region6	Region1	0.0	simulation	32	500	uniformS_5
Region7	Region1	0.0	simulation	32	500	uniformS_5
Region1	Region2	7.0	simulation	32	500	uniformS_5
Region2	Region2	62.0	simulation	32	500	uniformS_5
Region3	Region2	2.0	simulation	32	500	uniformS_5
Region4	Region2	0.0	simulation	32	500	uniformS_5
Region5	Region2	0.0	simulation	32	500	uniformS_5
Region6	Region2	0.0	simulation	32	500	uniformS_5
Region7	Region2	0.0	simulation	32	500	uniformS_5
Region1	Region3	2.0	simulation	32	500	uniformS_5
Region2	Region3	9.0	simulation	32	500	uniformS_5
Region3	Region3	188.0	simulation	32	500	uniformS_5
Region4	Region3	7.0	simulation	32	500	uniformS_5
Region5	Region3	1.0	simulation	32	500	uniformS_5
Region6	Region3	2.0	simulation	32	500	uniformS_5
Region7	Region3	0.0	simulation	32	500	uniformS_5
Region1	Region4	0.0	simulation	32	500	uniformS_5
Region2	Region4	10.0	simulation	32	500	uniformS_5
Region3	Region4	0.0	simulation	32	500	uniformS_5
Region4	Region4	416.0	simulation	32	500	uniformS_5
Region5	Region4	9.0	simulation	32	500	uniformS_5
Region6	Region4	0.0	simulation	32	500	uniformS_5
Region7	Region4	0.0	simulation	32	500	uniformS_5
Region1	Region5	1.0	simulation	32	500	uniformS_5
Region2	Region5	1.0	simulation	32	500	uniformS_5
Region3	Region5	0.0	simulation	32	500	uniformS_5
Region4	Region5	6.0	simulation	32	500	uniformS_5
Region5	Region5	90.0	simulation	32	500	uniformS_5
Region6	Region5	1.0	simulation	32	500	uniformS_5
Region7	Region5	0.0	simulation	32	500	uniformS_5
Region1	Region6	0.0	simulation	32	500	uniformS_5
Region2	Region6	2.0	simulation	32	500	uniformS_5
Region3	Region6	0.0	simulation	32	500	uniformS_5
Region4	Region6	0.0	simulation	32	500	uniformS_5
Region5	Region6	3.0	simulation	32	500	uniformS_5
Region6	Region6	30.0	simulation	32	500	uniformS_5
Region7	Region6	0.0	simulation	32	500	uniformS_5
Region1	Region7	0.0	simulation	32	500	uniformS_5
Region2	Region7	0.0	simulation	32	500	uniformS_5
Region3	Region7	0.0	simulation	32	500	uniformS_5
Region4	Region7	0.0	simulation	32	500	uniformS_5
Region5	Region7	0.0	simulation	32	500	uniformS_5
Region6	Region7	1.0	simulation	32	500	uniformS_5
Region7	Region7	0.0	simulation	32	500	uniformS_5
Region1	Region1	54.0	simulation	32	500	uniformS_10
Region2	Region1	1.0	simulation	32	500	uniformS_10
Region3	Region1	0.0	simulation	32	500	uniformS_10
Region4	Region1	0.0	simulation	32	500	uniformS_10
Region5	Region1	0.0	simulation	32	500	uniformS_10
Region6	Region1	0.0	simulation	32	500	uniformS_10
Region7	Region1	0.0	simulation	32	500	uniformS_10
Region1	Region2	4.0	simulation	32	500	uniformS_10
Region2	Region2	40.0	simulation	32	500	uniformS_10
Region3	Region2	0.0	simulation	32	500	uniformS_10
Region4	Region2	0.0	simulation	32	500	uniformS_10
Region5	Region2	0.0	simulation	32	500	uniformS_10
Region6	Region2	0.0	simulation	32	500	uniformS_10
Region7	Region2	0.0	simulation	32	500	uniformS_10
Region1	Region3	0.0	simulation	32	500	uniformS_10
Region2	Region3	14.0	simulation	32	500	uniformS_10
Region3	Region3	251.0	simulation	32	500	uniformS_10
Region4	Region3	8.0	simulation	32	500	uniformS_10
Region5	Region3	1.0	simulation	32	500	uniformS_10
Region6	Region3	1.0	simulation	32	500	uniformS_10
Region7	Region3	0.0	simulation	32	500	uniformS_10
Region1	Region4	1.0	simulation	32	500	uniformS_10
Region2	Region4	11.0	simulation	32	500	uniformS_10
Region3	Region4	1.0	simulation	32	500	uniformS_10
Region4	Region4	497.0	simulation	32	500	uniformS_10
Region5	Region4	8.0	simulation	32	500	uniformS_10
Region6	Region4	0.0	simulation	32	500	uniformS_10
Region7	Region4	0.0	simulation	32	500	uniformS_10
Region1	Region5	0.0	simulation	32	500	uniformS_10
Region2	Region5	2.0	simulation	32	500	uniformS_10
Region3	Region5	0.0	simulation	32	500	uniformS_10
Region4	Region5	6.0	simulation	32	500	uniformS_10
Region5	Region5	49.0	simulation	32	500	uniformS_10
Region6	Region5	0.0	simulation	32	500	uniformS_10
Region7	Region5	0.0	simulation	32	500	uniformS_10
Region1	Region6	0.0	simulation	32	500	uniformS_10
Region2	Region6	1.0	simulation	32	500	uniformS_10
Region3	Region6	0.0	simulation	32	500	uniformS_10
Region4	Region6	0.0	simulation	32	500	uniformS_10
Region5	Region6	3.0	simulation	32	500	uniformS_10
Region6	Region6	8.0	simulation	32	500	uniformS_10
Region7	Region6	0.0	simulation	32	500	uniformS_10
Region1	Region7	0.0	simulation	32	500	uniformS_10
Region2	Region7	0.0	simulation	32	500	uniformS_10
Region3	Region7	0.0	simulation	32	500	uniformS_10
Region4	Region7	0.0	simulation	32	500	uniformS_10
Region5	Region7	0.0	simulation	32	500	uniformS_10
Region6	Region7	1.0	simulation	32	500	uniformS_10
Region7	Region7	0.0	simulation	32	500	uniformS_10
Region1	Region1	175.0	simulation	32	500	maxPerRegion_20
Region2	Region1	4.0	simulation	32	500	maxPerRegion_20
Region3	Region1	0.0	simulation	32	500	maxPerRegion_20
Region4	Region1	0.0	simulation	32	500	maxPerRegion_20
Region5	Region1	1.0	simulation	32	500	maxPerRegion_20
Region6	Region1	0.0	simulation	32	500	maxPerRegion_20
Region7	Region1	0.0	simulation	32	500	maxPerRegion_20
Region1	Region2	11.0	simulation	32	500	maxPerRegion_20
Region2	Region2	140.0	simulation	32	500	maxPerRegion_20
Region3	Region2	0.0	simulation	32	500	maxPerRegion_20
Region4	Region2	0.0	simulation	32	500	maxPerRegion_20
Region5	Region2	2.0	simulation	32	500	maxPerRegion_20
Region6	Region2	0.0	simulation	32	500	maxPerRegion_20
Region7	Region2	0.0	simulation	32	500	maxPerRegion_20
Region1	Region3	1.0	simulation	32	500	maxPerRegion_20
Region2	Region3	10.0	simulation	32	500	maxPerRegion_20
Region3	Region3	150.0	simulation	32	500	maxPerRegion_20
Region4	Region3	2.0	simulation	32	500	maxPerRegion_20
Region5	Region3	1.0	simulation	32	500	maxPerRegion_20
Region6	Region3	0.0	simulation	32	500	maxPerRegion_20
Region7	Region3	0.0	simulation	32	500	maxPerRegion_20
Region1	Region4	0.0	simulation	32	500	maxPerRegion_20
Region2	Region4	5.0	simulation	32	500	maxPerRegion_20
Region3	Region4	1.0	simulation	32	500	maxPerRegion_20
Region4	Region4	150.0	simulation	32	500	maxPerRegion_20
Region5	Region4	10.0	simulation	32	500	maxPerRegion_20
Region6	Region4	0.0	simulation	32	500	maxPerRegion_20
Region7	Region4	0.0	simulation	32	500	maxPerRegion_20
Region1	Region5	1.0	simulation	32	500	maxPerRegion_20
Region2	Region5	5.0	simulation	32	500	maxPerRegion_20
Region3	Region5	0.0	simulation	32	500	maxPerRegion_20
Region4	Region5	9.0	simulation	32	500	maxPerRegion_20
Region5	Region5	163.0	simulation	32	500	maxPerRegion_20
Region6	Region5	0.0	simulation	32	500	maxPerRegion_20
Region7	Region5	0.0	simulation	32	500	maxPerRegion_20
Region1	Region6	0.0	simulation	32	500	maxPerRegion_20
Region2	Region6	3.0	simulation	32	500	maxPerRegion_20
Region3	Region6	1.0	simulation	32	500	maxPerRegion_20
Region4	Region6	0.0	simulation	32	500	maxPerRegion_20
Region5	Region6	4.0	simulation	32	500	maxPerRegion_20
Region6	Region6	121.0	simulation	32	500	maxPerRegion_20
Region7	Region6	0.0	simulation	32	500	maxPerRegion_20
Region1	Region7	0.0	simulation	32	500	maxPerRegion_20
Region2	Region7	0.0	simulation	32	500	maxPerRegion_20
Region3	Region7	0.0	simulation	32	500	maxPerRegion_20
Region4	Region7	0.0	simulation	32	500	maxPerRegion_20
Region5	Region7	0.0	simulation	32	500	maxPerRegion_20
Region6	Region7	0.0	simulation	32	500	maxPerRegion_20
Region7	Region7	0.0	simulation	32	500	maxPerRegion_20
Region1	Region1	94.0	simulation	32	500	maxPerRegionYear_50
Region2	Region1	3.0	simulation	32	500	maxPerRegionYear_50
Region3	Region1	0.0	simulation	32	500	maxPerRegionYear_50
Region4	Region1	0.0	simulation	32	500	maxPerRegionYear_50
Region5	Region1	0.0	simulation	32	500	maxPerRegionYear_50
Region6	Region1	0.0	simulation	32	500	maxPerRegionYear_50
Region7	Region1	0.0	simulation	32	500	maxPerRegionYear_50
Region1	Region2	7.0	simulation	32	500	maxPerRegionYear_50
Region2	Region2	88.0	simulation	32	500	maxPerRegionYear_50
Region3	Region2	0.0	simulation	32	500	maxPerRegionYear_50
Region4	Region2	0.0	simulation	32	500	maxPerRegionYear_50
Region5	Region2	0.0	simulation	32	500	maxPerRegionYear_50
Region6	Region2	0.0	simulation	32	500	maxPerRegionYear_50
Region7	Region2	0.0	simulation	32	500	maxPerRegionYear_50
Region1	Region3	3.0	simulation	32	500	maxPerRegionYear_50
Region2	Region3	19.0	simulation	32	500	maxPerRegionYear_50
Region3	Region3	299.0	simulation	32	500	maxPerRegionYear_50
Region4	Region3	10.0	simulation	32	500	maxPerRegionYear_50
Region5	Region3	1.0	simulation	32	500	maxPerRegionYear_50
Region6	Region3	0.0	simulation	32	500	maxPerRegionYear_50
Region7	Region3	0.0	simulation	32	500	maxPerRegionYear_50
Region1	Region4	0.0	simulation	32	500	maxPerRegionYear_50
Region2	Region4	17.0	simulation	32	500	maxPerRegionYear_50
Region3	Region4	0.0	simulation	32	500	maxPerRegionYear_50
Region4	Region4	238.0	simulation	32	500	maxPerRegionYear_50
Region5	Region4	6.0	simulation	32	500	maxPerRegionYear_50
Region6	Region4	0.0	simulation	32	500	maxPerRegionYear_50
Region7	Region4	0.0	simulation	32	500	maxPerRegionYear_50
Region1	Region5	1.0	simulation	32	500	maxPerRegionYear_50
Region2	Region5	2.0	simulation	32	500	maxPerRegionYear_50
Region3	Region5	0.0	simulation	32	500	maxPerRegionYear_50
Region4	Region5	5.0	simulation	32	500	maxPerRegionYear_50
Region5	Region5	114.0	simulation	32	500	maxPerRegionYear_50
Region6	Region5	0.0	simulation	32	500	maxPerRegionYear_50
Region7	Region5	0.0	simulation	32	500	maxPerRegionYear_50
Region1	Region6	0.0	simulation	32	500	maxPerRegionYear_50
Region2	Region6	2.0	simulation	32	500	maxPerRegionYear_50
Region3	Region6	0.0	simulation	32	500	maxPerRegionYear_50
Region4	Region6	0.0	simulation	32	500	maxPerRegionYear_50
Region5	Region6	3.0	simulation	32	500	maxPerRegionYear_50
Region6	Region6	54.0	simulation	32	500	maxPerRegionYear_50
Region7	Region6	0.0	simulation	32	500	maxPerRegionYear_50
Region1	Region7	0.0	simulation	32	500	maxPerRegionYear_50
Region2	Region7	0.0	simulation	32	500	maxPerRegionYear_50
Region3	Region7	0.0	simulation	32	500	maxPerRegionYear_50
Region4	Region7	0.0	simulation	32	500	maxPerRegionYear_50
Region5	Region7	0.0	simulation	32	500	maxPerRegionYear_50
Region6	Region7	0.0	simulation	32	500	maxPerRegionYear_50
Region7	Region7	0.0	simulation	32	500	maxPerRegionYear_50
Region1	Region1	131.0	simulation	32	500	biased_2.5
Region2	Region1	2.0	simulation	32	500	biased_2.5
Region3	Region1	0.0	simulation	32	500	biased_2.5
Region4	Region1	1.0	simulation	32	500	biased_2.5
Region5	Region1	0.0	simulation	32	500	biased_2.5
Region6	Region1	0.0	simulation	32	500	biased_2.5
Region7	Region1	0.0	simulation	32	500	biased_2.5
Region1	Region2	9.0	simulation	32	500	biased_2.5
Region2	Region2	76.0	simulation	32	500	biased_2.5
Region3	Region2	1.0	simulation	32	500	biased_2.5
Region4	Region2	0.0	simulation	32	500	biased_2.5
Region5	Region2	0.0	simulation	32	500	biased_2.5
Region6	Region2	0.0	simulation	32	500	biased_2.5
Region7	Region2	0.0	simulation	32	500	biased_2.5
Region1	Region3	1.0	simulation	32	500	biased_2.5
Region2	Region3	11.0	simulation	32	500	biased_2.5
Region3	Region3	166.0	simulation	32	500	biased_2.5
Region4	Region3	5.0	simulation	32	500	biased_2.5
Region5	Region3	1.0	simulation	32	500	biased_2.5
Region6	Region3	0.0	simulation	32	500	biased_2.5
Region7	Region3	0.0	simulation	32	500	biased_2.5
Region1	Region4	0.0	simulation	32	500	biased_2.5
Region2	Region4	5.0	simulation	32	500	biased_2.5
Region3	Region4	1.0	simulation	32	500	biased_2.5
Region4	Region4	368.0	simulation	32	500	biased_2.5
Region5	Region4	7.0	simulation	32	500	biased_2.5
Region6	Region4	0.0	simulation	32	500	biased_2.5
Region7	Region4	0.0	simulation	32	500	biased_2.5
Region1	Region5	1.0	simulation	32	500	biased_2.5
Region2	Region5	3.0	simulation	32	500	biased_2.5
Region3	Region5	0.0	simulation	32	500	biased_2.5
Region4	Region5	9.0	simulation	32	500	biased_2.5
Region5	Region5	125.0	simulation	32	500	biased_2.5
Region6	Region5	0.0	simulation	32	500	biased_2.5
Region7	Region5	0.0	simulation	32	500	biased_2.5
Region1	Region6	0.0	simulation	32	500	biased_2.5
Region2	Region6	1.0	simulation	32	500	biased_2.5
Region3	Region6	0.0	simulation	32	500	biased_2.5
Region4	Region6	0.0	simulation	32	500	biased_2.5
Region5	Region6	2.0	simulation	32	500	biased_2.5
Region6	Region6	50.0	simulation	32	500	biased_2.5
Region7	Region6	0.0	simulation	32	500	biased_2.5
Region1	Region7	0.0	simulation	32	500	biased_2.5
Region2	Region7	0.0	simulation	32	500	biased_2.5
Region3	Region7	0.0	simulation	32	500	biased_2.5
Region4	Region7	0.0	simulation	32	500	biased_2.5
Region5	Region7	0.0	simulation	32	500	biased_2.5
Region6	Region7	1.0	simulation	32	500	biased_2.5
Region7	Region7	0.0	simulation	32	500	biased_2.5
Region1	Region1	189.0	simulation	32	500	maxPerRegionYear_2.5
Region2	Region1	4.0	simulation	32	500	maxPerRegionYear_2.5
Region3	Region1	1.0	simulation	32	500	maxPerRegionYear_2.5
Region4	Region1	0.0	simulation	32	500	maxPerRegionYear_2.5
Region5	Region1	0.0	simulation	32	500	maxPerRegionYear_2.5
Region6	Region1	0.0	simulation	32	500	maxPerRegionYear_2.5
Region7	Region1	0.0	simulation	32	500	maxPerRegionYear_2.5
Region1	Region2	16.0	simulation	32	500	maxPerRegionYear_2.5
Region2	Region2	179.0	simulation	32	500	maxPerRegionYear_2.5
Region3	Region2	8.0	simulation	32	500	maxPerRegionYear_2.5
Region4	Region2	0.0	simulation	32	500	maxPerRegionYear_2.5
Region5	Region2	1.0	simulation	32	500	maxPerRegionYear_2.5
Region6	Region2	0.0	simulation	32	500	maxPerRegionYear_2.5
Region7	Region2	0.0	simulation	32	500	maxPerRegionYear_2.5
Region1	Region3	1.0	simulation	32	500	maxPerRegionYear_2.5
Region2	Region3	18.0	simulation	32	500	maxPerRegionYear_2.5
Region3	Region3	132.0	simulation	32	500	maxPerRegionYear_2.5
Region4	Region3	8.0	simulation	32	500	maxPerRegionYear_2.5
Region5	Region3	1.0	simulation	32	500	maxPerRegionYear_2.5
Region6	Region3	0.0	simulation	32	500	maxPerRegionYear_2.5
Region7	Region3	0.0	simulation	32	500	maxPerRegionYear_2.5
Region1	Region4	0.0	simulation	32	500	maxPerRegionYear_2.5
Region2	Region4	9.0	simulation	32	500	maxPerRegionYear_2.5
Region3	Region4	0.0	simulation	32	500	maxPerRegionYear_2.5
Region4	Region4	121.0	simulation	32	500	maxPerRegionYear_2.5
Region5	Region4	9.0	simulation	32	500	maxPerRegionYear_2.5
Region6	Region4	0.0	simulation	32	500	maxPerRegionYear_2.5
Region7	Region4	0.0	simulation	32	500	maxPerRegionYear_2.5
Region1	Region5	1.0	simulation	32	500	maxPerRegionYear_2.5
Region2	Region5	4.0	simulation	32	500	maxPerRegionYear_2.5
Region3	Region5	0.0	simulation	32	500	maxPerRegionYear_2.5
Region4	Region5	9.0	simulation	32	500	maxPerRegionYear_2.5
