"matrix"	"nSim"	"nSeq"	"protocol"	"model"
"3demes"	48	500	"uniformS_20"	"dta"
"3demes"	48	500	"uniform"	"dta"
"3demes"	48	500	"maxPerRegionYear_10"	"dta"
"3demes"	48	500	"biased_5"	"dta"
"3demes"	48	500	"maxPerRegion_10"	"dta"
"3demes"	48	500	"biased_50"	"dta"
"3demes"	48	500	"uniformS_10"	"dta"
"3demes"	45	500	"maxPerRegion_10"	"dta"
"3demes"	45	500	"biased_50"	"dta"
"3demes"	45	500	"biased_5"	"dta"
"3demes"	45	500	"uniform"	"dta"
"3demes"	45	500	"maxPerRegionYear_10"	"dta"
"3demes"	45	500	"uniformS_20"	"dta"
"3demes"	45	500	"maxPerRegionYear_20"	"dta"
"3demes"	45	500	"uniformS_10"	"dta"
"3demes"	45	500	"maxPerRegion_20"	"dta"
"3demes"	45	500	"biased_2.5"	"dta"
"3demes"	45	500	"biased_20"	"dta"
"3demes"	45	500	"biased_10"	"dta"
"3demes"	44	500	"uniform"	"dta"
"3demes"	44	500	"maxPerRegionYear_10"	"dta"
"3demes"	44	500	"biased_5"	"dta"
"3demes"	44	500	"biased_2.5"	"dta"
"3demes"	44	500	"maxPerRegion_20"	"dta"
"3demes"	44	500	"biased_50"	"dta"
"3demes"	44	500	"uniformS_10"	"dta"
"3demes"	44	500	"uniformS_20"	"dta"
"3demes"	44	500	"maxPerRegion_10"	"dta"
"3demes"	44	500	"biased_20"	"dta"
"3demes"	44	500	"biased_10"	"dta"
"3demes"	44	500	"maxPerRegionYear_20"	"dta"
"3demes"	49	500	"biased_50"	"dta"
"3demes"	49	500	"biased_2.5"	"dta"
"3demes"	49	500	"uniformS_10"	"dta"
"3demes"	49	500	"maxPerRegionYear_10"	"dta"
"3demes"	49	500	"uniform"	"dta"
"3demes"	49	500	"maxPerRegion_10"	"dta"
"3demes"	49	500	"maxPerRegionYear_20"	"dta"
"3demes"	49	500	"biased_10"	"dta"
"3demes"	49	500	"biased_20"	"dta"
"3demes"	49	500	"maxPerRegion_20"	"dta"
"3demes"	49	500	"biased_5"	"dta"
"3demes"	49	500	"uniformS_20"	"dta"
"3demes"	50	500	"biased_50"	"dta"
"3demes"	50	500	"uniformS_10"	"dta"
"3demes"	50	500	"biased_20"	"dta"
"3demes"	50	500	"maxPerRegionYear_10"	"dta"
"3demes"	50	500	"maxPerRegion_10"	"dta"
"3demes"	50	500	"maxPerRegionYear_20"	"dta"
"3demes"	50	500	"uniformS_20"	"dta"
"3demes"	50	500	"biased_5"	"dta"
"3demes"	50	500	"biased_2.5"	"dta"
"3demes"	50	500	"maxPerRegion_20"	"dta"
"3demes"	50	500	"biased_10"	"dta"
"3demes"	50	500	"uniform"	"dta"
"3demes"	43	500	"biased_20"	"dta"
"3demes"	43	500	"uniformS_10"	"dta"
"3demes"	43	500	"biased_50"	"dta"
"3demes"	43	500	"uniform"	"dta"
"3demes"	43	500	"uniformS_20"	"dta"
"3demes"	43	500	"biased_5"	"dta"
"3demes"	43	500	"maxPerRegionYear_10"	"dta"
"3demes"	43	500	"maxPerRegionYear_20"	"dta"
"3demes"	43	500	"biased_2.5"	"dta"
"3demes"	43	500	"maxPerRegion_20"	"dta"
"3demes"	43	500	"biased_10"	"dta"
"3demes"	43	500	"maxPerRegion_10"	"dta"
"3demes"	46	500	"biased_20"	"mascot"
"3demes"	46	500	"maxPerRegion_20"	"mascot"
"3demes"	46	500	"maxPerRegionYear_20"	"mascot"
"3demes"	46	500	"biased_2.5"	"mascot"
"3demes"	46	500	"biased_5"	"mascot"
"3demes"	46	500	"uniform"	"mascot"
"3demes"	46	500	"biased_50"	"mascot"
"3demes"	46	500	"uniformS_10"	"mascot"
"3demes"	46	500	"maxPerRegionYear_10"	"mascot"
"3demes"	46	500	"biased_10"	"mascot"
"3demes"	46	500	"maxPerRegion_10"	"mascot"
"3demes"	47	500	"biased_50"	"mascot"
"3demes"	47	500	"biased_20"	"mascot"
"3demes"	47	500	"uniformS_10"	"mascot"
"3demes"	47	500	"maxPerRegionYear_20"	"mascot"
"3demes"	47	500	"maxPerRegionYear_10"	"mascot"
"3demes"	47	500	"uniformS_20"	"mascot"
"3demes"	47	500	"biased_5"	"mascot"
"3demes"	47	500	"uniform"	"mascot"
"3demes"	47	500	"maxPerRegion_10"	"mascot"
"3demes"	47	500	"maxPerRegion_20"	"mascot"
"3demes"	47	500	"biased_2.5"	"mascot"
"3demes"	47	500	"biased_10"	"mascot"
"3demes"	41	500	"maxPerRegionYear_10"	"mascot"
"3demes"	41	500	"biased_5"	"mascot"
"3demes"	41	500	"biased_50"	"mascot"
"3demes"	41	500	"maxPerRegion_10"	"mascot"
"3demes"	41	500	"uniformS_10"	"mascot"
"3demes"	41	500	"uniform"	"mascot"
"3demes"	41	500	"biased_2.5"	"mascot"
"3demes"	41	500	"biased_20"	"mascot"
"3demes"	41	500	"biased_10"	"mascot"
"3demes"	41	500	"maxPerRegionYear_20"	"mascot"
"3demes"	41	500	"maxPerRegion_20"	"mascot"
"3demes"	41	500	"uniformS_20"	"mascot"
"3demes"	42	500	"maxPerRegion_20"	"mascot"
"3demes"	42	500	"biased_10"	"mascot"
"3demes"	42	500	"maxPerRegionYear_10"	"mascot"
"3demes"	42	500	"biased_2.5"	"mascot"
"3demes"	42	500	"uniform"	"mascot"
"3demes"	42	500	"biased_50"	"mascot"
"3demes"	42	500	"uniformS_10"	"mascot"
"3demes"	42	500	"uniformS_20"	"mascot"
"3demes"	42	500	"maxPerRegionYear_20"	"mascot"
"3demes"	42	500	"biased_20"	"mascot"
"3demes"	42	500	"biased_5"	"mascot"
"3demes"	42	500	"maxPerRegion_10"	"mascot"
"3demes"	48	500	"maxPerRegion_20"	"mascot"
"3demes"	48	500	"biased_20"	"mascot"
"3demes"	48	500	"biased_2.5"	"mascot"
"3demes"	48	500	"biased_10"	"mascot"
"3demes"	48	500	"maxPerRegionYear_20"	"mascot"
"3demes"	48	500	"uniformS_20"	"mascot"
"3demes"	48	500	"uniform"	"mascot"
"3demes"	48	500	"maxPerRegionYear_10"	"mascot"
"3demes"	48	500	"biased_5"	"mascot"
"3demes"	48	500	"maxPerRegion_10"	"mascot"
"3demes"	48	500	"biased_50"	"mascot"
"3demes"	48	500	"uniformS_10"	"mascot"
"3demes"	45	500	"maxPerRegion_10"	"mascot"
"3demes"	45	500	"biased_50"	"mascot"
"3demes"	45	500	"biased_5"	"mascot"
"3demes"	45	500	"uniform"	"mascot"
"3demes"	45	500	"maxPerRegionYear_10"	"mascot"
"3demes"	45	500	"uniformS_20"	"mascot"
"3demes"	45	500	"maxPerRegionYear_20"	"mascot"
"3demes"	45	500	"uniformS_10"	"mascot"
"3demes"	45	500	"maxPerRegion_20"	"mascot"
"3demes"	45	500	"biased_2.5"	"mascot"
"3demes"	45	500	"biased_20"	"mascot"
"3demes"	45	500	"biased_10"	"mascot"
"3demes"	44	500	"uniform"	"mascot"
"3demes"	44	500	"maxPerRegionYear_10"	"mascot"
"3demes"	44	500	"biased_5"	"mascot"
"3demes"	44	500	"biased_2.5"	"mascot"
"3demes"	44	500	"maxPerRegion_20"	"mascot"
"3demes"	44	500	"biased_50"	"mascot"
"3demes"	44	500	"uniformS_10"	"mascot"
"3demes"	44	500	"uniformS_20"	"mascot"
"3demes"	44	500	"maxPerRegion_10"	"mascot"
"3demes"	44	500	"biased_20"	"mascot"
"3demes"	44	500	"biased_10"	"mascot"
"3demes"	44	500	"maxPerRegionYear_20"	"mascot"
"3demes"	49	500	"biased_50"	"mascot"
"3demes"	49	500	"biased_2.5"	"mascot"
"3demes"	49	500	"uniformS_10"	"mascot"
"3demes"	49	500	"maxPerRegionYear_10"	"mascot"
"3demes"	49	500	"uniform"	"mascot"
"3demes"	49	500	"maxPerRegion_10"	"mascot"
"3demes"	49	500	"maxPerRegionYear_20"	"mascot"
"3demes"	49	500	"biased_10"	"mascot"
"3demes"	49	500	"biased_20"	"mascot"
"3demes"	49	500	"maxPerRegion_20"	"mascot"
"3demes"	49	500	"biased_5"	"mascot"
"3demes"	49	500	"uniformS_20"	"mascot"
"3demes"	50	500	"biased_50"	"mascot"
"3demes"	50	500	"uniformS_10"	"mascot"
"3demes"	50	500	"biased_20"	"mascot"
"3demes"	50	500	"maxPerRegionYear_10"	"mascot"
"3demes"	50	500	"maxPerRegion_10"	"mascot"
"3demes"	50	500	"maxPerRegionYear_20"	"mascot"
"3demes"	50	500	"uniformS_20"	"mascot"
"3demes"	50	500	"biased_5"	"mascot"
"3demes"	50	500	"biased_2.5"	"mascot"
"3demes"	50	500	"maxPerRegion_20"	"mascot"
"3demes"	50	500	"biased_10"	"mascot"
"3demes"	50	500	"uniform"	"mascot"
"3demes"	43	500	"biased_20"	"mascot"
"3demes"	43	500	"uniformS_10"	"mascot"
"3demes"	43	500	"biased_50"	"mascot"
"3demes"	43	500	"uniform"	"mascot"
"3demes"	43	500	"uniformS_20"	"mascot"
"3demes"	43	500	"biased_5"	"mascot"
"3demes"	43	500	"maxPerRegionYear_10"	"mascot"
"3demes"	43	500	"maxPerRegionYear_20"	"mascot"
"3demes"	43	500	"biased_2.5"	"mascot"
"3demes"	43	500	"maxPerRegion_20"	"mascot"
"3demes"	43	500	"biased_10"	"mascot"
"3demes"	43	500	"maxPerRegion_10"	"mascot"
"3demes"	1	150	"biased_10"	"glm"
"3demes"	1	150	"uniform"	"glm"
"3demes"	1	150	"biased_5"	"glm"
"3demes"	1	150	"biased_20"	"glm"
"3demes"	1	150	"uniformS_10"	"glm"
"3demes"	1	150	"biased_2.5"	"glm"
"3demes"	1	150	"biased_50"	"glm"
"3demes"	1	150	"uniformS_20"	"glm"
"3demes"	7	150	"uniformS_10"	"glm"
"3demes"	7	150	"uniform"	"glm"
"3demes"	7	150	"biased_50"	"glm"
"3demes"	7	150	"biased_2.5"	"glm"
"3demes"	7	150	"biased_5"	"glm"
"3demes"	7	150	"biased_10"	"glm"
"3demes"	7	150	"biased_20"	"glm"
"3demes"	7	150	"uniformS_20"	"glm"
"3demes"	5	150	"biased_5"	"glm"
"3demes"	5	150	"uniformS_20"	"glm"
"3demes"	5	150	"uniform"	"glm"
"3demes"	5	150	"biased_50"	"glm"
"3demes"	5	150	"biased_10"	"glm"
"3demes"	5	150	"biased_20"	"glm"
"3demes"	5	150	"biased_2.5"	"glm"
"3demes"	5	150	"uniformS_10"	"glm"
"3demes"	4	150	"biased_20"	"glm"
"3demes"	4	150	"biased_2.5"	"glm"
"3demes"	4	150	"biased_5"	"glm"
"3demes"	4	150	"biased_10"	"glm"
"3demes"	4	150	"uniform"	"glm"
"3demes"	4	150	"biased_50"	"glm"
"3demes"	4	150	"uniformS_10"	"glm"
"3demes"	4	150	"uniformS_20"	"glm"
"3demes"	10	150	"biased_20"	"glm"
"3demes"	10	150	"biased_2.5"	"glm"
"3demes"	10	150	"uniformS_10"	"glm"
"3demes"	10	150	"uniform"	"glm"
"3demes"	10	150	"biased_50"	"glm"
"3demes"	10	150	"uniformS_20"	"glm"
"3demes"	10	150	"biased_10"	"glm"
"3demes"	10	150	"biased_5"	"glm"
"3demes"	3	150	"biased_5"	"glm"
"3demes"	3	150	"uniformS_10"	"glm"
"3demes"	3	150	"biased_50"	"glm"
"3demes"	3	150	"biased_10"	"glm"
"3demes"	3	150	"biased_2.5"	"glm"
"3demes"	3	150	"uniformS_20"	"glm"
"3demes"	3	150	"uniform"	"glm"
"3demes"	3	150	"biased_20"	"glm"
"3demes"	9	150	"uniform"	"glm"
"3demes"	9	150	"biased_20"	"glm"
"3demes"	9	150	"biased_10"	"glm"
"3demes"	9	150	"uniformS_20"	"glm"
"3demes"	9	150	"biased_5"	"glm"
"3demes"	9	150	"uniformS_10"	"glm"
"3demes"	9	150	"biased_2.5"	"glm"
"3demes"	9	150	"biased_50"	"glm"
"3demes"	2	150	"biased_50"	"glm"
"3demes"	2	150	"uniformS_10"	"glm"
"3demes"	2	150	"biased_20"	"glm"
"3demes"	2	150	"biased_2.5"	"glm"
"3demes"	2	150	"biased_10"	"glm"
"3demes"	2	150	"biased_5"	"glm"
"3demes"	2	150	"uniform"	"glm"
"3demes"	2	150	"uniformS_20"	"glm"
"3demes"	6	150	"uniformS_10"	"glm"
"3demes"	6	150	"biased_10"	"glm"
"3demes"	6	150	"biased_5"	"glm"
"3demes"	6	150	"biased_20"	"glm"
"3demes"	6	150	"biased_50"	"glm"
"3demes"	6	150	"uniformS_20"	"glm"
"3demes"	6	150	"uniform"	"glm"
"3demes"	6	150	"biased_2.5"	"glm"
"3demes"	8	150	"uniform"	"glm"
"3demes"	8	150	"uniformS_10"	"glm"
"3demes"	8	150	"biased_20"	"glm"
"3demes"	8	150	"biased_10"	"glm"
"3demes"	8	150	"biased_2.5"	"glm"
"3demes"	8	150	"uniformS_20"	"glm"
"3demes"	8	150	"biased_50"	"glm"
"3demes"	8	150	"biased_5"	"glm"
"3demes"	1	500	"biased_2.5"	"glm"
"3demes"	1	500	"biased_20"	"glm"
"3demes"	1	500	"uniformS_20"	"glm"
"3demes"	1	500	"uniformS_10"	"glm"
"3demes"	1	500	"uniform"	"glm"
"3demes"	1	500	"biased_10"	"glm"
"3demes"	1	500	"biased_5"	"glm"
"3demes"	1	500	"biased_50"	"glm"
"3demes"	7	500	"biased_5"	"glm"
"3demes"	7	500	"biased_20"	"glm"
"3demes"	7	500	"biased_10"	"glm"
"3demes"	7	500	"uniform"	"glm"
"3demes"	7	500	"uniformS_20"	"glm"
"3demes"	7	500	"biased_2.5"	"glm"
"3demes"	7	500	"uniformS_10"	"glm"
"3demes"	7	500	"biased_50"	"glm"
"3demes"	5	500	"biased_20"	"glm"
"3demes"	5	500	"uniform"	"glm"
"3demes"	5	500	"biased_5"	"glm"
"3demes"	5	500	"uniformS_20"	"glm"
"3demes"	5	500	"biased_10"	"glm"
"3demes"	5	500	"uniformS_10"	"glm"
"3demes"	5	500	"biased_50"	"glm"
"3demes"	5	500	"biased_2.5"	"glm"
"3demes"	4	500	"biased_2.5"	"glm"
"3demes"	4	500	"biased_50"	"glm"
"3demes"	4	500	"biased_5"	"glm"
"3demes"	4	500	"uniform"	"glm"
"3demes"	4	500	"uniformS_20"	"glm"
"3demes"	4	500	"biased_10"	"glm"
"3demes"	4	500	"uniformS_10"	"glm"
"3demes"	4	500	"biased_20"	"glm"
"3demes"	10	500	"biased_10"	"glm"
"3demes"	10	500	"biased_5"	"glm"
"3demes"	10	500	"biased_20"	"glm"
"3demes"	10	500	"uniformS_10"	"glm"
"3demes"	10	500	"uniform"	"glm"
"3demes"	10	500	"uniformS_20"	"glm"
"3demes"	10	500	"biased_2.5"	"glm"
"3demes"	10	500	"biased_50"	"glm"
"3demes"	3	500	"biased_50"	"glm"
"3demes"	3	500	"biased_2.5"	"glm"
"3demes"	3	500	"biased_5"	"glm"
"3demes"	3	500	"uniform"	"glm"
"3demes"	3	500	"uniformS_20"	"glm"
"3demes"	3	500	"uniformS_10"	"glm"
"3demes"	3	500	"biased_10"	"glm"
"3demes"	3	500	"biased_20"	"glm"
"3demes"	9	500	"biased_5"	"glm"
"3demes"	9	500	"biased_20"	"glm"
"3demes"	9	500	"biased_50"	"glm"
"3demes"	9	500	"uniform"	"glm"
"3demes"	9	500	"uniformS_20"	"glm"
"3demes"	9	500	"biased_10"	"glm"
"3demes"	9	500	"uniformS_10"	"glm"
"3demes"	9	500	"biased_2.5"	"glm"
"3demes"	2	500	"biased_20"	"glm"
"3demes"	2	500	"biased_10"	"glm"
"3demes"	2	500	"biased_5"	"glm"
"3demes"	2	500	"uniformS_20"	"glm"
"3demes"	2	500	"uniformS_10"	"glm"
"3demes"	2	500	"biased_2.5"	"glm"
"3demes"	2	500	"uniform"	"glm"
"3demes"	2	500	"biased_50"	"glm"
"3demes"	6	500	"uniformS_20"	"glm"
"3demes"	6	500	"biased_20"	"glm"
"3demes"	6	500	"uniform"	"glm"
"3demes"	6	500	"biased_10"	"glm"
"3demes"	6	500	"uniformS_10"	"glm"
"3demes"	6	500	"biased_2.5"	"glm"
"3demes"	6	500	"biased_50"	"glm"
"3demes"	6	500	"biased_5"	"glm"
"3demes"	8	500	"biased_20"	"glm"
"3demes"	8	500	"biased_50"	"glm"
"3demes"	8	500	"uniform"	"glm"
"3demes"	8	500	"biased_5"	"glm"
"3demes"	8	500	"biased_2.5"	"glm"
"3demes"	8	500	"uniformS_10"	"glm"
"3demes"	8	500	"biased_10"	"glm"
"3demes"	8	500	"uniformS_20"	"glm"
"3demes"	13	150	"biased_5"	"glm"
"3demes"	13	150	"biased_20"	"glm"
"3demes"	13	150	"biased_2.5"	"glm"
"3demes"	13	150	"biased_50"	"glm"
"3demes"	13	150	"uniformS_20"	"glm"
"3demes"	13	150	"uniformS_10"	"glm"
"3demes"	13	150	"biased_10"	"glm"
"3demes"	13	150	"uniform"	"glm"
"3demes"	12	150	"biased_5"	"glm"
"3demes"	12	150	"biased_10"	"glm"
"3demes"	12	150	"biased_50"	"glm"
"3demes"	12	150	"uniformS_20"	"glm"
"3demes"	12	150	"uniform"	"glm"
"3demes"	12	150	"biased_2.5"	"glm"
"3demes"	12	150	"uniformS_10"	"glm"
"3demes"	12	150	"biased_20"	"glm"
"3demes"	14	150	"uniformS_10"	"glm"
"3demes"	14	150	"biased_10"	"glm"
"3demes"	14	150	"biased_50"	"glm"
"3demes"	14	150	"biased_2.5"	"glm"
"3demes"	14	150	"uniformS_20"	"glm"
"3demes"	14	150	"uniform"	"glm"
"3demes"	14	150	"biased_5"	"glm"
"3demes"	14	150	"biased_20"	"glm"
"3demes"	16	150	"biased_2.5"	"glm"
"3demes"	16	150	"biased_10"	"glm"
"3demes"	16	150	"biased_50"	"glm"
"3demes"	16	150	"biased_5"	"glm"
"3demes"	16	150	"uniformS_20"	"glm"
"3demes"	16	150	"uniform"	"glm"
"3demes"	16	150	"biased_20"	"glm"
"3demes"	16	150	"uniformS_10"	"glm"
"3demes"	17	150	"uniform"	"glm"
"3demes"	17	150	"uniformS_10"	"glm"
"3demes"	17	150	"biased_50"	"glm"
"3demes"	17	150	"uniformS_20"	"glm"
"3demes"	17	150	"biased_2.5"	"glm"
"3demes"	17	150	"biased_10"	"glm"
"3demes"	17	150	"biased_20"	"glm"
"3demes"	17	150	"biased_5"	"glm"
"3demes"	19	150	"uniformS_10"	"glm"
"3demes"	19	150	"biased_10"	"glm"
"3demes"	19	150	"biased_50"	"glm"
"3demes"	19	150	"biased_5"	"glm"
"3demes"	19	150	"biased_2.5"	"glm"
"3demes"	19	150	"uniformS_20"	"glm"
"3demes"	19	150	"biased_20"	"glm"
"3demes"	19	150	"uniform"	"glm"
"3demes"	20	150	"uniformS_20"	"glm"
"3demes"	20	150	"uniformS_10"	"glm"
"3demes"	20	150	"biased_50"	"glm"
"3demes"	20	150	"biased_5"	"glm"
"3demes"	20	150	"biased_2.5"	"glm"
"3demes"	20	150	"biased_20"	"glm"
"3demes"	20	150	"uniform"	"glm"
"3demes"	20	150	"biased_10"	"glm"
"3demes"	11	150	"biased_5"	"glm"
"3demes"	11	150	"uniformS_20"	"glm"
"3demes"	11	150	"biased_20"	"glm"
"3demes"	11	150	"biased_50"	"glm"
"3demes"	11	150	"uniform"	"glm"
"3demes"	11	150	"biased_10"	"glm"
"3demes"	11	150	"uniformS_10"	"glm"
"3demes"	11	150	"biased_2.5"	"glm"
"3demes"	15	150	"biased_2.5"	"glm"
"3demes"	15	150	"biased_10"	"glm"
"3demes"	15	150	"biased_50"	"glm"
"3demes"	15	150	"biased_5"	"glm"
"3demes"	15	150	"uniform"	"glm"
"3demes"	15	150	"uniformS_10"	"glm"
"3demes"	15	150	"uniformS_20"	"glm"
"3demes"	15	150	"biased_20"	"glm"
"3demes"	18	150	"uniform"	"glm"
"3demes"	18	150	"biased_50"	"glm"
"3demes"	18	150	"biased_2.5"	"glm"
"3demes"	18	150	"uniformS_10"	"glm"
"3demes"	18	150	"biased_20"	"glm"
"3demes"	18	150	"biased_5"	"glm"
"3demes"	18	150	"uniformS_20"	"glm"
"3demes"	18	150	"biased_10"	"glm"
"3demes"	13	500	"uniform"	"glm"
"3demes"	13	500	"uniformS_10"	"glm"
"3demes"	13	500	"biased_10"	"glm"
"3demes"	13	500	"biased_5"	"glm"
"3demes"	13	500	"uniformS_20"	"glm"
"3demes"	13	500	"biased_20"	"glm"
"3demes"	13	500	"biased_50"	"glm"
"3demes"	13	500	"biased_2.5"	"glm"
"3demes"	12	500	"biased_10"	"glm"
"3demes"	12	500	"biased_5"	"glm"
"3demes"	12	500	"biased_50"	"glm"
"3demes"	12	500	"uniformS_10"	"glm"
"3demes"	12	500	"uniformS_20"	"glm"
"3demes"	12	500	"biased_2.5"	"glm"
"3demes"	12	500	"biased_20"	"glm"
"3demes"	12	500	"uniform"	"glm"
"3demes"	14	500	"uniform"	"glm"
"3demes"	14	500	"uniformS_20"	"glm"
"3demes"	14	500	"biased_20"	"glm"
"3demes"	14	500	"biased_2.5"	"glm"
"3demes"	14	500	"uniformS_10"	"glm"
"3demes"	14	500	"biased_5"	"glm"
"3demes"	14	500	"biased_10"	"glm"
"3demes"	14	500	"biased_50"	"glm"
"3demes"	16	500	"uniformS_20"	"glm"
"3demes"	16	500	"biased_5"	"glm"
"3demes"	16	500	"uniform"	"glm"
"3demes"	16	500	"biased_2.5"	"glm"
"3demes"	16	500	"uniformS_10"	"glm"
"3demes"	16	500	"biased_20"	"glm"
"3demes"	16	500	"biased_50"	"glm"
"3demes"	16	500	"biased_10"	"glm"
"3demes"	17	500	"biased_2.5"	"glm"
"3demes"	17	500	"uniform"	"glm"
"3demes"	17	500	"biased_50"	"glm"
"3demes"	17	500	"biased_20"	"glm"
"3demes"	17	500	"biased_5"	"glm"
"3demes"	17	500	"uniformS_10"	"glm"
"3demes"	17	500	"biased_10"	"glm"
"3demes"	17	500	"uniformS_20"	"glm"
"3demes"	19	500	"uniform"	"glm"
"3demes"	19	500	"biased_5"	"glm"
"3demes"	19	500	"biased_50"	"glm"
"3demes"	19	500	"biased_10"	"glm"
"3demes"	19	500	"uniformS_20"	"glm"
"3demes"	19	500	"biased_20"	"glm"
"3demes"	19	500	"uniformS_10"	"glm"
"3demes"	19	500	"biased_2.5"	"glm"
"3demes"	20	500	"biased_2.5"	"glm"
"3demes"	20	500	"uniform"	"glm"
"3demes"	20	500	"biased_50"	"glm"
"3demes"	20	500	"uniformS_10"	"glm"
"3demes"	20	500	"uniformS_20"	"glm"
"3demes"	20	500	"biased_10"	"glm"
"3demes"	20	500	"biased_5"	"glm"
"3demes"	20	500	"biased_20"	"glm"
"3demes"	11	500	"biased_10"	"glm"
"3demes"	11	500	"uniformS_20"	"glm"
"3demes"	11	500	"biased_50"	"glm"
"3demes"	11	500	"biased_20"	"glm"
"3demes"	11	500	"uniform"	"glm"
"3demes"	11	500	"biased_2.5"	"glm"
"3demes"	11	500	"uniformS_10"	"glm"
"3demes"	11	500	"biased_5"	"glm"
"3demes"	15	500	"uniformS_20"	"glm"
"3demes"	15	500	"uniformS_10"	"glm"
"3demes"	15	500	"biased_2.5"	"glm"
"3demes"	15	500	"biased_5"	"glm"
"3demes"	15	500	"biased_10"	"glm"
"3demes"	15	500	"biased_50"	"glm"
"3demes"	15	500	"biased_20"	"glm"
"3demes"	15	500	"uniform"	"glm"
"3demes"	18	500	"biased_2.5"	"glm"
"3demes"	18	500	"biased_20"	"glm"
"3demes"	18	500	"biased_50"	"glm"
"3demes"	18	500	"uniform"	"glm"
"3demes"	18	500	"biased_5"	"glm"
"3demes"	18	500	"uniformS_10"	"glm"
"3demes"	18	500	"uniformS_20"	"glm"
"3demes"	18	500	"biased_10"	"glm"
"3demes"	30	150	"biased_20"	"glm"
"3demes"	30	150	"biased_10"	"glm"
"3demes"	30	150	"biased_2.5"	"glm"
"3demes"	30	150	"uniformS_20"	"glm"
"3demes"	30	150	"biased_50"	"glm"
"3demes"	30	150	"uniformS_10"	"glm"
"3demes"	30	150	"uniform"	"glm"
"3demes"	30	150	"biased_5"	"glm"
"3demes"	28	150	"uniformS_10"	"glm"
"3demes"	28	150	"biased_2.5"	"glm"
"3demes"	28	150	"biased_50"	"glm"
"3demes"	28	150	"uniform"	"glm"
"3demes"	28	150	"biased_5"	"glm"
"3demes"	28	150	"biased_10"	"glm"
"3demes"	28	150	"biased_20"	"glm"
"3demes"	28	150	"uniformS_20"	"glm"
"3demes"	25	150	"biased_20"	"glm"
"3demes"	25	150	"biased_5"	"glm"
"3demes"	25	150	"biased_50"	"glm"
"3demes"	25	150	"uniformS_20"	"glm"
"3demes"	25	150	"biased_2.5"	"glm"
"3demes"	25	150	"uniformS_10"	"glm"
"3demes"	25	150	"uniform"	"glm"
"3demes"	25	150	"biased_10"	"glm"
"3demes"	29	150	"biased_5"	"glm"
"3demes"	29	150	"biased_2.5"	"glm"
"3demes"	29	150	"biased_50"	"glm"
"3demes"	29	150	"biased_20"	"glm"
"3demes"	29	150	"uniformS_10"	"glm"
"3demes"	29	150	"uniform"	"glm"
"3demes"	29	150	"uniformS_20"	"glm"
"3demes"	29	150	"biased_10"	"glm"
"3demes"	23	150	"biased_10"	"glm"
"3demes"	23	150	"uniformS_20"	"glm"
"3demes"	23	150	"biased_5"	"glm"
"3demes"	23	150	"uniformS_10"	"glm"
"3demes"	23	150	"biased_50"	"glm"
"3demes"	23	150	"biased_20"	"glm"
"3demes"	23	150	"uniform"	"glm"
"3demes"	23	150	"biased_2.5"	"glm"
"3demes"	24	150	"uniformS_10"	"glm"
"3demes"	24	150	"biased_50"	"glm"
"3demes"	24	150	"biased_5"	"glm"
"3demes"	24	150	"uniformS_20"	"glm"
"3demes"	24	150	"uniform"	"glm"
"3demes"	24	150	"biased_2.5"	"glm"
"3demes"	24	150	"biased_10"	"glm"
"3demes"	24	150	"biased_20"	"glm"
"3demes"	26	150	"uniform"	"glm"
"3demes"	26	150	"biased_20"	"glm"
"3demes"	26	150	"biased_5"	"glm"
"3demes"	26	150	"uniformS_20"	"glm"
"3demes"	26	150	"biased_50"	"glm"
"3demes"	26	150	"biased_10"	"glm"
"3demes"	26	150	"biased_2.5"	"glm"
"3demes"	26	150	"uniformS_10"	"glm"
"3demes"	27	150	"uniformS_20"	"glm"
"3demes"	27	150	"biased_10"	"glm"
"3demes"	27	150	"uniform"	"glm"
"3demes"	27	150	"biased_20"	"glm"
"3demes"	27	150	"biased_50"	"glm"
"3demes"	27	150	"biased_5"	"glm"
"3demes"	27	150	"biased_2.5"	"glm"
"3demes"	27	150	"uniformS_10"	"glm"
"3demes"	22	150	"uniformS_20"	"glm"
"3demes"	22	150	"biased_20"	"glm"
"3demes"	22	150	"biased_10"	"glm"
"3demes"	22	150	"biased_5"	"glm"
"3demes"	22	150	"biased_2.5"	"glm"
"3demes"	22	150	"uniform"	"glm"
"3demes"	22	150	"uniformS_10"	"glm"
"3demes"	22	150	"biased_50"	"glm"
"3demes"	21	150	"biased_5"	"glm"
"3demes"	21	150	"uniformS_10"	"glm"
"3demes"	21	150	"biased_20"	"glm"
"3demes"	21	150	"uniformS_20"	"glm"
"3demes"	21	150	"uniform"	"glm"
"3demes"	21	150	"biased_2.5"	"glm"
"3demes"	21	150	"biased_50"	"glm"
"3demes"	21	150	"biased_10"	"glm"
"3demes"	30	500	"biased_20"	"glm"
"3demes"	30	500	"biased_10"	"glm"
"3demes"	30	500	"uniformS_10"	"glm"
"3demes"	30	500	"biased_5"	"glm"
"3demes"	30	500	"uniform"	"glm"
"3demes"	30	500	"uniformS_20"	"glm"
"3demes"	30	500	"biased_2.5"	"glm"
"3demes"	30	500	"biased_50"	"glm"
"3demes"	28	500	"biased_10"	"glm"
"3demes"	28	500	"uniformS_20"	"glm"
"3demes"	28	500	"biased_2.5"	"glm"
