"matrix"	"nSim"	"nSeq"	"protocol"	"model"
"7demes"	32	500	"biased_20"	"mascot"
"7demes"	32	500	"uniformS_10"	"mascot"
"7demes"	32	500	"maxPerRegionYear_20"	"mascot"
"7demes"	40	500	"biased_5"	"mascot"
"7demes"	40	500	"maxPerRegionYear_10"	"mascot"
"7demes"	40	500	"uniformS_10"	"mascot"
"7demes"	40	500	"uniform"	"mascot"
"7demes"	40	500	"maxPerRegion_10"	"mascot"
"7demes"	40	500	"maxPerRegionYear_20"	"mascot"
"7demes"	40	500	"biased_20"	"mascot"
"7demes"	40	500	"biased_2.5"	"mascot"
"7demes"	40	500	"maxPerRegion_20"	"mascot"
"7demes"	40	500	"biased_50"	"mascot"
"7demes"	46	150	"biased_10"	"dta"
"7demes"	46	150	"uniformS_10"	"dta"
"7demes"	46	150	"biased_50"	"dta"
"7demes"	46	150	"maxPerRegionYear_10"	"dta"
"7demes"	46	150	"uniform"	"dta"
"7demes"	46	150	"maxPerRegion_10"	"dta"
"7demes"	46	150	"biased_5"	"dta"
"7demes"	46	150	"biased_20"	"dta"
"7demes"	46	150	"biased_2.5"	"dta"
"7demes"	46	150	"maxPerRegionYear_20"	"dta"
"7demes"	46	150	"uniformS_20"	"dta"
"7demes"	46	150	"maxPerRegion_20"	"dta"
"7demes"	47	150	"uniform"	"dta"
"7demes"	47	150	"biased_2.5"	"dta"
"7demes"	47	150	"uniformS_20"	"dta"
"7demes"	47	150	"biased_50"	"dta"
"7demes"	47	150	"maxPerRegionYear_10"	"dta"
"7demes"	47	150	"maxPerRegion_10"	"dta"
"7demes"	47	150	"uniformS_10"	"dta"
"7demes"	47	150	"maxPerRegionYear_20"	"dta"
"7demes"	47	150	"biased_20"	"dta"
"7demes"	47	150	"biased_10"	"dta"
"7demes"	47	150	"maxPerRegion_20"	"dta"
"7demes"	47	150	"biased_5"	"dta"
"7demes"	41	150	"uniformS_10"	"dta"
"7demes"	41	150	"biased_20"	"dta"
"7demes"	41	150	"maxPerRegionYear_20"	"dta"
"7demes"	41	150	"maxPerRegionYear_10"	"dta"
"7demes"	41	150	"uniformS_20"	"dta"
"7demes"	41	150	"maxPerRegion_20"	"dta"
"7demes"	41	150	"biased_2.5"	"dta"
"7demes"	41	150	"biased_10"	"dta"
"7demes"	41	150	"maxPerRegion_10"	"dta"
"7demes"	41	150	"uniform"	"dta"
"7demes"	41	150	"biased_50"	"dta"
"7demes"	41	150	"biased_5"	"dta"
"7demes"	42	150	"maxPerRegion_10"	"dta"
"7demes"	42	150	"uniformS_20"	"dta"
"7demes"	42	150	"uniformS_10"	"dta"
"7demes"	42	150	"uniform"	"dta"
"7demes"	42	150	"maxPerRegionYear_10"	"dta"
"7demes"	42	150	"biased_20"	"dta"
"7demes"	42	150	"biased_5"	"dta"
"7demes"	42	150	"maxPerRegionYear_20"	"dta"
"7demes"	42	150	"biased_50"	"dta"
"7demes"	42	150	"biased_2.5"	"dta"
"7demes"	42	150	"maxPerRegion_20"	"dta"
"7demes"	42	150	"biased_10"	"dta"
"7demes"	48	150	"biased_2.5"	"dta"
"7demes"	48	150	"uniformS_10"	"dta"
"7demes"	48	150	"biased_10"	"dta"
"7demes"	48	150	"biased_20"	"dta"
"7demes"	48	150	"uniformS_20"	"dta"
"7demes"	48	150	"uniform"	"dta"
"7demes"	48	150	"biased_5"	"dta"
"7demes"	48	150	"maxPerRegionYear_10"	"dta"
"7demes"	48	150	"maxPerRegion_20"	"dta"
"7demes"	48	150	"biased_50"	"dta"
"7demes"	48	150	"maxPerRegionYear_20"	"dta"
"7demes"	48	150	"maxPerRegion_10"	"dta"
"7demes"	45	150	"uniform"	"dta"
"7demes"	45	150	"biased_20"	"dta"
"7demes"	45	150	"maxPerRegion_10"	"dta"
"7demes"	45	150	"biased_2.5"	"dta"
"7demes"	45	150	"uniformS_10"	"dta"
"7demes"	45	150	"maxPerRegionYear_10"	"dta"
"7demes"	45	150	"biased_5"	"dta"
"7demes"	45	150	"biased_10"	"dta"
"7demes"	45	150	"maxPerRegionYear_20"	"dta"
"7demes"	45	150	"maxPerRegion_20"	"dta"
"7demes"	45	150	"uniformS_20"	"dta"
"7demes"	45	150	"biased_50"	"dta"
"7demes"	44	150	"biased_10"	"dta"
"7demes"	44	150	"uniform"	"dta"
"7demes"	44	150	"biased_50"	"dta"
"7demes"	44	150	"biased_2.5"	"dta"
"7demes"	44	150	"maxPerRegion_20"	"dta"
"7demes"	44	150	"uniformS_20"	"dta"
"7demes"	44	150	"maxPerRegionYear_20"	"dta"
"7demes"	44	150	"biased_20"	"dta"
"7demes"	44	150	"maxPerRegionYear_10"	"dta"
"7demes"	44	150	"uniformS_10"	"dta"
"7demes"	44	150	"biased_5"	"dta"
"7demes"	44	150	"maxPerRegion_10"	"dta"
"7demes"	49	150	"uniformS_20"	"dta"
"7demes"	49	150	"biased_2.5"	"dta"
"7demes"	49	150	"biased_50"	"dta"
"7demes"	49	150	"maxPerRegion_20"	"dta"
"7demes"	49	150	"uniformS_10"	"dta"
"7demes"	49	150	"maxPerRegion_10"	"dta"
"7demes"	49	150	"biased_20"	"dta"
"7demes"	49	150	"uniform"	"dta"
"7demes"	49	150	"maxPerRegionYear_10"	"dta"
"7demes"	49	150	"biased_10"	"dta"
"7demes"	49	150	"biased_5"	"dta"
"7demes"	49	150	"maxPerRegionYear_20"	"dta"
"7demes"	50	150	"maxPerRegion_10"	"dta"
"7demes"	50	150	"biased_50"	"dta"
"7demes"	50	150	"maxPerRegionYear_20"	"dta"
"7demes"	50	150	"biased_2.5"	"dta"
"7demes"	50	150	"maxPerRegion_20"	"dta"
"7demes"	50	150	"uniformS_20"	"dta"
"7demes"	50	150	"uniformS_10"	"dta"
"7demes"	50	150	"biased_5"	"dta"
"7demes"	50	150	"uniform"	"dta"
"7demes"	50	150	"biased_10"	"dta"
"7demes"	50	150	"biased_20"	"dta"
"7demes"	50	150	"maxPerRegionYear_10"	"dta"
"7demes"	43	150	"uniform"	"dta"
"7demes"	43	150	"maxPerRegionYear_20"	"dta"
"7demes"	43	150	"biased_5"	"dta"
"7demes"	43	150	"biased_20"	"dta"
"7demes"	43	150	"biased_2.5"	"dta"
"7demes"	43	150	"maxPerRegion_10"	"dta"
"7demes"	43	150	"maxPerRegionYear_10"	"dta"
"7demes"	43	150	"uniformS_10"	"dta"
"7demes"	43	150	"biased_50"	"dta"
"7demes"	43	150	"biased_10"	"dta"
"7demes"	43	150	"maxPerRegion_20"	"dta"
"7demes"	43	150	"uniformS_20"	"dta"
"7demes"	46	150	"biased_10"	"basta"
"7demes"	46	150	"uniformS_10"	"basta"
"7demes"	46	150	"biased_50"	"basta"
"7demes"	46	150	"maxPerRegionYear_10"	"basta"
"7demes"	46	150	"uniform"	"basta"
"7demes"	46	150	"maxPerRegion_10"	"basta"
"7demes"	46	150	"biased_5"	"basta"
"7demes"	46	150	"biased_20"	"basta"
"7demes"	46	150	"biased_2.5"	"basta"
"7demes"	46	150	"maxPerRegionYear_20"	"basta"
"7demes"	46	150	"uniformS_20"	"basta"
"7demes"	46	150	"maxPerRegion_20"	"basta"
"7demes"	47	150	"uniform"	"basta"
"7demes"	47	150	"biased_2.5"	"basta"
"7demes"	47	150	"uniformS_20"	"basta"
"7demes"	47	150	"biased_50"	"basta"
"7demes"	47	150	"maxPerRegion_10"	"basta"
"7demes"	47	150	"uniformS_10"	"basta"
"7demes"	47	150	"maxPerRegionYear_20"	"basta"
"7demes"	47	150	"biased_20"	"basta"
"7demes"	47	150	"biased_10"	"basta"
"7demes"	47	150	"maxPerRegion_20"	"basta"
"7demes"	47	150	"biased_5"	"basta"
"7demes"	41	150	"uniformS_10"	"basta"
"7demes"	41	150	"biased_20"	"basta"
"7demes"	41	150	"maxPerRegionYear_20"	"basta"
"7demes"	41	150	"maxPerRegionYear_10"	"basta"
"7demes"	41	150	"uniformS_20"	"basta"
"7demes"	41	150	"maxPerRegion_20"	"basta"
"7demes"	41	150	"biased_2.5"	"basta"
"7demes"	41	150	"biased_10"	"basta"
"7demes"	41	150	"maxPerRegion_10"	"basta"
"7demes"	41	150	"uniform"	"basta"
"7demes"	41	150	"biased_50"	"basta"
"7demes"	41	150	"biased_5"	"basta"
"7demes"	42	150	"maxPerRegion_10"	"basta"
"7demes"	42	150	"uniformS_20"	"basta"
"7demes"	42	150	"uniformS_10"	"basta"
"7demes"	42	150	"uniform"	"basta"
"7demes"	42	150	"maxPerRegionYear_10"	"basta"
"7demes"	42	150	"biased_20"	"basta"
"7demes"	42	150	"maxPerRegionYear_20"	"basta"
"7demes"	42	150	"biased_50"	"basta"
"7demes"	42	150	"biased_2.5"	"basta"
"7demes"	42	150	"maxPerRegion_20"	"basta"
"7demes"	42	150	"biased_10"	"basta"
"7demes"	48	150	"biased_2.5"	"basta"
"7demes"	48	150	"biased_10"	"basta"
"7demes"	48	150	"biased_20"	"basta"
"7demes"	48	150	"uniformS_20"	"basta"
"7demes"	48	150	"uniform"	"basta"
"7demes"	48	150	"biased_5"	"basta"
"7demes"	48	150	"maxPerRegionYear_10"	"basta"
"7demes"	48	150	"maxPerRegion_20"	"basta"
"7demes"	48	150	"biased_50"	"basta"
"7demes"	48	150	"maxPerRegionYear_20"	"basta"
"7demes"	48	150	"maxPerRegion_10"	"basta"
"7demes"	45	150	"uniform"	"basta"
"7demes"	45	150	"biased_20"	"basta"
"7demes"	45	150	"maxPerRegion_10"	"basta"
"7demes"	45	150	"biased_2.5"	"basta"
"7demes"	45	150	"uniformS_10"	"basta"
"7demes"	45	150	"maxPerRegionYear_10"	"basta"
"7demes"	45	150	"biased_5"	"basta"
"7demes"	45	150	"biased_10"	"basta"
"7demes"	45	150	"maxPerRegionYear_20"	"basta"
"7demes"	45	150	"maxPerRegion_20"	"basta"
"7demes"	45	150	"uniformS_20"	"basta"
"7demes"	45	150	"biased_50"	"basta"
"7demes"	44	150	"biased_10"	"basta"
"7demes"	44	150	"uniform"	"basta"
"7demes"	44	150	"biased_50"	"basta"
"7demes"	44	150	"biased_2.5"	"basta"
"7demes"	44	150	"maxPerRegion_20"	"basta"
"7demes"	44	150	"uniformS_20"	"basta"
"7demes"	44	150	"maxPerRegionYear_20"	"basta"
"7demes"	44	150	"biased_20"	"basta"
"7demes"	44	150	"maxPerRegionYear_10"	"basta"
"7demes"	44	150	"uniformS_10"	"basta"
"7demes"	44	150	"biased_5"	"basta"
"7demes"	44	150	"maxPerRegion_10"	"basta"
"7demes"	49	150	"uniformS_20"	"basta"
"7demes"	49	150	"biased_2.5"	"basta"
"7demes"	49	150	"biased_50"	"basta"
"7demes"	49	150	"uniformS_10"	"basta"
"7demes"	49	150	"maxPerRegion_10"	"basta"
"7demes"	49	150	"biased_20"	"basta"
"7demes"	49	150	"uniform"	"basta"
"7demes"	49	150	"biased_10"	"basta"
"7demes"	49	150	"biased_5"	"basta"
"7demes"	50	150	"biased_50"	"basta"
"7demes"	50	150	"maxPerRegionYear_20"	"basta"
"7demes"	50	150	"biased_2.5"	"basta"
"7demes"	50	150	"maxPerRegion_20"	"basta"
"7demes"	50	150	"uniformS_20"	"basta"
"7demes"	50	150	"uniformS_10"	"basta"
"7demes"	50	150	"biased_5"	"basta"
"7demes"	50	150	"uniform"	"basta"
"7demes"	50	150	"biased_10"	"basta"
"7demes"	50	150	"biased_20"	"basta"
"7demes"	50	150	"maxPerRegionYear_10"	"basta"
"7demes"	43	150	"uniform"	"basta"
"7demes"	43	150	"maxPerRegionYear_20"	"basta"
"7demes"	43	150	"biased_5"	"basta"
"7demes"	43	150	"biased_20"	"basta"
"7demes"	43	150	"biased_2.5"	"basta"
"7demes"	43	150	"maxPerRegion_10"	"basta"
"7demes"	43	150	"maxPerRegionYear_10"	"basta"
"7demes"	43	150	"uniformS_10"	"basta"
"7demes"	43	150	"biased_50"	"basta"
"7demes"	43	150	"biased_10"	"basta"
"7demes"	43	150	"maxPerRegion_20"	"basta"
"7demes"	43	150	"uniformS_20"	"basta"
"7demes"	46	150	"biased_10"	"mascot"
"7demes"	46	150	"uniformS_10"	"mascot"
"7demes"	46	150	"biased_50"	"mascot"
"7demes"	46	150	"maxPerRegionYear_10"	"mascot"
"7demes"	46	150	"uniform"	"mascot"
"7demes"	46	150	"maxPerRegion_10"	"mascot"
"7demes"	46	150	"biased_5"	"mascot"
"7demes"	46	150	"biased_20"	"mascot"
"7demes"	46	150	"biased_2.5"	"mascot"
"7demes"	46	150	"maxPerRegionYear_20"	"mascot"
"7demes"	46	150	"uniformS_20"	"mascot"
"7demes"	46	150	"maxPerRegion_20"	"mascot"
"7demes"	47	150	"uniform"	"mascot"
"7demes"	47	150	"biased_2.5"	"mascot"
"7demes"	47	150	"uniformS_20"	"mascot"
"7demes"	47	150	"biased_50"	"mascot"
"7demes"	47	150	"maxPerRegionYear_10"	"mascot"
"7demes"	47	150	"maxPerRegion_10"	"mascot"
"7demes"	47	150	"uniformS_10"	"mascot"
"7demes"	47	150	"maxPerRegionYear_20"	"mascot"
"7demes"	47	150	"biased_20"	"mascot"
"7demes"	47	150	"biased_10"	"mascot"
"7demes"	47	150	"maxPerRegion_20"	"mascot"
"7demes"	47	150	"biased_5"	"mascot"
"7demes"	41	150	"uniformS_10"	"mascot"
"7demes"	41	150	"biased_20"	"mascot"
"7demes"	41	150	"maxPerRegionYear_20"	"mascot"
"7demes"	41	150	"maxPerRegionYear_10"	"mascot"
"7demes"	41	150	"uniformS_20"	"mascot"
"7demes"	41	150	"maxPerRegion_20"	"mascot"
"7demes"	41	150	"biased_2.5"	"mascot"
"7demes"	41	150	"biased_10"	"mascot"
"7demes"	41	150	"maxPerRegion_10"	"mascot"
"7demes"	41	150	"uniform"	"mascot"
"7demes"	41	150	"biased_50"	"mascot"
"7demes"	41	150	"biased_5"	"mascot"
"7demes"	42	150	"maxPerRegion_10"	"mascot"
"7demes"	42	150	"uniformS_20"	"mascot"
"7demes"	42	150	"uniformS_10"	"mascot"
"7demes"	42	150	"uniform"	"mascot"
"7demes"	42	150	"maxPerRegionYear_10"	"mascot"
"7demes"	42	150	"biased_20"	"mascot"
"7demes"	42	150	"biased_5"	"mascot"
"7demes"	42	150	"maxPerRegionYear_20"	"mascot"
"7demes"	42	150	"biased_50"	"mascot"
"7demes"	42	150	"biased_2.5"	"mascot"
"7demes"	42	150	"maxPerRegion_20"	"mascot"
"7demes"	42	150	"biased_10"	"mascot"
"7demes"	48	150	"biased_2.5"	"mascot"
"7demes"	48	150	"uniformS_10"	"mascot"
"7demes"	48	150	"biased_10"	"mascot"
"7demes"	48	150	"biased_20"	"mascot"
"7demes"	48	150	"uniformS_20"	"mascot"
"7demes"	48	150	"uniform"	"mascot"
"7demes"	48	150	"biased_5"	"mascot"
"7demes"	48	150	"maxPerRegionYear_10"	"mascot"
"7demes"	48	150	"maxPerRegion_20"	"mascot"
"7demes"	48	150	"biased_50"	"mascot"
"7demes"	48	150	"maxPerRegionYear_20"	"mascot"
"7demes"	48	150	"maxPerRegion_10"	"mascot"
"7demes"	45	150	"uniform"	"mascot"
"7demes"	45	150	"biased_20"	"mascot"
"7demes"	45	150	"maxPerRegion_10"	"mascot"
"7demes"	45	150	"biased_2.5"	"mascot"
"7demes"	45	150	"uniformS_10"	"mascot"
"7demes"	45	150	"maxPerRegionYear_10"	"mascot"
"7demes"	45	150	"biased_5"	"mascot"
"7demes"	45	150	"biased_10"	"mascot"
"7demes"	45	150	"maxPerRegionYear_20"	"mascot"
"7demes"	45	150	"maxPerRegion_20"	"mascot"
"7demes"	45	150	"uniformS_20"	"mascot"
"7demes"	45	150	"biased_50"	"mascot"
"7demes"	44	150	"biased_10"	"mascot"
"7demes"	44	150	"biased_50"	"mascot"
"7demes"	44	150	"biased_2.5"	"mascot"
"7demes"	44	150	"maxPerRegion_20"	"mascot"
"7demes"	44	150	"uniformS_20"	"mascot"
"7demes"	44	150	"maxPerRegionYear_20"	"mascot"
"7demes"	44	150	"biased_20"	"mascot"
"7demes"	44	150	"maxPerRegionYear_10"	"mascot"
"7demes"	44	150	"uniformS_10"	"mascot"
"7demes"	44	150	"biased_5"	"mascot"
"7demes"	44	150	"maxPerRegion_10"	"mascot"
"7demes"	49	150	"uniformS_20"	"mascot"
"7demes"	49	150	"biased_2.5"	"mascot"
"7demes"	49	150	"biased_50"	"mascot"
"7demes"	49	150	"maxPerRegion_20"	"mascot"
"7demes"	49	150	"uniformS_10"	"mascot"
"7demes"	49	150	"maxPerRegion_10"	"mascot"
"7demes"	49	150	"biased_20"	"mascot"
"7demes"	49	150	"uniform"	"mascot"
"7demes"	49	150	"biased_10"	"mascot"
"7demes"	49	150	"biased_5"	"mascot"
"7demes"	50	150	"maxPerRegion_10"	"mascot"
"7demes"	50	150	"biased_50"	"mascot"
"7demes"	50	150	"maxPerRegionYear_20"	"mascot"
"7demes"	50	150	"biased_2.5"	"mascot"
"7demes"	50	150	"maxPerRegion_20"	"mascot"
"7demes"	50	150	"uniformS_20"	"mascot"
"7demes"	50	150	"uniformS_10"	"mascot"
"7demes"	50	150	"biased_5"	"mascot"
"7demes"	50	150	"uniform"	"mascot"
"7demes"	50	150	"biased_10"	"mascot"
"7demes"	50	150	"biased_20"	"mascot"
"7demes"	50	150	"maxPerRegionYear_10"	"mascot"
"7demes"	43	150	"uniform"	"mascot"
"7demes"	43	150	"maxPerRegionYear_20"	"mascot"
"7demes"	43	150	"biased_5"	"mascot"
"7demes"	43	150	"biased_20"	"mascot"
"7demes"	43	150	"biased_2.5"	"mascot"
"7demes"	43	150	"maxPerRegion_10"	"mascot"
"7demes"	43	150	"maxPerRegionYear_10"	"mascot"
"7demes"	43	150	"uniformS_10"	"mascot"
"7demes"	43	150	"biased_50"	"mascot"
"7demes"	43	150	"biased_10"	"mascot"
"7demes"	43	150	"maxPerRegion_20"	"mascot"
"7demes"	43	150	"uniformS_20"	"mascot"
"7demes"	46	500	"biased_20"	"dta"
"7demes"	46	500	"maxPerRegion_20"	"dta"
"7demes"	46	500	"maxPerRegionYear_20"	"dta"
"7demes"	46	500	"biased_2.5"	"dta"
"7demes"	46	500	"biased_5"	"dta"
"7demes"	46	500	"uniform"	"dta"
"7demes"	46	500	"biased_50"	"dta"
"7demes"	46	500	"uniformS_10"	"dta"
"7demes"	46	500	"uniformS_20"	"dta"
"7demes"	46	500	"maxPerRegionYear_10"	"dta"
"7demes"	46	500	"biased_10"	"dta"
"7demes"	46	500	"maxPerRegion_10"	"dta"
"7demes"	47	500	"biased_50"	"dta"
"7demes"	47	500	"biased_20"	"dta"
"7demes"	47	500	"uniformS_10"	"dta"
"7demes"	47	500	"maxPerRegionYear_20"	"dta"
"7demes"	47	500	"maxPerRegionYear_10"	"dta"
"7demes"	47	500	"uniformS_20"	"dta"
"7demes"	47	500	"biased_5"	"dta"
"7demes"	47	500	"uniform"	"dta"
"7demes"	47	500	"maxPerRegion_10"	"dta"
"7demes"	47	500	"maxPerRegion_20"	"dta"
"7demes"	47	500	"biased_2.5"	"dta"
"7demes"	47	500	"biased_10"	"dta"
"7demes"	41	500	"maxPerRegionYear_10"	"dta"
"7demes"	41	500	"biased_5"	"dta"
"7demes"	41	500	"biased_50"	"dta"
"7demes"	41	500	"maxPerRegion_10"	"dta"
"7demes"	41	500	"uniformS_10"	"dta"
"7demes"	41	500	"uniform"	"dta"
"7demes"	41	500	"biased_2.5"	"dta"
"7demes"	41	500	"biased_20"	"dta"
"7demes"	41	500	"biased_10"	"dta"
"7demes"	41	500	"maxPerRegionYear_20"	"dta"
"7demes"	41	500	"maxPerRegion_20"	"dta"
"7demes"	41	500	"uniformS_20"	"dta"
"7demes"	42	500	"maxPerRegion_20"	"dta"
"7demes"	42	500	"biased_10"	"dta"
"7demes"	42	500	"maxPerRegionYear_10"	"dta"
"7demes"	42	500	"biased_2.5"	"dta"
"7demes"	42	500	"uniform"	"dta"
"7demes"	42	500	"biased_50"	"dta"
"7demes"	42	500	"uniformS_10"	"dta"
"7demes"	42	500	"uniformS_20"	"dta"
"7demes"	42	500	"maxPerRegionYear_20"	"dta"
"7demes"	42	500	"biased_20"	"dta"
"7demes"	42	500	"biased_5"	"dta"
"7demes"	42	500	"maxPerRegion_10"	"dta"
"7demes"	48	500	"maxPerRegion_20"	"dta"
"7demes"	48	500	"biased_20"	"dta"
"7demes"	48	500	"biased_2.5"	"dta"
"7demes"	48	500	"biased_10"	"dta"
"7demes"	48	500	"maxPerRegionYear_20"	"dta"
"7demes"	48	500	"uniformS_20"	"dta"
"7demes"	48	500	"uniform"	"dta"
"7demes"	48	500	"maxPerRegionYear_10"	"dta"
"7demes"	48	500	"biased_5"	"dta"
"7demes"	48	500	"maxPerRegion_10"	"dta"
"7demes"	48	500	"biased_50"	"dta"
"7demes"	48	500	"uniformS_10"	"dta"
"7demes"	45	500	"maxPerRegion_10"	"dta"
"7demes"	45	500	"biased_50"	"dta"
"7demes"	45	500	"biased_5"	"dta"
"7demes"	45	500	"uniform"	"dta"
"7demes"	45	500	"maxPerRegionYear_10"	"dta"
"7demes"	45	500	"uniformS_20"	"dta"
"7demes"	45	500	"maxPerRegionYear_20"	"dta"
"7demes"	45	500	"uniformS_10"	"dta"
"7demes"	45	500	"maxPerRegion_20"	"dta"
"7demes"	45	500	"biased_2.5"	"dta"
"7demes"	45	500	"biased_20"	"dta"
"7demes"	45	500	"biased_10"	"dta"
"7demes"	44	500	"uniform"	"dta"
"7demes"	44	500	"maxPerRegionYear_10"	"dta"
"7demes"	44	500	"biased_5"	"dta"
"7demes"	44	500	"biased_2.5"	"dta"
"7demes"	44	500	"maxPerRegion_20"	"dta"
"7demes"	44	500	"biased_50"	"dta"
"7demes"	44	500	"uniformS_10"	"dta"
"7demes"	44	500	"uniformS_20"	"dta"
"7demes"	44	500	"maxPerRegion_10"	"dta"
"7demes"	44	500	"biased_20"	"dta"
"7demes"	44	500	"biased_10"	"dta"
"7demes"	44	500	"maxPerRegionYear_20"	"dta"
"7demes"	49	500	"biased_50"	"dta"
"7demes"	49	500	"biased_2.5"	"dta"
"7demes"	49	500	"uniformS_10"	"dta"
"7demes"	49	500	"maxPerRegionYear_10"	"dta"
"7demes"	49	500	"uniform"	"dta"
"7demes"	49	500	"maxPerRegion_10"	"dta"
"7demes"	49	500	"maxPerRegionYear_20"	"dta"
"7demes"	49	500	"biased_10"	"dta"
"7demes"	49	500	"biased_20"	"dta"
"7demes"	49	500	"maxPerRegion_20"	"dta"
"7demes"	49	500	"biased_5"	"dta"
"7demes"	49	500	"uniformS_20"	"dta"
"7demes"	50	500	"biased_50"	"dta"
"7demes"	50	500	"uniformS_10"	"dta"
"7demes"	50	500	"biased_20"	"dta"
"7demes"	50	500	"maxPerRegionYear_10"	"dta"
"7demes"	50	500	"maxPerRegion_10"	"dta"
"7demes"	50	500	"maxPerRegionYear_20"	"dta"
"7demes"	50	500	"uniformS_20"	"dta"
"7demes"	50	500	"biased_5"	"dta"
"7demes"	50	500	"biased_2.5"	"dta"
"7demes"	50	500	"maxPerRegion_20"	"dta"
"7demes"	50	500	"biased_10"	"dta"
"7demes"	50	500	"uniform"	"dta"
"7demes"	43	500	"biased_20"	"dta"
"7demes"	43	500	"uniformS_10"	"dta"
"7demes"	43	500	"biased_50"	"dta"
"7demes"	43	500	"uniform"	"dta"
"7demes"	43	500	"uniformS_20"	"dta"
"7demes"	43	500	"biased_5"	"dta"
"7demes"	43	500	"maxPerRegionYear_10"	"dta"
"7demes"	43	500	"maxPerRegionYear_20"	"dta"
"7demes"	43	500	"biased_2.5"	"dta"
"7demes"	43	500	"maxPerRegion_20"	"dta"
"7demes"	43	500	"biased_10"	"dta"
"7demes"	43	500	"maxPerRegion_10"	"dta"
"7demes"	46	500	"maxPerRegion_20"	"mascot"
"7demes"	46	500	"maxPerRegionYear_20"	"mascot"
"7demes"	46	500	"biased_2.5"	"mascot"
"7demes"	46	500	"biased_5"	"mascot"
"7demes"	46	500	"uniform"	"mascot"
"7demes"	46	500	"biased_50"	"mascot"
"7demes"	46	500	"uniformS_20"	"mascot"
"7demes"	46	500	"maxPerRegionYear_10"	"mascot"
"7demes"	46	500	"biased_10"	"mascot"
"7demes"	46	500	"maxPerRegion_10"	"mascot"
"7demes"	47	500	"biased_50"	"mascot"
"7demes"	47	500	"biased_20"	"mascot"
"7demes"	47	500	"maxPerRegionYear_20"	"mascot"
"7demes"	47	500	"maxPerRegionYear_10"	"mascot"
"7demes"	47	500	"uniform"	"mascot"
"7demes"	47	500	"maxPerRegion_10"	"mascot"
"7demes"	47	500	"maxPerRegion_20"	"mascot"
"7demes"	41	500	"maxPerRegionYear_10"	"mascot"
"7demes"	41	500	"biased_5"	"mascot"
"7demes"	41	500	"biased_50"	"mascot"
"7demes"	41	500	"maxPerRegion_10"	"mascot"
"7demes"	41	500	"uniformS_10"	"mascot"
"7demes"	41	500	"uniform"	"mascot"
"7demes"	41	500	"biased_20"	"mascot"
"7demes"	41	500	"biased_10"	"mascot"
"7demes"	41	500	"maxPerRegionYear_20"	"mascot"
"7demes"	41	500	"maxPerRegion_20"	"mascot"
"7demes"	41	500	"uniformS_20"	"mascot"
"7demes"	42	500	"biased_10"	"mascot"
"7demes"	42	500	"biased_2.5"	"mascot"
"7demes"	42	500	"uniform"	"mascot"
"7demes"	42	500	"uniformS_20"	"mascot"
"7demes"	48	500	"maxPerRegion_20"	"mascot"
"7demes"	48	500	"biased_20"	"mascot"
"7demes"	48	500	"biased_2.5"	"mascot"
"7demes"	48	500	"biased_10"	"mascot"
"7demes"	48	500	"maxPerRegionYear_20"	"mascot"
"7demes"	48	500	"uniformS_20"	"mascot"
"7demes"	48	500	"uniform"	"mascot"
"7demes"	48	500	"maxPerRegionYear_10"	"mascot"
"7demes"	48	500	"biased_5"	"mascot"
"7demes"	48	500	"maxPerRegion_10"	"mascot"
"7demes"	48	500	"uniformS_10"	"mascot"
"7demes"	45	500	"maxPerRegion_10"	"mascot"
"7demes"	45	500	"biased_50"	"mascot"
"7demes"	45	500	"maxPerRegionYear_10"	"mascot"
"7demes"	45	500	"uniformS_20"	"mascot"
"7demes"	45	500	"maxPerRegionYear_20"	"mascot"
"7demes"	45	500	"uniformS_10"	"mascot"
"7demes"	45	500	"maxPerRegion_20"	"mascot"
"7demes"	45	500	"biased_2.5"	"mascot"
"7demes"	45	500	"biased_20"	"mascot"
"7demes"	45	500	"biased_10"	"mascot"
"7demes"	44	500	"maxPerRegionYear_10"	"mascot"
"7demes"	44	500	"biased_5"	"mascot"
"7demes"	44	500	"biased_2.5"	"mascot"
"7demes"	44	500	"maxPerRegion_20"	"mascot"
"7demes"	44	500	"uniformS_10"	"mascot"
"7demes"	44	500	"uniformS_20"	"mascot"
"7demes"	44	500	"maxPerRegion_10"	"mascot"
"7demes"	44	500	"biased_20"	"mascot"
"7demes"	44	500	"biased_10"	"mascot"
"7demes"	44	500	"maxPerRegionYear_20"	"mascot"
"7demes"	49	500	"biased_2.5"	"mascot"
"7demes"	49	500	"maxPerRegionYear_10"	"mascot"
"7demes"	49	500	"biased_10"	"mascot"
"7demes"	49	500	"maxPerRegion_20"	"mascot"
"7demes"	49	500	"uniformS_20"	"mascot"
"7demes"	50	500	"biased_50"	"mascot"
"7demes"	50	500	"uniformS_10"	"mascot"
"7demes"	50	500	"biased_20"	"mascot"
"7demes"	50	500	"maxPerRegionYear_10"	"mascot"
"7demes"	50	500	"maxPerRegion_10"	"mascot"
"7demes"	50	500	"uniformS_20"	"mascot"
"7demes"	50	500	"biased_5"	"mascot"
"7demes"	50	500	"biased_2.5"	"mascot"
"7demes"	50	500	"uniform"	"mascot"
"7demes"	43	500	"biased_20"	"mascot"
"7demes"	43	500	"biased_50"	"mascot"
"7demes"	43	500	"uniform"	"mascot"
