state	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	pInv	gammaShape	kappa	Mascot	Ne_Africa	Ne_Americas	Ne_Asia	Ne_China	Ne_Europe	Ne_Oceania	backwards_Africa_Americas	backwards_Africa_Asia	backwards_Africa_China	backwards_Africa_Europe	backwards_Africa_Oceania	backwards_Americas_Africa	backwards_Americas_Asia	backwards_Americas_China	backwards_Americas_Europe	backwards_Americas_Oceania	backwards_Asia_Africa	backwards_Asia_Americas	backwards_Asia_China	backwards_Asia_Europe	backwards_Asia_Oceania	backwards_China_Africa	backwards_China_Americas	backwards_China_Asia	backwards_China_Europe	backwards_China_Oceania	backwards_Europe_Africa	backwards_Europe_Americas	backwards_Europe_Asia	backwards_Europe_China	backwards_Europe_Oceania	backwards_Oceania_Africa	backwards_Oceania_Americas	backwards_Oceania_Asia	backwards_Oceania_China	backwards_Oceania_Europe	sum(indicatorsConstantBSSVS_)	nMigration_Africa_Americas	nMigration_Africa_Asia	nMigration_Africa_China	nMigration_Africa_Europe	nMigration_Africa_Oceania	nMigration_Americas_Africa	nMigration_Americas_Asia	nMigration_Americas_China	nMigration_Americas_Europe	nMigration_Americas_Oceania	nMigration_Asia_Africa	nMigration_Asia_Americas	nMigration_Asia_China	nMigration_Asia_Europe	nMigration_Asia_Oceania	nMigration_China_Africa	nMigration_China_Americas	nMigration_China_Asia	nMigration_China_Europe	nMigration_China_Oceania	nMigration_Europe_Africa	nMigration_Europe_Americas	nMigration_Europe_Asia	nMigration_Europe_China	nMigration_Europe_Oceania	nMigration_Oceania_Africa	nMigration_Oceania_Americas	nMigration_Oceania_Asia	nMigration_Oceania_China	nMigration_Oceania_Europe	nrMigrationEvents	forwards_Americas_Africa	forwards_Asia_Africa	forwards_China_Africa	forwards_Europe_Africa	forwards_Oceania_Africa	forwards_Africa_Americas	forwards_Asia_Americas	forwards_China_Americas	forwards_Europe_Americas	forwards_Oceania_Americas	forwards_Africa_Asia	forwards_Americas_Asia	forwards_China_Asia	forwards_Europe_Asia	forwards_Oceania_Asia	forwards_Africa_China	forwards_Americas_China	forwards_Asia_China	forwards_Europe_China	forwards_Oceania_China	forwards_Africa_Europe	forwards_Americas_Europe	forwards_Asia_Europe	forwards_China_Europe	forwards_Oceania_Europe	forwards_Africa_Oceania	forwards_Americas_Oceania	forwards_Asia_Oceania	forwards_China_Oceania	forwards_Europe_Oceania
68450000	-44685.29478197186	-44491.74921093158	-193.5455710402796	-44491.74921093158	0.3201331643505443	0.001051003446813	0.8567360314298355	1.4282468991685344	6.509582762169646	-127.1160767027043	0.160723	0.160723	0.160723	0.160723	0.160723	0.160723	0.0	0.0	0.0	3.313055	0.0	0.0	0.0	5.88105	0.0	1.789935	0.0	0.0	10.248037	0.605069	0.0	0.0	0.0	0.0	8.849181	0.630136	0.0	0.0	0.0	0.009193	0.0	0.0	0.0	0.0	0.0	4.010848	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	20	0	0	1	0	1	32	7	0	2	0	3	0	81	0.0	0.0	0.0	3.313055	0.0	0.0	0.0	5.88105	0.0	1.789935	0.0	0.0	10.248037	0.605069	0.0	0.0	0.0	0.0	8.849181	0.630136	0.0	0.0	0.0	0.009193	0.0	0.0	0.0	0.0	0.0	4.010848
68500000	-44703.37449278852	-44483.74908034554	-219.625412442983	-44483.74908034554	0.3620597155254815	0.0009864022960358332	0.8359113975456807	0.7599272154448703	6.696096016834177	-166.2399636727999	0.167145	0.167145	0.167145	0.167145	0.167145	0.167145	0.0	0.0	0.0	0.960765	0.023837	0.0	0.0	4.39074	2.403953	0.377743	0.0	0.324271	8.509059	0.0	0.0	0.0	2.040609	0.0	6.467195	3.204562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.425257	2.81639	12	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	20	0	1	1	8	0	31	7	0	1	0	11	0	90	0.0	0.0	0.0	0.960765	0.023837	0.0	0.0	4.39074	2.403953	0.377743	0.0	0.324271	8.509059	0.0	0.0	0.0	2.040609	0.0	6.467195	3.204562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.425257	2.81639
68550000	-44741.55373918212	-44508.25061735491	-233.3031218272092	-44508.25061735491	0.3512699098507155	0.0009735449762966652	0.7901591195462975	1.160408663252402	5.246660728301031	-180.83361356644824	0.168237	0.168237	0.168237	0.168237	0.168237	0.168237	0.516743	0.0	0.305827	1.769987	0.0	0.219787	0.0	2.811882	1.3498	1.860694	0.0	0.0	10.244391	0.0	0.49546	0.0	1.343954	0.0	6.435014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038758	0.0	3.305164	13	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	8	23	0	0	1	6	0	34	4	0	3	1	0	0	86	0.516743	0.0	0.305827	1.769987	0.0	0.21978700000000004	0.0	2.811882	1.3498	1.860694	0.0	0.0	10.244391	0.0	0.49546	0.0	1.343954	0.0	6.435014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038758	0.0	3.3051639999999995
68600000	-44748.06243117256	-44456.42923984746	-291.633191325092	-44456.42923984746	0.3437250352020873	0.000943688859840798	0.8498262851907903	0.7318212831504503	6.506749028543498	-220.8079129978377	0.182657	0.182657	0.182657	0.182657	0.182657	0.182657	2.181799	0.0	0.0	2.576244	0.0	0.0	0.0	3.500206	2.86708	1.230381	0.0	0.0	11.401055	5.153186	1.185864	0.859559	1.480745	2.320664	5.366686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.351597	2.75808	0.0	5.616361	15	0	0	0	0	0	0	0	5	0	0	0	0	9	0	0	0	10	14	0	0	1	3	11	32	9	0	5	1	0	0	100	2.181799	0.0	0.0	2.576244	0.0	0.0	0.0	3.5002059999999995	2.8670799999999996	1.230381	0.0	0.0	11.401055	5.153186	1.185864	0.8595589999999999	1.4807450000000002	2.320664	5.366686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.351597	2.75808	0.0	5.616361
68650000	-44738.618251304586	-44485.58596539901	-253.0322859055772	-44485.58596539901	0.4226032035374664	0.000985079871111638	0.7972234152420588	0.6647250860005297	7.244316244625839	-185.975803628674	0.194122	0.194122	0.194122	0.194122	0.194122	0.194122	0.0	0.0	0.0	1.13999	0.0	0.0	0.0	5.782945	2.978794	1.294535	0.0	0.0	12.318731	0.0	2.151341	0.0	1.037156	0.0	6.379124	1.218212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.766724	0.0	4.451472	11	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	14	19	0	0	1	2	0	34	10	0	2	3	5	0	94	0.0	0.0	0.0	1.13999	0.0	0.0	0.0	5.782945	2.978794	1.294535	0.0	0.0	12.318731	0.0	2.151341	0.0	1.037156	0.0	6.379124	1.218212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.766724	0.0	4.451472
68700000	-44668.19150252655	-44470.02020938847	-198.1712931380722	-44470.02020938847	0.3331747774936899	0.0009433347374723124	0.5732677898636546	0.2185097045165862	6.5635863039763285	-149.4254357932711	0.137631	0.137631	0.137631	0.137631	0.137631	0.137631	0.0	0.0	0.0	0.0	0.646613	0.0	0.0	1.777175	3.093908	1.484528	0.0	0.0	7.336076	0.0	2.548885	0.0	0.0	0.0	2.552398	1.981916	0.0	0.0	0.081794	0.441446	0.540044	0.0	0.0	0.0	0.0	5.295036	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	18	0	0	0	10	0	22	12	1	3	3	6	0	81	0.0	0.0	0.0	0.0	0.646613	0.0	0.0	1.777175	3.093908	1.484528	0.0	0.0	7.336076000000001	0.0	2.548885	0.0	0.0	0.0	2.552398	1.981916	0.0	0.0	0.081794	0.441446	0.540044	0.0	0.0	0.0	0.0	5.295036
68750000	-44670.01492986337	-44497.48131328197	-172.5336165813999	-44497.48131328197	0.3403182683128471	0.0010851472068654	0.8341571328662059	0.7077062582034576	5.683249271149879	-115.21604460494586	0.133034	0.133034	0.133034	0.133034	0.133034	0.133034	0.0	0.0	0.0	3.764409	0.0	0.0	0.0	2.85726	3.271411	0.844749	0.0	0.283282	9.037652	1.616389	0.0	0.0	2.208128	1.817324	5.111696	0.4804	0.0	0.0	0.068348	0.0	0.0	0.0	0.292019	0.0	0.0	4.140376	14	0	0	0	0	0	0	3	7	0	0	0	0	7	0	0	0	6	20	0	0	1	8	0	27	7	0	2	0	1	0	89	0.0	0.0	0.0	3.764409	0.0	0.0	0.0	2.85726	3.271411	0.844749	0.0	0.283282	9.037652	1.616389	0.0	0.0	2.208128	1.817324	5.111696	0.48040000000000005	0.0	0.0	0.068348	0.0	0.0	0.0	0.292019	0.0	0.0	4.140376
68800000	-44677.59314865457	-44470.15904780273	-207.43410085183865	-44470.15904780273	0.3542777807803067	0.0009499674398100832	0.7572640784201462	0.7092087633292524	5.698064352923541	-153.9323811481077	0.14159	0.14159	0.14159	0.14159	0.14159	0.14159	0.0	0.0	0.0	0.0	2.728852	0.0	0.0	2.578538	1.703265	0.744755	0.0	0.0	10.809604	0.0	1.728401	0.0	1.079188	0.0	2.328603	1.694378	0.0	0.0	0.025728	0.0	0.0	0.0	0.0	0.0	0.394473	3.014966	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	18	0	0	0	7	0	21	9	1	2	4	3	0	77	0.0	0.0	0.0	0.0	2.728852	0.0	0.0	2.578538	1.703265	0.744755	0.0	0.0	10.809604	0.0	1.728401	0.0	1.079188	0.0	2.328603	1.694378	0.0	0.0	0.025728	0.0	0.0	0.0	0.0	0.0	0.394473	3.014966
68850000	-44691.061450280016	-44471.75653528739	-219.3049149926224	-44471.75653528739	0.340915650667199	0.0009900464466623604	0.7648435289975284	0.5928959868163292	6.375927990244485	-160.98434969950998	0.171104	0.171104	0.171104	0.171104	0.171104	0.171104	0.0	0.0	0.0	0.426236	0.0	0.0	0.0	5.020002	3.063292	0.767704	0.0	0.178825	12.656921	0.0	0.0	0.0	0.436691	1.132876	6.236334	0.0	0.0	0.0	0.0	0.064688	0.0	0.0	0.370764	1.839211	0.0	3.277868	13	0	0	0	0	0	0	1	3	0	0	0	0	3	0	2	0	10	25	1	0	1	10	0	34	5	0	1	0	0	0	96	0.0	0.0	0.0	0.426236	0.0	0.0	0.0	5.020002	3.063292	0.767704	0.0	0.178825	12.656921	0.0	0.0	0.0	0.436691	1.132876	6.236334	0.0	0.0	0.0	0.0	0.064688	0.0	0.0	0.370764	1.839211	0.0	3.277868
68900000	-44663.733971864654	-44474.27406182324	-189.45991004141	-44474.27406182324	0.310196560580358	0.0010683591816866	0.7670297604038303	0.4364960446411642	5.972422904171751	-130.62550690107278	0.164055	0.164055	0.164055	0.164055	0.164055	0.164055	1.845551	0.0	0.0	4.634578	0.0	0.0	0.0	7.47711	2.703599	0.632237	0.0	0.0	8.35468	0.978263	0.0	0.0	0.002674	0.0	6.738989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112636	0.0	4.218099	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	15	0	0	1	2	3	31	6	0	2	0	0	0	76	1.845551	0.0	0.0	4.634578	0.0	0.0	0.0	7.47711	2.703599	0.632237	0.0	0.0	8.35468	0.978263	0.0	0.0	0.002674	0.0	6.738989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112636	0.0	4.218099
68950000	-44631.34659687684	-44474.25969973957	-157.08689713726662	-44474.25969973957	0.2865400428920614	0.0010465320961193	0.7991198018854335	0.5694769426674934	4.887247303843903	-100.84279245646358	0.128709	0.128709	0.128709	0.128709	0.128709	0.128709	0.0	0.0	1.957125	1.586829	0.0	0.0	0.0	6.796931	2.654743	0.0	0.212704	0.024159	6.015931	0.0	0.0	0.0	0.0	0.197363	6.651308	0.187042	0.315031	0.0	0.0	0.0	0.0	1.758959	0.677646	0.0	0.0	4.767871	14	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	3	12	17	0	0	1	6	0	27	6	0	0	0	3	0	79	0.0	0.0	1.957125	1.586829	0.0	0.0	0.0	6.796931	2.654743	0.0	0.212704	0.024159	6.015931	0.0	0.0	0.0	0.0	0.197363	6.651308	0.187042	0.315031	0.0	0.0	0.0	0.0	1.758959	0.677646	0.0	0.0	4.767871
69000000	-44685.76044040049	-44471.13877465469	-214.62166574579632	-44471.13877465469	0.3023880586284743	0.0010744366047173	0.8459640412305643	0.7196633569686522	6.973028392312887	-142.9794223554128	0.177736	0.177736	0.177736	0.177736	0.177736	0.177736	0.0	0.0	0.0	2.490855	2.531398	0.0	0.216533	7.248257	0.0	2.151673	0.0	0.0	9.460083	0.0	2.103746	0.0	0.0	0.0	3.68038	2.330395	0.0	0.0	0.0	0.0	0.0	1.850126	0.0	0.0	0.0	3.971902	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	15	0	0	1	0	0	26	12	0	4	4	4	0	79	0.0	0.0	0.0	2.490855	2.531398	0.0	0.21653299999999998	7.248256999999999	0.0	2.151673	0.0	0.0	9.460083	0.0	2.103746	0.0	0.0	0.0	3.68038	2.330395	0.0	0.0	0.0	0.0	0.0	1.850126	0.0	0.0	0.0	3.9719019999999996
69050000	-44712.24394318276	-44498.95611688269	-213.2878263000732	-44498.95611688269	0.309844513936771	0.0009187207848942732	0.7115688246952337	0.3216682546110956	6.028852681381119	-157.34324880355467	0.140391	0.140391	0.140391	0.140391	0.140391	0.140391	0.142244	0.0	0.0	3.075456	0.0	0.0	0.0	11.869495	0.0	0.0	0.0	0.0	5.387866	1.131499	0.0	0.454513	0.0	0.0	9.655518	2.008927	0.0	0.0	0.0	0.0	0.0	0.0	0.922427	0.48047	0.0	3.357338	11	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	20	16	0	0	2	0	4	38	6	0	0	0	5	0	94	0.142244	0.0	0.0	3.075456	0.0	0.0	0.0	11.869495	0.0	0.0	0.0	0.0	5.387866	1.131499	0.0	0.454513	0.0	0.0	9.655518	2.008927	0.0	0.0	0.0	0.0	0.0	0.0	0.9224270000000001	0.48046999999999995	0.0	3.357338
69100000	-44687.47594128759	-44471.2631035594	-216.212837728193	-44471.2631035594	0.3275314610238616	0.0010275313990937	0.7342728758171799	0.4708877686335868	6.36415427013007	-147.38009997129492	0.152009	0.152009	0.152009	0.152009	0.152009	0.152009	0.0	0.0	0.0	0.884236	1.694442	0.0	0.0	11.496904	0.15171	0.0	0.0	0.0	8.803442	0.763188	0.0	0.0	0.0	1.223715	9.222533	0.412299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.223335	0.0	10	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	18	21	0	6	1	1	1	47	0	0	0	0	2	0	101	0.0	0.0	0.0	0.884236	1.694442	0.0	0.0	11.496904	0.15171	0.0	0.0	0.0	8.803442	0.763188	0.0	0.0	0.0	1.223715	9.222533	0.41229899999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.223335	0.0
69150000	-44759.74600975662	-44469.97787891034	-289.7681308462772	-44469.97787891034	0.3545729571083258	0.0009143303771815636	0.6260205176770411	0.2912449854225126	6.182233092432631	-220.93854955493572	0.208085	0.208085	0.208085	0.208085	0.208085	0.208085	0.0	0.0	0.0	4.444547	0.0	0.0	0.0	5.637837	2.314938	0.0	0.0	0.0	10.614383	0.0	0.0	0.0	0.0	0.0	7.878298	0.734312	0.0	0.0	0.0	0.0	0.0	0.211934	1.383016	0.0	0.125854	4.749899	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	13	24	0	0	1	6	0	39	6	0	0	0	3	0	94	0.0	0.0	0.0	4.444547	0.0	0.0	0.0	5.637837	2.314938	0.0	0.0	0.0	10.614383	0.0	0.0	0.0	0.0	0.0	7.878298	0.734312	0.0	0.0	0.0	0.0	0.0	0.211934	1.383016	0.0	0.125854	4.749899
69200000	-44696.960661646764	-44471.52273048914	-225.43793115762836	-44471.52273048914	0.3439853019487554	0.0009332743314243744	0.4288977470876862	0.2938243792487159	5.220538516816464	-168.80852780690665	0.180364	0.180364	0.180364	0.180364	0.180364	0.180364	0.464327	0.0	0.0	2.310773	0.0	0.0	0.0	3.084416	2.607453	0.855965	0.0	0.0	7.53047	3.96645	0.0	0.0	0.595045	0.0	10.793483	0.719108	0.0	0.0	0.11898	0.0	0.0	0.0	0.0	0.0	0.0	3.393085	12	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	7	17	0	0	1	7	8	44	7	0	2	0	1	0	98	0.46432699999999993	0.0	0.0	2.310773	0.0	0.0	0.0	3.0844160000000005	2.607453	0.855965	0.0	0.0	7.530469999999999	3.9664499999999996	0.0	0.0	0.595045	0.0	10.793483	0.719108	0.0	0.0	0.11898000000000002	0.0	0.0	0.0	0.0	0.0	0.0	3.3930849999999997
69250000	-44726.09288784372	-44463.96705046015	-262.1258373835713	-44463.96705046015	0.3459362343633455	0.0009115323367461536	0.8064061583311707	0.5061731664023364	5.839315802657473	-200.7530814546217	0.183202	0.183202	0.183202	0.183202	0.183202	0.183202	0.0	0.145568	0.54859	0.0	1.000386	0.0	0.0	7.295724	1.680512	0.270844	0.0	0.0	7.923385	2.481497	0.0	0.0	1.507223	1.999526	5.378604	1.507671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.077095	13	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	1	15	14	0	0	0	5	12	37	6	0	0	0	4	0	105	0.0	0.145568	0.54859	0.0	1.000386	0.0	0.0	7.295723999999999	1.680512	0.270844	0.0	0.0	7.923385	2.481497	0.0	0.0	1.507223	1.999526	5.378604	1.507671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0770950000000004
69300000	-44610.06661849597	-44454.37180637553	-155.69481212044192	-44454.37180637553	0.285350923361265	0.0010792106190096	0.7534889982032194	0.534059408681692	5.850827446668937	-97.5503318437786	0.122621	0.122621	0.122621	0.122621	0.122621	0.122621	0.0	0.0	0.0	3.085522	0.0	0.0	0.0	8.179953	0.810643	0.0	0.0	0.067144	7.855735	4.706449	0.0	0.0	0.0	0.952533	3.482272	5.77609	0.0	0.442172	0.0	0.0	0.0	0.0	1.262619	0.0	0.0	1.723885	12	0	0	0	0	0	0	0	0	1	2	0	0	3	0	0	0	12	11	0	0	1	4	7	27	4	0	0	0	7	0	79	0.0	0.0	0.0	3.085522	0.0	0.0	0.0	8.179953	0.810643	0.0	0.0	0.067144	7.855735	4.706449	0.0	0.0	0.0	0.952533	3.482272	5.77609	0.0	0.442172	0.0	0.0	0.0	0.0	1.262619	0.0	0.0	1.723885
69350000	-44637.67697429407	-44489.32091606385	-148.3560582302194	-44489.32091606385	0.3108194830690399	0.0010131004889061	0.8258817082171326	0.7952518613816394	6.842514888928866	-94.5375497246225	0.125215	0.125215	0.125215	0.125215	0.125215	0.125215	1.666763	0.0	0.0	1.240272	0.0	0.0	0.0	8.529382	0.0	1.495842	0.0	0.0	6.326191	0.0	0.0	0.0	0.0	1.27805	1.891004	1.146806	0.0	0.0	0.0	0.0	0.728532	0.0	0.0	0.0	0.0	6.251372	10	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	12	17	0	0	1	0	0	15	12	0	4	0	9	0	76	1.666763	0.0	0.0	1.240272	0.0	0.0	0.0	8.529382	0.0	1.495842	0.0	0.0	6.326191	0.0	0.0	0.0	0.0	1.27805	1.891004	1.146806	0.0	0.0	0.0	0.0	0.728532	0.0	0.0	0.0	0.0	6.251372
69400000	-44643.3162275472	-44483.340367604185	-159.97585994301295	-44483.340367604185	0.3279378577629013	0.0010501222021123	0.789769909000774	0.4063459102445513	5.819004865262397	-98.66567470932848	0.115166	0.115166	0.115166	0.115166	0.115166	0.115166	0.0	1.323878	0.0	0.0	0.0	0.0	1.258362	3.367028	4.250743	0.0	0.0	2.936103	10.530028	4.680865	0.0	0.0	5.749625	0.553742	0.568317	2.219105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.402134	2.820214	13	0	0	0	0	0	0	2	27	0	0	1	4	1	0	0	0	5	17	0	0	0	9	8	4	7	0	0	0	7	0	92	0.0	1.323878	0.0	0.0	0.0	0.0	1.2583620000000002	3.367028	4.250743	0.0	0.0	2.936103	10.530027999999998	4.680865	0.0	0.0	5.749625	0.553742	0.568317	2.219105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.402134	2.820214
69450000	-44697.251407853706	-44482.98646053506	-214.26494731864645	-44482.98646053506	0.3410845029509246	0.0009286604832808972	0.8041050852382655	1.1933999756610845	6.7459544998686445	-151.53630596500565	0.158553	0.158553	0.158553	0.158553	0.158553	0.158553	0.0	0.0	0.0	3.056496	0.0	0.0	0.0	9.188949	0.0	0.935175	0.0	0.0	6.905911	5.158439	0.0	0.0	0.0	0.0	6.751997	1.509046	0.361285	0.0	0.0	1.680682	0.0	0.0	0.0	0.0	0.0	4.855136	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	15	5	0	2	0	8	36	8	0	2	0	3	0	96	0.0	0.0	0.0	3.056496	0.0	0.0	0.0	9.188949	0.0	0.935175	0.0	0.0	6.905911	5.158439	0.0	0.0	0.0	0.0	6.751997	1.509046	0.361285	0.0	0.0	1.680682	0.0	0.0	0.0	0.0	0.0	4.855136
69500000	-44688.34494969828	-44470.082713923686	-218.2622357745941	-44470.082713923686	0.3295109019586617	0.0010322853900826	0.8342421439965273	1.4587747501616404	5.9788518515963	-146.19547230498378	0.117077	0.117077	0.117077	0.117077	0.117077	0.117077	0.0	0.0	0.0	3.43457	0.0	0.0	0.0	3.970404	3.213559	1.187207	0.088882	2.500477	5.704924	4.273701	1.498295	0.0	5.680815	0.0	6.562543	0.926123	0.555353	0.0	0.0	0.0	0.0	0.0	1.127561	0.0	0.0	3.982239	15	0	0	0	1	0	0	3	19	0	1	0	0	0	0	0	0	9	15	0	0	2	10	4	22	6	0	2	1	2	0	97	0.0	0.0	0.0	3.43457	0.0	0.0	0.0	3.970404	3.213559	1.187207	0.088882	2.500477	5.704924	4.273701	1.498295	0.0	5.680815	0.0	6.562543	0.926123	0.555353	0.0	0.0	0.0	0.0	0.0	1.127561	0.0	0.0	3.982239
69550000	-44752.94749519843	-44480.81621007427	-272.13128512415886	-44480.81621007427	0.3512418442674894	0.0008948242529172789	0.6669291730176007	0.2897408123617831	6.240169542468378	-218.36796785220648	0.183461	0.183461	0.183461	0.183461	0.183461	0.183461	0.0	0.056292	0.0	0.660908	0.0	0.0	0.0	2.485669	3.708949	2.209331	0.0	0.0	6.315617	2.467182	0.0	0.0	4.686852	0.0	4.786027	0.0	0.10124	0.318929	0.0	0.0	0.0	0.994266	0.0	0.0	0.0	7.483701	13	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	0	6	17	0	0	1	9	10	27	11	0	3	0	0	0	102	0.0	0.056291999999999995	0.0	0.660908	0.0	0.0	0.0	2.485669	3.708949	2.209331	0.0	0.0	6.3156170000000005	2.467182	0.0	0.0	4.686852	0.0	4.786027	0.0	0.10124	0.318929	0.0	0.0	0.0	0.9942659999999999	0.0	0.0	0.0	7.483700999999999
69600000	-44720.45960350528	-44465.08215287141	-255.3774506338666	-44465.08215287141	0.3355486632892178	0.0010117012768954	0.6315575978458301	0.1127137736334209	6.155910708820684	-186.50029479810144	0.16185	0.16185	0.16185	0.16185	0.16185	0.16185	0.0	0.0	0.039505	6.560749	0.0	0.0	0.0	3.886017	4.933916	0.550456	0.0	0.0	11.936311	4.653662	0.0	0.0	1.033694	1.130468	0.0	0.801179	0.0	0.0	1.758146	1.123906	0.0	0.0	0.0	0.0	0.245637	0.962659	14	0	0	0	0	0	0	0	5	0	0	0	0	6	3	0	0	9	21	6	1	1	9	10	0	7	0	1	0	3	0	82	0.0	0.0	0.039505	6.560749	0.0	0.0	0.0	3.8860170000000003	4.933916	0.550456	0.0	0.0	11.936311	4.653662	0.0	0.0	1.033694	1.130468	0.0	0.8011790000000001	0.0	0.0	1.7581459999999998	1.123906	0.0	0.0	0.0	0.0	0.245637	0.9626589999999999
69650000	-44681.73770991597	-44471.64007031247	-210.0976396034953	-44471.64007031247	0.385675562609339	0.000983966737099739	0.7268535325227408	0.2667499539833066	6.90523214783166	-150.5179758440712	0.162399	0.162399	0.162399	0.162399	0.162399	0.162399	0.0	0.0	0.702891	0.910505	0.0	0.0	0.0	4.053572	3.477227	0.88728	0.0	0.0	7.614196	3.033865	0.497286	0.0	1.563701	0.0	0.0	1.640268	0.0	0.0	0.0	0.975545	0.0	0.0	0.0	1.072354	0.0	2.829567	13	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	7	17	6	0	1	10	7	0	5	0	2	0	17	0	81	0.0	0.0	0.702891	0.910505	0.0	0.0	0.0	4.053572	3.477227	0.8872800000000001	0.0	0.0	7.614196000000001	3.033865	0.497286	0.0	1.563701	0.0	0.0	1.640268	0.0	0.0	0.0	0.975545	0.0	0.0	0.0	1.072354	0.0	2.829567
69700000	-44698.51412893124	-44476.2956641902	-222.2184647410421	-44476.2956641902	0.3031200390869928	0.0009226364132117012	0.3950406574582502	0.0122938644260499	8.11076030288944	-152.59778744552898	0.150649	0.150649	0.150649	0.150649	0.150649	0.150649	0.907594	0.0	3.131386	4.908863	0.0	0.0	0.0	4.631807	3.117684	0.590026	0.65665	1.259652	6.245549	3.503508	0.0	0.39596	0.0	0.0	0.0	6.783803	0.38026	0.0	0.0	0.320283	3.489986	0.0	0.0	0.0	0.0	1.932102	16	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	9	14	0	0	2	6	8	0	3	0	1	0	33	7	87	0.9075939999999999	0.0	3.131386	4.908863	0.0	0.0	0.0	4.631807	3.117684	0.590026	0.65665	1.259652	6.245549	3.5035080000000005	0.0	0.39596	0.0	0.0	0.0	6.783803000000001	0.38026	0.0	0.0	0.320283	3.489986	0.0	0.0	0.0	0.0	1.932102
69750000	-44690.140164986406	-44467.27661979693	-222.8635451894741	-44467.27661979693	0.3721872045870121	0.0009218082742321356	0.6187259562267672	0.0993037354984338	6.926485936250572	-166.42108699697346	0.149982	0.149982	0.149982	0.149982	0.149982	0.149982	0.0	0.196999	0.138244	3.860506	0.0	0.0	0.000511	3.708816	1.544567	1.722672	0.0	1.468638	3.43844	3.535885	0.853262	0.0	0.0	0.0	0.0	7.354073	0.0	0.0	2.086654	0.0	1.611894	0.0	0.0	0.236286	0.0	0.605937	16	0	0	0	0	0	0	2	0	0	0	0	0	0	5	1	0	8	15	0	0	1	5	4	0	2	0	5	0	40	4	92	0.0	0.196999	0.138244	3.860506	0.0	0.0	0.000511	3.708816	1.544567	1.722672	0.0	1.468638	3.43844	3.5358850000000004	0.853262	0.0	0.0	0.0	0.0	7.3540730000000005	0.0	0.0	2.086654	0.0	1.611894	0.0	0.0	0.23628600000000002	0.0	0.605937
