traits	patch	samp.dates	short.names
1_23073_2010.465753	2	2010.465753	1_23073
1_781_1999.443836	2	1999.443836	1_781
1_21262_2009.906849	2	2009.906849	1_21262
1_21264_2009.909589	2	2009.909589	1_21264
1_22558_2010.252055	2	2010.252055	1_22558
1_21265_2009.958904	2	2009.958904	1_21265
1_35036_2018.087671	2	2018.087671	1_35036
1_21267_2009.915068	2	2009.915068	1_21267
1_21268_2009.928767	2	2009.928767	1_21268
0_2917_2006.846575	1	2006.846575	0_2917
1_21272_2010.010959	2	2010.010959	1_21272
1_21275_2009.956164	2	2009.956164	1_21275
1_14503_2007.876712	2	2007.876712	1_14503
1_21276_2010.060274	2	2010.060274	1_21276
0_8089_2012.038251	1	2012.038251	0_8089
1_21277_2009.942466	2	2009.942466	1_21277
2_23475_2009.4	3	2009.4	2_23475
1_21279_2009.884932	2	2009.884932	1_21279
1_21280_2009.90137	2	2009.90137	1_21280
1_21281_2009.967123	2	2009.967123	1_21281
0_6685_2011.452055	1	2011.452055	0_6685
1_17795_2009.073973	2	2009.073973	1_17795
2_24829_2009.90411	3	2009.90411	2_24829
2_28169_2011.761644	3	2011.761644	2_28169
2_15222_2005.641096	3	2005.641096	2_15222
1_22056_2010.09863	2	2010.09863	1_22056
2_7100_2001.99726	3	2001.99726	2_7100
1_31873_2014.70137	2	2014.70137	1_31873
1_18072_2009.139726	2	2009.139726	1_18072
2_5827_2001.084932	3	2001.084932	2_5827
2_3343_1999.578082	3	1999.578082	2_3343
1_21285_2009.89863	2	2009.89863	1_21285
1_21286_2009.915068	2	2009.915068	1_21286
1_21287_2009.906849	2	2009.906849	1_21287
2_19686_2007.830137	3	2007.830137	2_19686
1_21292_2009.958904	2	2009.958904	1_21292
1_20856_2009.923288	2	2009.923288	1_20856
0_14194_2015.372603	1	2015.372603	0_14194
2_7289_2002.076712	3	2002.076712	2_7289
1_21294_2009.928767	2	2009.928767	1_21294
1_1612_2000.229508	2	2000.229508	1_1612
2_15485_2005.717808	3	2005.717808	2_15485
2_17067_2006.389041	3	2006.389041	2_17067
1_21296_2009.917808	2	2009.917808	1_21296
2_17526_2006.545205	3	2006.545205	2_17526
0_17761_2018.169863	1	2018.169863	0_17761
1_7562_2003.767123	2	2003.767123	1_7562
2_24839_2009.956164	3	2009.956164	2_24839
0_13235_2014.857534	1	2014.857534	0_13235
1_9366_2004.762295	2	2004.762295	1_9366
2_24840_2010.008219	3	2010.008219	2_24840
1_15014_2008.030055	2	2008.030055	1_15014
0_4282_2009.978082	1	2009.978082	0_4282
1_21301_2009.989041	2	2009.989041	1_21301
2_24134_2009.709589	3	2009.709589	2_24134
1_21303_2009.967123	2	2009.967123	1_21303
2_26393_2010.654795	3	2010.654795	2_26393
1_22855_2010.331507	2	2010.331507	1_22855
1_21305_2009.956164	2	2009.956164	1_21305
1_21306_2010.082192	2	2010.082192	1_21306
1_21308_2009.912329	2	2009.912329	1_21308
2_9381_2002.857534	3	2002.857534	2_9381
1_21309_2009.931507	2	2009.931507	1_21309
1_21311_2009.915068	2	2009.915068	1_21311
1_21312_2009.969863	2	2009.969863	1_21312
2_24843_2009.942466	3	2009.942466	2_24843
2_24844_2009.89589	3	2009.89589	2_24844
0_4283_2009.915068	1	2009.915068	0_4283
2_6393_2001.545205	3	2001.545205	2_6393
0_4284_2009.961644	1	2009.961644	0_4284
2_22322_2008.855191	3	2008.855191	2_22322
1_21318_2009.906849	2	2009.906849	1_21318
1_8063_2004.019126	2	2004.019126	1_8063
1_21321_2009.969863	2	2009.969863	1_21321
2_25264_2010.09863	3	2010.09863	2_25264
1_21323_2009.958904	2	2009.958904	1_21323
2_24846_2009.958904	3	2009.958904	2_24846
2_24848_2009.917808	3	2009.917808	2_24848
2_24849_2009.945205	3	2009.945205	2_24849
0_4287_2009.967123	1	2009.967123	0_4287
1_21330_2009.975342	2	2009.975342	1_21330
1_21331_2009.906849	2	2009.906849	1_21331
1_21332_2009.915068	2	2009.915068	1_21332
1_31024_2013.835616	2	2013.835616	1_31024
1_21333_2009.89863	2	2009.89863	1_21333
1_34783_2017.756164	2	2017.756164	1_34783
1_34536_2017.49589	2	2017.49589	1_34536
0_15445_2016.39071	1	2016.39071	0_15445
1_21334_2009.936986	2	2009.936986	1_21334
1_21335_2009.926027	2	2009.926027	1_21335
2_7828_2002.161644	3	2002.161644	2_7828
1_1473_2000.087432	2	2000.087432	1_1473
1_21336_2009.909589	2	2009.909589	1_21336
1_21337_2009.912329	2	2009.912329	1_21337
1_22564_2010.191781	2	2010.191781	1_22564
2_24850_2009.969863	3	2009.969863	2_24850
1_29490_2012.800546	2	2012.800546	1_29490
2_24851_2009.89863	3	2009.89863	2_24851
0_5392_2010.906849	1	2010.906849	0_5392
0_1247_1992.136612	1	1992.136612	0_1247
2_24854_2009.964384	3	2009.964384	2_24854
2_24855_2009.939726	3	2009.939726	2_24855
2_23256_2009.273973	3	2009.273973	2_23256
0_4291_2009.939726	1	2009.939726	0_4291
2_1755_1997.884932	3	1997.884932	2_1755
1_21338_2009.936986	2	2009.936986	1_21338
0_13736_2015.106849	1	2015.106849	0_13736
1_953_1999.69863	2	1999.69863	1_953
1_21339_2009.950685	2	2009.950685	1_21339
1_21343_2009.89589	2	2009.89589	1_21343
1_21344_2009.939726	2	2009.939726	1_21344
1_30569_2013.482192	2	2013.482192	1_30569
2_17387_2006.50411	3	2006.50411	2_17387
1_21347_2009.956164	2	2009.956164	1_21347
1_21350_2009.939726	2	2009.939726	1_21350
2_24856_2009.90137	3	2009.90137	2_24856
2_24859_2009.953425	3	2009.953425	2_24859
1_15818_2008.423497	2	2008.423497	1_15818
2_24860_2009.947945	3	2009.947945	2_24860
2_24861_2009.909589	3	2009.909589	2_24861
0_9519_2012.879781	1	2012.879781	0_9519
2_8_1992.368852	3	1992.368852	2_8
1_21353_2009.969863	2	2009.969863	1_21353
1_33422_2016.202186	2	2016.202186	1_33422
1_16450_2008.729508	2	2008.729508	1_16450
1_21356_2009.942466	2	2009.942466	1_21356
1_21357_2009.953425	2	2009.953425	1_21357
1_16829_2008.770492	2	2008.770492	1_16829
1_21359_2009.912329	2	2009.912329	1_21359
1_21360_2009.915068	2	2009.915068	1_21360
0_13793_2015.178082	1	2015.178082	0_13793
2_17894_2006.723288	3	2006.723288	2_17894
1_21361_2009.912329	2	2009.912329	1_21361
1_11931_2006.323288	2	2006.323288	1_11931
1_21363_2009.964384	2	2009.964384	1_21363
1_21364_2009.923288	2	2009.923288	1_21364
0_16004_2017.136986	1	2017.136986	0_16004
0_3966_2009.547945	1	2009.547945	0_3966
2_24868_2010.019178	3	2010.019178	2_24868
2_24870_2009.991781	3	2009.991781	2_24870
1_21368_2010.027397	2	2010.027397	1_21368
1_29493_2012.789617	2	2012.789617	1_29493
2_26118_2010.561644	3	2010.561644	2_26118
1_23013_2010.350685	2	2010.350685	1_23013
1_21375_2009.969863	2	2009.969863	1_21375
0_6284_2011.221918	1	2011.221918	0_6284
2_24871_2009.934247	3	2009.934247	2_24871
2_2196_1998.50411	3	1998.50411	2_2196
2_24872_2009.975342	3	2009.975342	2_24872
2_947_1996.825137	3	1996.825137	2_947
2_3104_1999.408219	3	1999.408219	2_3104
2_24874_2009.961644	3	2009.961644	2_24874
1_21377_2010.060274	2	2010.060274	1_21377
1_27811_2012.084699	2	2012.084699	1_27811
1_13326_2007.246575	2	2007.246575	1_13326
2_27819_2011.545205	3	2011.545205	2_27819
1_21380_2009.953425	2	2009.953425	1_21380
1_17245_2008.918033	2	2008.918033	1_17245
1_21382_2009.912329	2	2009.912329	1_21382
1_21384_2009.991781	2	2009.991781	1_21384
1_21392_2009.953425	2	2009.953425	1_21392
1_21395_2009.994521	2	2009.994521	1_21395
1_6356_2003.183562	2	2003.183562	1_6356
1_20723_2009.778082	2	2009.778082	1_20723
1_21398_2009.969863	2	2009.969863	1_21398
1_28033_2012.139344	2	2012.139344	1_28033
1_21399_2009.912329	2	2009.912329	1_21399
2_6237_2001.369863	3	2001.369863	2_6237
2_24879_2010.027397	3	2010.027397	2_24879
0_13919_2015.180822	1	2015.180822	0_13919
1_30717_2013.550685	2	2013.550685	1_30717
2_18307_2007.024658	3	2007.024658	2_18307
2_24882_2009.917808	3	2009.917808	2_24882
0_18170_2018.334247	1	2018.334247	0_18170
1_5059_2002.441096	2	2002.441096	1_5059
2_24884_2009.936986	3	2009.936986	2_24884
2_24889_2009.989041	3	2009.989041	2_24889
2_15886_2005.909589	3	2005.909589	2_15886
2_24890_2009.915068	3	2009.915068	2_24890
1_21400_2009.961644	2	2009.961644	1_21400
1_30085_2013.087671	2	2013.087671	1_30085
1_21406_2009.923288	2	2009.923288	1_21406
1_26099_2011.468493	2	2011.468493	1_26099
1_21409_2009.964384	2	2009.964384	1_21409
1_21410_2009.950685	2	2009.950685	1_21410
2_24891_2009.956164	3	2009.956164	2_24891
1_18326_2009.265753	2	2009.265753	1_18326
2_24892_2009.917808	3	2009.917808	2_24892
2_24897_2009.923288	3	2009.923288	2_24897
1_30318_2013.263014	2	2013.263014	1_30318
1_20027_2009.673973	2	2009.673973	1_20027
0_4298_2010.046575	1	2010.046575	0_4298
0_3317_2008.770492	1	2008.770492	0_3317
1_21412_2010.049315	2	2010.049315	1_21412
1_11228_2005.986301	2	2005.986301	1_11228
1_21415_2009.947945	2	2009.947945	1_21415
1_28176_2012.224044	2	2012.224044	1_28176
2_4946_2000.510929	3	2000.510929	2_4946
1_21418_2009.956164	2	2009.956164	1_21418
1_21419_2009.980822	2	2009.980822	1_21419
1_21422_2009.934247	2	2009.934247	1_21422
0_19662_2018.978082	1	2018.978082	0_19662
1_21423_2009.961644	2	2009.961644	1_21423
0_4301_2009.931507	1	2009.931507	0_4301
1_21427_2009.991781	2	2009.991781	1_21427
1_35731_2018.583562	2	2018.583562	1_35731
1_31666_2014.517808	2	2014.517808	1_31666
0_11_1989.241096	1	1989.241096	0_11
1_34957_2017.928767	2	2017.928767	1_34957
1_26634_2011.594521	2	2011.594521	1_26634
1_19861_2009.583562	2	2009.583562	1_19861
1_21432_2010.073973	2	2010.073973	1_21432
1_21434_2009.961644	2	2009.961644	1_21434
1_28638_2012.404372	2	2012.404372	1_28638
1_21435_2009.991781	2	2009.991781	1_21435
2_24904_2009.964384	3	2009.964384	2_24904
1_33205_2015.841096	2	2015.841096	1_33205
1_874_1999.539726	2	1999.539726	1_874
2_24905_2009.931507	3	2009.931507	2_24905
0_8209_2012.101093	1	2012.101093	0_8209
0_4304_2009.945205	1	2009.945205	0_4304
1_21441_2009.983562	2	2009.983562	1_21441
1_9232_2004.677596	2	2004.677596	1_9232
0_720_1991.619178	1	1991.619178	0_720
1_21442_2010.027397	2	2010.027397	1_21442
1_21445_2009.989041	2	2009.989041	1_21445
1_21453_2010.038356	2	2010.038356	1_21453
2_30687_2014.120548	3	2014.120548	2_30687
0_9425_2012.871585	1	2012.871585	0_9425
2_24909_2009.934247	3	2009.934247	2_24909
2_2808_1999.145205	3	1999.145205	2_2808
2_24912_2009.934247	3	2009.934247	2_24912
1_14390_2007.832877	2	2007.832877	1_14390
1_3679_2001.665753	2	2001.665753	1_3679
2_24914_2009.942466	3	2009.942466	2_24914
1_24503_2010.871233	2	2010.871233	1_24503
1_8579_2004.344262	2	2004.344262	1_8579
1_21460_2009.958904	2	2009.958904	1_21460
1_29269_2012.663934	2	2012.663934	1_29269
1_21463_2009.923288	2	2009.923288	1_21463
2_16977_2006.350685	3	2006.350685	2_16977
2_14560_2005.30137	3	2005.30137	2_14560
1_21519_2010.005479	2	2010.005479	1_21519
1_21464_2010.030137	2	2010.030137	1_21464
2_25024_2009.956164	3	2009.956164	2_25024
1_27298_2011.838356	2	2011.838356	1_27298
1_21466_2009.950685	2	2009.950685	1_21466
1_21467_2009.947945	2	2009.947945	1_21467
0_1112_1991.980822	1	1991.980822	0_1112
2_24920_2009.958904	3	2009.958904	2_24920
0_13985_2015.189041	1	2015.189041	0_13985
0_6640_2011.389041	1	2011.389041	0_6640
0_4515_2010.153425	1	2010.153425	0_4515
1_1628_2000.221311	2	2000.221311	1_1628
2_24922_2010.049315	3	2010.049315	2_24922
1_235_1997.673973	2	1997.673973	1_235
1_12147_2006.545205	2	2006.545205	1_12147
1_21474_2009.939726	2	2009.939726	1_21474
1_28803_2012.456284	2	2012.456284	1_28803
1_14149_2007.676712	2	2007.676712	1_14149
1_21475_2009.953425	2	2009.953425	1_21475
1_21478_2009.950685	2	2009.950685	1_21478
1_16980_2008.830601	2	2008.830601	1_16980
2_24926_2009.934247	3	2009.934247	2_24926
0_4585_2010.243836	1	2010.243836	0_4585
2_29182_2012.551913	3	2012.551913	2_29182
1_19205_2009.413699	2	2009.413699	1_19205
2_24929_2009.928767	3	2009.928767	2_24929
1_7463_2003.69863	2	2003.69863	1_7463
2_24931_2010.010959	3	2010.010959	2_24931
2_6991_2001.789041	3	2001.789041	2_6991
1_21482_2009.942466	2	2009.942466	1_21482
1_7848_2003.906849	2	2003.906849	1_7848
1_21483_2010.09863	2	2010.09863	1_21483
1_19229_2009.509589	2	2009.509589	1_19229
1_21484_2009.931507	2	2009.931507	1_21484
2_9977_2003.093151	3	2003.093151	2_9977
1_21485_2009.950685	2	2009.950685	1_21485
0_19332_2018.786301	1	2018.786301	0_19332
1_21486_2009.989041	2	2009.989041	1_21486
0_6210_2011.19726	1	2011.19726	0_6210
1_21487_2009.953425	2	2009.953425	1_21487
1_9420_2004.931694	2	2004.931694	1_9420
2_17553_2006.553425	3	2006.553425	2_17553
1_21491_2010.087671	2	2010.087671	1_21491
1_21492_2010	2	2010	1_21492
2_24932_2009.939726	3	2009.939726	2_24932
1_21501_2009.994521	2	2009.994521	1_21501
2_22003_2008.726776	3	2008.726776	2_22003
1_21507_2010.008219	2	2010.008219	1_21507
1_12767_2006.936986	2	2006.936986	1_12767
1_21508_2010.10411	2	2010.10411	1_21508
1_21509_2009.978082	2	2009.978082	1_21509
0_18317_2018.323288	1	2018.323288	0_18317
2_1086_1997.073973	3	1997.073973	2_1086
1_10973_2005.775342	2	2005.775342	1_10973
1_15258_2008.196721	2	2008.196721	1_15258
1_19252_2009.452055	2	2009.452055	1_19252
2_24935_2009.956164	3	2009.956164	2_24935
2_24937_2010.2	3	2010.2	2_24937
2_24938_2009.931507	3	2009.931507	2_24938
2_12093_2003.980822	3	2003.980822	2_12093
1_21510_2009.950685	2	2009.950685	1_21510
0_10533_2013.468493	1	2013.468493	0_10533
1_21512_2009.99726	2	2009.99726	1_21512
1_21513_2009.980822	2	2009.980822	1_21513
1_21514_2009.958904	2	2009.958904	1_21514
2_15221_2005.679452	3	2005.679452	2_15221
1_21516_2009.994521	2	2009.994521	1_21516
2_29573_2013.010959	3	2013.010959	2_29573
1_24494_2010.835616	2	2010.835616	1_24494
1_20710_2009.783562	2	2009.783562	1_20710
1_21517_2009.956164	2	2009.956164	1_21517
1_21522_2009.991781	2	2009.991781	1_21522
1_21525_2010.016438	2	2010.016438	1_21525
0_4381_2010.035616	1	2010.035616	0_4381
1_21529_2009.945205	2	2009.945205	1_21529
0_7523_2011.860274	1	2011.860274	0_7523
1_2244_2000.704918	2	2000.704918	1_2244
2_22737_2009.071233	3	2009.071233	2_22737
1_30113_2013.238356	2	2013.238356	1_30113
1_21532_2010	2	2010	1_21532
0_17925_2018.169863	1	2018.169863	0_17925
0_14602_2015.59726	1	2015.59726	0_14602
2_24940_2010.071233	3	2010.071233	2_24940
0_4311_2009.983562	1	2009.983562	0_4311
0_4312_2010.060274	1	2010.060274	0_4312
2_4295_2000.120219	3	2000.120219	2_4295
2_12097_2003.991781	3	2003.991781	2_12097
1_21533_2010.09589	2	2010.09589	1_21533
1_21538_2009.991781	2	2009.991781	1_21538
0_7958_2011.969863	1	2011.969863	0_7958
1_21539_2009.953425	2	2009.953425	1_21539
1_21542_2010.035616	2	2010.035616	1_21542
2_7877_2002.167123	3	2002.167123	2_7877
1_21544_2010.013699	2	2010.013699	1_21544
1_2553_2001.032877	2	2001.032877	1_2553
2_15252_2005.668493	3	2005.668493	2_15252
2_24944_2010.046575	3	2010.046575	2_24944
0_13898_2015.208219	1	2015.208219	0_13898
2_24946_2009.994521	3	2009.994521	2_24946
0_1843_2000.898907	1	2000.898907	0_1843
2_18064_2007.032877	3	2007.032877	2_18064
2_24947_2009.991781	3	2009.991781	2_24947
2_6551_2001.550685	3	2001.550685	2_6551
1_21546_2009.986301	2	2009.986301	1_21546
1_21547_2009.945205	2	2009.945205	1_21547
1_21549_2009.967123	2	2009.967123	1_21549
1_3783_2001.712329	2	2001.712329	1_3783
1_21550_2009.969863	2	2009.969863	1_21550
1_33164_2015.821918	2	2015.821918	1_33164
1_21552_2009.99726	2	2009.99726	1_21552
1_33955_2016.827869	2	2016.827869	1_33955
0_5274_2010.731507	1	2010.731507	0_5274
2_8814_2002.60274	3	2002.60274	2_8814
1_21553_2010.010959	2	2010.010959	1_21553
0_15177_2016.062842	1	2016.062842	0_15177
2_18004_2006.854795	3	2006.854795	2_18004
2_24951_2010.049315	3	2010.049315	2_24951
1_15647_2008.360656	2	2008.360656	1_15647
2_24952_2009.956164	3	2009.956164	2_24952
1_36270_2018.893151	2	2018.893151	1_36270
1_30402_2013.320548	2	2013.320548	1_30402
2_24953_2009.961644	3	2009.961644	2_24953
0_18868_2018.621918	1	2018.621918	0_18868
2_24954_2010	3	2010	2_24954
1_22463_2010.191781	2	2010.191781	1_22463
1_22314_2010.210959	2	2010.210959	1_22314
2_3289_1999.515068	3	1999.515068	2_3289
1_11233_2005.920548	2	2005.920548	1_11233
2_24955_2009.956164	3	2009.956164	2_24955
2_18239_2006.958904	3	2006.958904	2_18239
2_24956_2009.961644	3	2009.961644	2_24956
0_2470_2004.31694	1	2004.31694	0_2470
2_24958_2010.164384	3	2010.164384	2_24958
1_21554_2009.972603	2	2009.972603	1_21554
1_36419_2019.027397	2	2019.027397	1_36419
1_21558_2010.09863	2	2010.09863	1_21558
1_21559_2009.939726	2	2009.939726	1_21559
1_18726_2009.419178	2	2009.419178	1_18726
1_6842_2003.438356	2	2003.438356	1_6842
1_21560_2010.019178	2	2010.019178	1_21560
1_21561_2010.046575	2	2010.046575	1_21561
2_28221_2011.843836	3	2011.843836	2_28221
1_21562_2009.964384	2	2009.964384	1_21562
2_2233_1998.619178	3	1998.619178	2_2233
2_24960_2010.019178	3	2010.019178	2_24960
2_24963_2010.027397	3	2010.027397	2_24963
2_24964_2009.950685	3	2009.950685	2_24964
2_24965_2010.016438	3	2010.016438	2_24965
0_4321_2010.016438	1	2010.016438	0_4321
1_13073_2007.090411	2	2007.090411	1_13073
1_21563_2009.991781	2	2009.991781	1_21563
1_17573_2009.057534	2	2009.057534	1_17573
1_21564_2009.950685	2	2009.950685	1_21564
2_24969_2010.010959	3	2010.010959	2_24969
0_19169_2018.728767	1	2018.728767	0_19169
2_6921_2001.734247	3	2001.734247	2_6921
2_24977_2010.032877	3	2010.032877	2_24977
0_17005_2017.808219	1	2017.808219	0_17005
1_21572_2009.964384	2	2009.964384	1_21572
1_21578_2009.975342	2	2009.975342	1_21578
1_21580_2009.983562	2	2009.983562	1_21580
0_6021_2011.10137	1	2011.10137	0_6021
2_17319_2006.468493	3	2006.468493	2_17319
0_4325_2010.052055	1	2010.052055	0_4325
2_1016_1996.879781	3	1996.879781	2_1016
1_21585_2009.991781	2	2009.991781	1_21585
0_996_1991.865753	1	1991.865753	0_996
2_29159_2012.551913	3	2012.551913	2_29159
2_24985_2010.00274	3	2010.00274	2_24985
0_6006_2011.115068	1	2011.115068	0_6006
2_24987_2009.947945	3	2009.947945	2_24987
2_24988_2009.986301	3	2009.986301	2_24988
2_28180_2011.789041	3	2011.789041	2_28180
2_24990_2010.019178	3	2010.019178	2_24990
2_2833_1999.205479	3	1999.205479	2_2833
2_24995_2009.953425	3	2009.953425	2_24995
0_6675_2011.479452	1	2011.479452	0_6675
1_21025_2009.843836	2	2009.843836	1_21025
0_4327_2010.038356	1	2010.038356	0_4327
1_21593_2010.008219	2	2010.008219	1_21593
1_21594_2010.084932	2	2010.084932	1_21594
1_21596_2009.989041	2	2009.989041	1_21596
1_13455_2007.284932	2	2007.284932	1_13455
1_21597_2010.00274	2	2010.00274	1_21597
1_21599_2009.947945	2	2009.947945	1_21599
1_33036_2015.706849	2	2015.706849	1_33036
1_14310_2007.794521	2	2007.794521	1_14310
2_25226_2010.093151	3	2010.093151	2_25226
1_21601_2010.046575	2	2010.046575	1_21601
0_198_1990.287671	1	1990.287671	0_198
1_21602_2010.073973	2	2010.073973	1_21602
2_24996_2010	3	2010	2_24996
2_24999_2010.010959	3	2010.010959	2_24999
0_4921_2010.539726	1	2010.539726	0_4921
2_25000_2009.947945	3	2009.947945	2_25000
1_21610_2009.967123	2	2009.967123	1_21610
2_26236_2010.536986	3	2010.536986	2_26236
2_13716_2004.948087	3	2004.948087	2_13716
1_13565_2007.367123	2	2007.367123	1_13565
1_21612_2009.975342	2	2009.975342	1_21612
1_21613_2010	2	2010	1_21613
2_14799_2005.449315	3	2005.449315	2_14799
2_5602_2000.918033	3	2000.918033	2_5602
0_4330_2009.986301	1	2009.986301	0_4330
0_4455_2010.123288	1	2010.123288	0_4455
0_12144_2014.312329	1	2014.312329	0_12144
0_4331_2009.978082	1	2009.978082	0_4331
2_25008_2009.953425	3	2009.953425	2_25008
2_25009_2010.052055	3	2010.052055	2_25009
2_25013_2010.019178	3	2010.019178	2_25013
1_21627_2009.969863	2	2009.969863	1_21627
1_21628_2009.991781	2	2009.991781	1_21628
2_25015_2009.964384	3	2009.964384	2_25015
2_25016_2009.994521	3	2009.994521	2_25016
1_28839_2012.453552	2	2012.453552	1_28839
2_25017_2010.016438	3	2010.016438	2_25017
2_28073_2011.712329	3	2011.712329	2_28073
1_21636_2009.969863	2	2009.969863	1_21636
2_26129_2010.512329	3	2010.512329	2_26129
1_21638_2010.049315	2	2010.049315	1_21638
2_21880_2008.653005	3	2008.653005	2_21880
1_21640_2009.983562	2	2009.983562	1_21640
1_21643_2010.00274	2	2010.00274	1_21643
2_25026_2009.989041	3	2009.989041	2_25026
1_5787_2002.893151	2	2002.893151	1_5787
2_25029_2009.978082	3	2009.978082	2_25029
1_5202_2002.578082	2	2002.578082	1_5202
2_25031_2010.013699	3	2010.013699	2_25031
2_9572_2002.865753	3	2002.865753	2_9572
2_23963_2009.608219	3	2009.608219	2_23963
1_21653_2009.991781	2	2009.991781	1_21653
1_21656_2009.975342	2	2009.975342	1_21656
2_24117_2009.610959	3	2009.610959	2_24117
2_25034_2009.983562	3	2009.983562	2_25034
2_25035_2009.994521	3	2009.994521	2_25035
1_33474_2016.245902	2	2016.245902	1_33474
1_21658_2010.019178	2	2010.019178	1_21658
1_21662_2010.043836	2	2010.043836	1_21662
1_21664_2009.972603	2	2009.972603	1_21664
2_25040_2010.090411	3	2010.090411	2_25040
2_1359_1997.509589	3	1997.509589	2_1359
2_25045_2010.10411	3	2010.10411	2_25045
1_21709_2010.030137	2	2010.030137	1_21709
2_7212_2001.909589	3	2001.909589	2_7212
2_24754_2009.912329	3	2009.912329	2_24754
2_25046_2010.082192	3	2010.082192	2_25046
1_21670_2010.043836	2	2010.043836	1_21670
2_22237_2008.814208	3	2008.814208	2_22237
1_21672_2010.060274	2	2010.060274	1_21672
2_25288_2010.147945	3	2010.147945	2_25288
2_24704_2009.841096	3	2009.841096	2_24704
2_25050_2010.060274	3	2010.060274	2_25050
2_25051_2010.030137	3	2010.030137	2_25051
2_10652_2003.369863	3	2003.369863	2_10652
2_25052_2010.093151	3	2010.093151	2_25052
1_33122_2015.789041	2	2015.789041	1_33122
2_3416_1999.545205	3	1999.545205	2_3416
2_19870_2007.89863	3	2007.89863	2_19870
2_25054_2009.983562	3	2009.983562	2_25054
1_12337_2006.654795	2	2006.654795	1_12337
2_25055_2009.991781	3	2009.991781	2_25055
2_25058_2009.99726	3	2009.99726	2_25058
2_25059_2010.084932	3	2010.084932	2_25059
1_3024_2001.271233	2	2001.271233	1_3024
2_25061_2010.010959	3	2010.010959	2_25061
2_25062_2010.041096	3	2010.041096	2_25062
2_7963_2002.263014	3	2002.263014	2_7963
1_21674_2009.980822	2	2009.980822	1_21674
1_21680_2010.005479	2	2010.005479	1_21680
2_25063_2010.054795	3	2010.054795	2_25063
1_15553_2008.265027	2	2008.265027	1_15553
2_19028_2007.539726	3	2007.539726	2_19028
2_25064_2010.046575	3	2010.046575	2_25064
2_25065_2009.972603	3	2009.972603	2_25065
1_26657_2011.6	2	2011.6	1_26657
2_25067_2009.991781	3	2009.991781	2_25067
0_4385_2010.084932	1	2010.084932	0_4385
1_5466_2002.679452	2	2002.679452	1_5466
2_25069_2010.021918	3	2010.021918	2_25069
0_4339_2010	1	2010	0_4339
1_17628_2009.123288	2	2009.123288	1_17628
1_21682_2010.082192	2	2010.082192	1_21682
1_21683_2010.021918	2	2010.021918	1_21683
1_21684_2010.008219	2	2010.008219	1_21684
1_21686_2010.019178	2	2010.019178	1_21686
2_25071_2009.991781	3	2009.991781	2_25071
2_7045_2001.846575	3	2001.846575	2_7045
2_25074_2010.005479	3	2010.005479	2_25074
2_17404_2006.487671	3	2006.487671	2_17404
2_25075_2010.013699	3	2010.013699	2_25075
2_25078_2010.030137	3	2010.030137	2_25078
0_5075_2010.594521	1	2010.594521	0_5075
1_21688_2010.035616	2	2010.035616	1_21688
2_30042_2013.358904	3	2013.358904	2_30042
1_21689_2010.147945	2	2010.147945	1_21689
1_21690_2010.019178	2	2010.019178	1_21690
1_21692_2010.016438	2	2010.016438	1_21692
1_21695_2009.989041	2	2009.989041	1_21695
2_5217_2000.622951	3	2000.622951	2_5217
1_21696_2009.99726	2	2009.99726	1_21696
1_21697_2010.09589	2	2010.09589	1_21697
1_21704_2009.980822	2	2009.980822	1_21704
1_21705_2010.024658	2	2010.024658	1_21705
1_21707_2009.99726	2	2009.99726	1_21707
1_21708_2009.980822	2	2009.980822	1_21708
2_28030_2011.69589	3	2011.69589	2_28030
1_6023_2003.063014	2	2003.063014	1_6023
1_21713_2010.09863	2	2010.09863	1_21713
1_21716_2010.00274	2	2010.00274	1_21716
1_21717_2010.019178	2	2010.019178	1_21717
1_18013_2009.147945	2	2009.147945	1_18013
1_21725_2009.986301	2	2009.986301	1_21725
1_30580_2013.416438	2	2013.416438	1_30580
1_21726_2010.052055	2	2010.052055	1_21726
0_16532_2017.509589	1	2017.509589	0_16532
2_25085_2010.09589	3	2010.09589	2_25085
1_34617_2017.567123	2	2017.567123	1_34617
0_4343_2010.010959	1	2010.010959	0_4343
0_4344_2009.983562	1	2009.983562	0_4344
2_13438_2004.743169	3	2004.743169	2_13438
1_21728_2010.008219	2	2010.008219	1_21728
1_22033_2010.117808	2	2010.117808	1_22033
1_21732_2010.010959	2	2010.010959	1_21732
0_17975_2018.183562	1	2018.183562	0_17975
1_21734_2010.128767	2	2010.128767	1_21734
0_12903_2014.671233	1	2014.671233	0_12903
2_21929_2008.713115	3	2008.713115	2_21929
1_21738_2010.005479	2	2010.005479	1_21738
1_21740_2010.041096	2	2010.041096	1_21740
2_30666_2013.978082	3	2013.978082	2_30666
1_19879_2009.60274	2	2009.60274	1_19879
1_21743_2010.041096	2	2010.041096	1_21743
2_10765_2003.389041	3	2003.389041	2_10765
1_19906_2009.649315	2	2009.649315	1_19906
1_19323_2009.534247	2	2009.534247	1_19323
1_21748_2010.134247	2	2010.134247	1_21748
1_1418_2000.117486	2	2000.117486	1_1418
2_25093_2010.021918	3	2010.021918	2_25093
2_25828_2010.369863	3	2010.369863	2_25828
2_13513_2004.781421	3	2004.781421	2_13513
0_4350_2010.065753	1	2010.065753	0_4350
0_4351_2010.079452	1	2010.079452	0_4351
1_13197_2007.227397	2	2007.227397	1_13197
